subject_id,alternatives,attributes,diff
0,8.892499999999998,-9.341200000000015,18.233700000000013
1,3.8875000000000455,-9.5214,13.408900000000045
2,6.765999999999991,-6.9269999999999925,13.692999999999984
3,11.889400000000002,-11.0257,22.915100000000002
4,9.091099999999983,-1.411600000000007,10.50269999999999
5,16.105999999999995,2.349500000000006,13.756499999999988
6,10.4439,-6.631699999999995,17.075599999999994
7,11.909400000000005,-5.959699999999998,17.869100000000003
8,4.7771999999999935,-18.72590000000001,23.503100000000003
10,9.319000000000003,-4.870800000000003,14.189800000000005
11,14.272999999999996,-7.152899999999988,21.425899999999984
12,7.384500000000003,-6.6511,14.035600000000002
13,5.0922999999999945,6.843500000000006,-1.7512000000000114
14,3.376899999999999,-13.920999999999992,17.29789999999999
16,8.868800000000007,-9.264899999999997,18.133700000000005
17,7.490099999999984,-4.599399999999999,12.089499999999983
18,8.681700000000006,-13.350300000000004,22.03200000000001
19,5.610500000000002,-8.9268,14.537300000000002
20,2.824300000000001,-9.0561,11.880400000000002
21,6.5274,-16.4462,22.9736
22,5.704000000000008,-9.370800000000003,15.07480000000001
23,6.6813999999999965,-12.996499999999997,19.677899999999994
25,11.324200000000005,-4.832400000000007,16.15660000000001
26,10.8728,-0.0081999999999951,10.880999999999995
27,-0.25620000000000687,-12.533199999999994,12.276999999999987
28,9.695099999999996,-11.169300000000007,20.864400000000003
29,8.665899999999993,-8.250900000000001,16.916799999999995
30,5.543600000000026,-11.289199999999994,16.83280000000002
31,11.179199999999994,-2.869499999999988,14.048699999999982
33,5.716199999999986,-1.7142000000000053,7.430399999999992
34,5.188799999999986,-7.424299999999988,12.613099999999974
35,-0.8840000000000003,-11.5488,10.6648
36,8.381400000000014,-4.763300000000015,13.144700000000029
38,9.420999999999992,-4.512200000000007,13.9332
39,5.653100000000009,-5.694299999999998,11.347400000000007
40,9.850200000000001,-11.366100000000017,21.216300000000018
41,7.91040000000001,-7.1103999999999985,15.020800000000008
42,6.342999999999989,-12.254500000000007,18.597499999999997
43,13.216099999999997,3.9864000000000015,9.229699999999996
44,14.5918,-1.9101,16.5019
45,26.425400000000003,17.798699999999997,8.626700000000007
46,-5.090000000000003,-16.823300000000003,11.7333
47,20.8601,5.515900000000002,15.344199999999997
48,14.526399999999995,-0.2810000000000059,14.807400000000001
49,19.672400000000003,1.817700000000002,17.8547
50,12.285699999999999,1.7226999999999997,10.562999999999999
51,6.454399999999993,-0.44180000000000064,6.896199999999993
52,13.0589,-4.9787,18.037599999999998
53,2.8556000000000097,-14.926000000000002,17.78160000000001
54,3.933000000000007,-7.694999999999993,11.628
55,16.837799999999987,-9.02340000000001,25.861199999999997
56,6.0899,-5.562699999999996,11.652599999999996
57,9.674599999999998,-7.894800000000004,17.5694
58,3.2047999999999917,-13.931700000000006,17.136499999999998
59,5.989400000000003,-3.412300000000002,9.401700000000005
60,10.317799999999991,-4.997699999999995,15.315499999999986
61,11.200299999999999,-12.903599999999997,24.103899999999996
62,10.4972,-6.427099999999996,16.924299999999995
64,5.286500000000018,-7.488100000000003,12.77460000000002
65,1.1165999999999983,-11.599000000000004,12.715600000000002
66,7.591899999999981,-7.815200000000004,15.407099999999986
67,6.0852,-8.506899999999973,14.592099999999974
68,31.446299999999994,9.971399999999988,21.474900000000005
69,13.205000000000013,-5.76309999999998,18.968099999999993
70,6.713600000000007,-12.668599999999998,19.382200000000005
71,7.815100000000001,-13.174099999999996,20.989199999999997
72,8.084999999999994,-4.211399999999998,12.296399999999991
73,2.640999999999991,-11.666899999999998,14.30789999999999
74,16.976799999999997,4.280699999999996,12.696100000000001
75,6.129599999999996,-12.2228,18.352399999999996
76,3.037399999999998,-7.789599999999993,10.826999999999991
77,19.348599999999976,4.343099999999993,15.005499999999984
78,7.5160999999999945,-11.655300000000011,19.171400000000006
79,4.976299999999995,-7.876299999999997,12.852599999999992
80,15.221199999999982,-17.839,33.06019999999998
81,5.714199999999991,-6.741600000000005,12.455799999999996
83,5.990700000000004,-12.041999999999994,18.0327
84,11.660199999999975,2.593199999999996,9.066999999999979
85,-2.235200000000006,0.09480000000000643,-2.3300000000000125
86,17.162100000000002,5.5169,11.645200000000003
87,-2.9313999999999965,-9.927300000000002,6.995900000000006
88,4.5783999999999985,-9.0779,13.656299999999998
89,13.515999999999991,0.0952999999999804,13.42070000000001
90,3.6006,-10.235500000000002,13.836100000000002
92,4.508900000000011,-7.432000000000016,11.940900000000028
93,7.614599999999996,-11.391900000000007,19.006500000000003
94,9.725700000000003,-10.433599999999998,20.1593
95,14.805599999999998,-7.6236999999999995,22.429299999999998
96,7.546700000000001,-9.245899999999992,16.792599999999993
97,-5.9542,-19.9114,13.9572
98,1.4532000000000096,-11.568799999999996,13.022000000000006
99,7.415900000000008,-13.9144,21.33030000000001
100,12.569999999999993,-10.921900000000022,23.491900000000015
101,6.711799999999997,-9.912800000000004,16.6246
102,3.385300000000001,-8.468,11.8533
103,13.415899999999993,-2.074399999999997,15.49029999999999
104,6.8232,-15.130099999999999,21.9533
105,14.461699999999993,-15.260600000000004,29.722299999999997
106,7.949699999999993,2.0697000000000045,5.879999999999988
107,5.257200000000012,-3.496700000000004,8.753900000000016
109,13.122899999999987,-6.123099999999994,19.24599999999998
110,11.5653,-14.663200000000002,26.228500000000004
111,10.935399999999987,-9.054599999999994,19.98999999999998
112,2.015199999999993,-16.474200000000025,18.489400000000018
113,11.457399999999993,3.4468999999999994,8.010499999999993
114,-2.0214,-10.049399999999991,8.027999999999992
115,5.970600000000005,-21.219499999999996,27.1901
116,3.5039,-8.803300000000007,12.307200000000007
117,9.6494,-6.989400000000003,16.638800000000003
120,2.396899999999995,-7.371599999999994,9.768499999999989
122,8.536199999999994,-11.863600000000005,20.3998
123,6.704999999999998,-5.353300000000004,12.058300000000003
124,12.686499999999999,-4.739599999999999,17.426099999999998
125,7.036999999999999,-8.016300000000001,15.0533
126,7.371899999999997,-4.446899999999999,11.818799999999996
127,2.207099999999997,-8.143699999999995,10.350799999999992
128,1.7420999999999935,-5.8986000000000445,7.640700000000038
129,13.366399999999999,-4.217399999999998,17.583799999999997
131,11.8255,-9.997500000000002,21.823
132,7.033600000000007,-11.23690000000002,18.270500000000027
133,3.8334999999999866,-3.3800000000000026,7.213499999999989
134,9.998599999999996,-13.389300000000006,23.387900000000002
135,9.642000000000024,-1.351300000000009,10.993300000000033
136,13.159800000000004,-6.425900000000006,19.58570000000001
137,23.449800000000003,7.617600000000003,15.8322
138,51.669100000000014,36.82079999999999,14.848300000000023
139,13.100599999999986,-9.194499999999977,22.295099999999962
140,8.704100000000004,-0.6051000000000002,9.309200000000004
141,7.2454,-13.897499999999999,21.142899999999997
142,2.9009,-14.362299999999998,17.263199999999998
143,0.03340000000000032,-9.656999999999996,9.690399999999997
144,13.441900000000004,-20.909,34.3509
145,4.656400000000005,-14.159299999999995,18.8157
146,3.691499999999998,-8.38170000000001,12.073200000000007
147,5.705200000000019,-9.518699999999995,15.223900000000015
148,7.3652000000000015,-13.6188,20.984
149,12.824800000000002,-7.6355,20.460300000000004
150,5.599099999999993,-8.135999999999996,13.735099999999989
151,12.320399999999992,-18.2322,30.55259999999999
153,17.928600000000003,-5.331300000000013,23.259900000000016
154,9.44120000000001,1.920500000000004,7.520700000000005
155,-5.536599999999993,-10.7412,5.204600000000006
156,7.513299999999987,-9.077799999999996,16.591099999999983
157,15.547,-10.388,25.935000000000002
159,6.249799999999993,-8.4452,14.694999999999993
160,1.4975000000000023,-2.0293999999999954,3.5268999999999977
161,5.938000000000002,-3.197899999999997,9.1359
162,10.909900000000007,-5.830399999999997,16.740300000000005
163,13.656199999999998,-2.510499999999979,16.166699999999977
