,subject_id,condition,choice,rt,p1,gp,m0,p0,presentation01,m1,g1,gm,g0,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,9,exp_19,1.0,0.2735300000058487,0.17,0.6,0.43,0.28,1.0,0.8300000000000001,0.5,0.4,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.336,0.4189,1,0.1989
1,9,exp_96,0.0,1.3177549999963958,0.38,0.5,0.49000000000000005,0.58,0.0,0.6900000000000001,0.4,0.5,0.6,1.0,1.0,TwoStageMixtureNoScaling,0.339,0.5089,1,0.0832
2,9,exp_60,1.0,0.4603050000005169,0.21,0.5,0.18,0.41,0.0,0.62,0.6,0.5,0.4,0.0,0.0,TwoStageMixtureNoScaling,0.3193,0.2962,1,0.3896
3,9,exp_18,1.0,0.3074449999985518,0.17,0.5,0.43,0.28,0.0,0.8300000000000001,0.4,0.5,0.6,0.0,0.0,TwoStageMixtureNoScaling,0.3373,0.4394,0,0.0995
4,9,exp_29,0.0,0.2511549999908312,0.17,0.4,0.2,0.3,1.0,0.3,0.5,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.3258,0.6679,0,0.1883
5,9,catch_7,1.0,0.05464999999094289,0.48,0.5,0.21000000000000002,0.28,1.0,0.52,0.5,0.5,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.166,0.0193,0,0.1578
6,9,exp_80,1.0,0.12320000000181608,0.29,0.5,0.22000000000000003,0.61,0.0,0.8099999999999999,0.4,0.5,0.6,1.0,0.0,TwoStageMixtureNoScaling,0.2814,0.168,0,0.2586
7,9,exp_107,0.0,0.2712750000064261,0.4,0.6,0.21000000000000002,0.78,1.0,0.3,0.5,0.4,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.2987,0.7842,1,0.1772
8,9,exp_58,0.0,0.3600049999949988,0.21,0.5,0.18,0.41,0.0,0.62,0.4,0.5,0.6,0.0,1.0,TwoStageMixtureNoScaling,0.3193,0.2962,0,0.0597
9,9,exp_94,1.0,0.3984900000068592,0.38,0.5,0.3,0.5,0.0,0.4,0.6,0.5,0.4,1.0,0.0,TwoStageMixtureNoScaling,0.3387,0.4751,1,0.1176
10,9,exp_30,0.0,0.24082500000076837,0.17,0.5,0.2,0.3,0.0,0.3,0.6,0.5,0.4,1.0,1.0,TwoStageMixtureNoScaling,0.3298,0.6413,1,0.4529
11,9,exp_57,1.0,0.2807699999975739,0.21,0.6,0.18,0.41,1.0,0.62,0.5,0.4,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.3138,0.271,1,0.5943
12,9,exp_102,0.0,0.03458500000124332,0.38,0.5,0.49000000000000005,0.58,0.0,0.6900000000000001,0.6,0.5,0.4,1.0,1.0,TwoStageMixtureNoScaling,0.339,0.5089,1,0.4392
13,9,exp_108,0.0,0.20255499999620952,0.4,0.5,0.21000000000000002,0.78,0.0,0.3,0.6,0.5,0.4,0.0,1.0,TwoStageMixtureNoScaling,0.2908,0.8075,1,0.1322
14,9,exp_88,1.0,0.13502499999594875,0.38,0.5,0.3,0.5,0.0,0.4,0.4,0.5,0.6,1.0,0.0,TwoStageMixtureNoScaling,0.3387,0.4751,1,0.1962
15,9,exp_90,0.0,0.4742699999915203,0.38,0.5,0.3,0.5,0.0,0.4,0.4,0.5,0.6,0.0,1.0,TwoStageMixtureNoScaling,0.3364,0.5752,0,0.0705
16,9,exp_64,1.0,0.26022500000544824,0.51,0.5,0.42000000000000004,0.72,0.0,0.52,0.4,0.5,0.6,1.0,0.0,TwoStageMixtureNoScaling,0.3363,0.5769,1,0.1011
17,9,exp_117,1.0,0.5115850000001956,0.22,0.4,0.42000000000000004,0.49,1.0,0.79,0.5,0.6,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.338,0.5465,1,0.1416
18,9,exp_74,0.0,0.23855000000912696,0.2,0.5,0.4,0.8,0.0,0.6799999999999999,0.4,0.5,0.6,0.0,1.0,TwoStageMixtureNoScaling,0.2133,0.9438,1,0.0521
19,9,catch_0,1.0,0.13574499999231193,0.72,0.5,0.2,0.19,0.0,0.3,0.5,0.5,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.1227,0.0042,0,0.0872
20,9,exp_68,1.0,0.29390000000421423,0.51,0.5,0.42000000000000004,0.72,0.0,0.52,0.6,0.5,0.4,0.0,0.0,TwoStageMixtureNoScaling,0.3253,0.671,0,0.1074
21,9,exp_98,1.0,0.22461499999917575,0.38,0.5,0.49000000000000005,0.58,0.0,0.6900000000000001,0.4,0.5,0.6,0.0,0.0,TwoStageMixtureNoScaling,0.3337,0.6079,0,0.3132
22,9,exp_52,0.0,0.05346999999892432,0.32,0.5,0.6900000000000001,0.49,0.0,0.82,0.6,0.5,0.4,0.0,1.0,TwoStageMixtureNoScaling,0.3112,0.7397,0,0.0557
23,9,exp_36,1.0,0.2905650000029709,0.7,0.5,0.2,0.79,0.0,0.32,0.6,0.5,0.4,0.0,0.0,TwoStageMixtureNoScaling,0.3242,0.3223,1,0.135
24,9,exp_99,1.0,0.3476500000106171,0.38,0.6,0.49000000000000005,0.58,1.0,0.6900000000000001,0.5,0.4,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.3373,0.5616,1,0.3536
25,9,exp_37,1.0,0.5776200000109384,0.7,0.4,0.2,0.79,1.0,0.32,0.5,0.6,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.3277,0.3438,1,0.0394
26,9,catch_1,1.0,0.4768449999974109,0.41,0.5,0.42000000000000004,0.29,1.0,0.5900000000000001,0.5,0.5,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.242,0.0925,0,0.4843
27,9,exp_22,1.0,0.22467999999935276,0.17,0.5,0.43,0.28,0.0,0.8300000000000001,0.6,0.5,0.4,1.0,0.0,TwoStageMixtureNoScaling,0.3277,0.3438,0,0.1017
28,9,exp_59,1.0,0.37193999999726657,0.21,0.6,0.18,0.41,1.0,0.62,0.5,0.4,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.3296,0.3574,0,0.0604
29,9,exp_73,0.0,0.4115600000077393,0.2,0.6,0.4,0.8,1.0,0.6799999999999999,0.5,0.4,0.5,1.0,1.0,TwoStageMixtureNoScaling,0.2584,0.8804,1,0.0824
30,9,catch_6,1.0,0.2281199999997625,0.59,0.5,0.19,0.23,0.0,0.27,0.5,0.5,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.1533,0.0133,0,0.1234
31,9,exp_53,0.0,0.3397549999936018,0.32,0.4,0.6900000000000001,0.49,1.0,0.82,0.5,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.3269,0.6612,1,0.1037
32,9,exp_116,1.0,0.43138499998894986,0.22,0.5,0.42000000000000004,0.49,0.0,0.79,0.6,0.5,0.4,0.0,0.0,TwoStageMixtureNoScaling,0.3228,0.6858,1,0.5098
33,9,exp_50,1.0,0.7696899999864399,0.32,0.5,0.6900000000000001,0.49,0.0,0.82,0.4,0.5,0.6,0.0,0.0,TwoStageMixtureNoScaling,0.3112,0.7397,0,0.1971
34,9,exp_47,1.0,0.02435000000696164,0.48,0.4,0.16999999999999996,0.81,1.0,0.79,0.5,0.6,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.1827,0.0295,0,0.2698
35,9,catch_9,1.0,0.1597450000117533,0.72,0.5,0.18,0.48,1.0,0.4,0.5,0.5,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.1942,0.0382,0,0.1471
36,9,exp_43,1.0,0.3508049999945797,0.48,0.6,0.16999999999999996,0.81,1.0,0.79,0.5,0.4,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.2208,0.0645,0,0.1543
37,9,exp_27,0.0,0.47431000000506174,0.17,0.6,0.2,0.3,1.0,0.3,0.5,0.4,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.3164,0.7174,1,0.5588
38,9,exp_23,1.0,0.3424349999986589,0.17,0.4,0.43,0.28,1.0,0.8300000000000001,0.5,0.6,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.3135,0.2696,1,0.1007
39,9,exp_114,0.0,0.3863449999917066,0.22,0.5,0.42000000000000004,0.49,0.0,0.79,0.4,0.5,0.6,0.0,1.0,TwoStageMixtureNoScaling,0.3228,0.6858,1,0.0631
40,9,exp_91,0.0,0.2037750000017695,0.38,0.6,0.3,0.5,1.0,0.4,0.5,0.4,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.3361,0.5791,0,0.1075
41,9,exp_78,0.0,0.18278999999165532,0.2,0.5,0.4,0.8,0.0,0.6799999999999999,0.6,0.5,0.4,1.0,1.0,TwoStageMixtureNoScaling,0.2345,0.9183,1,0.4808
42,9,exp_42,1.0,0.09996500000124796,0.48,0.5,0.16999999999999996,0.81,0.0,0.79,0.4,0.5,0.6,0.0,0.0,TwoStageMixtureNoScaling,0.2233,0.0674,0,0.1622
43,9,exp_25,1.0,0.5692249999992782,0.17,0.6,0.2,0.3,1.0,0.3,0.5,0.4,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.3313,0.6292,1,0.5986
44,9,catch_2,1.0,0.10145999999076594,0.6,0.5,0.22000000000000003,0.38,0.0,0.4,0.5,0.5,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.1809,0.0283,0,0.0813
45,9,exp_101,1.0,0.296730000001844,0.38,0.4,0.49000000000000005,0.58,1.0,0.6900000000000001,0.5,0.6,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.3389,0.5161,0,0.7611
46,9,exp_1,0.0,0.22685500000079628,0.49,0.6,0.53,0.79,1.0,0.8300000000000001,0.5,0.4,0.5,1.0,1.0,TwoStageMixtureNoScaling,0.307,0.244,1,0.2336
47,9,exp_40,1.0,0.1950550000037765,0.48,0.5,0.16999999999999996,0.81,0.0,0.79,0.4,0.5,0.6,1.0,0.0,TwoStageMixtureNoScaling,0.2031,0.0461,0,0.3014
