,subject_id,condition,choice,rt,p1,gp,m0,p0,presentation01,m1,g1,gm,g0,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,5,exp_82,0.0,0.4334049999997951,0.29,0.5,0.22000000000000003,0.61,0.0,0.8099999999999999,0.4,0.5,0.6,0.0,1.0,TwoStageMixtureNoScaling,0.7075,0.7563,1,0.5258
1,5,exp_59,0.0,0.2748100000008708,0.21,0.6,0.18,0.41,1.0,0.62,0.5,0.4,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.7331,0.7073,0,0.8483
2,5,exp_23,1.0,0.2360850000004284,0.17,0.4,0.43,0.28,1.0,0.8300000000000001,0.5,0.6,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.7774,0.5056,1,0.6886
3,5,exp_20,1.0,0.645484999999986,0.17,0.5,0.43,0.28,0.0,0.8300000000000001,0.6,0.5,0.4,0.0,0.0,TwoStageMixtureNoScaling,0.7136,0.7458,1,0.928
4,5,exp_35,1.0,0.4256249999997672,0.7,0.6,0.2,0.79,1.0,0.32,0.5,0.4,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.7607,0.3688,1,0.6588
5,5,exp_67,0.0,0.4447199999995064,0.51,0.6,0.42000000000000004,0.72,1.0,0.52,0.5,0.4,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.6222,0.8603,1,0.3108
6,5,exp_58,0.0,0.761484999999986,0.21,0.5,0.18,0.41,0.0,0.62,0.4,0.5,0.6,0.0,1.0,TwoStageMixtureNoScaling,0.7368,0.6989,1,1.967
7,5,exp_26,0.0,0.587864999999525,0.17,0.5,0.2,0.3,0.0,0.3,0.4,0.5,0.6,0.0,1.0,TwoStageMixtureNoScaling,0.5673,0.9033,1,0.2293
8,5,catch_5,1.0,1.3174699999999722,0.49,0.5,0.32,0.4,1.0,0.43,0.5,0.5,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.5928,0.1149,0,0.8139
9,5,exp_98,0.0,0.42713999999978114,0.38,0.5,0.49000000000000005,0.58,0.0,0.6900000000000001,0.4,0.5,0.6,0.0,1.0,TwoStageMixtureNoScaling,0.6164,0.8654,1,1.164
10,5,exp_68,0.0,0.3376800000005169,0.51,0.5,0.42000000000000004,0.72,0.0,0.52,0.6,0.5,0.4,0.0,1.0,TwoStageMixtureNoScaling,0.681,0.7956,1,0.4404
11,5,exp_113,0.0,0.47636499999952503,0.22,0.6,0.42000000000000004,0.49,1.0,0.79,0.5,0.4,0.5,1.0,1.0,TwoStageMixtureNoScaling,0.5191,0.932,1,0.7757
12,5,exp_37,1.0,0.3107399999998743,0.7,0.4,0.2,0.79,1.0,0.32,0.5,0.6,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.7312,0.2871,0,0.5527
13,5,exp_116,0.0,0.6408799999998882,0.22,0.5,0.42000000000000004,0.49,0.0,0.79,0.6,0.5,0.4,0.0,1.0,TwoStageMixtureNoScaling,0.5064,0.9384,1,0.3349
14,5,exp_25,0.0,0.7972200000004377,0.17,0.6,0.2,0.3,1.0,0.3,0.5,0.4,0.5,1.0,1.0,TwoStageMixtureNoScaling,0.6606,0.8209,1,0.6343
15,5,exp_80,1.0,1.0187049999994924,0.29,0.5,0.22000000000000003,0.61,0.0,0.8099999999999999,0.4,0.5,0.6,1.0,0.0,TwoStageMixtureNoScaling,0.7372,0.6981,0,0.6587
16,5,exp_99,0.0,0.32099499999999537,0.38,0.6,0.49000000000000005,0.58,1.0,0.6900000000000001,0.5,0.4,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.6211,0.8613,1,0.495
17,5,exp_96,0.0,0.6398049999998184,0.38,0.5,0.49000000000000005,0.58,0.0,0.6900000000000001,0.4,0.5,0.6,1.0,1.0,TwoStageMixtureNoScaling,0.6549,0.8273,1,2.2747
18,5,exp_15,0.0,0.815400000000489,0.29,0.4,0.18,0.7,1.0,0.5,0.5,0.6,0.5,1.0,1.0,TwoStageMixtureNoScaling,0.7552,0.6488,1,0.8777
