,subject_id,condition,choice,rt,p1,gp,m0,p0,presentation01,m1,g1,gm,g0,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,12,catch_8,1.0,0.688,0.32,0.5,0.37,0.22,0.0,0.5,0.5,0.5,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.8522,0.0523,0.0,0.3699
1,12,exp_68,0.0,1.336,0.51,0.5,0.42000000000000004,0.72,0.0,0.52,0.6,0.5,0.4,0.0,1.0,TwoStageMixtureNoScaling,1.1325,0.783,0.0,0.649
2,12,exp_91,1.0,0.67,0.38,0.6,0.3,0.5,1.0,0.4,0.5,0.4,0.5,0.0,0.0,TwoStageMixtureNoScaling,1.2282,0.6167,,
3,12,exp_26,0.0,0.692,0.17,0.5,0.2,0.3,0.0,0.3,0.4,0.5,0.6,0.0,1.0,TwoStageMixtureNoScaling,1.0847,0.8287,0.0,0.4659
4,12,exp_43,1.0,0.897,0.48,0.6,0.16999999999999996,0.81,1.0,0.79,0.5,0.4,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.6682,0.0178,0.0,0.2417
5,12,exp_80,1.0,1.228,0.29,0.5,0.22000000000000003,0.61,0.0,0.8099999999999999,0.4,0.5,0.6,1.0,0.0,TwoStageMixtureNoScaling,1.1181,0.1841,0.0,0.7622
6,12,exp_47,1.0,0.572,0.48,0.4,0.16999999999999996,0.81,1.0,0.79,0.5,0.6,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.5694,0.0081,0.0,0.5207
7,12,exp_60,0.0,1.19,0.21,0.5,0.18,0.41,0.0,0.62,0.6,0.5,0.4,0.0,1.0,TwoStageMixtureNoScaling,1.2485,0.5052,0.0,2.2846
8,12,exp_82,1.0,1.176,0.29,0.5,0.22000000000000003,0.61,0.0,0.8099999999999999,0.4,0.5,0.6,0.0,0.0,TwoStageMixtureNoScaling,1.2197,0.3274,1.0,1.6058
9,12,exp_101,0.0,1.541,0.38,0.4,0.49000000000000005,0.58,1.0,0.6900000000000001,0.5,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,1.1983,0.6887,1.0,0.2058
