,subject_id,condition,choice,rt,p1,gp,m0,p0,presentation01,m1,g1,gm,g0,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,0,exp_53,0.0,0.675,0.32,0.4,0.6900000000000001,0.49,1.0,0.82,0.5,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.8275,0.5671,1,1.4113
1,0,exp_69,0.0,0.811,0.51,0.4,0.42000000000000004,0.72,1.0,0.52,0.5,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.8322,0.4879,1,0.4817
2,0,exp_40,1.0,0.441,0.48,0.5,0.16999999999999996,0.81,0.0,0.79,0.4,0.5,0.6,1.0,0.0,TwoStageMixtureNoScaling,0.3987,0.0161,0,0.1051
3,0,exp_89,0.0,0.435,0.38,0.6,0.3,0.5,1.0,0.4,0.5,0.4,0.5,1.0,1.0,TwoStageMixtureNoScaling,0.8264,0.4221,0,0.1619
4,0,exp_96,1.0,0.483,0.38,0.5,0.49000000000000005,0.58,0.0,0.6900000000000001,0.4,0.5,0.6,1.0,0.0,TwoStageMixtureNoScaling,0.8192,0.3853,0,0.8125
5,0,exp_74,0.0,0.382,0.2,0.5,0.4,0.8,0.0,0.6799999999999999,0.4,0.5,0.6,0.0,1.0,TwoStageMixtureNoScaling,0.7599,0.7542,1,0.1456
6,0,exp_88,0.0,0.91,0.38,0.5,0.3,0.5,0.0,0.4,0.4,0.5,0.6,1.0,1.0,TwoStageMixtureNoScaling,0.8169,0.3762,0,0.9067
7,0,exp_73,1.0,0.485,0.2,0.6,0.4,0.8,1.0,0.6799999999999999,0.5,0.4,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.6995,0.8312,1,0.6053
8,0,exp_50,0.0,0.301,0.32,0.5,0.6900000000000001,0.49,0.0,0.82,0.4,0.5,0.6,0.0,1.0,TwoStageMixtureNoScaling,0.8219,0.5992,0,0.4218
9,0,exp_90,0.0,0.448,0.38,0.5,0.3,0.5,0.0,0.4,0.4,0.5,0.6,0.0,1.0,TwoStageMixtureNoScaling,0.8273,0.4284,0,0.5505
10,0,catch_0,1.0,0.294,0.72,0.5,0.2,0.19,0.0,0.3,0.5,0.5,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.365,0.0106,0,0.5087
11,0,exp_104,0.0,0.944,0.4,0.5,0.21000000000000002,0.78,0.0,0.3,0.4,0.5,0.6,1.0,1.0,TwoStageMixtureNoScaling,0.83,0.5455,1,2.0173
12,0,exp_107,1.0,0.521,0.4,0.6,0.21000000000000002,0.78,1.0,0.3,0.5,0.4,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.7959,0.6842,1,0.5324
13,0,exp_98,0.0,0.709,0.38,0.5,0.49000000000000005,0.58,0.0,0.6900000000000001,0.4,0.5,0.6,0.0,1.0,TwoStageMixtureNoScaling,0.8286,0.4378,1,0.3267
14,0,exp_67,1.0,0.537,0.51,0.6,0.42000000000000004,0.72,1.0,0.52,0.5,0.4,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.8244,0.5862,1,0.8823
15,0,exp_18,1.0,0.6,0.17,0.5,0.43,0.28,0.0,0.8300000000000001,0.4,0.5,0.6,0.0,0.0,TwoStageMixtureNoScaling,0.7489,0.2273,0,1.4562
16,0,exp_114,1.0,0.52,0.22,0.5,0.42000000000000004,0.49,0.0,0.79,0.4,0.5,0.6,0.0,0.0,TwoStageMixtureNoScaling,0.8199,0.3885,1,0.2119
17,0,catch_8,1.0,0.488,0.32,0.5,0.37,0.22,0.0,0.5,0.5,0.5,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.6168,0.1008,0,0.6058
18,0,exp_30,0.0,0.553,0.17,0.5,0.2,0.3,0.0,0.3,0.6,0.5,0.4,1.0,1.0,TwoStageMixtureNoScaling,0.8295,0.4455,0,0.9742
19,0,exp_47,1.0,0.648,0.48,0.4,0.16999999999999996,0.81,1.0,0.79,0.5,0.6,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.3427,0.0077,0,0.5675
20,0,exp_113,0.0,0.487,0.22,0.6,0.42000000000000004,0.49,1.0,0.79,0.5,0.4,0.5,1.0,1.0,TwoStageMixtureNoScaling,0.8316,0.4719,1,0.2325
21,0,catch_9,1.0,0.418,0.72,0.5,0.18,0.48,1.0,0.4,0.5,0.5,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.3913,0.0148,0,0.2344
