,subject_id,condition,choice,rt,p1,gp,m0,p0,presentation01,m1,g1,gm,g0,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,15,exp_19,0.0,0.4097799999872223,0.17,0.6,0.43,0.28,1.0,0.8300000000000001,0.5,0.4,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.6707,0.7117,1,0.6153
1,15,exp_108,0.0,0.25059999991208315,0.4,0.5,0.21000000000000002,0.78,0.0,0.3,0.6,0.5,0.4,0.0,1.0,TwoStageMixtureNoScaling,0.4211,0.9581,1,0.1959
2,15,exp_107,0.0,0.3144750000210479,0.4,0.6,0.21000000000000002,0.78,1.0,0.3,0.5,0.4,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.5224,0.9007,1,0.1728
3,15,exp_60,1.0,0.4382299999706447,0.21,0.5,0.18,0.41,0.0,0.62,0.6,0.5,0.4,0.0,0.0,TwoStageMixtureNoScaling,0.7129,0.5351,0,0.412
4,15,catch_5,1.0,0.33591500006150454,0.49,0.5,0.32,0.4,1.0,0.43,0.5,0.5,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.5588,0.1294,0,0.4541
5,15,exp_73,1.0,2.196504999999888,0.2,0.6,0.4,0.8,1.0,0.6799999999999999,0.5,0.4,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.3938,0.9684,1,0.391
6,15,exp_45,0.0,0.4239700000034645,0.48,0.4,0.16999999999999996,0.81,1.0,0.79,0.5,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.6635,0.2718,0,0.8498
7,15,exp_101,0.0,0.26960500003769994,0.38,0.4,0.49000000000000005,0.58,1.0,0.6900000000000001,0.5,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.5907,0.8379,1,0.7218
8,15,exp_80,0.0,0.4325800000224263,0.29,0.5,0.22000000000000003,0.61,0.0,0.8099999999999999,0.4,0.5,0.6,1.0,1.0,TwoStageMixtureNoScaling,0.7053,0.4021,1,0.5873
9,15,exp_26,0.0,0.4304550000233576,0.17,0.5,0.2,0.3,0.0,0.3,0.4,0.5,0.6,0.0,1.0,TwoStageMixtureNoScaling,0.4752,0.9317,1,1.1395
10,15,catch_2,1.0,0.4499499999219552,0.6,0.5,0.22000000000000003,0.38,0.0,0.4,0.5,0.5,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.2397,0.0025,0,0.4706
11,15,exp_74,0.0,0.2660850000102073,0.2,0.5,0.4,0.8,0.0,0.6799999999999999,0.4,0.5,0.6,0.0,1.0,TwoStageMixtureNoScaling,0.2037,0.9991,1,0.3642
12,15,exp_115,0.0,0.4080949999624863,0.22,0.6,0.42000000000000004,0.49,1.0,0.79,0.5,0.4,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.5424,0.8849,1,0.4529
13,15,catch_7,1.0,0.5178249999880791,0.48,0.5,0.21000000000000002,0.28,1.0,0.52,0.5,0.5,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.3768,0.0261,0,0.4966
14,15,catch_6,1.0,0.32109500002115965,0.59,0.5,0.19,0.23,0.0,0.27,0.5,0.5,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.1893,0.0005,0,0.1097
15,15,exp_23,1.0,0.37163000006694347,0.17,0.4,0.43,0.28,1.0,0.8300000000000001,0.5,0.6,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.7065,0.4086,1,0.4907
16,15,exp_99,0.0,0.3974900000030175,0.38,0.6,0.49000000000000005,0.58,1.0,0.6900000000000001,0.5,0.4,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.5907,0.8379,1,0.4294
17,15,exp_43,1.0,0.39390499994624406,0.48,0.6,0.16999999999999996,0.81,1.0,0.79,0.5,0.4,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.6635,0.2718,1,1.4078
18,15,catch_8,1.0,0.40916999999899417,0.32,0.5,0.37,0.22,0.0,0.5,0.5,0.5,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.3351,0.0154,0,0.2403
19,15,exp_114,0.0,0.2809500000439584,0.22,0.5,0.42000000000000004,0.49,0.0,0.79,0.4,0.5,0.6,0.0,1.0,TwoStageMixtureNoScaling,0.3925,0.9688,1,0.3486
20,15,exp_50,0.0,0.5172899999888614,0.32,0.5,0.6900000000000001,0.49,0.0,0.82,0.4,0.5,0.6,0.0,1.0,TwoStageMixtureNoScaling,0.4145,0.9608,1,0.3733
21,15,exp_68,0.0,0.4626949999947101,0.51,0.5,0.42000000000000004,0.72,0.0,0.52,0.6,0.5,0.4,0.0,1.0,TwoStageMixtureNoScaling,0.5928,0.8355,1,0.1129
22,15,exp_67,0.0,0.3563200000207871,0.51,0.6,0.42000000000000004,0.72,1.0,0.52,0.5,0.4,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.5773,0.8524,0,0.1915
23,15,exp_8,0.0,0.37814499996602535,0.29,0.5,0.18,0.7,0.0,0.5,0.4,0.5,0.6,1.0,1.0,TwoStageMixtureNoScaling,0.6409,0.7696,0,0.6614
24,15,exp_1,1.0,0.44374999997671694,0.49,0.6,0.53,0.79,1.0,0.8300000000000001,0.5,0.4,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.6855,0.6734,0,0.3807
25,15,exp_40,1.0,0.42420000000856817,0.48,0.5,0.16999999999999996,0.81,0.0,0.79,0.4,0.5,0.6,1.0,0.0,TwoStageMixtureNoScaling,0.5054,0.0871,0,0.4328
26,15,exp_94,0.0,0.42747499991673976,0.38,0.5,0.3,0.5,0.0,0.4,0.6,0.5,0.4,1.0,1.0,TwoStageMixtureNoScaling,0.7086,0.4225,1,0.1844
27,15,exp_37,0.0,0.5450849999906495,0.7,0.4,0.2,0.79,1.0,0.32,0.5,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.714,0.4922,1,0.5938
28,15,exp_53,0.0,0.5077600000659004,0.32,0.4,0.6900000000000001,0.49,1.0,0.82,0.5,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.5385,0.8881,0,0.3697
29,15,exp_29,0.0,0.6111200000159442,0.17,0.4,0.2,0.3,1.0,0.3,0.5,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.6461,0.7608,1,0.4396
30,15,catch_4,1.0,0.09363000001758336,0.31,0.5,0.4,0.19,0.0,0.73,0.5,0.5,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.238,0.0024,0,0.2563
31,15,exp_20,1.0,0.386255000019446,0.17,0.5,0.43,0.28,0.0,0.8300000000000001,0.6,0.5,0.4,0.0,0.0,TwoStageMixtureNoScaling,0.6609,0.733,1,0.7617
32,15,exp_58,0.0,0.6116000000620261,0.21,0.5,0.18,0.41,0.0,0.62,0.4,0.5,0.6,0.0,1.0,TwoStageMixtureNoScaling,0.6988,0.6277,0,0.322
33,15,exp_78,0.0,0.2441549999639392,0.2,0.5,0.4,0.8,0.0,0.6799999999999999,0.6,0.5,0.4,1.0,1.0,TwoStageMixtureNoScaling,0.2837,0.9933,1,0.1995
34,15,exp_113,0.0,0.6170599999604747,0.22,0.6,0.42000000000000004,0.49,1.0,0.79,0.5,0.4,0.5,1.0,1.0,TwoStageMixtureNoScaling,0.6824,0.6821,0,0.3619
35,15,exp_27,0.0,0.3363299999618903,0.17,0.6,0.2,0.3,1.0,0.3,0.5,0.4,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.6461,0.7608,1,0.4028
36,15,exp_35,1.0,0.319590000086464,0.7,0.6,0.2,0.79,1.0,0.32,0.5,0.4,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.714,0.4922,1,0.7102
37,15,exp_25,1.0,0.6388049999950454,0.17,0.6,0.2,0.3,1.0,0.3,0.5,0.4,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.7133,0.4707,0,0.8059
38,15,exp_30,0.0,0.5015950000379235,0.17,0.5,0.2,0.3,0.0,0.3,0.6,0.5,0.4,1.0,1.0,TwoStageMixtureNoScaling,0.6532,0.7479,0,0.254
