,subject_id,condition,choice,rt,p1,gp,m0,p0,presentation01,m1,g1,gm,g0,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,10,exp_73,1.0,0.2760149999521673,0.2,0.6,0.4,0.8,1.0,0.6799999999999999,0.5,0.4,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.6539,0.1279,0,1.2693
1,10,catch_0,1.0,0.4442950000520796,0.72,0.5,0.2,0.19,0.0,0.3,0.5,0.5,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.6484,0.1236,0,0.7992
2,10,catch_7,1.0,0.5025149999419227,0.48,0.5,0.21000000000000002,0.28,1.0,0.52,0.5,0.5,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.4401,0.0254,0,0.2722
3,10,exp_8,0.0,0.6194350000005215,0.29,0.5,0.18,0.7,0.0,0.5,0.4,0.5,0.6,1.0,1.0,TwoStageMixtureNoScaling,0.4551,0.0294,0,0.437
4,10,exp_22,1.0,0.3732650000602007,0.17,0.5,0.43,0.28,0.0,0.8300000000000001,0.6,0.5,0.4,1.0,0.0,TwoStageMixtureNoScaling,0.5418,0.0605,0,0.2316
5,10,exp_69,0.0,0.3644900000654161,0.51,0.4,0.42000000000000004,0.72,1.0,0.52,0.5,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.8121,0.3618,0,0.2796
6,10,exp_90,1.0,0.45414000004529953,0.38,0.5,0.3,0.5,0.0,0.4,0.4,0.5,0.6,0.0,0.0,TwoStageMixtureNoScaling,0.7975,0.3195,0,0.1086
7,10,exp_15,1.0,0.4048900000052527,0.29,0.4,0.18,0.7,1.0,0.5,0.5,0.6,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.4285,0.0226,0,0.2459
8,10,exp_45,1.0,0.8375900000100955,0.48,0.4,0.16999999999999996,0.81,1.0,0.79,0.5,0.6,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.3168,0.005,0,0.2149
9,10,exp_89,1.0,0.2920500000473112,0.38,0.6,0.3,0.5,1.0,0.4,0.5,0.4,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.7478,0.2271,1,0.4853
10,10,exp_117,1.0,0.6241700000828132,0.22,0.4,0.42000000000000004,0.49,1.0,0.79,0.5,0.6,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.6105,0.0972,0,0.2612
11,10,exp_115,1.0,0.4555200000759214,0.22,0.6,0.42000000000000004,0.49,1.0,0.79,0.5,0.4,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.6343,0.1132,0,0.4141
12,10,exp_96,1.0,0.6552500000689179,0.38,0.5,0.49000000000000005,0.58,0.0,0.6900000000000001,0.4,0.5,0.6,1.0,0.0,TwoStageMixtureNoScaling,0.7143,0.1847,1,0.4541
13,10,exp_3,1.0,0.33164500002749264,0.49,0.6,0.53,0.79,1.0,0.8300000000000001,0.5,0.4,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.6588,0.1318,1,0.5115
14,10,exp_37,1.0,0.4509550000075251,0.7,0.4,0.2,0.79,1.0,0.32,0.5,0.6,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.7043,0.1738,0,0.8657
15,10,exp_67,0.0,0.3494449999416247,0.51,0.6,0.42000000000000004,0.72,1.0,0.52,0.5,0.4,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.8159,0.3758,0,0.2841
16,10,exp_99,1.0,0.47578999993857,0.38,0.6,0.49000000000000005,0.58,1.0,0.6900000000000001,0.5,0.4,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.7654,0.2543,0,1.3324
17,10,catch_3,1.0,0.6552900000242516,0.38,0.5,0.58,0.19,1.0,0.6799999999999999,0.5,0.5,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.7558,0.2389,0,0.3046
18,10,exp_107,0.0,0.8653049999848008,0.4,0.6,0.21000000000000002,0.78,1.0,0.3,0.5,0.4,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.7832,0.2871,0,1.6801
19,10,exp_42,1.0,0.4346450000302866,0.48,0.5,0.16999999999999996,0.81,0.0,0.79,0.4,0.5,0.6,0.0,0.0,TwoStageMixtureNoScaling,0.3448,0.0079,0,0.354
20,10,exp_98,1.0,0.666069999919273,0.38,0.5,0.49000000000000005,0.58,0.0,0.6900000000000001,0.4,0.5,0.6,0.0,0.0,TwoStageMixtureNoScaling,0.7714,0.2647,1,0.771
21,10,exp_25,1.0,0.5469649999868125,0.17,0.6,0.2,0.3,1.0,0.3,0.5,0.4,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.7035,0.1729,0,0.5569
22,10,exp_26,1.0,0.42131000000517815,0.17,0.5,0.2,0.3,0.0,0.3,0.4,0.5,0.6,0.0,0.0,TwoStageMixtureNoScaling,0.7625,0.2496,0,0.2043
23,10,exp_53,1.0,0.6807999999728054,0.32,0.4,0.6900000000000001,0.49,1.0,0.82,0.5,0.6,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.8155,0.3743,1,0.7631
24,10,exp_47,1.0,0.5864049999509007,0.48,0.4,0.16999999999999996,0.81,1.0,0.79,0.5,0.6,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.2923,0.0032,0,0.2409
25,10,catch_4,1.0,0.6239350000396371,0.31,0.5,0.4,0.19,0.0,0.73,0.5,0.5,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.545,0.062,0,1.3757
26,10,exp_108,1.0,0.5008900000248103,0.4,0.5,0.21000000000000002,0.78,0.0,0.3,0.6,0.5,0.4,0.0,0.0,TwoStageMixtureNoScaling,0.7828,0.2865,1,0.1653
27,10,exp_101,1.0,0.4931299999589101,0.38,0.4,0.49000000000000005,0.58,1.0,0.6900000000000001,0.5,0.6,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.7545,0.2369,0,0.1138
