,subject_id,condition,choice,rt,p1,gp,m0,p0,presentation01,m1,gm,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,14,exp_59,0.0,0.9801400000001304,0.21,0.6,0.18,0.41,1.0,0.62,0.4,0.0,1.0,TwoStageBetween,1.0714,0.1779,1.0,1.2825
1,14,exp_9,1.0,1.079185000000056,0.29,0.6,0.18,0.7,1.0,0.5,0.4,1.0,0.0,TwoStageBetween,1.1669,0.2987,1.0,1.0799
2,14,catch_1,1.0,0.8229850000003353,0.41,0.5,0.42000000000000004,0.29,1.0,0.5900000000000001,0.5,1.0,0.0,TwoStageBetween,0.8514,0.0624,0.0,0.5095
3,14,exp_1,0.0,1.232280000000028,0.49,0.6,0.53,0.79,1.0,0.8300000000000001,0.4,1.0,1.0,TwoStageBetween,1.2066,0.4264,1.0,1.0232
4,14,exp_84,1.0,0.964635000000475,0.29,0.5,0.22000000000000003,0.61,0.0,0.8099999999999999,0.5,0.0,0.0,TwoStageBetween,0.978,0.1145,1.0,0.9903
5,14,exp_30,0.0,1.6767650000003633,0.17,0.5,0.2,0.3,0.0,0.3,0.5,1.0,1.0,TwoStageBetween,1.2042,0.559,1.0,2.4374
6,14,exp_27,0.0,2.0778299999998415,0.17,0.6,0.2,0.3,1.0,0.3,0.4,0.0,1.0,TwoStageBetween,1.1753,0.6582,1.0,0.4418
7,14,exp_104,0.0,1.6641300000001211,0.4,0.5,0.21000000000000002,0.78,0.0,0.3,0.5,1.0,1.0,TwoStageBetween,1.1695,0.6713,1.0,0.1504
8,14,exp_82,1.0,2.207809999999823,0.29,0.5,0.22000000000000003,0.61,0.0,0.8099999999999999,0.5,0.0,0.0,TwoStageBetween,0.978,0.1145,0.0,3.0687
9,14,exp_36,1.0,1.2343349999999627,0.7,0.5,0.2,0.79,0.0,0.32,0.5,0.0,0.0,TwoStageBetween,1.0937,0.1986,0.0,0.8467
10,14,exp_52,0.0,1.7842800000000278,0.32,0.5,0.6900000000000001,0.49,0.0,0.82,0.5,0.0,1.0,TwoStageBetween,1.1747,0.6596,1.0,2.19
11,14,exp_15,1.0,0.7084600000001956,0.29,0.4,0.18,0.7,1.0,0.5,0.6,1.0,0.0,TwoStageBetween,1.0855,0.1907,0.0,0.8321
12,14,exp_60,1.0,0.6989950000003445,0.21,0.5,0.18,0.41,0.0,0.62,0.5,0.0,0.0,TwoStageBetween,0.9696,0.1101,0.0,0.1346
13,14,exp_115,1.0,0.8482949999996927,0.22,0.6,0.42000000000000004,0.49,1.0,0.79,0.4,0.0,0.0,TwoStageBetween,1.1798,0.6469,1.0,1.2695
