,subject_id,condition,choice,rt,p1,gp,last_stage_favours,p0,gm,m1,presentation01,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,197,exp_18,0.0,0.6238000000715256,0.17,0.5,0.0,0.28,0.5,0.8300000000000001,0.0,0.43,1.0,TwoStageBetween,0.5843,0.9304,1,0.9104
1,197,exp_94,0.0,0.92,0.38,0.5,1.0,0.5,0.5,0.4,0.0,0.3,1.0,TwoStageBetween,0.7481,0.8084,1,0.2216
2,197,exp_35,0.0,0.2835,0.7,0.6,0.0,0.79,0.4,0.32,1.0,0.2,1.0,TwoStageBetween,0.7795,0.7683,1,0.1642
3,197,catch_6,1.0,0.44520000004768373,0.59,0.5,1.0,0.23,0.5,0.27,0.0,0.19,0.0,TwoStageBetween,0.371,0.0094,0,0.4546
4,197,catch_5,1.0,0.322,0.49,0.5,1.0,0.4,0.5,0.43,1.0,0.32,0.0,TwoStageBetween,0.7393,0.1804,0,0.6081
5,197,exp_37,0.0,0.4335,0.7,0.4,0.0,0.79,0.6,0.32,1.0,0.2,1.0,TwoStageBetween,0.8092,0.7194,0,0.6838
6,197,exp_36,0.0,0.4248000000715256,0.7,0.5,0.0,0.79,0.5,0.32,0.0,0.2,1.0,TwoStageBetween,0.8377,0.6526,1,1.9996
7,197,exp_69,0.0,0.2975,0.51,0.4,0.0,0.72,0.6,0.52,1.0,0.42000000000000004,1.0,TwoStageBetween,0.6853,0.868,1,1.3545
8,197,exp_42,0.0,0.3404000000953674,0.48,0.5,0.0,0.81,0.5,0.79,0.0,0.16999999999999996,1.0,TwoStageBetween,0.568,0.9379,1,0.1005
9,197,exp_43,0.0,0.35710000002384185,0.48,0.6,0.0,0.81,0.4,0.79,1.0,0.16999999999999996,1.0,TwoStageBetween,0.4535,0.9758,1,0.3474
10,197,exp_22,1.0,0.3528999999761581,0.17,0.5,1.0,0.28,0.5,0.8300000000000001,0.0,0.43,0.0,TwoStageBetween,0.5843,0.9304,1,0.4899
11,197,exp_27,0.0,0.35430000007152557,0.17,0.6,0.0,0.3,0.4,0.3,1.0,0.2,1.0,TwoStageBetween,0.4282,0.9813,1,0.3383
12,197,exp_59,0.0,0.06860000002384185,0.21,0.6,0.0,0.41,0.4,0.62,1.0,0.18,1.0,TwoStageBetween,0.3794,0.9895,1,0.2294
13,197,exp_91,0.0,0.438,0.38,0.6,0.0,0.5,0.4,0.4,1.0,0.3,1.0,TwoStageBetween,0.6435,0.8977,1,0.3745
14,197,exp_9,0.0,0.46869999992847444,0.29,0.6,1.0,0.7,0.4,0.5,1.0,0.18,1.0,TwoStageBetween,0.3586,0.9921,1,0.2323
15,197,exp_73,0.0,0.6425999999046326,0.2,0.6,1.0,0.8,0.4,0.6799999999999999,1.0,0.4,1.0,TwoStageBetween,0.2442,0.9993,1,0.1279
16,197,exp_80,0.0,0.48929999995231627,0.29,0.5,1.0,0.61,0.5,0.8099999999999999,0.0,0.22000000000000003,1.0,TwoStageBetween,0.4459,0.9776,1,0.2329
17,197,exp_117,0.0,1.399,0.22,0.4,0.0,0.49,0.6,0.79,1.0,0.42000000000000004,1.0,TwoStageBetween,0.4565,0.9751,1,0.2125
18,197,exp_82,0.0,0.6766000000238419,0.29,0.5,0.0,0.61,0.5,0.8099999999999999,0.0,0.22000000000000003,1.0,TwoStageBetween,0.4459,0.9776,1,0.2151
19,197,exp_15,0.0,0.5701000000238419,0.29,0.4,1.0,0.7,0.6,0.5,1.0,0.18,1.0,TwoStageBetween,0.5219,0.956,1,1.3334
20,197,exp_89,0.0,0.45540000009536735,0.38,0.6,1.0,0.5,0.4,0.4,1.0,0.3,1.0,TwoStageBetween,0.768,0.7842,1,1.06
21,197,exp_52,0.0,0.9062000000476836,0.32,0.5,0.0,0.49,0.5,0.82,0.0,0.6900000000000001,1.0,TwoStageBetween,0.6359,0.9025,0,0.9325
22,197,exp_108,0.0,0.4182000000476837,0.4,0.5,0.0,0.78,0.5,0.3,0.0,0.21000000000000002,1.0,TwoStageBetween,0.4827,0.9683,1,0.4829
23,197,exp_45,0.0,0.704,0.48,0.4,0.0,0.81,0.6,0.79,1.0,0.16999999999999996,1.0,TwoStageBetween,0.5821,0.9315,1,0.5481
24,197,exp_25,0.0,0.6703999999761582,0.17,0.6,1.0,0.3,0.4,0.3,1.0,0.2,1.0,TwoStageBetween,0.5211,0.9563,1,0.1576
25,197,exp_96,0.0,0.4316999999284744,0.38,0.5,1.0,0.58,0.5,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageBetween,0.6382,0.901,1,0.8877
26,197,exp_104,0.0,0.3605,0.4,0.5,1.0,0.78,0.5,0.3,0.0,0.21000000000000002,1.0,TwoStageBetween,0.4827,0.9683,1,0.4463
27,197,exp_53,0.0,0.329,0.32,0.4,0.0,0.49,0.6,0.82,1.0,0.6900000000000001,1.0,TwoStageBetween,0.6369,0.9018,1,0.1678
28,197,exp_74,0.0,0.037399999976158144,0.2,0.5,0.0,0.8,0.5,0.6799999999999999,0.0,0.4,1.0,TwoStageBetween,0.2757,0.9983,1,0.1259
29,197,exp_88,0.0,0.4308000000715256,0.38,0.5,1.0,0.5,0.5,0.4,0.0,0.3,1.0,TwoStageBetween,0.7481,0.8084,1,0.1665
30,197,exp_50,0.0,0.8612000000476837,0.32,0.5,0.0,0.49,0.5,0.82,0.0,0.6900000000000001,1.0,TwoStageBetween,0.6359,0.9025,1,0.2807
31,197,exp_8,0.0,0.7227000000476838,0.29,0.5,1.0,0.7,0.5,0.5,0.0,0.18,1.0,TwoStageBetween,0.3911,0.9878,1,0.525
32,197,catch_7,1.0,0.3515,0.48,0.5,1.0,0.28,0.5,0.52,1.0,0.21000000000000002,0.0,TwoStageBetween,0.5037,0.038,1,0.738
33,197,exp_99,0.0,0.7157000000476837,0.38,0.6,0.0,0.58,0.4,0.6900000000000001,1.0,0.49000000000000005,1.0,TwoStageBetween,0.5203,0.9566,1,0.2465
34,197,catch_1,1.0,0.5375,0.41,0.5,1.0,0.29,0.5,0.5900000000000001,1.0,0.42000000000000004,0.0,TwoStageBetween,0.6315,0.0946,0,1.4119
35,197,catch_9,1.0,0.11069999992847444,0.72,0.5,1.0,0.48,0.5,0.4,1.0,0.18,0.0,TwoStageBetween,0.5888,0.0716,0,1.1458
36,197,exp_113,0.0,0.28869999992847445,0.22,0.6,1.0,0.49,0.4,0.79,1.0,0.42000000000000004,1.0,TwoStageBetween,0.3903,0.9879,1,0.198
37,197,exp_60,0.0,0.3742000000476837,0.21,0.5,0.0,0.41,0.5,0.62,0.0,0.18,1.0,TwoStageBetween,0.4821,0.9685,1,0.7796
38,197,exp_30,0.0,0.3725,0.17,0.5,1.0,0.3,0.5,0.3,0.0,0.2,1.0,TwoStageBetween,0.5395,0.9496,1,0.2472
39,197,exp_107,0.0,0.6376999999284745,0.4,0.6,0.0,0.78,0.4,0.3,1.0,0.21000000000000002,1.0,TwoStageBetween,0.3799,0.9895,1,0.4884
40,197,exp_26,0.0,0.5117000000476837,0.17,0.5,0.0,0.3,0.5,0.3,0.0,0.2,1.0,TwoStageBetween,0.5395,0.9496,1,0.8727
41,197,exp_116,0.0,0.36039999997615807,0.22,0.5,0.0,0.49,0.5,0.79,0.0,0.42000000000000004,1.0,TwoStageBetween,0.4214,0.9827,1,0.2672
42,197,exp_102,0.0,0.961,0.38,0.5,1.0,0.58,0.5,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageBetween,0.6382,0.901,1,0.0807
43,197,exp_47,0.0,2.0569000000953674,0.48,0.4,1.0,0.81,0.6,0.79,1.0,0.16999999999999996,1.0,TwoStageBetween,0.7077,0.8492,1,1.6359
44,197,catch_0,1.0,0.5926000000238418,0.72,0.5,1.0,0.19,0.5,0.3,0.0,0.2,0.0,TwoStageBetween,0.2838,0.0021,0,0.3347
45,197,exp_101,0.0,0.6516000000238419,0.38,0.4,0.0,0.58,0.6,0.6900000000000001,1.0,0.49000000000000005,1.0,TwoStageBetween,0.6388,0.9007,1,0.175
46,197,catch_4,1.0,0.328,0.31,0.5,1.0,0.19,0.5,0.73,0.0,0.4,0.0,TwoStageBetween,0.5907,0.0726,0,0.5108
47,197,exp_84,0.0,0.805,0.29,0.5,0.0,0.61,0.5,0.8099999999999999,0.0,0.22000000000000003,1.0,TwoStageBetween,0.4459,0.9776,1,0.9308
48,197,exp_3,0.0,0.34310000002384183,0.49,0.6,0.0,0.79,0.4,0.8300000000000001,1.0,0.53,1.0,TwoStageBetween,0.4821,0.9685,1,0.2628
49,197,catch_8,1.0,2.385899999976158,0.32,0.5,1.0,0.22,0.5,0.5,0.0,0.37,0.0,TwoStageBetween,0.674,0.1227,0,0.2013
50,197,exp_57,0.0,0.493,0.21,0.6,1.0,0.41,0.4,0.62,1.0,0.18,1.0,TwoStageBetween,0.4562,0.9752,1,0.6335
51,197,exp_114,0.0,0.2357999999523163,0.22,0.5,0.0,0.49,0.5,0.79,0.0,0.42000000000000004,1.0,TwoStageBetween,0.4214,0.9827,1,0.7113
52,197,exp_67,0.0,0.2897999999523163,0.51,0.6,0.0,0.72,0.4,0.52,1.0,0.42000000000000004,1.0,TwoStageBetween,0.5818,0.9316,1,0.7822
53,197,catch_3,1.0,0.28269999992847444,0.38,0.5,1.0,0.19,0.5,0.6799999999999999,1.0,0.58,0.0,TwoStageBetween,0.4268,0.0184,0,0.3494
54,197,exp_46,0.0,0.1677000000476837,0.48,0.5,1.0,0.81,0.5,0.79,0.0,0.16999999999999996,1.0,TwoStageBetween,0.568,0.9379,1,0.3295
55,197,exp_19,0.0,0.46219999992847444,0.17,0.6,0.0,0.28,0.4,0.8300000000000001,1.0,0.43,1.0,TwoStageBetween,0.4684,0.9721,1,0.4938
56,197,exp_78,0.0,0.324,0.2,0.5,1.0,0.8,0.5,0.6799999999999999,0.0,0.4,1.0,TwoStageBetween,0.2757,0.9983,1,0.1579
57,197,exp_64,0.0,0.35710000002384185,0.51,0.5,1.0,0.72,0.5,0.52,0.0,0.42000000000000004,1.0,TwoStageBetween,0.6964,0.859,1,0.5487
58,197,exp_23,0.0,0.35160000002384184,0.17,0.4,1.0,0.28,0.6,0.8300000000000001,1.0,0.43,1.0,TwoStageBetween,0.7216,0.8363,1,0.9033
59,197,exp_90,0.0,0.30779999995231627,0.38,0.5,0.0,0.5,0.5,0.4,0.0,0.3,1.0,TwoStageBetween,0.7481,0.8084,1,0.4808
60,197,exp_10,0.0,0.3366000000238419,0.29,0.5,0.0,0.7,0.5,0.5,0.0,0.18,1.0,TwoStageBetween,0.3911,0.9878,1,0.2405
61,197,exp_20,0.0,0.27189999997615816,0.17,0.5,0.0,0.28,0.5,0.8300000000000001,0.0,0.43,1.0,TwoStageBetween,0.5843,0.9304,1,0.4683
62,197,catch_2,1.0,0.459,0.6,0.5,1.0,0.38,0.5,0.4,0.0,0.22000000000000003,0.0,TwoStageBetween,0.6137,0.0844,0,0.6336
63,197,exp_68,0.0,0.4316999999284744,0.51,0.5,0.0,0.72,0.5,0.52,0.0,0.42000000000000004,1.0,TwoStageBetween,0.6964,0.859,0,0.4129
64,197,exp_40,0.0,0.29090000009536743,0.48,0.5,1.0,0.81,0.5,0.79,0.0,0.16999999999999996,1.0,TwoStageBetween,0.568,0.9379,1,0.3868
65,197,exp_29,0.0,0.7193999999761581,0.17,0.4,0.0,0.3,0.6,0.3,1.0,0.2,1.0,TwoStageBetween,0.5586,0.9419,1,0.263
66,197,exp_98,0.0,0.6185,0.38,0.5,0.0,0.58,0.5,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageBetween,0.6382,0.901,1,0.1902
67,197,exp_62,0.0,0.7081000000238419,0.21,0.5,1.0,0.41,0.5,0.62,0.0,0.18,1.0,TwoStageBetween,0.4821,0.9685,1,0.3094
68,197,exp_34,0.0,0.737,0.7,0.5,0.0,0.79,0.5,0.32,0.0,0.2,1.0,TwoStageBetween,0.8377,0.6526,1,0.4576
69,197,exp_110,0.0,0.448,0.4,0.5,1.0,0.78,0.5,0.3,0.0,0.21000000000000002,1.0,TwoStageBetween,0.4827,0.9683,1,0.4081
70,197,exp_48,0.0,0.4342000000476837,0.32,0.5,1.0,0.49,0.5,0.82,0.0,0.6900000000000001,1.0,TwoStageBetween,0.6359,0.9025,1,0.4493
71,197,catch_15,1.0,0.41389999997615806,0.49,0.5,1.0,0.22,0.5,0.49000000000000005,1.0,0.3,0.0,TwoStageBetween,0.3849,0.0113,0,0.3441
72,197,exp_86,0.0,0.30410000002384185,0.29,0.5,1.0,0.61,0.5,0.8099999999999999,0.0,0.22000000000000003,1.0,TwoStageBetween,0.4459,0.9776,1,0.3891
73,197,exp_41,0.0,0.49429999995231627,0.48,0.6,1.0,0.81,0.4,0.79,1.0,0.16999999999999996,1.0,TwoStageBetween,0.5543,0.9437,1,0.5014
74,197,exp_111,0.0,0.3362999999523163,0.4,0.4,1.0,0.78,0.6,0.3,1.0,0.21000000000000002,1.0,TwoStageBetween,0.6261,0.9084,1,0.9509
75,197,exp_4,0.0,1.0473999999761578,0.49,0.5,0.0,0.79,0.5,0.8300000000000001,0.0,0.53,1.0,TwoStageBetween,0.599,0.9232,0,0.4046
76,197,catch_17,1.0,0.6602999999523163,0.68,0.5,1.0,0.4,0.5,0.3,1.0,0.22000000000000003,0.0,TwoStageBetween,0.5086,0.0395,0,0.2435
77,197,exp_6,0.0,0.45040000009536735,0.49,0.5,1.0,0.79,0.5,0.8300000000000001,0.0,0.53,1.0,TwoStageBetween,0.599,0.9232,1,1.3994
78,197,exp_70,0.0,0.705,0.51,0.5,1.0,0.72,0.5,0.52,0.0,0.42000000000000004,1.0,TwoStageBetween,0.6964,0.859,1,2.641
79,197,exp_79,0.0,0.6925999999046326,0.2,0.4,1.0,0.8,0.6,0.6799999999999999,1.0,0.4,1.0,TwoStageBetween,0.3713,0.9906,1,0.2091
