,subject_id,condition,choice,rt,p1,gp,last_stage_favours,p0,gm,m1,presentation01,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,29,exp_50,0.0,0.6001000000238419,0.32,0.5,0.0,0.49,0.5,0.82,0.0,0.6900000000000001,1.0,TwoStageBetween,0.8615,0.7692,0,0.1529
1,29,exp_18,1.0,0.61,0.17,0.5,0.0,0.28,0.5,0.8300000000000001,0.0,0.43,0.0,TwoStageBetween,0.9389,0.6024,1,0.4535
2,29,exp_90,1.0,1.8665,0.38,0.5,0.0,0.5,0.5,0.4,0.0,0.3,0.0,TwoStageBetween,0.9409,0.5937,0,0.3628
3,29,exp_82,1.0,1.777600000023842,0.29,0.5,0.0,0.61,0.5,0.8099999999999999,0.0,0.22000000000000003,0.0,TwoStageBetween,0.9502,0.5274,0,3.7976
4,29,exp_88,0.0,0.6738999999761581,0.38,0.5,1.0,0.5,0.5,0.4,0.0,0.3,1.0,TwoStageBetween,0.9409,0.5937,0,2.3487
5,29,exp_45,1.0,0.5355,0.48,0.4,0.0,0.81,0.6,0.79,1.0,0.16999999999999996,0.0,TwoStageBetween,0.8892,0.2675,0,0.5762
6,29,exp_1,1.0,0.5253000000119209,0.49,0.6,1.0,0.79,0.4,0.8300000000000001,1.0,0.53,0.0,TwoStageBetween,0.908,0.6915,1,0.3013
7,29,exp_29,0.0,0.46830000001192085,0.17,0.4,0.0,0.3,0.6,0.3,1.0,0.2,1.0,TwoStageBetween,0.866,0.7631,1,0.4784
8,29,catch_6,1.0,0.7546000000238419,0.59,0.5,1.0,0.23,0.5,0.27,0.0,0.19,0.0,TwoStageBetween,0.4577,0.0153,0,0.1503
9,29,exp_108,1.0,0.5760999999642372,0.4,0.5,0.0,0.78,0.5,0.3,0.0,0.21000000000000002,0.0,TwoStageBetween,0.796,0.8401,1,0.3631
10,29,exp_59,1.0,0.7923999999761582,0.21,0.6,0.0,0.41,0.4,0.62,1.0,0.18,0.0,TwoStageBetween,0.9511,0.4832,1,1.5344
11,29,catch_7,1.0,0.5302000000476838,0.48,0.5,1.0,0.28,0.5,0.52,1.0,0.21000000000000002,0.0,TwoStageBetween,0.4816,0.0193,0,0.3811
12,29,exp_64,1.0,0.5254000000357628,0.51,0.5,1.0,0.72,0.5,0.52,0.0,0.42000000000000004,0.0,TwoStageBetween,0.9078,0.6919,1,2.6017
13,29,exp_67,0.0,0.4606000000238419,0.51,0.6,0.0,0.72,0.4,0.52,1.0,0.42000000000000004,1.0,TwoStageBetween,0.9107,0.6857,1,0.4501
14,29,exp_89,0.0,0.9571999999880791,0.38,0.6,1.0,0.5,0.4,0.4,1.0,0.3,1.0,TwoStageBetween,0.9394,0.6005,1,0.4487
15,29,exp_102,0.0,0.610300000011921,0.38,0.5,1.0,0.58,0.5,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageBetween,0.9077,0.6923,1,1.3372
16,29,exp_60,1.0,0.42080000001192086,0.21,0.5,0.0,0.41,0.5,0.62,0.0,0.18,0.0,TwoStageBetween,0.9513,0.4903,1,0.1774
17,29,exp_57,1.0,0.5096000000238419,0.21,0.6,1.0,0.41,0.4,0.62,1.0,0.18,0.0,TwoStageBetween,0.9513,0.4973,1,1.6157
18,29,exp_115,0.0,0.506,0.22,0.6,0.0,0.49,0.4,0.79,1.0,0.42000000000000004,1.0,TwoStageBetween,0.8216,0.8159,1,0.1425
19,29,catch_3,1.0,0.6563000000119209,0.38,0.5,1.0,0.19,0.5,0.6799999999999999,1.0,0.58,0.0,TwoStageBetween,0.6077,0.0524,0,0.3624
20,29,catch_1,1.0,0.4965999999642372,0.41,0.5,1.0,0.29,0.5,0.5900000000000001,1.0,0.42000000000000004,0.0,TwoStageBetween,0.7357,0.1134,0,1.6141
21,29,exp_73,0.0,0.660800000011921,0.2,0.6,1.0,0.8,0.4,0.6799999999999999,1.0,0.4,1.0,TwoStageBetween,0.5336,0.9695,1,1.8295
22,29,exp_78,0.0,0.549,0.2,0.5,1.0,0.8,0.5,0.6799999999999999,0.0,0.4,1.0,TwoStageBetween,0.5371,0.9687,1,0.3638
23,29,exp_9,1.0,0.6955999999642372,0.29,0.6,1.0,0.7,0.4,0.5,1.0,0.18,0.0,TwoStageBetween,0.8808,0.7413,1,1.5041
24,29,exp_37,0.0,0.5424000000357628,0.7,0.4,0.0,0.79,0.6,0.32,1.0,0.2,1.0,TwoStageBetween,0.927,0.3487,1,0.2246
25,29,exp_8,0.0,0.4518999999761581,0.29,0.5,1.0,0.7,0.5,0.5,0.0,0.18,1.0,TwoStageBetween,0.8842,0.7357,1,0.2608
26,29,exp_101,0.0,0.425,0.38,0.4,0.0,0.58,0.6,0.6900000000000001,1.0,0.49000000000000005,1.0,TwoStageBetween,0.9105,0.6862,0,2.0576
27,29,exp_43,1.0,0.5224000000357628,0.48,0.6,0.0,0.81,0.4,0.79,1.0,0.16999999999999996,0.0,TwoStageBetween,0.8892,0.2675,0,0.3202
28,29,exp_99,0.0,0.5063000000119209,0.38,0.6,0.0,0.58,0.4,0.6900000000000001,1.0,0.49000000000000005,1.0,TwoStageBetween,0.9105,0.6862,0,0.6437
29,29,exp_30,0.0,0.615300000011921,0.17,0.5,1.0,0.3,0.5,0.3,0.0,0.2,1.0,TwoStageBetween,0.8622,0.7683,1,0.5107
30,29,exp_58,0.0,0.5905,0.21,0.5,0.0,0.41,0.5,0.62,0.0,0.18,1.0,TwoStageBetween,0.9513,0.4903,1,1.0389
31,29,catch_4,1.0,0.5865,0.31,0.5,1.0,0.19,0.5,0.73,0.0,0.4,0.0,TwoStageBetween,0.5698,0.0402,0,0.3315
32,29,exp_19,1.0,0.4784000000357628,0.17,0.6,0.0,0.28,0.4,0.8300000000000001,1.0,0.43,0.0,TwoStageBetween,0.9405,0.5956,1,0.4046
33,29,exp_116,0.0,0.5586000000238418,0.22,0.5,0.0,0.49,0.5,0.79,0.0,0.42000000000000004,1.0,TwoStageBetween,0.8174,0.8201,1,0.5543
34,29,exp_40,1.0,0.43560000002384186,0.48,0.5,1.0,0.81,0.5,0.79,0.0,0.16999999999999996,0.0,TwoStageBetween,0.8925,0.2731,0,0.2394
35,29,catch_2,1.0,0.4519000000357628,0.6,0.5,1.0,0.38,0.5,0.4,0.0,0.22000000000000003,0.0,TwoStageBetween,0.5867,0.0454,0,0.6335
36,29,exp_10,1.0,0.7291000000238419,0.29,0.5,0.0,0.7,0.5,0.5,0.0,0.18,0.0,TwoStageBetween,0.8842,0.7357,0,0.4515
37,29,exp_107,0.0,0.535699999988079,0.4,0.6,0.0,0.78,0.4,0.3,1.0,0.21000000000000002,1.0,TwoStageBetween,0.8004,0.8362,1,0.5198
38,29,exp_68,1.0,0.7598999999761581,0.51,0.5,0.0,0.72,0.5,0.52,0.0,0.42000000000000004,0.0,TwoStageBetween,0.9078,0.6919,1,0.7529
39,29,exp_69,1.0,0.5228999999761581,0.51,0.4,0.0,0.72,0.6,0.52,1.0,0.42000000000000004,0.0,TwoStageBetween,0.9107,0.6857,0,0.3319
40,29,catch_8,1.0,0.5335,0.32,0.5,1.0,0.22,0.5,0.5,0.0,0.37,0.0,TwoStageBetween,0.728,0.1087,0,0.596
41,29,exp_23,0.0,0.598199999988079,0.17,0.4,1.0,0.28,0.6,0.8300000000000001,1.0,0.43,1.0,TwoStageBetween,0.9373,0.6092,0,0.5685
42,29,catch_9,1.0,0.9010999999642372,0.72,0.5,1.0,0.48,0.5,0.4,1.0,0.18,0.0,TwoStageBetween,0.5619,0.0379,0,0.5606
43,29,exp_35,1.0,0.4571000000238419,0.7,0.6,0.0,0.79,0.4,0.32,1.0,0.2,0.0,TwoStageBetween,0.927,0.3487,1,1.255
44,29,exp_94,0.0,2.193800000011921,0.38,0.5,1.0,0.5,0.5,0.4,0.0,0.3,1.0,TwoStageBetween,0.9409,0.5937,0,0.6735
45,29,exp_80,1.0,0.5917999999523162,0.29,0.5,1.0,0.61,0.5,0.8099999999999999,0.0,0.22000000000000003,0.0,TwoStageBetween,0.9502,0.5274,1,0.6217
46,29,exp_114,0.0,0.4756999999880791,0.22,0.5,0.0,0.49,0.5,0.79,0.0,0.42000000000000004,1.0,TwoStageBetween,0.8174,0.8201,1,1.5863
47,29,exp_27,0.0,0.537800000011921,0.17,0.6,0.0,0.3,0.4,0.3,1.0,0.2,1.0,TwoStageBetween,0.866,0.7631,1,0.511
48,29,catch_5,1.0,0.46059999996423723,0.49,0.5,1.0,0.4,0.5,0.43,1.0,0.32,0.0,TwoStageBetween,0.8345,0.1946,0,0.4012
