,subject_id,condition,choice,rt,p1,gp,last_stage_favours,p0,gm,m1,presentation01,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,83,exp_18,1.0,0.7711000000000932,0.17,0.5,0.0,0.28,0.5,0.8300000000000001,0.0,0.43,0.0,TwoStageBetween,0.669,0.6841,0,0.3936
1,83,exp_25,0.0,0.3968999999999069,0.17,0.6,1.0,0.3,0.4,0.3,1.0,0.2,1.0,TwoStageBetween,0.5014,0.9089,1,0.6473
2,83,catch_6,1.0,0.52,0.59,0.5,1.0,0.23,0.5,0.27,0.0,0.19,0.0,TwoStageBetween,0.2369,0.0027,0,0.1367
3,83,catch_3,1.0,0.343,0.38,0.5,1.0,0.19,0.5,0.6799999999999999,1.0,0.58,0.0,TwoStageBetween,0.3611,0.0236,0,0.08
4,83,exp_78,0.0,0.4565,0.2,0.5,1.0,0.8,0.5,0.6799999999999999,0.0,0.4,1.0,TwoStageBetween,0.2748,0.9937,1,0.2665
5,83,exp_90,0.0,0.2673999999999069,0.38,0.5,0.0,0.5,0.5,0.4,0.0,0.3,1.0,TwoStageBetween,0.6787,0.6544,1,0.1052
6,83,catch_5,1.0,0.249,0.49,0.5,1.0,0.4,0.5,0.43,1.0,0.32,0.0,TwoStageBetween,0.5894,0.1737,0,0.3661
7,83,exp_9,0.0,0.27059999999962747,0.29,0.6,1.0,0.7,0.4,0.5,1.0,0.18,1.0,TwoStageBetween,0.5158,0.8981,1,0.411
8,83,exp_69,0.0,0.3831999999997206,0.51,0.4,0.0,0.72,0.6,0.52,1.0,0.42000000000000004,1.0,TwoStageBetween,0.6678,0.6873,1,0.5108
9,83,exp_29,0.0,0.339,0.17,0.4,0.0,0.3,0.6,0.3,1.0,0.2,1.0,TwoStageBetween,0.6086,0.8008,0,0.679
10,83,exp_30,0.0,0.3135,0.17,0.5,1.0,0.3,0.5,0.3,0.0,0.2,1.0,TwoStageBetween,0.5552,0.8636,0,1.4489
