,subject_id,condition,choice,rt,p1,gp,last_stage_favours,p0,gm,m1,presentation01,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,77,exp_113,0.0,1.325,0.22,0.6,1.0,0.49,0.4,0.79,1.0,0.42000000000000004,1.0,TwoStageBetween,1.0316,0.9907,1.0,0.4104
1,77,catch_6,1.0,1.224,0.59,0.5,1.0,0.23,0.5,0.27,0.0,0.19,0.0,TwoStageBetween,0.747,0.0008,0.0,0.6815
2,77,exp_102,0.0,1.096,0.38,0.5,1.0,0.58,0.5,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageBetween,1.5112,0.8743,1.0,0.7972
3,77,exp_52,0.0,0.632,0.32,0.5,0.0,0.49,0.5,0.82,0.0,0.6900000000000001,1.0,TwoStageBetween,1.4588,0.9012,0.0,1.3525
4,77,catch_5,1.0,1.046,0.49,0.5,1.0,0.4,0.5,0.43,1.0,0.32,0.0,TwoStageBetween,1.6626,0.131,0.0,1.3682
5,77,exp_19,0.0,0.967,0.17,0.6,0.0,0.28,0.4,0.8300000000000001,1.0,0.43,1.0,TwoStageBetween,1.5281,0.8642,1.0,1.3527
6,77,exp_64,0.0,0.97,0.51,0.5,1.0,0.72,0.5,0.52,0.0,0.42000000000000004,1.0,TwoStageBetween,1.581,0.8274,1.0,0.4279
7,77,catch_9,1.0,1.099,0.72,0.5,1.0,0.48,0.5,0.4,1.0,0.18,0.0,TwoStageBetween,1.2505,0.0193,1.0,0.9329
8,77,exp_1,0.0,0.919,0.49,0.6,1.0,0.79,0.4,0.8300000000000001,1.0,0.53,1.0,TwoStageBetween,1.4206,0.9174,1.0,1.8441
9,77,exp_58,0.0,1.149,0.21,0.5,0.0,0.41,0.5,0.62,0.0,0.18,1.0,TwoStageBetween,1.39,0.9286,1.0,1.6797
10,77,exp_98,0.0,0.936,0.38,0.5,0.0,0.58,0.5,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageBetween,1.5112,0.8743,1.0,1.3793
11,77,exp_88,0.0,0.946,0.38,0.5,1.0,0.5,0.5,0.4,0.0,0.3,1.0,TwoStageBetween,1.6779,0.7293,1.0,1.5865
12,77,exp_23,0.0,1.993,0.17,0.4,1.0,0.28,0.6,0.8300000000000001,1.0,0.43,1.0,TwoStageBetween,1.4504,0.905,1.0,1.8433
13,77,exp_3,0.0,1.423,0.49,0.6,0.0,0.79,0.4,0.8300000000000001,1.0,0.53,1.0,TwoStageBetween,1.5031,0.8788,1.0,1.1094
14,77,exp_99,0.0,1.064,0.38,0.6,0.0,0.58,0.4,0.6900000000000001,1.0,0.49000000000000005,1.0,TwoStageBetween,1.5488,0.8508,1.0,0.6802
15,77,exp_115,0.0,0.899,0.22,0.6,0.0,0.49,0.4,0.79,1.0,0.42000000000000004,1.0,TwoStageBetween,1.1073,0.9847,1.0,1.911
16,77,exp_25,0.0,0.961,0.17,0.6,1.0,0.3,0.4,0.3,1.0,0.2,1.0,TwoStageBetween,1.2757,0.9598,1.0,1.1675
17,77,exp_40,1.0,1.834,0.48,0.5,1.0,0.81,0.5,0.79,0.0,0.16999999999999996,0.0,TwoStageBetween,1.6305,0.7835,,
18,77,exp_89,0.0,0.946,0.38,0.6,1.0,0.5,0.4,0.4,1.0,0.3,1.0,TwoStageBetween,1.6479,0.7653,1.0,2.3018
19,77,exp_108,0.0,1.158,0.4,0.5,0.0,0.78,0.5,0.3,0.0,0.21000000000000002,1.0,TwoStageBetween,1.166,0.9781,1.0,0.8073
20,77,catch_7,1.0,0.77,0.48,0.5,1.0,0.28,0.5,0.52,1.0,0.21000000000000002,0.0,TwoStageBetween,1.0402,0.0067,0.0,1.1429
21,77,exp_69,0.0,0.991,0.51,0.4,0.0,0.72,0.6,0.52,1.0,0.42000000000000004,1.0,TwoStageBetween,1.6166,0.797,1.0,1.1228
22,77,exp_9,1.0,1.006,0.29,0.6,1.0,0.7,0.4,0.5,1.0,0.18,0.0,TwoStageBetween,1.0266,0.991,1.0,1.8032
23,77,exp_74,0.0,1.045,0.2,0.5,0.0,0.8,0.5,0.6799999999999999,0.0,0.4,1.0,TwoStageBetween,0.6436,0.9997,1.0,0.6833
24,77,exp_30,0.0,0.864,0.17,0.5,1.0,0.3,0.5,0.3,0.0,0.2,1.0,TwoStageBetween,1.3206,0.9493,1.0,0.5846
25,77,exp_47,0.0,1.094,0.48,0.4,1.0,0.81,0.6,0.79,1.0,0.16999999999999996,1.0,TwoStageBetween,1.5984,0.8131,0.0,1.057
