,subject_id,condition,choice,rt,p1,gp,last_stage_favours,p0,gm,m1,presentation01,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,145,exp_50,0.0,0.6793000000000465,0.32,0.5,0.0,0.49,0.5,0.82,0.0,0.6900000000000001,1.0,TwoStageBetween,0.5737,0.7971,0,0.1355
1,145,exp_113,0.0,0.4419000000000233,0.22,0.6,1.0,0.49,0.4,0.79,1.0,0.42000000000000004,1.0,TwoStageBetween,0.5744,0.796,0,0.4044
2,145,exp_88,0.0,0.4404000000000233,0.38,0.5,1.0,0.5,0.5,0.4,0.0,0.3,1.0,TwoStageBetween,0.6542,0.5716,0,0.2199
3,145,exp_67,0.0,0.7115999999999767,0.51,0.6,0.0,0.72,0.4,0.52,1.0,0.42000000000000004,1.0,TwoStageBetween,0.6127,0.7246,1,1.8117
4,145,exp_99,0.0,0.4476999999999534,0.38,0.6,0.0,0.58,0.4,0.6900000000000001,1.0,0.49000000000000005,1.0,TwoStageBetween,0.6197,0.708,1,0.7631
5,145,exp_78,0.0,0.452,0.2,0.5,1.0,0.8,0.5,0.6799999999999999,0.0,0.4,1.0,TwoStageBetween,0.3312,0.9786,1,0.2572
6,145,exp_42,1.0,0.418,0.48,0.5,0.0,0.81,0.5,0.79,0.0,0.16999999999999996,0.0,TwoStageBetween,0.4965,0.1127,0,0.5183
7,145,catch_8,1.0,0.6458000000000466,0.32,0.5,1.0,0.22,0.5,0.5,0.0,0.37,0.0,TwoStageBetween,0.4219,0.0593,0,0.1157
8,145,exp_58,1.0,1.1229000000000233,0.21,0.5,0.0,0.41,0.5,0.62,0.0,0.18,0.0,TwoStageBetween,0.6282,0.3147,0,1.2391
9,145,exp_23,1.0,0.5778000000000466,0.17,0.4,1.0,0.28,0.6,0.8300000000000001,1.0,0.43,0.0,TwoStageBetween,0.6586,0.4958,1,0.3443
10,145,exp_114,0.0,0.4542000000000698,0.22,0.5,0.0,0.49,0.5,0.79,0.0,0.42000000000000004,1.0,TwoStageBetween,0.5654,0.8094,1,0.1545
11,145,exp_40,1.0,0.3831999999999534,0.48,0.5,1.0,0.81,0.5,0.79,0.0,0.16999999999999996,0.0,TwoStageBetween,0.4965,0.1127,1,1.434
12,145,exp_47,1.0,0.711,0.48,0.4,1.0,0.81,0.6,0.79,1.0,0.16999999999999996,0.0,TwoStageBetween,0.4834,0.1015,0,0.3229
13,145,exp_46,1.0,0.4862999999999302,0.48,0.5,1.0,0.81,0.5,0.79,0.0,0.16999999999999996,0.0,TwoStageBetween,0.4965,0.1127,0,0.5738
