,subject_id,condition,choice,rt,p1,gp,last_stage_favours,p0,gm,m1,presentation01,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,100,exp_99,0.0,1.0339000000003724,0.38,0.6,0.0,0.58,0.4,0.6900000000000001,1.0,0.49000000000000005,1.0,TwoStageBetween,0.9873,0.6726,1.0,1.2257
1,100,exp_29,0.0,0.4424000000003725,0.17,0.4,0.0,0.3,0.6,0.3,1.0,0.2,1.0,TwoStageBetween,0.9384,0.7585,0.0,0.3109
2,100,exp_23,0.0,0.41140000000037247,0.17,0.4,1.0,0.28,0.6,0.8300000000000001,1.0,0.43,1.0,TwoStageBetween,1.0137,0.5902,1.0,1.1839
3,100,exp_47,1.0,0.4925,0.48,0.4,1.0,0.81,0.6,0.79,1.0,0.16999999999999996,0.0,TwoStageBetween,0.9032,0.1937,0.0,0.6854
4,100,exp_101,0.0,0.8237999999998137,0.38,0.4,0.0,0.58,0.6,0.6900000000000001,1.0,0.49000000000000005,1.0,TwoStageBetween,0.9873,0.6726,1.0,0.3917
5,100,exp_57,0.0,0.5952999999998138,0.21,0.6,1.0,0.41,0.4,0.62,1.0,0.18,1.0,TwoStageBetween,1.019,0.4267,0.0,1.4811
6,100,exp_73,0.0,0.43380000000074503,0.2,0.6,1.0,0.8,0.4,0.6799999999999999,1.0,0.4,1.0,TwoStageBetween,0.5328,0.9794,1.0,0.9391
7,100,exp_114,0.0,1.2272999999998135,0.22,0.5,0.0,0.49,0.5,0.79,0.0,0.42000000000000004,1.0,TwoStageBetween,0.8809,0.8232,1.0,0.0946
8,100,catch_9,1.0,0.8890999999996275,0.72,0.5,1.0,0.48,0.5,0.4,1.0,0.18,0.0,TwoStageBetween,0.5312,0.0203,0.0,0.1852
9,100,exp_74,0.0,0.7135999999996274,0.2,0.5,0.0,0.8,0.5,0.6799999999999999,0.0,0.4,1.0,TwoStageBetween,0.5439,0.9774,1.0,0.2298
10,100,exp_20,0.0,0.8331000000005588,0.17,0.5,0.0,0.28,0.5,0.8300000000000001,0.0,0.43,1.0,TwoStageBetween,1.018,0.5675,1.0,0.2699
11,100,exp_59,1.0,0.9355999999996276,0.21,0.6,0.0,0.41,0.4,0.62,1.0,0.18,0.0,TwoStageBetween,1.0099,0.382,1.0,0.6711
12,100,catch_7,1.0,0.4792999999998137,0.48,0.5,1.0,0.28,0.5,0.52,1.0,0.21000000000000002,0.0,TwoStageBetween,0.4488,0.0091,0.0,0.3385
13,100,exp_37,1.0,0.7442000000001863,0.7,0.4,0.0,0.79,0.6,0.32,1.0,0.2,0.0,TwoStageBetween,0.9711,0.2849,0.0,1.901
14,100,catch_6,1.0,0.6760999999996274,0.59,0.5,1.0,0.23,0.5,0.27,0.0,0.19,0.0,TwoStageBetween,0.4335,0.0076,0.0,0.3994
15,100,exp_60,0.0,0.907,0.21,0.5,0.0,0.41,0.5,0.62,0.0,0.18,1.0,TwoStageBetween,1.015,0.4042,0.0,0.8985
16,100,exp_53,0.0,0.3750999999996274,0.32,0.4,0.0,0.49,0.6,0.82,1.0,0.6900000000000001,1.0,TwoStageBetween,0.9278,0.7724,1.0,0.9875
17,100,exp_30,0.0,1.2703000000007452,0.17,0.5,1.0,0.3,0.5,0.3,0.0,0.2,1.0,TwoStageBetween,0.9254,0.7755,0.0,0.2698
18,100,exp_96,0.0,0.902,0.38,0.5,1.0,0.58,0.5,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageBetween,0.9779,0.693,1.0,0.1882
19,100,exp_9,1.0,0.4807999999998137,0.29,0.6,1.0,0.7,0.4,0.5,1.0,0.18,0.0,TwoStageBetween,0.9611,0.724,1.0,1.4973
20,100,exp_25,1.0,0.8077000000001863,0.17,0.6,1.0,0.3,0.4,0.3,1.0,0.2,0.0,TwoStageBetween,0.9117,0.7916,1.0,3.3991
21,100,catch_3,1.0,0.4829000000003725,0.38,0.5,1.0,0.19,0.5,0.6799999999999999,1.0,0.58,0.0,TwoStageBetween,0.6036,0.0355,0.0,0.3494
22,100,exp_107,1.0,0.5277000000001862,0.4,0.6,0.0,0.78,0.4,0.3,1.0,0.21000000000000002,0.0,TwoStageBetween,0.8573,0.8439,1.0,1.5736
23,100,exp_52,0.0,1.4037000000001865,0.32,0.5,0.0,0.49,0.5,0.82,0.0,0.6900000000000001,1.0,TwoStageBetween,0.9143,0.7887,0.0,1.9746
24,100,catch_0,1.0,0.2937999999998137,0.72,0.5,1.0,0.19,0.5,0.3,0.0,0.2,0.0,TwoStageBetween,0.34,0.0019,0.0,0.1984
25,100,exp_64,1.0,0.7800999999996274,0.51,0.5,1.0,0.72,0.5,0.52,0.0,0.42000000000000004,0.0,TwoStageBetween,0.9739,0.7008,1.0,0.5393
26,100,exp_42,1.0,0.48209999999962744,0.48,0.5,0.0,0.81,0.5,0.79,0.0,0.16999999999999996,0.0,TwoStageBetween,0.8887,0.1796,0.0,0.8112
27,100,exp_36,1.0,0.5967999999998137,0.7,0.5,0.0,0.79,0.5,0.32,0.0,0.2,0.0,TwoStageBetween,0.9811,0.3042,1.0,0.3745
28,100,exp_91,0.0,0.8215999999996275,0.38,0.6,0.0,0.5,0.4,0.4,1.0,0.3,1.0,TwoStageBetween,1.0191,0.5608,0.0,0.5001
29,100,exp_22,0.0,0.8900999999996275,0.17,0.5,1.0,0.28,0.5,0.8300000000000001,0.0,0.43,1.0,TwoStageBetween,1.018,0.5675,1.0,0.4738
30,100,exp_84,0.0,0.6714000000003725,0.29,0.5,0.0,0.61,0.5,0.8099999999999999,0.0,0.22000000000000003,1.0,TwoStageBetween,1.0211,0.4419,1.0,0.2397
31,100,catch_8,1.0,0.47809999999962743,0.32,0.5,1.0,0.22,0.5,0.5,0.0,0.37,0.0,TwoStageBetween,0.7252,0.0758,0.0,1.1248
32,100,exp_1,1.0,0.9667000000001864,0.49,0.6,1.0,0.79,0.4,0.8300000000000001,1.0,0.53,0.0,TwoStageBetween,0.9752,0.6984,1.0,0.9476
33,100,exp_26,1.0,0.746,0.17,0.5,0.0,0.3,0.5,0.3,0.0,0.2,0.0,TwoStageBetween,0.9254,0.7755,1.0,0.3704
34,100,catch_2,1.0,0.4692000000001863,0.6,0.5,1.0,0.38,0.5,0.4,0.0,0.22000000000000003,0.0,TwoStageBetween,0.556,0.0249,0.0,0.4775
35,100,exp_80,0.0,1.002800000000745,0.29,0.5,1.0,0.61,0.5,0.8099999999999999,0.0,0.22000000000000003,1.0,TwoStageBetween,1.0211,0.4419,1.0,1.5986
36,100,exp_69,1.0,0.8722999999998138,0.51,0.4,0.0,0.72,0.6,0.52,1.0,0.42000000000000004,0.0,TwoStageBetween,0.9837,0.6807,1.0,1.7398
37,100,exp_43,1.0,0.8082999999998137,0.48,0.6,0.0,0.81,0.4,0.79,1.0,0.16999999999999996,0.0,TwoStageBetween,0.8738,0.1662,0.0,0.227
38,100,exp_3,0.0,0.406,0.49,0.6,0.0,0.79,0.4,0.8300000000000001,1.0,0.53,1.0,TwoStageBetween,0.9935,0.6573,1.0,1.0833
39,100,exp_18,1.0,0.9581999999992549,0.17,0.5,0.0,0.28,0.5,0.8300000000000001,0.0,0.43,0.0,TwoStageBetween,1.018,0.5675,0.0,0.5021
40,100,exp_108,0.0,0.8455999999996274,0.4,0.5,0.0,0.78,0.5,0.3,0.0,0.21000000000000002,1.0,TwoStageBetween,0.8418,0.8561,1.0,2.7505
41,100,exp_68,0.0,0.7946000000005587,0.51,0.5,0.0,0.72,0.5,0.52,0.0,0.42000000000000004,1.0,TwoStageBetween,0.9739,0.7008,1.0,3.8329
42,100,catch_5,1.0,0.4085,0.49,0.5,1.0,0.4,0.5,0.43,1.0,0.32,0.0,TwoStageBetween,0.867,0.1605,0.0,0.292
43,100,exp_50,0.0,0.47280000000074507,0.32,0.5,0.0,0.49,0.5,0.82,0.0,0.6900000000000001,1.0,TwoStageBetween,0.9143,0.7887,1.0,1.4459
44,100,exp_115,0.0,0.8811000000005588,0.22,0.6,0.0,0.49,0.4,0.79,1.0,0.42000000000000004,1.0,TwoStageBetween,0.8956,0.8089,0.0,1.2721
45,100,exp_19,1.0,1.1356000000005588,0.17,0.6,0.0,0.28,0.4,0.8300000000000001,1.0,0.43,0.0,TwoStageBetween,1.0212,0.5444,1.0,0.7444
46,100,exp_89,1.0,0.9508999999994412,0.38,0.6,1.0,0.5,0.4,0.4,1.0,0.3,0.0,TwoStageBetween,1.0099,0.6062,1.0,1.8309
47,100,exp_10,0.0,0.9244000000003724,0.29,0.5,0.0,0.7,0.5,0.5,0.0,0.18,1.0,TwoStageBetween,0.9719,0.7047,1.0,0.1198
48,100,exp_113,0.0,0.6067999999998137,0.22,0.6,1.0,0.49,0.4,0.79,1.0,0.42000000000000004,1.0,TwoStageBetween,0.8659,0.8367,1.0,0.2429
49,100,exp_104,0.0,1.2557999999998135,0.4,0.5,1.0,0.78,0.5,0.3,0.0,0.21000000000000002,1.0,TwoStageBetween,0.8418,0.8561,1.0,0.321
50,100,exp_94,1.0,0.9906999999992548,0.38,0.5,1.0,0.5,0.5,0.4,0.0,0.3,0.0,TwoStageBetween,1.0151,0.5836,1.0,2.3091
51,100,exp_116,0.0,0.5930999999996275,0.22,0.5,0.0,0.49,0.5,0.79,0.0,0.42000000000000004,1.0,TwoStageBetween,0.8809,0.8232,1.0,0.3297
52,100,exp_8,0.0,1.3905999999996277,0.29,0.5,1.0,0.7,0.5,0.5,0.0,0.18,1.0,TwoStageBetween,0.9719,0.7047,1.0,0.9439
53,100,exp_67,0.0,0.46229999999981375,0.51,0.6,0.0,0.72,0.4,0.52,1.0,0.42000000000000004,1.0,TwoStageBetween,0.9837,0.6807,0.0,2.0831
54,100,exp_90,0.0,0.8282999999998137,0.38,0.5,0.0,0.5,0.5,0.4,0.0,0.3,1.0,TwoStageBetween,1.0151,0.5836,0.0,0.9293
55,100,exp_78,0.0,1.053,0.2,0.5,1.0,0.8,0.5,0.6799999999999999,0.0,0.4,1.0,TwoStageBetween,0.5439,0.9774,1.0,1.3305
56,100,exp_102,0.0,0.5291999999992549,0.38,0.5,1.0,0.58,0.5,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageBetween,0.9779,0.693,0.0,0.512
57,100,exp_27,1.0,0.7224000000003725,0.17,0.6,0.0,0.3,0.4,0.3,1.0,0.2,0.0,TwoStageBetween,0.9384,0.7585,0.0,1.3025
58,100,catch_4,1.0,0.5117999999998137,0.31,0.5,1.0,0.19,0.5,0.73,0.0,0.4,0.0,TwoStageBetween,0.5384,0.0216,0.0,0.3787
59,100,exp_35,1.0,0.8781000000005588,0.7,0.6,0.0,0.79,0.4,0.32,1.0,0.2,0.0,TwoStageBetween,0.9711,0.2849,1.0,2.1026
60,100,exp_46,1.0,0.3560999999996275,0.48,0.5,1.0,0.81,0.5,0.79,0.0,0.16999999999999996,0.0,TwoStageBetween,0.8887,0.1796,1.0,0.414
61,100,exp_15,0.0,0.8032000000001862,0.29,0.4,1.0,0.7,0.6,0.5,1.0,0.18,1.0,TwoStageBetween,0.9611,0.724,0.0,3.0935
62,100,exp_98,0.0,2.2780999999996276,0.38,0.5,0.0,0.58,0.5,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageBetween,0.9779,0.693,1.0,1.9319
63,100,exp_117,0.0,0.4768999999994412,0.22,0.4,0.0,0.49,0.6,0.79,1.0,0.42000000000000004,1.0,TwoStageBetween,0.8956,0.8089,1.0,2.0282
64,100,catch_1,1.0,0.41029999999981376,0.41,0.5,1.0,0.29,0.5,0.5900000000000001,1.0,0.42000000000000004,0.0,TwoStageBetween,0.7426,0.0835,0.0,0.1347
65,100,exp_58,1.0,0.6851000000005588,0.21,0.5,0.0,0.41,0.5,0.62,0.0,0.18,0.0,TwoStageBetween,1.015,0.4042,0.0,1.2603
66,100,exp_82,0.0,0.4847000000001863,0.29,0.5,0.0,0.61,0.5,0.8099999999999999,0.0,0.22000000000000003,1.0,TwoStageBetween,1.0211,0.4419,0.0,0.3851
67,100,exp_45,1.0,0.7347999999998137,0.48,0.4,0.0,0.81,0.6,0.79,1.0,0.16999999999999996,0.0,TwoStageBetween,0.8738,0.1662,0.0,0.5662
68,100,exp_88,0.0,0.7782000000001863,0.38,0.5,1.0,0.5,0.5,0.4,0.0,0.3,1.0,TwoStageBetween,1.0151,0.5836,0.0,1.4088
69,100,exp_40,1.0,0.7809000000003725,0.48,0.5,1.0,0.81,0.5,0.79,0.0,0.16999999999999996,0.0,TwoStageBetween,0.8887,0.1796,1.0,0.206
70,100,exp_109,1.0,1.0595999999996277,0.4,0.4,0.0,0.78,0.6,0.3,1.0,0.21000000000000002,0.0,TwoStageBetween,0.8573,0.8439,1.0,1.4447
71,100,exp_0,1.0,0.971,0.49,0.5,1.0,0.79,0.5,0.8300000000000001,0.0,0.53,0.0,TwoStageBetween,0.9848,0.6782,1.0,3.0432
72,100,catch_12,1.0,0.32040000000037255,0.47,0.5,1.0,0.23,0.5,0.6,0.0,0.5,0.0,TwoStageBetween,0.5711,0.028,0.0,0.2341
73,100,exp_62,1.0,0.5753999999994412,0.21,0.5,1.0,0.41,0.5,0.62,0.0,0.18,0.0,TwoStageBetween,1.015,0.4042,0.0,1.4365
74,100,exp_24,1.0,0.6295,0.17,0.5,1.0,0.3,0.5,0.3,0.0,0.2,0.0,TwoStageBetween,0.9254,0.7755,0.0,1.3533
75,100,exp_11,0.0,0.8947000000001862,0.29,0.6,0.0,0.7,0.4,0.5,1.0,0.18,1.0,TwoStageBetween,0.9819,0.6847,0.0,1.1643
76,100,exp_39,1.0,0.7129000000003726,0.7,0.4,1.0,0.79,0.6,0.32,1.0,0.2,0.0,TwoStageBetween,0.9902,0.3242,,
77,100,exp_70,0.0,0.692,0.51,0.5,1.0,0.72,0.5,0.52,0.0,0.42000000000000004,1.0,TwoStageBetween,0.9739,0.7008,0.0,0.4461
78,100,exp_66,0.0,0.833,0.51,0.5,0.0,0.72,0.5,0.52,0.0,0.42000000000000004,1.0,TwoStageBetween,0.9739,0.7008,0.0,1.307
79,100,exp_51,0.0,0.7647000000001862,0.32,0.6,0.0,0.49,0.4,0.82,1.0,0.6900000000000001,1.0,TwoStageBetween,0.9278,0.7724,1.0,0.4318
80,100,exp_34,1.0,1.5317000000001866,0.7,0.5,0.0,0.79,0.5,0.32,0.0,0.2,0.0,TwoStageBetween,0.9811,0.3042,0.0,1.3149
81,100,exp_111,0.0,0.2952999999998137,0.4,0.4,1.0,0.78,0.6,0.3,1.0,0.21000000000000002,1.0,TwoStageBetween,0.8261,0.8675,1.0,1.4197
82,100,exp_77,0.0,1.0509000000003723,0.2,0.4,0.0,0.8,0.6,0.6799999999999999,1.0,0.4,1.0,TwoStageBetween,0.5553,0.9752,1.0,0.5565
83,100,exp_110,0.0,0.5122999999998137,0.4,0.5,1.0,0.78,0.5,0.3,0.0,0.21000000000000002,1.0,TwoStageBetween,0.8418,0.8561,1.0,0.6481
84,100,exp_83,0.0,0.8778999999994412,0.29,0.6,0.0,0.61,0.4,0.8099999999999999,1.0,0.22000000000000003,1.0,TwoStageBetween,1.0178,0.4192,1.0,0.9287
85,100,exp_118,0.0,0.6226000000005588,0.22,0.5,1.0,0.49,0.5,0.79,0.0,0.42000000000000004,1.0,TwoStageBetween,0.8809,0.8232,1.0,0.3154
86,100,exp_33,1.0,0.704,0.7,0.6,1.0,0.79,0.4,0.32,1.0,0.2,0.0,TwoStageBetween,0.9902,0.3242,1.0,2.3387
87,100,catch_10,1.0,0.582199999999255,0.51,0.5,1.0,0.31,0.5,0.32,0.0,0.16999999999999996,0.0,TwoStageBetween,0.5251,0.0193,0.0,0.454
88,100,exp_6,0.0,0.6232999999998138,0.49,0.5,1.0,0.79,0.5,0.8300000000000001,0.0,0.53,1.0,TwoStageBetween,0.9848,0.6782,0.0,0.5305
89,100,exp_14,0.0,0.47079999999981376,0.29,0.5,1.0,0.7,0.5,0.5,0.0,0.18,1.0,TwoStageBetween,0.9719,0.7047,1.0,1.0542
90,100,exp_13,0.0,0.8115999999996275,0.29,0.4,0.0,0.7,0.6,0.5,1.0,0.18,1.0,TwoStageBetween,0.9819,0.6847,1.0,0.1768
91,100,exp_54,0.0,0.5877999999998137,0.32,0.5,1.0,0.49,0.5,0.82,0.0,0.6900000000000001,1.0,TwoStageBetween,0.9143,0.7887,1.0,2.1662
92,100,exp_56,1.0,1.1128999999994411,0.21,0.5,1.0,0.41,0.5,0.62,0.0,0.18,0.0,TwoStageBetween,1.015,0.4042,0.0,1.9915
93,100,exp_4,1.0,0.5432999999998137,0.49,0.5,0.0,0.79,0.5,0.8300000000000001,0.0,0.53,0.0,TwoStageBetween,0.9848,0.6782,1.0,0.5198
94,100,exp_16,1.0,1.442,0.17,0.5,1.0,0.28,0.5,0.8300000000000001,0.0,0.43,0.0,TwoStageBetween,1.018,0.5675,1.0,1.5652
95,100,catch_16,1.0,0.5765999999996275,0.37,0.5,1.0,0.32,0.5,0.78,0.0,0.6799999999999999,0.0,TwoStageBetween,0.956,0.2597,0.0,2.19
96,100,catch_15,1.0,0.4065999999996274,0.49,0.5,1.0,0.22,0.5,0.49000000000000005,1.0,0.3,0.0,TwoStageBetween,0.4526,0.0094,0.0,0.2346
97,100,exp_61,1.0,1.145199999999255,0.21,0.4,0.0,0.41,0.6,0.62,1.0,0.18,0.0,TwoStageBetween,1.0099,0.382,0.0,0.9066
98,100,catch_17,1.0,1.1370999999996276,0.68,0.5,1.0,0.4,0.5,0.3,1.0,0.22000000000000003,0.0,TwoStageBetween,0.6344,0.0438,0.0,0.3472
99,100,exp_49,0.0,0.3540999999996275,0.32,0.6,1.0,0.49,0.4,0.82,1.0,0.6900000000000001,1.0,TwoStageBetween,0.9002,0.8041,1.0,0.5948
100,100,exp_7,1.0,0.4658999999994412,0.49,0.4,1.0,0.79,0.6,0.8300000000000001,1.0,0.53,0.0,TwoStageBetween,0.9752,0.6984,1.0,0.4785
101,100,exp_112,0.0,0.5980999999996275,0.22,0.5,1.0,0.49,0.5,0.79,0.0,0.42000000000000004,1.0,TwoStageBetween,0.8809,0.8232,1.0,0.8297
102,100,exp_92,0.0,0.7332999999998138,0.38,0.5,0.0,0.5,0.5,0.4,0.0,0.3,1.0,TwoStageBetween,1.0151,0.5836,1.0,0.2741
103,100,exp_81,1.0,0.9039000000003724,0.29,0.6,1.0,0.61,0.4,0.8099999999999999,1.0,0.22000000000000003,0.0,TwoStageBetween,1.0232,0.465,0.0,0.2645
104,100,exp_85,0.0,1.1522999999998136,0.29,0.4,0.0,0.61,0.6,0.8099999999999999,1.0,0.22000000000000003,1.0,TwoStageBetween,1.0178,0.4192,0.0,1.1615
105,100,exp_41,1.0,0.9410999999996276,0.48,0.6,1.0,0.81,0.4,0.79,1.0,0.16999999999999996,0.0,TwoStageBetween,0.9032,0.1937,0.0,1.9269
106,100,exp_87,1.0,0.7247999999998137,0.29,0.4,1.0,0.61,0.6,0.8099999999999999,1.0,0.22000000000000003,0.0,TwoStageBetween,1.0232,0.465,1.0,1.03
107,100,catch_11,1.0,0.9423000000007452,0.58,0.5,1.0,0.18,0.5,0.5,1.0,0.16999999999999996,0.0,TwoStageBetween,0.2894,0.0006,0.0,0.1599
108,100,exp_100,0.0,0.6565,0.38,0.5,0.0,0.58,0.5,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageBetween,0.9779,0.693,1.0,0.6784
109,100,exp_12,0.0,0.8130999999996275,0.29,0.5,0.0,0.7,0.5,0.5,0.0,0.18,1.0,TwoStageBetween,0.9719,0.7047,1.0,0.6552
