,subject_id,condition,choice,rt,p1,gp,last_stage_favours,p0,gm,m1,presentation01,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,157,catch_1,1.0,0.43129999995231627,0.41,0.5,1.0,0.29,0.5,0.5900000000000001,1.0,0.42000000000000004,0.0,TwoStageBetween,0.6649,0.0323,0,0.7545
1,157,exp_45,0.0,0.3727000000476837,0.48,0.4,0.0,0.81,0.6,0.79,1.0,0.16999999999999996,1.0,TwoStageBetween,0.4762,0.9934,1,0.3998
2,157,catch_4,1.0,0.2721000000238419,0.31,0.5,1.0,0.19,0.5,0.73,0.0,0.4,0.0,TwoStageBetween,0.5163,0.01,0,0.2406
3,157,exp_67,0.0,0.2636999999284744,0.51,0.6,0.0,0.72,0.4,0.52,1.0,0.42000000000000004,1.0,TwoStageBetween,0.6669,0.967,1,0.3707
4,157,exp_30,0.0,0.292,0.17,0.5,1.0,0.3,0.5,0.3,0.0,0.2,1.0,TwoStageBetween,0.4526,0.995,1,0.5384
5,157,exp_9,0.0,0.4132000000476837,0.29,0.6,1.0,0.7,0.4,0.5,1.0,0.18,1.0,TwoStageBetween,0.3097,0.9996,1,0.2489
6,157,catch_7,1.0,0.42479999995231627,0.48,0.5,1.0,0.28,0.5,0.52,1.0,0.21000000000000002,0.0,TwoStageBetween,0.464,0.0057,0,0.4204
7,157,exp_108,0.0,0.29,0.4,0.5,0.0,0.78,0.5,0.3,0.0,0.21000000000000002,1.0,TwoStageBetween,0.391,0.9979,1,0.1511
8,157,exp_88,0.0,0.40989999997615806,0.38,0.5,1.0,0.5,0.5,0.4,0.0,0.3,1.0,TwoStageBetween,0.7945,0.9301,1,0.9286
9,157,catch_3,1.0,0.241,0.38,0.5,1.0,0.19,0.5,0.6799999999999999,1.0,0.58,0.0,TwoStageBetween,0.3713,0.0015,0,0.2356
10,157,exp_82,0.0,0.25509999990463256,0.29,0.5,0.0,0.61,0.5,0.8099999999999999,0.0,0.22000000000000003,1.0,TwoStageBetween,0.3548,0.9989,1,0.1804
11,157,exp_37,0.0,0.3077000000476837,0.7,0.4,0.0,0.79,0.6,0.32,1.0,0.2,1.0,TwoStageBetween,1.0254,0.7727,1,0.9304
12,157,exp_117,0.0,0.25840000009536745,0.22,0.4,0.0,0.49,0.6,0.79,1.0,0.42000000000000004,1.0,TwoStageBetween,0.3267,0.9994,1,0.2288
13,157,exp_91,0.0,0.18910000002384184,0.38,0.6,0.0,0.5,0.4,0.4,1.0,0.3,1.0,TwoStageBetween,0.7736,0.9376,1,1.9571
14,157,exp_1,0.0,0.2555,0.49,0.6,1.0,0.79,0.4,0.8300000000000001,1.0,0.53,1.0,TwoStageBetween,0.5402,0.9874,1,0.2208
15,157,exp_89,0.0,0.4252000000476837,0.38,0.6,1.0,0.5,0.4,0.4,1.0,0.3,1.0,TwoStageBetween,0.8156,0.9217,1,1.5753
16,157,exp_27,0.0,0.29069999992847445,0.17,0.6,0.0,0.3,0.4,0.3,1.0,0.2,1.0,TwoStageBetween,0.4431,0.9956,1,0.2625
17,157,exp_68,0.0,0.2923999999761581,0.51,0.5,0.0,0.72,0.5,0.52,0.0,0.42000000000000004,1.0,TwoStageBetween,0.6849,0.963,1,0.5564
18,157,exp_43,0.0,0.42389999997615807,0.48,0.6,0.0,0.81,0.4,0.79,1.0,0.16999999999999996,1.0,TwoStageBetween,0.4762,0.9934,1,0.2764
19,157,exp_36,0.0,0.2586999999284744,0.7,0.5,0.0,0.79,0.5,0.32,0.0,0.2,1.0,TwoStageBetween,1.0423,0.7509,1,0.3724
20,157,exp_101,0.0,0.2597999999523163,0.38,0.4,0.0,0.58,0.6,0.6900000000000001,1.0,0.49000000000000005,1.0,TwoStageBetween,0.5701,0.9838,1,1.5568
21,157,exp_64,0.0,0.3585,0.51,0.5,1.0,0.72,0.5,0.52,0.0,0.42000000000000004,1.0,TwoStageBetween,0.6849,0.963,1,0.715
22,157,catch_8,1.0,0.30489999997615813,0.32,0.5,1.0,0.22,0.5,0.5,0.0,0.37,0.0,TwoStageBetween,0.6438,0.0281,0,0.4482
23,157,exp_73,0.0,0.40660000002384183,0.2,0.6,1.0,0.8,0.4,0.6799999999999999,1.0,0.4,1.0,TwoStageBetween,0.2129,1.0,1,0.3636
24,157,exp_23,0.0,0.3938999999761581,0.17,0.4,1.0,0.28,0.6,0.8300000000000001,1.0,0.43,1.0,TwoStageBetween,0.5197,0.9896,1,0.3374
25,157,exp_104,0.0,0.35760000002384185,0.4,0.5,1.0,0.78,0.5,0.3,0.0,0.21000000000000002,1.0,TwoStageBetween,0.391,0.9979,1,0.1296
26,157,exp_114,0.0,0.39259999990463257,0.22,0.5,0.0,0.49,0.5,0.79,0.0,0.42000000000000004,1.0,TwoStageBetween,0.332,0.9993,1,0.3258
27,157,exp_47,0.0,0.40980000007152556,0.48,0.4,1.0,0.81,0.6,0.79,1.0,0.16999999999999996,1.0,TwoStageBetween,0.4981,0.9916,1,0.5566
28,157,exp_42,0.0,0.498,0.48,0.5,0.0,0.81,0.5,0.79,0.0,0.16999999999999996,1.0,TwoStageBetween,0.4869,0.9926,1,0.5497
29,157,exp_69,0.0,0.3261000000238419,0.51,0.4,0.0,0.72,0.6,0.52,1.0,0.42000000000000004,1.0,TwoStageBetween,0.6669,0.967,1,2.2122
30,157,exp_22,0.0,0.326,0.17,0.5,1.0,0.28,0.5,0.8300000000000001,0.0,0.43,1.0,TwoStageBetween,0.5077,0.9908,1,0.6615
31,157,exp_19,0.0,0.29319999992847445,0.17,0.6,0.0,0.28,0.4,0.8300000000000001,1.0,0.43,1.0,TwoStageBetween,0.4962,0.9918,1,0.2845
32,157,exp_84,0.0,0.26190000009536746,0.29,0.5,0.0,0.61,0.5,0.8099999999999999,0.0,0.22000000000000003,1.0,TwoStageBetween,0.3548,0.9989,1,0.3024
33,157,exp_80,0.0,0.3117000000476837,0.29,0.5,1.0,0.61,0.5,0.8099999999999999,0.0,0.22000000000000003,1.0,TwoStageBetween,0.3548,0.9989,1,0.098
34,157,exp_20,0.0,0.24429999995231627,0.17,0.5,0.0,0.28,0.5,0.8300000000000001,0.0,0.43,1.0,TwoStageBetween,0.5077,0.9908,1,0.3819
35,157,catch_5,1.0,0.2225,0.49,0.5,1.0,0.4,0.5,0.43,1.0,0.32,0.0,TwoStageBetween,0.8946,0.1132,0,0.7413
36,157,exp_15,0.0,0.4002999999523163,0.29,0.4,1.0,0.7,0.6,0.5,1.0,0.18,1.0,TwoStageBetween,0.3097,0.9996,1,0.6645
37,157,exp_74,0.0,0.2575,0.2,0.5,0.0,0.8,0.5,0.6799999999999999,0.0,0.4,1.0,TwoStageBetween,0.2107,1.0,1,0.1953
38,157,exp_26,0.0,1.6837000000476834,0.17,0.5,0.0,0.3,0.5,0.3,0.0,0.2,1.0,TwoStageBetween,0.4526,0.995,1,0.6448
39,157,exp_8,0.0,0.414,0.29,0.5,1.0,0.7,0.5,0.5,0.0,0.18,1.0,TwoStageBetween,0.3051,0.9996,1,0.255
40,157,exp_57,0.0,0.389,0.21,0.6,1.0,0.41,0.4,0.62,1.0,0.18,1.0,TwoStageBetween,0.3978,0.9977,1,0.3207
41,157,exp_59,0.0,0.24409999990463258,0.21,0.6,0.0,0.41,0.4,0.62,1.0,0.18,1.0,TwoStageBetween,0.3831,0.9982,1,0.2731
42,157,exp_58,0.0,0.3275,0.21,0.5,0.0,0.41,0.5,0.62,0.0,0.18,1.0,TwoStageBetween,0.3903,0.9979,1,0.3524
43,157,exp_99,0.0,0.4523000000715256,0.38,0.6,0.0,0.58,0.4,0.6900000000000001,1.0,0.49000000000000005,1.0,TwoStageBetween,0.5701,0.9838,1,0.6144
44,157,exp_94,0.0,0.26420000004768374,0.38,0.5,1.0,0.5,0.5,0.4,0.0,0.3,1.0,TwoStageBetween,0.7945,0.9301,0,0.4539
45,157,exp_35,0.0,0.33739999997615816,0.7,0.6,0.0,0.79,0.4,0.32,1.0,0.2,1.0,TwoStageBetween,1.0254,0.7727,1,1.452
46,157,exp_46,0.0,0.5271999999284744,0.48,0.5,1.0,0.81,0.5,0.79,0.0,0.16999999999999996,1.0,TwoStageBetween,0.4869,0.9926,1,0.2324
47,157,exp_98,0.0,0.30529999995231627,0.38,0.5,0.0,0.58,0.5,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageBetween,0.5846,0.9817,1,0.8074
48,157,exp_60,0.0,0.25910000002384187,0.21,0.5,0.0,0.41,0.5,0.62,0.0,0.18,1.0,TwoStageBetween,0.3903,0.9979,1,0.3416
49,157,exp_52,0.0,0.25860000002384187,0.32,0.5,0.0,0.49,0.5,0.82,0.0,0.6900000000000001,1.0,TwoStageBetween,0.581,0.9823,1,0.1982
50,157,catch_2,1.0,0.2073999999761581,0.6,0.5,1.0,0.38,0.5,0.4,0.0,0.22000000000000003,0.0,TwoStageBetween,0.548,0.0134,0,0.5639
51,157,exp_107,0.0,0.3733999999761581,0.4,0.6,0.0,0.78,0.4,0.3,1.0,0.21000000000000002,1.0,TwoStageBetween,0.3838,0.9981,1,0.5245
52,157,exp_53,0.0,0.4983999999761581,0.32,0.4,0.0,0.49,0.6,0.82,1.0,0.6900000000000001,1.0,TwoStageBetween,0.5666,0.9842,1,0.5351
53,157,exp_10,0.0,0.25270000004768367,0.29,0.5,0.0,0.7,0.5,0.5,0.0,0.18,1.0,TwoStageBetween,0.3051,0.9996,1,0.2821
54,157,exp_115,0.0,2.124,0.22,0.6,0.0,0.49,0.4,0.79,1.0,0.42000000000000004,1.0,TwoStageBetween,0.3267,0.9994,1,0.1882
55,157,exp_29,0.0,0.3952999999523163,0.17,0.4,0.0,0.3,0.6,0.3,1.0,0.2,1.0,TwoStageBetween,0.4431,0.9956,1,0.4768
56,157,exp_25,0.0,1.6583000000715256,0.17,0.6,1.0,0.3,0.4,0.3,1.0,0.2,1.0,TwoStageBetween,0.4624,0.9944,1,0.4931
57,157,catch_9,1.0,0.2402999999523163,0.72,0.5,1.0,0.48,0.5,0.4,1.0,0.18,0.0,TwoStageBetween,0.5897,0.019,0,0.4885
58,157,exp_113,0.0,0.3222999999523163,0.22,0.6,1.0,0.49,0.4,0.79,1.0,0.42000000000000004,1.0,TwoStageBetween,0.3375,0.9992,1,0.404
59,157,exp_78,0.0,0.4102000000476837,0.2,0.5,1.0,0.8,0.5,0.6799999999999999,0.0,0.4,1.0,TwoStageBetween,0.2107,1.0,1,0.1955
60,157,exp_102,0.0,0.3925,0.38,0.5,1.0,0.58,0.5,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageBetween,0.5846,0.9817,1,0.9114
61,157,exp_96,0.0,0.3953999999761581,0.38,0.5,1.0,0.58,0.5,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageBetween,0.5846,0.9817,1,1.1107
62,157,exp_90,0.0,0.29190000009536743,0.38,0.5,0.0,0.5,0.5,0.4,0.0,0.3,1.0,TwoStageBetween,0.7945,0.9301,1,0.2246
63,157,exp_3,0.0,0.31960000002384187,0.49,0.6,0.0,0.79,0.4,0.8300000000000001,1.0,0.53,1.0,TwoStageBetween,0.5151,0.9901,1,0.4358
64,157,exp_18,0.0,0.5286000000238419,0.17,0.5,0.0,0.28,0.5,0.8300000000000001,0.0,0.43,1.0,TwoStageBetween,0.5077,0.9908,1,0.2898
65,157,exp_50,0.0,0.30889999997615813,0.32,0.5,0.0,0.49,0.5,0.82,0.0,0.6900000000000001,1.0,TwoStageBetween,0.581,0.9823,1,0.6379
66,157,exp_40,0.0,0.4155,0.48,0.5,1.0,0.81,0.5,0.79,0.0,0.16999999999999996,1.0,TwoStageBetween,0.4869,0.9926,1,0.3385
67,157,exp_116,0.0,0.41169999992847445,0.22,0.5,0.0,0.49,0.5,0.79,0.0,0.42000000000000004,1.0,TwoStageBetween,0.332,0.9993,1,0.3669
68,157,catch_6,1.0,0.21979999995231628,0.59,0.5,1.0,0.23,0.5,0.27,0.0,0.19,0.0,TwoStageBetween,0.2879,0.0002,0,0.1554
69,157,catch_0,1.0,0.20539999997615813,0.72,0.5,1.0,0.19,0.5,0.3,0.0,0.2,0.0,TwoStageBetween,0.2171,0.0,0,0.2695
70,157,exp_11,0.0,0.258,0.29,0.6,0.0,0.7,0.4,0.5,1.0,0.18,1.0,TwoStageBetween,0.3006,0.9997,1,0.3434
71,157,exp_100,0.0,0.3585,0.38,0.5,0.0,0.58,0.5,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageBetween,0.5846,0.9817,1,0.1855
72,157,exp_12,0.0,0.21929999995231628,0.29,0.5,0.0,0.7,0.5,0.5,0.0,0.18,1.0,TwoStageBetween,0.3051,0.9996,1,0.0907
73,157,exp_65,0.0,0.25810000002384187,0.51,0.6,1.0,0.72,0.4,0.52,1.0,0.42000000000000004,1.0,TwoStageBetween,0.7036,0.9584,1,0.7563
74,157,catch_11,1.0,0.3779000000953674,0.58,0.5,1.0,0.18,0.5,0.5,1.0,0.16999999999999996,0.0,TwoStageBetween,0.2374,0.0,0,0.3289
75,157,exp_14,0.0,0.39570000004768374,0.29,0.5,1.0,0.7,0.5,0.5,0.0,0.18,1.0,TwoStageBetween,0.3051,0.9996,1,0.2619
76,157,exp_70,0.0,0.613,0.51,0.5,1.0,0.72,0.5,0.52,0.0,0.42000000000000004,1.0,TwoStageBetween,0.6849,0.963,1,0.2619
77,157,exp_33,0.0,0.25790000009536745,0.7,0.6,1.0,0.79,0.4,0.32,1.0,0.2,1.0,TwoStageBetween,1.0579,0.7279,1,0.6092
78,157,catch_19,1.0,0.22660000002384184,0.59,0.5,1.0,0.48,0.5,0.48,1.0,0.31,0.0,TwoStageBetween,0.8887,0.11,1,0.5305
79,157,exp_61,0.0,0.39119999992847443,0.21,0.4,0.0,0.41,0.6,0.62,1.0,0.18,1.0,TwoStageBetween,0.3831,0.9982,1,0.2527
80,157,exp_34,0.0,0.2443999999761581,0.7,0.5,0.0,0.79,0.5,0.32,0.0,0.2,1.0,TwoStageBetween,1.0423,0.7509,1,1.1537
81,157,exp_24,0.0,0.39620000004768374,0.17,0.5,1.0,0.3,0.5,0.3,0.0,0.2,1.0,TwoStageBetween,0.4526,0.995,1,0.1824
82,157,exp_48,0.0,0.35790000009536743,0.32,0.5,1.0,0.49,0.5,0.82,0.0,0.6900000000000001,1.0,TwoStageBetween,0.581,0.9823,1,0.3544
83,157,exp_21,0.0,0.3865,0.17,0.4,0.0,0.28,0.6,0.8300000000000001,1.0,0.43,1.0,TwoStageBetween,0.4962,0.9918,1,0.588
84,157,catch_14,1.0,0.9506999999284744,0.28,0.5,1.0,0.22,0.5,0.79,0.0,0.41,0.0,TwoStageBetween,0.8506,0.0912,0,2.7145
85,157,exp_13,0.0,0.3266000000238419,0.29,0.4,0.0,0.7,0.6,0.5,1.0,0.18,1.0,TwoStageBetween,0.3006,0.9997,1,0.1651
86,157,exp_111,0.0,0.4313000000715256,0.4,0.4,1.0,0.78,0.6,0.3,1.0,0.21000000000000002,1.0,TwoStageBetween,0.3985,0.9976,1,0.3012
87,157,exp_71,0.0,0.262,0.51,0.4,1.0,0.72,0.6,0.52,1.0,0.42000000000000004,1.0,TwoStageBetween,0.7036,0.9584,1,0.6905
88,157,exp_41,0.0,0.46,0.48,0.6,1.0,0.81,0.4,0.79,1.0,0.16999999999999996,1.0,TwoStageBetween,0.4981,0.9916,1,0.2184
89,157,exp_118,0.0,0.3548999999761581,0.22,0.5,1.0,0.49,0.5,0.79,0.0,0.42000000000000004,1.0,TwoStageBetween,0.332,0.9993,1,0.1972
90,157,catch_17,1.0,0.3769000000953674,0.68,0.5,1.0,0.4,0.5,0.3,1.0,0.22000000000000003,0.0,TwoStageBetween,0.4704,0.0062,0,0.4932
91,157,exp_87,0.0,0.342,0.29,0.4,1.0,0.61,0.6,0.8099999999999999,1.0,0.22000000000000003,1.0,TwoStageBetween,0.361,0.9988,1,0.3941
