,subject_id,condition,choice,rt,p1,gp,last_stage_favours,p0,gm,m1,presentation01,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,128,exp_50,0.0,0.3176999999284744,0.32,0.5,0.0,0.49,0.5,0.82,0.0,0.6900000000000001,1.0,TwoStageBetween,0.5867,0.6654,1,0.7342
1,128,exp_19,1.0,0.4605,0.17,0.6,0.0,0.28,0.4,0.8300000000000001,1.0,0.43,0.0,TwoStageBetween,0.6086,0.4716,1,0.1924
2,128,exp_73,0.0,0.35610000002384185,0.2,0.6,1.0,0.8,0.4,0.6799999999999999,1.0,0.4,1.0,TwoStageBetween,0.4032,0.932,1,0.525
3,128,exp_88,1.0,0.6726000000238419,0.38,0.5,1.0,0.5,0.5,0.4,0.0,0.3,0.0,TwoStageBetween,0.6077,0.5443,1,0.9956
4,128,exp_90,0.0,0.14310000002384185,0.38,0.5,0.0,0.5,0.5,0.4,0.0,0.3,1.0,TwoStageBetween,0.6077,0.5443,1,0.2883
5,128,exp_67,0.0,1.8252999999523165,0.51,0.6,0.0,0.72,0.4,0.52,1.0,0.42000000000000004,1.0,TwoStageBetween,0.6085,0.5311,0,0.2363
6,128,exp_10,0.0,0.2641999999284744,0.29,0.5,0.0,0.7,0.5,0.5,0.0,0.18,1.0,TwoStageBetween,0.6003,0.6054,0,0.3988
7,128,exp_82,1.0,0.32819999992847443,0.29,0.5,0.0,0.61,0.5,0.8099999999999999,0.0,0.22000000000000003,0.0,TwoStageBetween,0.6081,0.4616,1,0.2599
8,128,exp_40,1.0,0.8597999999523163,0.48,0.5,1.0,0.81,0.5,0.79,0.0,0.16999999999999996,0.0,TwoStageBetween,0.577,0.3031,0,0.4938
9,128,exp_116,0.0,0.5775999999046326,0.22,0.5,0.0,0.49,0.5,0.79,0.0,0.42000000000000004,1.0,TwoStageBetween,0.5804,0.6864,1,0.1467
10,128,exp_84,1.0,0.5272000000476837,0.29,0.5,0.0,0.61,0.5,0.8099999999999999,0.0,0.22000000000000003,0.0,TwoStageBetween,0.6081,0.4616,1,0.6429
11,128,exp_27,0.0,1.0388000000715256,0.17,0.6,0.0,0.3,0.4,0.3,1.0,0.2,1.0,TwoStageBetween,0.6022,0.5934,0,0.1693
12,128,exp_22,1.0,0.41680000007152557,0.17,0.5,1.0,0.28,0.5,0.8300000000000001,0.0,0.43,0.0,TwoStageBetween,0.6084,0.5324,0,0.4375
13,128,exp_114,0.0,0.216,0.22,0.5,0.0,0.49,0.5,0.79,0.0,0.42000000000000004,1.0,TwoStageBetween,0.5804,0.6864,1,0.3471
14,128,exp_113,0.0,0.3828999999761581,0.22,0.6,1.0,0.49,0.4,0.79,1.0,0.42000000000000004,1.0,TwoStageBetween,0.5264,0.8032,0,1.1363
15,128,exp_58,0.0,1.2047999999523165,0.21,0.5,0.0,0.41,0.5,0.62,0.0,0.18,1.0,TwoStageBetween,0.6066,0.442,1,0.279
16,128,exp_52,0.0,0.067,0.32,0.5,0.0,0.49,0.5,0.82,0.0,0.6900000000000001,1.0,TwoStageBetween,0.5867,0.6654,1,0.724
17,128,exp_25,0.0,1.2191999999284744,0.17,0.6,1.0,0.3,0.4,0.3,1.0,0.2,1.0,TwoStageBetween,0.5464,0.7682,1,0.3785
18,128,catch_3,1.0,1.2138000000715257,0.38,0.5,1.0,0.19,0.5,0.6799999999999999,1.0,0.58,0.0,TwoStageBetween,0.5319,0.2058,0,0.7163
