,subject_id,condition,choice,rt,p0,p1,gm,gp,m1,m0,presentation01,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,6-attributes,catch_1,1.0,1.7991800000017977,0.29,0.41,0.5,0.5,0.5900000000000001,0.42000000000000004,1.0,1.0,0.0,TwoStageBetween,0.7812,0.1756,0,0.736
1,6-attributes,exp_43,1.0,2.3346200000015087,0.81,0.48,0.4,0.6,0.79,0.16999999999999996,1.0,0.0,0.0,TwoStageBetween,0.88,0.3223,1,0.1933
2,6-attributes,exp_27,1.0,0.8775900000036927,0.3,0.17,0.4,0.6,0.3,0.2,1.0,0.0,0.0,TwoStageBetween,0.8681,0.6996,1,0.7663
3,6-attributes,exp_47,1.0,0.9313600000024308,0.81,0.48,0.6,0.4,0.79,0.16999999999999996,1.0,1.0,0.0,TwoStageBetween,0.862,0.2838,0,0.6669
4,6-attributes,exp_67,1.0,0.948230000001844,0.72,0.51,0.4,0.6,0.52,0.42000000000000004,1.0,0.0,0.0,TwoStageBetween,0.8894,0.6475,1,1.7226
5,6-attributes,exp_101,1.0,0.8811300000015181,0.58,0.38,0.6,0.4,0.6900000000000001,0.49000000000000005,1.0,0.0,0.0,TwoStageBetween,0.8906,0.6439,1,0.3583
6,6-attributes,exp_57,1.0,1.1164950000019744,0.41,0.21,0.4,0.6,0.62,0.18,1.0,1.0,0.0,TwoStageBetween,0.9099,0.4343,0,0.9106
7,6-attributes,exp_53,1.0,1.078435000003083,0.49,0.32,0.6,0.4,0.82,0.6900000000000001,1.0,0.0,0.0,TwoStageBetween,0.8646,0.7067,0,0.2791
8,6-attributes,exp_25,0.0,1.2927800000032876,0.3,0.17,0.4,0.6,0.3,0.2,1.0,1.0,1.0,TwoStageBetween,0.8851,0.6595,1,0.288
9,6-attributes,exp_19,0.0,0.9033850000051316,0.28,0.17,0.4,0.6,0.8300000000000001,0.43,1.0,0.0,1.0,TwoStageBetween,0.9082,0.5712,0,1.0872
10,6-attributes,exp_9,1.0,0.7965800000019372,0.7,0.29,0.4,0.6,0.5,0.18,1.0,1.0,0.0,TwoStageBetween,0.8988,0.6159,1,2.0324
11,6-attributes,exp_59,0.0,1.114239999995567,0.41,0.21,0.4,0.6,0.62,0.18,1.0,0.0,1.0,TwoStageBetween,0.9138,0.4795,0,0.4394
12,6-attributes,exp_29,0.0,1.4120100000000093,0.3,0.17,0.6,0.4,0.3,0.2,1.0,0.0,1.0,TwoStageBetween,0.8681,0.6996,1,0.8367
13,6-attributes,exp_1,0.0,1.1518400000059046,0.79,0.49,0.4,0.6,0.8300000000000001,0.53,1.0,1.0,1.0,TwoStageBetween,0.9043,0.5923,0,1.2116
14,6-attributes,exp_37,1.0,0.98578500000434,0.79,0.7,0.6,0.4,0.32,0.2,1.0,0.0,0.0,TwoStageBetween,0.9055,0.4072,1,0.4284
15,6-attributes,exp_99,0.0,0.7227849999982864,0.58,0.38,0.4,0.6,0.6900000000000001,0.49000000000000005,1.0,0.0,1.0,TwoStageBetween,0.8906,0.6439,1,0.1699
16,6-attributes,catch_9,1.0,0.7338699999963865,0.48,0.72,0.5,0.5,0.4,0.18,1.0,1.0,0.0,TwoStageBetween,0.6518,0.0834,0,0.6114
17,6-attributes,exp_91,1.0,0.9695850000062491,0.5,0.38,0.4,0.6,0.4,0.3,1.0,0.0,0.0,TwoStageBetween,0.9073,0.5765,1,1.2675
18,6-attributes,exp_15,0.0,0.8948699999966193,0.7,0.29,0.6,0.4,0.5,0.18,1.0,1.0,1.0,TwoStageBetween,0.8988,0.6159,0,0.7731
19,6-attributes,catch_3,1.0,0.6472150000045076,0.19,0.38,0.5,0.5,0.6799999999999999,0.58,1.0,1.0,0.0,TwoStageBetween,0.6987,0.1102,0,1.0116
20,6-attributes,exp_113,1.0,2.937834999996936,0.49,0.22,0.4,0.6,0.79,0.42000000000000004,1.0,1.0,0.0,TwoStageBetween,0.868,0.6999,0,2.4942
21,6-attributes,exp_35,1.0,0.9881499999973457,0.79,0.7,0.4,0.6,0.32,0.2,1.0,0.0,0.0,TwoStageBetween,0.9055,0.4072,0,0.9194
22,6-attributes,catch_5,1.0,0.7362399999983609,0.4,0.49,0.5,0.5,0.43,0.32,1.0,1.0,0.0,TwoStageBetween,0.8405,0.2476,0,2.4186
23,6-attributes,exp_107,1.0,0.6353999999994412,0.78,0.4,0.4,0.6,0.3,0.21000000000000002,1.0,0.0,0.0,TwoStageBetween,0.832,0.7616,1,0.5185
24,6-attributes,catch_7,1.0,0.2903949999965262,0.28,0.48,0.5,0.5,0.52,0.21000000000000002,1.0,1.0,0.0,TwoStageBetween,0.5832,0.0533,0,0.9246
25,6-attributes,exp_23,0.0,0.5118650000004564,0.28,0.17,0.6,0.4,0.8300000000000001,0.43,1.0,1.0,1.0,TwoStageBetween,0.9132,0.5259,1,0.6617
26,6-attributes,exp_115,0.0,1.268619999995455,0.49,0.22,0.4,0.6,0.79,0.42000000000000004,1.0,0.0,1.0,TwoStageBetween,0.8478,0.7372,1,0.31
27,6-attributes,exp_69,0.0,1.1225699999995995,0.72,0.51,0.6,0.4,0.52,0.42000000000000004,1.0,0.0,1.0,TwoStageBetween,0.8894,0.6475,0,2.1306
28,6-attributes,exp_45,1.0,1.134684999997262,0.81,0.48,0.6,0.4,0.79,0.16999999999999996,1.0,0.0,0.0,TwoStageBetween,0.88,0.3223,0,2.091
29,6-attributes,exp_73,0.0,1.1386500000008382,0.8,0.2,0.4,0.6,0.6799999999999999,0.4,1.0,1.0,1.0,TwoStageBetween,0.6879,0.8959,1,0.797
30,6-attributes,exp_3,1.0,0.8703149999999441,0.79,0.49,0.4,0.6,0.8300000000000001,0.53,1.0,0.0,0.0,TwoStageBetween,0.8932,0.6358,1,1.1314
31,6-attributes,exp_117,0.0,0.6319900000016205,0.49,0.22,0.6,0.4,0.79,0.42000000000000004,1.0,0.0,1.0,TwoStageBetween,0.8478,0.7372,1,0.5649
32,6-attributes,exp_89,1.0,0.6104249999988824,0.5,0.38,0.4,0.6,0.4,0.3,1.0,1.0,0.0,TwoStageBetween,0.9128,0.5313,0,0.573
33,6-attributes,catch_19,1.0,0.8264949999938254,0.48,0.59,0.5,0.5,0.48,0.31,1.0,1.0,0.0,TwoStageBetween,0.8096,0.2062,0,0.4715
34,6-attributes,exp_79,0.0,1.1906500000040978,0.8,0.2,0.6,0.4,0.6799999999999999,0.4,1.0,1.0,1.0,TwoStageBetween,0.6879,0.8959,1,0.5533
35,6-attributes,exp_55,0.0,0.738980000001844,0.49,0.32,0.6,0.4,0.82,0.6900000000000001,1.0,1.0,1.0,TwoStageBetween,0.8822,0.6671,1,1.1479
36,6-attributes,catch_17,1.0,0.8964849999975413,0.4,0.68,0.5,0.5,0.3,0.22000000000000003,1.0,1.0,0.0,TwoStageBetween,0.7196,0.1242,0,0.371
37,6-attributes,catch_13,1.0,0.45350499999755994,0.21,0.52,0.5,0.5,0.27999999999999997,0.18,1.0,1.0,0.0,TwoStageBetween,0.5637,0.0464,0,0.5589
38,6-attributes,exp_105,1.0,0.7586599999994506,0.78,0.4,0.4,0.6,0.3,0.21000000000000002,1.0,1.0,0.0,TwoStageBetween,0.8541,0.7264,1,0.2433
39,6-attributes,exp_103,1.0,0.4705249999971129,0.58,0.38,0.6,0.4,0.6900000000000001,0.49000000000000005,1.0,1.0,0.0,TwoStageBetween,0.9025,0.6008,0,1.5431
40,6-attributes,exp_17,0.0,0.7768199999991339,0.28,0.17,0.4,0.6,0.8300000000000001,0.43,1.0,1.0,1.0,TwoStageBetween,0.9132,0.5259,1,2.0152
41,6-attributes,exp_21,0.0,0.6411700000024866,0.28,0.17,0.6,0.4,0.8300000000000001,0.43,1.0,0.0,1.0,TwoStageBetween,0.9082,0.5712,1,0.9
42,6-attributes,exp_85,0.0,0.7858150000029709,0.61,0.29,0.6,0.4,0.8099999999999999,0.22000000000000003,1.0,0.0,1.0,TwoStageBetween,0.914,0.5031,0,0.2326
43,6-attributes,exp_119,0.0,0.2905299999983981,0.49,0.22,0.6,0.4,0.79,0.42000000000000004,1.0,1.0,1.0,TwoStageBetween,0.868,0.6999,0,1.1159
44,6-attributes,exp_11,0.0,1.1085200000014157,0.7,0.29,0.4,0.6,0.5,0.18,1.0,0.0,1.0,TwoStageBetween,0.8855,0.6584,1,0.6766
45,6-attributes,exp_61,0.0,0.5791949999984354,0.41,0.21,0.6,0.4,0.62,0.18,1.0,0.0,1.0,TwoStageBetween,0.9138,0.4795,0,0.5126
46,6-attributes,exp_41,1.0,1.0793100000009872,0.81,0.48,0.4,0.6,0.79,0.16999999999999996,1.0,1.0,0.0,TwoStageBetween,0.862,0.2838,0,0.3904
47,6-attributes,exp_111,1.0,0.531664999994915,0.78,0.4,0.6,0.4,0.3,0.21000000000000002,1.0,1.0,0.0,TwoStageBetween,0.8541,0.7264,1,1.4396
48,6-attributes,exp_83,0.0,0.4233149999999441,0.61,0.29,0.4,0.6,0.8099999999999999,0.22000000000000003,1.0,0.0,1.0,TwoStageBetween,0.914,0.5031,0,1.3983
49,6-attributes,exp_39,0.0,0.7303150000006426,0.79,0.7,0.6,0.4,0.32,0.2,1.0,1.0,1.0,TwoStageBetween,0.8948,0.3641,0,2.3011
50,6-attributes,exp_51,0.0,0.7685100000016392,0.49,0.32,0.4,0.6,0.82,0.6900000000000001,1.0,0.0,1.0,TwoStageBetween,0.8646,0.7067,1,0.2981
51,6-attributes,exp_65,1.0,0.8434749999942723,0.72,0.51,0.4,0.6,0.52,0.42000000000000004,1.0,1.0,0.0,TwoStageBetween,0.9016,0.6045,1,0.4587
52,6-attributes,exp_87,0.0,0.94083999999566,0.61,0.29,0.6,0.4,0.8099999999999999,0.22000000000000003,1.0,1.0,1.0,TwoStageBetween,0.9124,0.4576,0,1.3503
53,6-attributes,exp_13,0.0,0.467179999999702,0.7,0.29,0.6,0.4,0.5,0.18,1.0,0.0,1.0,TwoStageBetween,0.8855,0.6584,1,0.4132
54,6-attributes,exp_5,1.0,0.8113349999985657,0.79,0.49,0.6,0.4,0.8300000000000001,0.53,1.0,0.0,0.0,TwoStageBetween,0.8932,0.6358,0,0.1564
55,6-attributes,exp_71,0.0,0.37395499999565074,0.72,0.51,0.6,0.4,0.52,0.42000000000000004,1.0,1.0,1.0,TwoStageBetween,0.9016,0.6045,1,1.3944
56,6-attributes,exp_7,1.0,0.35312500000139696,0.79,0.49,0.6,0.4,0.8300000000000001,0.53,1.0,1.0,0.0,TwoStageBetween,0.9043,0.5923,1,0.3595
57,6-attributes,exp_75,0.0,0.3378000000009779,0.8,0.2,0.4,0.6,0.6799999999999999,0.4,1.0,0.0,1.0,TwoStageBetween,0.66,0.912,1,1.0015
58,6-attributes,exp_31,0.0,0.682874999998603,0.3,0.17,0.6,0.4,0.3,0.2,1.0,1.0,1.0,TwoStageBetween,0.8851,0.6595,1,0.7263
59,6-attributes,exp_33,1.0,0.6381649999965447,0.79,0.7,0.4,0.6,0.32,0.2,1.0,1.0,0.0,TwoStageBetween,0.8948,0.3641,0,0.3401
60,6-attributes,exp_93,1.0,0.826410000001546,0.5,0.38,0.6,0.4,0.4,0.3,1.0,0.0,0.0,TwoStageBetween,0.9073,0.5765,1,0.6106
61,6-attributes,exp_81,0.0,0.35245500000030733,0.61,0.29,0.4,0.6,0.8099999999999999,0.22000000000000003,1.0,1.0,1.0,TwoStageBetween,0.9124,0.4576,0,0.8584
62,6-attributes,catch_11,1.0,0.03104999999771826,0.18,0.58,0.5,0.5,0.5,0.16999999999999996,1.0,1.0,0.0,TwoStageBetween,0.4109,0.0113,0,0.3577
63,6-attributes,exp_95,0.0,0.4334400000006426,0.5,0.38,0.6,0.4,0.4,0.3,1.0,1.0,1.0,TwoStageBetween,0.9128,0.5313,1,0.2946
64,6-attributes,exp_97,0.0,0.3495299999995623,0.58,0.38,0.4,0.6,0.6900000000000001,0.49000000000000005,1.0,1.0,1.0,TwoStageBetween,0.9025,0.6008,1,0.3411
65,6-attributes,catch_15,1.0,1.2558250000001865,0.22,0.49,0.5,0.5,0.49000000000000005,0.3,1.0,1.0,0.0,TwoStageBetween,0.5841,0.0536,0,0.7228
66,6-attributes,exp_49,0.0,1.5839849999975413,0.49,0.32,0.4,0.6,0.82,0.6900000000000001,1.0,1.0,1.0,TwoStageBetween,0.8822,0.6671,0,0.2589
67,6-attributes,exp_109,1.0,0.48917500000237485,0.78,0.4,0.6,0.4,0.3,0.21000000000000002,1.0,0.0,0.0,TwoStageBetween,0.832,0.7616,0,0.4557
68,6-attributes,exp_77,0.0,0.46007500000251456,0.8,0.2,0.6,0.4,0.6799999999999999,0.4,1.0,0.0,1.0,TwoStageBetween,0.66,0.912,1,0.3479
69,6-attributes,exp_63,1.0,1.1289049999979324,0.41,0.21,0.6,0.4,0.62,0.18,1.0,1.0,0.0,TwoStageBetween,0.9099,0.4343,1,0.7917
