,subject_id,condition,choice,rt,p0,p1,gm,gp,m1,m0,presentation01,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,18-alternatives,exp_74,0.0,0.7238650000072084,0.8,0.2,0.5,0.5,0.6799999999999999,0.4,0.0,0.0,1.0,TwoStageBetween,0.6116,0.9554,1.0,0.9618
1,18-alternatives,exp_82,0.0,0.4430799999972805,0.61,0.29,0.5,0.5,0.8099999999999999,0.22000000000000003,0.0,0.0,1.0,TwoStageBetween,0.9844,0.4239,1.0,0.4733
2,18-alternatives,exp_10,0.0,0.9641199999605304,0.7,0.29,0.5,0.5,0.5,0.18,0.0,0.0,1.0,TwoStageBetween,0.9623,0.6517,1.0,0.3729
3,18-alternatives,exp_80,1.0,0.9312599999830128,0.61,0.29,0.5,0.5,0.8099999999999999,0.22000000000000003,0.0,1.0,0.0,TwoStageBetween,0.9844,0.4239,1.0,0.7152
4,18-alternatives,exp_84,0.0,1.5160549999563957,0.61,0.29,0.5,0.5,0.8099999999999999,0.22000000000000003,0.0,0.0,1.0,TwoStageBetween,0.9844,0.4239,0.0,1.1156
5,18-alternatives,exp_46,1.0,0.8879500000039116,0.81,0.48,0.5,0.5,0.79,0.16999999999999996,0.0,1.0,0.0,TwoStageBetween,0.876,0.1997,1.0,0.1415
6,18-alternatives,catch_0,1.0,0.7942150000017136,0.19,0.72,0.5,0.5,0.3,0.2,0.0,1.0,0.0,TwoStageBetween,0.3886,0.0052,0.0,0.1024
7,18-alternatives,exp_94,1.0,1.4714549999916926,0.5,0.38,0.5,0.5,0.4,0.3,0.0,1.0,0.0,TwoStageBetween,0.9849,0.5626,,
8,18-alternatives,exp_64,0.0,1.4190299999900162,0.72,0.51,0.5,0.5,0.52,0.42000000000000004,0.0,1.0,1.0,TwoStageBetween,0.9573,0.6646,0.0,1.2569
9,18-alternatives,exp_18,0.0,1.0824199999915436,0.28,0.17,0.5,0.5,0.8300000000000001,0.43,0.0,0.0,1.0,TwoStageBetween,0.9877,0.5405,1.0,0.661
10,18-alternatives,exp_22,1.0,0.700124999973923,0.28,0.17,0.5,0.5,0.8300000000000001,0.43,0.0,1.0,0.0,TwoStageBetween,0.9877,0.5405,0.0,1.7583
11,18-alternatives,catch_8,1.0,0.8477100000018254,0.22,0.32,0.5,0.5,0.5,0.37,0.0,1.0,0.0,TwoStageBetween,0.7621,0.109,1.0,0.4321
12,18-alternatives,exp_40,1.0,0.5503550000139512,0.81,0.48,0.5,0.5,0.79,0.16999999999999996,0.0,1.0,0.0,TwoStageBetween,0.876,0.1997,0.0,0.2414
13,18-alternatives,exp_102,0.0,0.8231400000513531,0.58,0.38,0.5,0.5,0.6900000000000001,0.49000000000000005,0.0,1.0,1.0,TwoStageBetween,0.9611,0.6549,1.0,1.4444
14,18-alternatives,exp_8,0.0,0.9667400000034831,0.7,0.29,0.5,0.5,0.5,0.18,0.0,1.0,1.0,TwoStageBetween,0.9623,0.6517,1.0,0.4826
15,18-alternatives,exp_88,0.0,0.8806949999998324,0.5,0.38,0.5,0.5,0.4,0.3,0.0,1.0,1.0,TwoStageBetween,0.9849,0.5626,1.0,0.2231
16,18-alternatives,catch_4,1.0,0.511199999949895,0.19,0.31,0.5,0.5,0.73,0.4,0.0,1.0,0.0,TwoStageBetween,0.5911,0.0386,0.0,0.6328
17,18-alternatives,exp_116,0.0,0.6022699999739416,0.49,0.22,0.5,0.5,0.79,0.42000000000000004,0.0,0.0,1.0,TwoStageBetween,0.8971,0.7703,1.0,0.5484
18,18-alternatives,exp_26,0.0,1.255269999965094,0.3,0.17,0.5,0.5,0.3,0.2,0.0,0.0,1.0,TwoStageBetween,0.9258,0.7281,0.0,0.3855
19,18-alternatives,exp_90,0.0,0.8604150000028312,0.5,0.38,0.5,0.5,0.4,0.3,0.0,0.0,1.0,TwoStageBetween,0.9849,0.5626,1.0,1.1021
20,18-alternatives,exp_50,0.0,0.8980699999956414,0.49,0.32,0.5,0.5,0.82,0.6900000000000001,0.0,0.0,1.0,TwoStageBetween,0.9152,0.745,1.0,0.7526
21,18-alternatives,exp_114,0.0,1.3453149999841116,0.49,0.22,0.5,0.5,0.79,0.42000000000000004,0.0,0.0,1.0,TwoStageBetween,0.8971,0.7703,1.0,0.7734
22,18-alternatives,exp_58,1.0,1.3319899999769405,0.41,0.21,0.5,0.5,0.62,0.18,0.0,0.0,0.0,TwoStageBetween,0.9786,0.394,0.0,0.968
23,18-alternatives,exp_52,0.0,0.0477200000314042,0.49,0.32,0.5,0.5,0.82,0.6900000000000001,0.0,0.0,1.0,TwoStageBetween,0.9152,0.745,1.0,0.8008
24,18-alternatives,exp_36,0.0,0.760454999981448,0.79,0.7,0.5,0.5,0.32,0.2,0.0,0.0,1.0,TwoStageBetween,0.9563,0.3247,0.0,3.7494
25,18-alternatives,exp_20,1.0,1.5970349999843163,0.28,0.17,0.5,0.5,0.8300000000000001,0.43,0.0,0.0,0.0,TwoStageBetween,0.9877,0.5405,1.0,1.7835
26,18-alternatives,catch_6,1.0,0.8770800000056624,0.23,0.59,0.5,0.5,0.27,0.19,0.0,1.0,0.0,TwoStageBetween,0.4892,0.0168,0.0,0.4548
27,18-alternatives,exp_98,1.0,0.7861050000065006,0.58,0.38,0.5,0.5,0.6900000000000001,0.49000000000000005,0.0,0.0,0.0,TwoStageBetween,0.9611,0.6549,0.0,2.3265
28,18-alternatives,catch_2,1.0,0.7175850000348873,0.38,0.6,0.5,0.5,0.4,0.22000000000000003,0.0,1.0,0.0,TwoStageBetween,0.6078,0.0433,0.0,0.5642
29,18-alternatives,exp_42,0.0,1.121335000032559,0.81,0.48,0.5,0.5,0.79,0.16999999999999996,0.0,0.0,1.0,TwoStageBetween,0.876,0.1997,0.0,0.2593
