,subject_id,condition,choice,rt,p0,p1,gm,gp,m1,m0,presentation01,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,10-alternatives,catch_0,1.0,0.4442950000520796,0.19,0.72,0.5,0.5,0.3,0.2,0.0,1.0,0.0,TwoStageBetween,0.7048,0.1165,0,0.6163
1,10-alternatives,exp_8,0.0,0.6194350000005215,0.7,0.29,0.5,0.5,0.5,0.18,0.0,1.0,1.0,TwoStageBetween,0.4578,0.0194,0,1.5262
2,10-alternatives,exp_22,1.0,0.3732650000602007,0.28,0.17,0.5,0.5,0.8300000000000001,0.43,0.0,1.0,0.0,TwoStageBetween,0.6096,0.0651,0,0.3742
3,10-alternatives,exp_90,1.0,0.45414000004529953,0.5,0.38,0.5,0.5,0.4,0.3,0.0,0.0,0.0,TwoStageBetween,0.8265,0.2332,0,0.5138
4,10-alternatives,exp_96,1.0,0.6552500000689179,0.58,0.38,0.5,0.5,0.6900000000000001,0.49000000000000005,0.0,1.0,0.0,TwoStageBetween,0.7999,0.1996,1,1.0228
5,10-alternatives,exp_42,1.0,0.4346450000302866,0.81,0.48,0.5,0.5,0.79,0.16999999999999996,0.0,0.0,0.0,TwoStageBetween,0.3351,0.0039,0,0.6213
6,10-alternatives,exp_98,1.0,0.666069999919273,0.58,0.38,0.5,0.5,0.6900000000000001,0.49000000000000005,0.0,0.0,0.0,TwoStageBetween,0.7999,0.1996,0,1.0477
7,10-alternatives,exp_26,1.0,0.42131000000517815,0.3,0.17,0.5,0.5,0.3,0.2,0.0,0.0,0.0,TwoStageBetween,0.7661,0.1648,0,1.1693
8,10-alternatives,catch_4,1.0,0.6239350000396371,0.19,0.31,0.5,0.5,0.73,0.4,0.0,1.0,0.0,TwoStageBetween,0.6088,0.0648,0,1.7184
9,10-alternatives,exp_108,1.0,0.5008900000248103,0.78,0.4,0.5,0.5,0.3,0.21000000000000002,0.0,0.0,0.0,TwoStageBetween,0.7988,0.1984,0,0.2359
10,10-alternatives,exp_60,1.0,0.5118449999717997,0.41,0.21,0.5,0.5,0.62,0.18,0.0,0.0,0.0,TwoStageBetween,0.3934,0.0093,0,0.4439
11,10-alternatives,exp_80,1.0,1.0173449999419972,0.61,0.29,0.5,0.5,0.8099999999999999,0.22000000000000003,0.0,1.0,0.0,TwoStageBetween,0.3796,0.0078,0,0.3871
12,10-alternatives,exp_10,1.0,0.7569249999942258,0.7,0.29,0.5,0.5,0.5,0.18,0.0,0.0,0.0,TwoStageBetween,0.4578,0.0194,0,0.5259
13,10-alternatives,exp_78,1.0,0.2536349999718368,0.8,0.2,0.5,0.5,0.6799999999999999,0.4,0.0,1.0,0.0,TwoStageBetween,0.7106,0.1204,0,1.1118
14,10-alternatives,exp_46,1.0,0.5613700000103563,0.81,0.48,0.5,0.5,0.79,0.16999999999999996,0.0,1.0,0.0,TwoStageBetween,0.3351,0.0039,0,0.7728
15,10-alternatives,exp_18,1.0,0.33328500005882233,0.28,0.17,0.5,0.5,0.8300000000000001,0.43,0.0,0.0,0.0,TwoStageBetween,0.6096,0.0651,0,0.6616
16,10-alternatives,exp_84,1.0,0.39837499998975545,0.61,0.29,0.5,0.5,0.8099999999999999,0.22000000000000003,0.0,0.0,0.0,TwoStageBetween,0.3796,0.0078,0,0.2179
