,subject_id,condition,choice,rt,p0,p1,gm,gp,m1,m0,presentation01,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,9-attributes,exp_19,1.0,0.2735300000058487,0.28,0.17,0.4,0.6,0.8300000000000001,0.43,1.0,0.0,0.0,TwoStageBetween,0.3345,0.5493,1,0.211
1,9-attributes,exp_29,0.0,0.2511549999908312,0.3,0.17,0.6,0.4,0.3,0.2,1.0,0.0,1.0,TwoStageBetween,0.3267,0.6394,1,0.1098
2,9-attributes,catch_7,1.0,0.05464999999094289,0.28,0.48,0.5,0.5,0.52,0.21000000000000002,1.0,1.0,0.0,TwoStageBetween,0.1433,0.01,0,0.1457
3,9-attributes,exp_107,0.0,0.2712750000064261,0.78,0.4,0.4,0.6,0.3,0.21000000000000002,1.0,0.0,1.0,TwoStageBetween,0.2862,0.8121,1,0.232
4,9-attributes,exp_57,1.0,0.2807699999975739,0.41,0.21,0.4,0.6,0.62,0.18,1.0,1.0,0.0,TwoStageBetween,0.2764,0.1628,0,0.1015
5,9-attributes,exp_117,1.0,0.5115850000001956,0.49,0.22,0.6,0.4,0.79,0.42000000000000004,1.0,0.0,0.0,TwoStageBetween,0.3313,0.5972,0,0.2507
6,9-attributes,exp_99,1.0,0.3476500000106171,0.58,0.38,0.4,0.6,0.6900000000000001,0.49000000000000005,1.0,0.0,0.0,TwoStageBetween,0.3183,0.6925,0,0.2733
7,9-attributes,exp_37,1.0,0.5776200000109384,0.79,0.7,0.6,0.4,0.32,0.2,1.0,0.0,0.0,TwoStageBetween,0.3212,0.3235,0,0.2873
8,9-attributes,catch_1,1.0,0.4768449999974109,0.29,0.41,0.5,0.5,0.5900000000000001,0.42000000000000004,1.0,1.0,0.0,TwoStageBetween,0.2279,0.0761,0,0.5824
9,9-attributes,exp_59,1.0,0.37193999999726657,0.41,0.21,0.4,0.6,0.62,0.18,1.0,0.0,0.0,TwoStageBetween,0.3247,0.3459,1,0.17
10,9-attributes,exp_73,0.0,0.4115600000077393,0.8,0.2,0.4,0.6,0.6799999999999999,0.4,1.0,1.0,1.0,TwoStageBetween,0.2736,0.8437,1,0.1984
11,9-attributes,exp_53,0.0,0.3397549999936018,0.49,0.32,0.6,0.4,0.82,0.6900000000000001,1.0,0.0,1.0,TwoStageBetween,0.3104,0.7302,0,0.1485
