,subject_id,condition,choice,rt,p0,p1,gm,gp,m1,m0,presentation01,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,16-attributes,exp_53,1.0,0.3951950000000652,0.49,0.32,0.6,0.4,0.82,0.6900000000000001,1.0,0.0,0.0,TwoStageBetween,0.6902,0.6634,1,0.1632
1,16-attributes,exp_67,0.0,0.4732049999993178,0.72,0.51,0.4,0.6,0.52,0.42000000000000004,1.0,0.0,1.0,TwoStageBetween,0.695,0.6473,1,0.2207
2,16-attributes,exp_101,0.0,0.44148000000038884,0.58,0.38,0.6,0.4,0.6900000000000001,0.49000000000000005,1.0,0.0,1.0,TwoStageBetween,0.6959,0.6442,1,0.1637
3,16-attributes,exp_45,0.0,0.7111649999997463,0.81,0.48,0.6,0.4,0.79,0.16999999999999996,1.0,0.0,1.0,TwoStageBetween,0.7134,0.5457,1,0.2703
4,16-attributes,exp_117,0.0,0.7509499999996624,0.49,0.22,0.6,0.4,0.79,0.42000000000000004,1.0,0.0,1.0,TwoStageBetween,0.6899,0.6642,0,0.6848
5,16-attributes,catch_9,1.0,0.6387400000003399,0.48,0.72,0.5,0.5,0.4,0.18,1.0,1.0,0.0,TwoStageBetween,0.6504,0.2441,0,0.2526
6,16-attributes,exp_1,0.0,0.5229349999999977,0.79,0.49,0.4,0.6,0.8300000000000001,0.53,1.0,1.0,1.0,TwoStageBetween,0.7061,0.3988,1,0.849
7,16-attributes,exp_107,0.0,0.3660350000000326,0.78,0.4,0.4,0.6,0.3,0.21000000000000002,1.0,0.0,1.0,TwoStageBetween,0.686,0.6758,1,0.4191
8,16-attributes,catch_5,1.0,0.5098250000001863,0.4,0.49,0.5,0.5,0.43,0.32,1.0,1.0,0.0,TwoStageBetween,0.6834,0.316,0,0.7646
9,16-attributes,exp_99,1.0,0.5024299999995856,0.58,0.38,0.4,0.6,0.6900000000000001,0.49000000000000005,1.0,0.0,0.0,TwoStageBetween,0.6959,0.6442,1,0.4768
10,16-attributes,exp_19,1.0,0.4874749999998603,0.28,0.17,0.4,0.6,0.8300000000000001,0.43,1.0,0.0,0.0,TwoStageBetween,0.7017,0.621,1,0.7353
11,16-attributes,exp_89,0.0,0.5904549999996088,0.5,0.38,0.4,0.6,0.4,0.3,1.0,1.0,1.0,TwoStageBetween,0.7037,0.3869,1,0.0992
12,16-attributes,exp_29,1.0,0.7705749999994878,0.3,0.17,0.6,0.4,0.3,0.2,1.0,0.0,0.0,TwoStageBetween,0.692,0.6575,1,0.2369
13,16-attributes,exp_35,0.0,1.0492199999998557,0.79,0.7,0.4,0.6,0.32,0.2,1.0,0.0,1.0,TwoStageBetween,0.7088,0.5844,0,0.9277
14,16-attributes,catch_7,0.0,0.9453250000005357,0.28,0.48,0.5,0.5,0.52,0.21000000000000002,1.0,1.0,1.0,TwoStageBetween,0.6369,0.2215,1,0.9544
15,16-attributes,exp_73,1.0,0.35925000000034923,0.8,0.2,0.4,0.6,0.6799999999999999,0.4,1.0,1.0,0.0,TwoStageBetween,0.7154,0.5063,0,1.2868
16,16-attributes,catch_1,1.0,0.549629999999539,0.29,0.41,0.5,0.5,0.5900000000000001,0.42000000000000004,1.0,1.0,0.0,TwoStageBetween,0.674,0.2922,1,0.9954
17,16-attributes,exp_43,0.0,0.3165399999998044,0.81,0.48,0.4,0.6,0.79,0.16999999999999996,1.0,0.0,1.0,TwoStageBetween,0.7134,0.5457,1,0.3838
18,16-attributes,exp_25,0.0,1.0529599999999628,0.3,0.17,0.4,0.6,0.3,0.2,1.0,1.0,1.0,TwoStageBetween,0.7092,0.417,0,0.1599
19,16-attributes,exp_37,0.0,0.40059500000008846,0.79,0.7,0.6,0.4,0.32,0.2,1.0,0.0,1.0,TwoStageBetween,0.7088,0.5844,1,0.2874
20,16-attributes,exp_3,1.0,0.4976849999993574,0.79,0.49,0.4,0.6,0.8300000000000001,0.53,1.0,0.0,0.0,TwoStageBetween,0.6969,0.6403,0,1.4957
21,16-attributes,exp_69,1.0,0.8353499999993946,0.72,0.51,0.6,0.4,0.52,0.42000000000000004,1.0,0.0,0.0,TwoStageBetween,0.695,0.6473,1,0.5099
22,16-attributes,exp_57,1.0,0.4381549999997951,0.41,0.21,0.4,0.6,0.62,0.18,1.0,1.0,0.0,TwoStageBetween,0.6943,0.3494,0,0.3026
23,16-attributes,catch_3,1.0,0.7814299999999348,0.19,0.38,0.5,0.5,0.6799999999999999,0.58,1.0,1.0,0.0,TwoStageBetween,0.6628,0.2677,1,0.5811
24,16-attributes,exp_115,0.0,0.9143700000003446,0.49,0.22,0.4,0.6,0.79,0.42000000000000004,1.0,0.0,1.0,TwoStageBetween,0.6899,0.6642,1,0.2787
25,16-attributes,exp_47,1.0,2.5943600000001026,0.81,0.48,0.6,0.4,0.79,0.16999999999999996,1.0,1.0,0.0,TwoStageBetween,0.6809,0.3093,0,0.6294
26,16-attributes,exp_23,1.0,0.427335000000312,0.28,0.17,0.6,0.4,0.8300000000000001,0.43,1.0,1.0,0.0,TwoStageBetween,0.702,0.3792,0,0.6201
27,16-attributes,exp_9,1.0,0.3749649999999674,0.7,0.29,0.4,0.6,0.5,0.18,1.0,1.0,0.0,TwoStageBetween,0.7054,0.3954,1,0.314
28,16-attributes,exp_91,0.0,0.0772450000003446,0.5,0.38,0.4,0.6,0.4,0.3,1.0,0.0,1.0,TwoStageBetween,0.6999,0.6287,1,0.6171
29,16-attributes,exp_113,1.0,0.5656499999995577,0.49,0.22,0.4,0.6,0.79,0.42000000000000004,1.0,1.0,0.0,TwoStageBetween,0.7102,0.4242,0,0.4533
30,16-attributes,exp_15,1.0,0.5537800000001444,0.7,0.29,0.6,0.4,0.5,0.18,1.0,1.0,0.0,TwoStageBetween,0.7054,0.3954,0,0.1632
31,16-attributes,exp_27,0.0,0.6202299999996321,0.3,0.17,0.4,0.6,0.3,0.2,1.0,0.0,1.0,TwoStageBetween,0.692,0.6575,1,0.5899
32,16-attributes,exp_79,1.0,0.7603400000007823,0.8,0.2,0.6,0.4,0.6799999999999999,0.4,1.0,1.0,0.0,TwoStageBetween,0.7154,0.5063,0,0.1515
33,16-attributes,exp_13,1.0,0.40585499999998137,0.7,0.29,0.6,0.4,0.5,0.18,1.0,0.0,0.0,TwoStageBetween,0.6978,0.637,0,1.3293
34,16-attributes,catch_17,1.0,0.897950000000652,0.4,0.68,0.5,0.5,0.3,0.22000000000000003,1.0,1.0,0.0,TwoStageBetween,0.6649,0.2721,0,0.9988
35,16-attributes,exp_77,0.0,0.540434999999823,0.8,0.2,0.6,0.4,0.6799999999999999,0.4,1.0,0.0,1.0,TwoStageBetween,0.6618,0.7337,0,0.6341
36,16-attributes,exp_109,0.0,1.1049199999999255,0.78,0.4,0.6,0.4,0.3,0.21000000000000002,1.0,0.0,1.0,TwoStageBetween,0.686,0.6758,1,0.7071
37,16-attributes,exp_33,1.0,0.4532749999999069,0.79,0.7,0.4,0.6,0.32,0.2,1.0,1.0,0.0,TwoStageBetween,0.6927,0.3439,1,1.9507
38,16-attributes,exp_75,1.0,0.41490499999956226,0.8,0.2,0.4,0.6,0.6799999999999999,0.4,1.0,0.0,0.0,TwoStageBetween,0.6618,0.7337,1,0.3173
