,subject_id,condition,choice,rt,p0,p1,gm,gp,m1,m0,presentation01,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,5-alternatives,exp_82,0.0,0.4334049999997951,0.61,0.29,0.5,0.5,0.8099999999999999,0.22000000000000003,0.0,0.0,1.0,TwoStageBetween,0.7433,0.7018,0,0.2301
1,5-alternatives,exp_20,1.0,0.645484999999986,0.28,0.17,0.5,0.5,0.8300000000000001,0.43,0.0,0.0,0.0,TwoStageBetween,0.7237,0.7414,1,0.6337
2,5-alternatives,exp_58,0.0,0.761484999999986,0.41,0.21,0.5,0.5,0.62,0.18,0.0,0.0,1.0,TwoStageBetween,0.7647,0.6435,1,0.3337
3,5-alternatives,exp_26,0.0,0.587864999999525,0.3,0.17,0.5,0.5,0.3,0.2,0.0,0.0,1.0,TwoStageBetween,0.5824,0.8973,1,0.2577
4,5-alternatives,exp_98,0.0,0.42713999999978114,0.58,0.38,0.5,0.5,0.6900000000000001,0.49000000000000005,0.0,0.0,1.0,TwoStageBetween,0.6687,0.8198,1,0.7676
5,5-alternatives,exp_68,0.0,0.3376800000005169,0.72,0.51,0.5,0.5,0.52,0.42000000000000004,0.0,0.0,1.0,TwoStageBetween,0.6783,0.8083,1,0.7122
6,5-alternatives,exp_116,0.0,0.6408799999998882,0.49,0.22,0.5,0.5,0.79,0.42000000000000004,0.0,0.0,1.0,TwoStageBetween,0.5036,0.9423,1,0.723
7,5-alternatives,exp_80,1.0,1.0187049999994924,0.61,0.29,0.5,0.5,0.8099999999999999,0.22000000000000003,0.0,1.0,0.0,TwoStageBetween,0.7433,0.7018,1,0.9762
8,5-alternatives,exp_96,0.0,0.6398049999998184,0.58,0.38,0.5,0.5,0.6900000000000001,0.49000000000000005,0.0,1.0,1.0,TwoStageBetween,0.6687,0.8198,1,0.1091
9,5-alternatives,exp_60,0.0,0.3509350000004051,0.41,0.21,0.5,0.5,0.62,0.18,0.0,0.0,1.0,TwoStageBetween,0.7647,0.6435,0,0.1715
10,5-alternatives,exp_18,1.0,0.621729999999865,0.28,0.17,0.5,0.5,0.8300000000000001,0.43,0.0,0.0,0.0,TwoStageBetween,0.7237,0.7414,0,0.083
11,5-alternatives,catch_4,1.0,0.446030000000028,0.19,0.31,0.5,0.5,0.73,0.4,0.0,1.0,0.0,TwoStageBetween,0.3309,0.0088,0,0.1654
12,5-alternatives,exp_104,0.0,0.3514699999996228,0.78,0.4,0.5,0.5,0.3,0.21000000000000002,0.0,1.0,1.0,TwoStageBetween,0.4948,0.9463,1,1.5499
13,5-alternatives,exp_88,0.0,0.5845150000004796,0.5,0.38,0.5,0.5,0.4,0.3,0.0,1.0,1.0,TwoStageBetween,0.7489,0.6886,1,1.877
14,5-alternatives,exp_40,1.0,0.4452750000000233,0.81,0.48,0.5,0.5,0.79,0.16999999999999996,0.0,1.0,0.0,TwoStageBetween,0.7483,0.3081,0,0.2114
15,5-alternatives,catch_2,1.0,0.29278499999968327,0.38,0.6,0.5,0.5,0.4,0.22000000000000003,0.0,1.0,0.0,TwoStageBetween,0.3442,0.0107,0,0.2748
16,5-alternatives,catch_0,1.0,0.35294000000064263,0.19,0.72,0.5,0.5,0.3,0.2,0.0,1.0,0.0,TwoStageBetween,0.1902,0.0002,0,0.1603
17,5-alternatives,exp_36,1.0,1.273589999999851,0.79,0.7,0.5,0.5,0.32,0.2,0.0,0.0,0.0,TwoStageBetween,0.7596,0.3382,1,0.4298
18,5-alternatives,exp_74,0.0,0.2905050000000047,0.8,0.2,0.5,0.5,0.6799999999999999,0.4,0.0,0.0,1.0,TwoStageBetween,0.274,0.9969,1,0.5933
19,5-alternatives,exp_46,0.0,1.5500499999998134,0.81,0.48,0.5,0.5,0.79,0.16999999999999996,0.0,1.0,1.0,TwoStageBetween,0.7483,0.3081,1,0.7103
20,5-alternatives,exp_108,0.0,0.30506500000040976,0.78,0.4,0.5,0.5,0.3,0.21000000000000002,0.0,0.0,1.0,TwoStageBetween,0.4948,0.9463,1,0.2361
21,5-alternatives,exp_42,1.0,0.6810050000003539,0.81,0.48,0.5,0.5,0.79,0.16999999999999996,0.0,0.0,0.0,TwoStageBetween,0.7483,0.3081,0,0.7379
22,5-alternatives,catch_6,1.0,0.30939499999932013,0.23,0.59,0.5,0.5,0.27,0.19,0.0,1.0,0.0,TwoStageBetween,0.2462,0.0016,0,0.3058
23,5-alternatives,exp_52,0.0,0.34220999999984636,0.49,0.32,0.5,0.5,0.82,0.6900000000000001,0.0,0.0,1.0,TwoStageBetween,0.5987,0.8854,1,0.3926
24,5-alternatives,exp_64,0.0,1.0830699999995996,0.72,0.51,0.5,0.5,0.52,0.42000000000000004,0.0,1.0,1.0,TwoStageBetween,0.6783,0.8083,1,0.5239
25,5-alternatives,exp_22,0.0,0.6926750000002794,0.28,0.17,0.5,0.5,0.8300000000000001,0.43,0.0,1.0,1.0,TwoStageBetween,0.7237,0.7414,1,0.3876
26,5-alternatives,exp_50,0.0,0.2794400000001769,0.49,0.32,0.5,0.5,0.82,0.6900000000000001,0.0,0.0,1.0,TwoStageBetween,0.5987,0.8854,1,0.5917
27,5-alternatives,catch_8,1.0,0.4123499999996274,0.22,0.32,0.5,0.5,0.5,0.37,0.0,1.0,0.0,TwoStageBetween,0.4601,0.0399,0,0.1781
28,5-alternatives,exp_102,0.0,0.4970200000007171,0.58,0.38,0.5,0.5,0.6900000000000001,0.49000000000000005,0.0,1.0,1.0,TwoStageBetween,0.6687,0.8198,1,0.8328
29,5-alternatives,exp_30,0.0,0.6117149999999674,0.3,0.17,0.5,0.5,0.3,0.2,0.0,1.0,1.0,TwoStageBetween,0.5824,0.8973,0,0.2226
30,5-alternatives,exp_94,0.0,0.3125250000002561,0.5,0.38,0.5,0.5,0.4,0.3,0.0,1.0,1.0,TwoStageBetween,0.7489,0.6886,1,0.1917
31,5-alternatives,exp_90,0.0,0.306429999999702,0.5,0.38,0.5,0.5,0.4,0.3,0.0,0.0,1.0,TwoStageBetween,0.7489,0.6886,1,1.2924
32,5-alternatives,exp_114,0.0,0.2860099999997765,0.49,0.22,0.5,0.5,0.79,0.42000000000000004,0.0,0.0,1.0,TwoStageBetween,0.5036,0.9423,1,0.0941
33,5-alternatives,exp_8,0.0,0.36078499999979974,0.7,0.29,0.5,0.5,0.5,0.18,0.0,1.0,1.0,TwoStageBetween,0.5779,0.9004,1,0.7655
34,5-alternatives,exp_84,1.0,0.4012300000003306,0.61,0.29,0.5,0.5,0.8099999999999999,0.22000000000000003,0.0,0.0,0.0,TwoStageBetween,0.7433,0.7018,1,0.1449
35,5-alternatives,exp_10,0.0,0.31570999999984634,0.7,0.29,0.5,0.5,0.5,0.18,0.0,0.0,1.0,TwoStageBetween,0.5779,0.9004,1,0.4652
36,5-alternatives,exp_78,0.0,0.520300000000163,0.8,0.2,0.5,0.5,0.6799999999999999,0.4,0.0,1.0,1.0,TwoStageBetween,0.274,0.9969,1,0.1231
37,5-alternatives,exp_86,1.0,0.36716999999969274,0.61,0.29,0.5,0.5,0.8099999999999999,0.22000000000000003,0.0,1.0,0.0,TwoStageBetween,0.7433,0.7018,0,0.2695
38,5-alternatives,exp_4,0.0,0.5107049999996088,0.79,0.49,0.5,0.5,0.8300000000000001,0.53,0.0,0.0,1.0,TwoStageBetween,0.6678,0.8209,1,1.2016
39,5-alternatives,exp_112,0.0,0.5354500000001863,0.49,0.22,0.5,0.5,0.79,0.42000000000000004,0.0,1.0,1.0,TwoStageBetween,0.5036,0.9423,1,0.6165
40,5-alternatives,exp_100,0.0,0.48473499999986963,0.58,0.38,0.5,0.5,0.6900000000000001,0.49000000000000005,0.0,0.0,1.0,TwoStageBetween,0.6687,0.8198,1,0.6971
41,5-alternatives,exp_72,0.0,0.37422499999962744,0.8,0.2,0.5,0.5,0.6799999999999999,0.4,0.0,1.0,1.0,TwoStageBetween,0.274,0.9969,1,0.1959
42,5-alternatives,exp_118,1.0,0.21921999999997208,0.49,0.22,0.5,0.5,0.79,0.42000000000000004,0.0,1.0,0.0,TwoStageBetween,0.5036,0.9423,1,0.3094
43,5-alternatives,catch_16,1.0,0.39404500000015835,0.32,0.37,0.5,0.5,0.78,0.6799999999999999,0.0,1.0,0.0,TwoStageBetween,0.6953,0.213,0,0.1897
44,5-alternatives,catch_14,1.0,0.3260700000000652,0.22,0.28,0.5,0.5,0.79,0.41,0.0,1.0,0.0,TwoStageBetween,0.4373,0.0322,0,0.1711
45,5-alternatives,exp_92,0.0,0.29762500000023284,0.5,0.38,0.5,0.5,0.4,0.3,0.0,0.0,1.0,TwoStageBetween,0.7489,0.6886,0,0.5771
46,5-alternatives,exp_0,0.0,0.36650999999977646,0.79,0.49,0.5,0.5,0.8300000000000001,0.53,0.0,1.0,1.0,TwoStageBetween,0.6678,0.8209,1,0.1522
47,5-alternatives,exp_62,1.0,0.2954500000004191,0.41,0.21,0.5,0.5,0.62,0.18,0.0,1.0,0.0,TwoStageBetween,0.7647,0.6435,1,0.7914
48,5-alternatives,exp_110,0.0,0.3329549999998417,0.78,0.4,0.5,0.5,0.3,0.21000000000000002,0.0,1.0,1.0,TwoStageBetween,0.4948,0.9463,1,0.4107
49,5-alternatives,catch_18,1.0,0.5462850000003818,0.19,0.37,0.5,0.5,0.38,0.31,0.0,1.0,0.0,TwoStageBetween,0.3418,0.0104,0,0.2169
50,5-alternatives,exp_16,1.0,0.4596449999997858,0.28,0.17,0.5,0.5,0.8300000000000001,0.43,0.0,1.0,0.0,TwoStageBetween,0.7237,0.7414,1,0.5088
51,5-alternatives,exp_56,1.0,0.3335250000001397,0.41,0.21,0.5,0.5,0.62,0.18,0.0,1.0,0.0,TwoStageBetween,0.7647,0.6435,1,1.4268
52,5-alternatives,exp_32,0.0,0.6659000000001397,0.79,0.7,0.5,0.5,0.32,0.2,0.0,1.0,1.0,TwoStageBetween,0.7596,0.3382,0,0.3873
53,5-alternatives,catch_10,1.0,0.3493649999999907,0.31,0.51,0.5,0.5,0.32,0.16999999999999996,0.0,1.0,0.0,TwoStageBetween,0.3225,0.0077,0,0.6962
