,subject_id,condition,choice,rt,p0,p1,gm,gp,m1,m0,presentation01,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,8-alternatives,exp_96,1.0,1.484,0.58,0.38,0.5,0.5,0.6900000000000001,0.49000000000000005,0.0,1.0,0.0,TwoStageBetween,0.5262,0.642,0,0.4838
1,8-alternatives,exp_10,0.0,1.111,0.7,0.29,0.5,0.5,0.5,0.18,0.0,0.0,1.0,TwoStageBetween,0.535,0.5907,1,0.4066
2,8-alternatives,exp_40,1.0,0.103,0.81,0.48,0.5,0.5,0.79,0.16999999999999996,0.0,1.0,0.0,TwoStageBetween,0.4232,0.1321,0,0.4468
3,8-alternatives,exp_60,0.0,0.161,0.41,0.21,0.5,0.5,0.62,0.18,0.0,0.0,1.0,TwoStageBetween,0.5138,0.3093,0,0.3814
4,8-alternatives,exp_90,0.0,0.921,0.5,0.38,0.5,0.5,0.4,0.3,0.0,0.0,1.0,TwoStageBetween,0.5393,0.548,1,0.5137
5,8-alternatives,exp_102,0.0,1.426,0.58,0.38,0.5,0.5,0.6900000000000001,0.49000000000000005,0.0,1.0,1.0,TwoStageBetween,0.5262,0.642,1,1.1056
6,8-alternatives,exp_22,0.0,1.14,0.28,0.17,0.5,0.5,0.8300000000000001,0.43,0.0,1.0,1.0,TwoStageBetween,0.5409,0.4952,0,0.6083
7,8-alternatives,catch_2,1.0,0.226,0.38,0.6,0.5,0.5,0.4,0.22000000000000003,0.0,1.0,0.0,TwoStageBetween,0.2953,0.0311,0,1.388
8,8-alternatives,catch_4,1.0,0.008,0.19,0.31,0.5,0.5,0.73,0.4,0.0,1.0,0.0,TwoStageBetween,0.2869,0.0275,0,0.0666
9,8-alternatives,exp_82,0.0,0.351,0.61,0.29,0.5,0.5,0.8099999999999999,0.22000000000000003,0.0,0.0,1.0,TwoStageBetween,0.5208,0.3346,1,0.251
10,8-alternatives,exp_88,0.0,2.064,0.5,0.38,0.5,0.5,0.4,0.3,0.0,1.0,1.0,TwoStageBetween,0.5393,0.548,1,0.7369
11,8-alternatives,exp_80,1.0,0.682,0.61,0.29,0.5,0.5,0.8099999999999999,0.22000000000000003,0.0,1.0,0.0,TwoStageBetween,0.5208,0.3346,0,0.5989
12,8-alternatives,exp_74,0.0,1.291,0.8,0.2,0.5,0.5,0.6799999999999999,0.4,0.0,0.0,1.0,TwoStageBetween,0.3236,0.9544,1,0.2933
13,8-alternatives,exp_46,1.0,0.432,0.81,0.48,0.5,0.5,0.79,0.16999999999999996,0.0,1.0,0.0,TwoStageBetween,0.4232,0.1321,1,0.4711
14,8-alternatives,exp_20,0.0,0.759,0.28,0.17,0.5,0.5,0.8300000000000001,0.43,0.0,0.0,1.0,TwoStageBetween,0.5409,0.4952,1,0.2352
15,8-alternatives,exp_26,0.0,0.186,0.3,0.17,0.5,0.5,0.3,0.2,0.0,0.0,1.0,TwoStageBetween,0.5057,0.7158,1,0.6115
16,8-alternatives,catch_6,1.0,0.432,0.23,0.59,0.5,0.5,0.27,0.19,0.0,1.0,0.0,TwoStageBetween,0.2409,0.0123,0,0.6264
17,8-alternatives,exp_64,0.0,0.996,0.72,0.51,0.5,0.5,0.52,0.42000000000000004,0.0,1.0,1.0,TwoStageBetween,0.5216,0.6619,1,0.5343
18,8-alternatives,exp_78,0.0,0.506,0.8,0.2,0.5,0.5,0.6799999999999999,0.4,0.0,1.0,1.0,TwoStageBetween,0.3236,0.9544,1,0.135
19,8-alternatives,exp_84,0.0,2.12,0.61,0.29,0.5,0.5,0.8099999999999999,0.22000000000000003,0.0,0.0,1.0,TwoStageBetween,0.5208,0.3346,0,0.1865
20,8-alternatives,exp_98,0.0,1.035,0.58,0.38,0.5,0.5,0.6900000000000001,0.49000000000000005,0.0,0.0,1.0,TwoStageBetween,0.5262,0.642,0,0.189
21,8-alternatives,exp_114,0.0,0.475,0.49,0.22,0.5,0.5,0.79,0.42000000000000004,0.0,0.0,1.0,TwoStageBetween,0.4935,0.7479,1,0.3675
22,8-alternatives,exp_94,0.0,0.192,0.5,0.38,0.5,0.5,0.4,0.3,0.0,1.0,1.0,TwoStageBetween,0.5393,0.548,0,0.4283
23,8-alternatives,catch_0,1.0,0.095,0.19,0.72,0.5,0.5,0.3,0.2,0.0,1.0,0.0,TwoStageBetween,0.1908,0.0036,0,0.2161
24,8-alternatives,exp_36,0.0,1.248,0.79,0.7,0.5,0.5,0.32,0.2,0.0,0.0,1.0,TwoStageBetween,0.5067,0.2871,0,0.8927
25,8-alternatives,exp_18,1.0,0.381,0.28,0.17,0.5,0.5,0.8300000000000001,0.43,0.0,0.0,0.0,TwoStageBetween,0.5409,0.4952,0,0.3278
26,8-alternatives,exp_42,1.0,0.303,0.81,0.48,0.5,0.5,0.79,0.16999999999999996,0.0,0.0,0.0,TwoStageBetween,0.4232,0.1321,0,0.2871
27,8-alternatives,exp_50,0.0,2.359,0.49,0.32,0.5,0.5,0.82,0.6900000000000001,0.0,0.0,1.0,TwoStageBetween,0.4932,0.7486,1,0.8406
28,8-alternatives,exp_108,0.0,0.103,0.78,0.4,0.5,0.5,0.3,0.21000000000000002,0.0,0.0,1.0,TwoStageBetween,0.4664,0.8039,1,0.2598
29,8-alternatives,exp_116,0.0,0.452,0.49,0.22,0.5,0.5,0.79,0.42000000000000004,0.0,0.0,1.0,TwoStageBetween,0.4935,0.7479,1,1.6299
30,8-alternatives,catch_8,1.0,0.455,0.22,0.32,0.5,0.5,0.5,0.37,0.0,1.0,0.0,TwoStageBetween,0.3849,0.091,0,0.5067
31,8-alternatives,exp_52,0.0,1.009,0.49,0.32,0.5,0.5,0.82,0.6900000000000001,0.0,0.0,1.0,TwoStageBetween,0.4932,0.7486,1,0.2811
32,8-alternatives,exp_104,0.0,0.798,0.78,0.4,0.5,0.5,0.3,0.21000000000000002,0.0,1.0,1.0,TwoStageBetween,0.4664,0.8039,1,0.4029
33,8-alternatives,exp_58,1.0,1.653,0.41,0.21,0.5,0.5,0.62,0.18,0.0,0.0,0.0,TwoStageBetween,0.5138,0.3093,0,1.6431
34,8-alternatives,exp_8,0.0,0.926,0.7,0.29,0.5,0.5,0.5,0.18,0.0,1.0,1.0,TwoStageBetween,0.535,0.5907,1,0.237
35,8-alternatives,exp_30,0.0,2.851,0.3,0.17,0.5,0.5,0.3,0.2,0.0,1.0,1.0,TwoStageBetween,0.5057,0.7158,1,0.5249
36,8-alternatives,exp_68,0.0,0.379,0.72,0.51,0.5,0.5,0.52,0.42000000000000004,0.0,0.0,1.0,TwoStageBetween,0.5216,0.6619,1,0.4432
37,8-alternatives,exp_12,0.0,1.056,0.7,0.29,0.5,0.5,0.5,0.18,0.0,0.0,1.0,TwoStageBetween,0.535,0.5907,0,0.3786
38,8-alternatives,exp_62,1.0,0.24,0.41,0.21,0.5,0.5,0.62,0.18,0.0,1.0,0.0,TwoStageBetween,0.5138,0.3093,1,0.5613
39,8-alternatives,exp_14,0.0,0.206,0.7,0.29,0.5,0.5,0.5,0.18,0.0,1.0,1.0,TwoStageBetween,0.535,0.5907,1,0.2389
40,8-alternatives,catch_18,1.0,0.02,0.19,0.37,0.5,0.5,0.38,0.31,0.0,1.0,0.0,TwoStageBetween,0.3224,0.0449,0,0.3389
41,8-alternatives,exp_44,1.0,0.556,0.81,0.48,0.5,0.5,0.79,0.16999999999999996,0.0,0.0,0.0,TwoStageBetween,0.4232,0.1321,0,0.1326
42,8-alternatives,catch_10,1.0,0.358,0.31,0.51,0.5,0.5,0.32,0.16999999999999996,0.0,1.0,0.0,TwoStageBetween,0.2798,0.0246,0,0.0712
43,8-alternatives,exp_100,1.0,0.431,0.58,0.38,0.5,0.5,0.6900000000000001,0.49000000000000005,0.0,0.0,0.0,TwoStageBetween,0.5262,0.642,1,0.6094
44,8-alternatives,exp_106,0.0,0.642,0.78,0.4,0.5,0.5,0.3,0.21000000000000002,0.0,0.0,1.0,TwoStageBetween,0.4664,0.8039,1,0.2384
45,8-alternatives,catch_12,1.0,0.305,0.23,0.47,0.5,0.5,0.6,0.5,0.0,1.0,0.0,TwoStageBetween,0.3149,0.0408,0,0.2504
46,8-alternatives,exp_38,1.0,0.559,0.79,0.7,0.5,0.5,0.32,0.2,0.0,1.0,0.0,TwoStageBetween,0.5067,0.2871,0,0.1622
47,8-alternatives,exp_28,0.0,0.515,0.3,0.17,0.5,0.5,0.3,0.2,0.0,0.0,1.0,TwoStageBetween,0.5057,0.7158,0,0.2809
48,8-alternatives,catch_14,1.0,0.506,0.22,0.28,0.5,0.5,0.79,0.41,0.0,1.0,0.0,TwoStageBetween,0.3426,0.0575,0,0.547
49,8-alternatives,exp_66,0.0,0.07,0.72,0.51,0.5,0.5,0.52,0.42000000000000004,0.0,0.0,1.0,TwoStageBetween,0.5216,0.6619,1,0.7959
50,8-alternatives,exp_110,0.0,0.312,0.78,0.4,0.5,0.5,0.3,0.21000000000000002,0.0,1.0,1.0,TwoStageBetween,0.4664,0.8039,1,0.1359
51,8-alternatives,exp_86,1.0,0.206,0.61,0.29,0.5,0.5,0.8099999999999999,0.22000000000000003,0.0,1.0,0.0,TwoStageBetween,0.5208,0.3346,0,0.3146
52,8-alternatives,exp_70,0.0,0.696,0.72,0.51,0.5,0.5,0.52,0.42000000000000004,0.0,1.0,1.0,TwoStageBetween,0.5216,0.6619,1,0.3851
53,8-alternatives,exp_34,1.0,0.412,0.79,0.7,0.5,0.5,0.32,0.2,0.0,0.0,0.0,TwoStageBetween,0.5067,0.2871,0,0.3426
54,8-alternatives,exp_32,1.0,0.065,0.79,0.7,0.5,0.5,0.32,0.2,0.0,1.0,0.0,TwoStageBetween,0.5067,0.2871,0,0.4603
55,8-alternatives,exp_4,0.0,0.309,0.79,0.49,0.5,0.5,0.8300000000000001,0.53,0.0,0.0,1.0,TwoStageBetween,0.5309,0.6176,1,0.2879
56,8-alternatives,exp_24,0.0,0.415,0.3,0.17,0.5,0.5,0.3,0.2,0.0,1.0,1.0,TwoStageBetween,0.5057,0.7158,1,0.1765
57,8-alternatives,exp_92,1.0,1.264,0.5,0.38,0.5,0.5,0.4,0.3,0.0,0.0,0.0,TwoStageBetween,0.5393,0.548,1,0.3145
58,8-alternatives,exp_16,1.0,1.601,0.28,0.17,0.5,0.5,0.8300000000000001,0.43,0.0,1.0,0.0,TwoStageBetween,0.5409,0.4952,1,0.7377
59,8-alternatives,exp_76,0.0,0.017,0.8,0.2,0.5,0.5,0.6799999999999999,0.4,0.0,0.0,1.0,TwoStageBetween,0.3236,0.9544,1,0.2608
60,8-alternatives,exp_48,0.0,0.411,0.49,0.32,0.5,0.5,0.82,0.6900000000000001,0.0,1.0,1.0,TwoStageBetween,0.4932,0.7486,1,0.3349
61,8-alternatives,exp_6,0.0,1.957,0.79,0.49,0.5,0.5,0.8300000000000001,0.53,0.0,1.0,1.0,TwoStageBetween,0.5309,0.6176,1,0.198
62,8-alternatives,exp_118,0.0,0.596,0.49,0.22,0.5,0.5,0.79,0.42000000000000004,0.0,1.0,1.0,TwoStageBetween,0.4935,0.7479,1,0.8367
63,8-alternatives,exp_56,1.0,0.46,0.41,0.21,0.5,0.5,0.62,0.18,0.0,1.0,0.0,TwoStageBetween,0.5138,0.3093,1,0.2496
64,8-alternatives,exp_112,1.0,1.5,0.49,0.22,0.5,0.5,0.79,0.42000000000000004,0.0,1.0,0.0,TwoStageBetween,0.4935,0.7479,1,0.112
65,8-alternatives,catch_16,1.0,0.484,0.32,0.37,0.5,0.5,0.78,0.6799999999999999,0.0,1.0,0.0,TwoStageBetween,0.5031,0.2768,0,0.6879
66,8-alternatives,exp_2,1.0,0.089,0.79,0.49,0.5,0.5,0.8300000000000001,0.53,0.0,0.0,0.0,TwoStageBetween,0.5309,0.6176,1,0.1778
67,8-alternatives,exp_72,0.0,0.787,0.8,0.2,0.5,0.5,0.6799999999999999,0.4,0.0,1.0,1.0,TwoStageBetween,0.3236,0.9544,1,0.579
68,8-alternatives,exp_0,1.0,1.992,0.79,0.49,0.5,0.5,0.8300000000000001,0.53,0.0,1.0,0.0,TwoStageBetween,0.5309,0.6176,1,0.2365
69,8-alternatives,exp_54,0.0,0.323,0.49,0.32,0.5,0.5,0.82,0.6900000000000001,0.0,1.0,1.0,TwoStageBetween,0.4932,0.7486,1,0.617
