,subject_id,condition,choice,rt,p0,p1,gm,gp,m1,m0,presentation01,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,13-alternatives,exp_60,1.0,0.9775549999994692,0.41,0.21,0.5,0.5,0.62,0.18,0.0,0.0,0.0,TwoStageBetween,0.8865,0.3828,0,1.7589
1,13-alternatives,exp_26,1.0,0.7811600000004401,0.3,0.17,0.5,0.5,0.3,0.2,0.0,0.0,0.0,TwoStageBetween,0.8078,0.7775,1,2.074
2,13-alternatives,exp_8,0.0,1.3005599999997066,0.7,0.29,0.5,0.5,0.5,0.18,0.0,1.0,1.0,TwoStageBetween,0.8568,0.6959,0,0.9758
3,13-alternatives,exp_10,1.0,1.2349299999996437,0.7,0.29,0.5,0.5,0.5,0.18,0.0,0.0,0.0,TwoStageBetween,0.8568,0.6959,1,0.3433
4,13-alternatives,exp_50,0.0,0.4255400000001537,0.49,0.32,0.5,0.5,0.82,0.6900000000000001,0.0,0.0,1.0,TwoStageBetween,0.7946,0.7941,0,0.3603
5,13-alternatives,catch_4,1.0,0.39153999999957156,0.19,0.31,0.5,0.5,0.73,0.4,0.0,1.0,0.0,TwoStageBetween,0.4501,0.0189,0,0.3663
6,13-alternatives,exp_52,0.0,0.652829999999958,0.49,0.32,0.5,0.5,0.82,0.6900000000000001,0.0,0.0,1.0,TwoStageBetween,0.7946,0.7941,1,0.1639
7,13-alternatives,exp_116,0.0,1.684320000000298,0.49,0.22,0.5,0.5,0.79,0.42000000000000004,0.0,0.0,1.0,TwoStageBetween,0.7683,0.8231,1,0.2107
8,13-alternatives,exp_64,1.0,0.3038150000001769,0.72,0.51,0.5,0.5,0.52,0.42000000000000004,0.0,1.0,0.0,TwoStageBetween,0.8525,0.7049,0,0.7459
9,13-alternatives,catch_6,1.0,0.22131500000075902,0.23,0.59,0.5,0.5,0.27,0.19,0.0,1.0,0.0,TwoStageBetween,0.3634,0.0066,0,0.3255
10,13-alternatives,exp_36,1.0,0.5126650000001537,0.79,0.7,0.5,0.5,0.32,0.2,0.0,0.0,0.0,TwoStageBetween,0.8539,0.2938,0,1.0951
11,13-alternatives,exp_84,1.0,0.8654399999995949,0.61,0.29,0.5,0.5,0.8099999999999999,0.22000000000000003,0.0,0.0,0.0,TwoStageBetween,0.8943,0.4202,0,1.2386
12,13-alternatives,exp_102,0.0,0.23791499999968801,0.58,0.38,0.5,0.5,0.6900000000000001,0.49000000000000005,0.0,1.0,1.0,TwoStageBetween,0.8574,0.6946,1,0.4803
13,13-alternatives,exp_18,1.0,1.2009400000006427,0.28,0.17,0.5,0.5,0.8300000000000001,0.43,0.0,0.0,0.0,TwoStageBetween,0.8964,0.5597,0,0.6739
14,13-alternatives,exp_58,0.0,0.9642400000002236,0.41,0.21,0.5,0.5,0.62,0.18,0.0,0.0,1.0,TwoStageBetween,0.8865,0.3828,0,0.8842
15,13-alternatives,exp_68,0.0,2.0402349999995204,0.72,0.51,0.5,0.5,0.52,0.42000000000000004,0.0,0.0,1.0,TwoStageBetween,0.8525,0.7049,0,0.2714
16,13-alternatives,exp_20,1.0,0.44680500000051687,0.28,0.17,0.5,0.5,0.8300000000000001,0.43,0.0,0.0,0.0,TwoStageBetween,0.8964,0.5597,1,0.4695
17,13-alternatives,exp_22,1.0,0.21679499999934346,0.28,0.17,0.5,0.5,0.8300000000000001,0.43,0.0,1.0,0.0,TwoStageBetween,0.8964,0.5597,1,2.6372
18,13-alternatives,exp_30,0.0,1.3948349999999627,0.3,0.17,0.5,0.5,0.3,0.2,0.0,1.0,1.0,TwoStageBetween,0.8078,0.7775,1,0.8608
19,13-alternatives,catch_8,1.0,1.2749700000004376,0.22,0.32,0.5,0.5,0.5,0.37,0.0,1.0,0.0,TwoStageBetween,0.6142,0.0702,0,1.5909
20,13-alternatives,exp_114,0.0,0.3062399999998743,0.49,0.22,0.5,0.5,0.79,0.42000000000000004,0.0,0.0,1.0,TwoStageBetween,0.7683,0.8231,0,0.8713
21,13-alternatives,exp_78,0.0,1.6836000000002096,0.8,0.2,0.5,0.5,0.6799999999999999,0.4,0.0,1.0,1.0,TwoStageBetween,0.4639,0.9783,1,0.5491
22,13-alternatives,catch_2,1.0,0.8694900000001071,0.38,0.6,0.5,0.5,0.4,0.22000000000000003,0.0,1.0,0.0,TwoStageBetween,0.4649,0.0219,0,0.7755
23,13-alternatives,exp_104,0.0,0.43015999999979976,0.78,0.4,0.5,0.5,0.3,0.21000000000000002,0.0,1.0,1.0,TwoStageBetween,0.7285,0.8592,1,0.7806
24,13-alternatives,exp_74,0.0,0.2550799999999581,0.8,0.2,0.5,0.5,0.6799999999999999,0.4,0.0,0.0,1.0,TwoStageBetween,0.4639,0.9783,1,0.4489
