,subject_id,condition,choice,rt,p0,p1,gm,gp,m1,m0,presentation01,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,10-attributes,exp_73,1.0,0.2760149999521673,0.8,0.2,0.4,0.6,0.6799999999999999,0.4,1.0,1.0,0.0,TwoStageBetween,0.6414,0.1741,0,0.3064
1,10-attributes,catch_7,1.0,0.5025149999419227,0.28,0.48,0.5,0.5,0.52,0.21000000000000002,1.0,1.0,0.0,TwoStageBetween,0.4073,0.0276,0,0.554
2,10-attributes,exp_69,0.0,0.3644900000654161,0.72,0.51,0.6,0.4,0.52,0.42000000000000004,1.0,0.0,1.0,TwoStageBetween,0.7431,0.3672,1,0.4455
3,10-attributes,exp_15,1.0,0.4048900000052527,0.7,0.29,0.6,0.4,0.5,0.18,1.0,1.0,0.0,TwoStageBetween,0.4121,0.029,0,0.1044
4,10-attributes,exp_45,1.0,0.8375900000100955,0.81,0.48,0.6,0.4,0.79,0.16999999999999996,1.0,0.0,0.0,TwoStageBetween,0.3221,0.0092,0,0.5078
5,10-attributes,exp_89,1.0,0.2920500000473112,0.5,0.38,0.4,0.6,0.4,0.3,1.0,1.0,0.0,TwoStageBetween,0.6967,0.2521,0,1.7198
6,10-attributes,exp_117,1.0,0.6241700000828132,0.49,0.22,0.6,0.4,0.79,0.42000000000000004,1.0,0.0,0.0,TwoStageBetween,0.5925,0.126,0,0.4203
7,10-attributes,exp_115,1.0,0.4555200000759214,0.49,0.22,0.4,0.6,0.79,0.42000000000000004,1.0,0.0,0.0,TwoStageBetween,0.6158,0.1472,0,0.3212
8,10-attributes,exp_3,1.0,0.33164500002749264,0.79,0.49,0.4,0.6,0.8300000000000001,0.53,1.0,0.0,0.0,TwoStageBetween,0.6778,0.2216,0,1.134
9,10-attributes,exp_37,1.0,0.4509550000075251,0.79,0.7,0.6,0.4,0.32,0.2,1.0,0.0,0.0,TwoStageBetween,0.6366,0.1687,0,0.2315
10,10-attributes,exp_67,0.0,0.3494449999416247,0.72,0.51,0.4,0.6,0.52,0.42000000000000004,1.0,0.0,1.0,TwoStageBetween,0.7469,0.3823,1,0.2765
11,10-attributes,exp_99,1.0,0.47578999993857,0.58,0.38,0.4,0.6,0.6900000000000001,0.49000000000000005,1.0,0.0,0.0,TwoStageBetween,0.7148,0.2876,0,0.2699
12,10-attributes,catch_3,1.0,0.6552900000242516,0.19,0.38,0.5,0.5,0.6799999999999999,0.58,1.0,1.0,0.0,TwoStageBetween,0.7038,0.2653,0,0.3757
13,10-attributes,exp_107,0.0,0.8653049999848008,0.78,0.4,0.4,0.6,0.3,0.21000000000000002,1.0,0.0,1.0,TwoStageBetween,0.7186,0.2962,0,0.8735
14,10-attributes,exp_25,1.0,0.5469649999868125,0.3,0.17,0.4,0.6,0.3,0.2,1.0,1.0,0.0,TwoStageBetween,0.6622,0.1997,0,0.6411
15,10-attributes,exp_53,1.0,0.6807999999728054,0.49,0.32,0.6,0.4,0.82,0.6900000000000001,1.0,0.0,0.0,TwoStageBetween,0.7527,0.4117,0,1.177
16,10-attributes,exp_47,1.0,0.5864049999509007,0.81,0.48,0.6,0.4,0.79,0.16999999999999996,1.0,1.0,0.0,TwoStageBetween,0.3033,0.0067,0,0.2794
17,10-attributes,exp_101,1.0,0.4931299999589101,0.58,0.38,0.6,0.4,0.6900000000000001,0.49000000000000005,1.0,0.0,0.0,TwoStageBetween,0.7051,0.2677,1,1.067
18,10-attributes,exp_43,1.0,0.5942599999252707,0.81,0.48,0.4,0.6,0.79,0.16999999999999996,1.0,0.0,0.0,TwoStageBetween,0.3455,0.013,0,0.1255
19,10-attributes,exp_27,1.0,1.0234899999340996,0.3,0.17,0.4,0.6,0.3,0.2,1.0,0.0,0.0,TwoStageBetween,0.6982,0.2548,0,0.7227
20,10-attributes,exp_23,1.0,0.43444999994244426,0.28,0.17,0.6,0.4,0.8300000000000001,0.43,1.0,1.0,0.0,TwoStageBetween,0.5276,0.0797,0,0.6187
21,10-attributes,exp_9,1.0,0.7234549999702722,0.7,0.29,0.4,0.6,0.5,0.18,1.0,1.0,0.0,TwoStageBetween,0.438,0.0376,0,0.5448
22,10-attributes,exp_35,1.0,0.42864499997813255,0.79,0.7,0.4,0.6,0.32,0.2,1.0,0.0,0.0,TwoStageBetween,0.652,0.1867,0,0.1008
23,10-attributes,catch_5,1.0,0.37984499998856336,0.4,0.49,0.5,0.5,0.43,0.32,1.0,1.0,0.0,TwoStageBetween,0.6677,0.2071,0,1.5604
24,10-attributes,exp_57,1.0,0.7906799999764189,0.41,0.21,0.4,0.6,0.62,0.18,1.0,1.0,0.0,TwoStageBetween,0.3786,0.0199,0,0.7599
25,10-attributes,exp_29,1.0,0.4848350000102073,0.3,0.17,0.6,0.4,0.3,0.2,1.0,0.0,0.0,TwoStageBetween,0.6852,0.2329,0,0.2743
26,10-attributes,exp_19,1.0,0.5226499999407679,0.28,0.17,0.4,0.6,0.8300000000000001,0.43,1.0,0.0,0.0,TwoStageBetween,0.5905,0.1243,0,0.303
27,10-attributes,exp_113,1.0,0.5031150000868365,0.49,0.22,0.4,0.6,0.79,0.42000000000000004,1.0,1.0,0.0,TwoStageBetween,0.5748,0.1118,1,0.3789
28,10-attributes,exp_59,1.0,0.6238500000908971,0.41,0.21,0.4,0.6,0.62,0.18,1.0,0.0,0.0,TwoStageBetween,0.4058,0.0271,0,0.3188
29,10-attributes,catch_9,1.0,0.5606749999569729,0.48,0.72,0.5,0.5,0.4,0.18,1.0,1.0,0.0,TwoStageBetween,0.4453,0.0402,0,0.7648
30,10-attributes,exp_91,1.0,0.5482550000306219,0.5,0.38,0.4,0.6,0.4,0.3,1.0,0.0,0.0,TwoStageBetween,0.7267,0.316,1,0.4877
31,10-attributes,catch_1,1.0,0.5253399999346584,0.29,0.41,0.5,0.5,0.5900000000000001,0.42000000000000004,1.0,1.0,0.0,TwoStageBetween,0.6409,0.1735,1,1.064
32,10-attributes,exp_1,1.0,0.6728450000518933,0.79,0.49,0.4,0.6,0.8300000000000001,0.53,1.0,1.0,0.0,TwoStageBetween,0.6395,0.1719,0,1.625
33,10-attributes,exp_21,1.0,0.291205000015907,0.28,0.17,0.6,0.4,0.8300000000000001,0.43,1.0,0.0,0.0,TwoStageBetween,0.5674,0.1062,0,0.5736
34,10-attributes,catch_17,1.0,0.3523249999852851,0.4,0.68,0.5,0.5,0.3,0.22000000000000003,1.0,1.0,0.0,TwoStageBetween,0.6459,0.1794,1,2.2188
35,10-attributes,exp_109,1.0,0.3717650000471622,0.78,0.4,0.6,0.4,0.3,0.21000000000000002,1.0,0.0,0.0,TwoStageBetween,0.7082,0.274,0,0.3578
36,10-attributes,exp_77,1.0,0.3612949999514967,0.8,0.2,0.6,0.4,0.6799999999999999,0.4,1.0,0.0,0.0,TwoStageBetween,0.6598,0.1965,0,0.1351
37,10-attributes,exp_71,1.0,0.39664000004995614,0.72,0.51,0.6,0.4,0.52,0.42000000000000004,1.0,1.0,0.0,TwoStageBetween,0.7191,0.2975,0,0.1345
38,10-attributes,exp_81,1.0,0.4473899999866262,0.61,0.29,0.4,0.6,0.8099999999999999,0.22000000000000003,1.0,1.0,0.0,TwoStageBetween,0.3675,0.0174,0,0.3098
39,10-attributes,exp_119,1.0,0.619635000010021,0.49,0.22,0.6,0.4,0.79,0.42000000000000004,1.0,1.0,0.0,TwoStageBetween,0.5518,0.0951,0,0.0836
40,10-attributes,exp_17,1.0,0.4929499999852851,0.28,0.17,0.4,0.6,0.8300000000000001,0.43,1.0,1.0,0.0,TwoStageBetween,0.5499,0.0938,0,0.4938
41,10-attributes,catch_19,1.0,0.6041249999543652,0.48,0.59,0.5,0.5,0.48,0.31,1.0,1.0,0.0,TwoStageBetween,0.6025,0.1347,1,0.1712
42,10-attributes,exp_5,1.0,0.4909300000872463,0.79,0.49,0.6,0.4,0.8300000000000001,0.53,1.0,0.0,0.0,TwoStageBetween,0.6628,0.2004,0,0.5278
43,10-attributes,exp_87,1.0,0.4402049999916926,0.61,0.29,0.6,0.4,0.8099999999999999,0.22000000000000003,1.0,1.0,0.0,TwoStageBetween,0.344,0.0127,0,0.3718
44,10-attributes,exp_39,1.0,0.3684500000672415,0.79,0.7,0.6,0.4,0.32,0.2,1.0,1.0,0.0,TwoStageBetween,0.5959,0.1289,1,0.1851
45,10-attributes,exp_61,1.0,0.37038499990012497,0.41,0.21,0.6,0.4,0.62,0.18,1.0,0.0,0.0,TwoStageBetween,0.3796,0.0202,0,0.1684
