,subject_id,condition,choice,rt,p0,p1,gm,gp,m1,m0,presentation01,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,11-attributes,exp_91,1.0,1.1561600000131875,0.5,0.38,0.4,0.6,0.4,0.3,1.0,0.0,0.0,TwoStageBetween,1.1345,0.4081,1.0,0.347
1,11-attributes,exp_53,0.0,0.8234450000163633,0.49,0.32,0.6,0.4,0.82,0.6900000000000001,1.0,0.0,1.0,TwoStageBetween,1.1381,0.5477,1.0,0.5381
2,11-attributes,exp_99,0.0,0.6189750000194181,0.58,0.38,0.4,0.6,0.6900000000000001,0.49000000000000005,1.0,0.0,1.0,TwoStageBetween,1.1402,0.449,1.0,0.2247
3,11-attributes,exp_57,1.0,1.032409999985248,0.41,0.21,0.4,0.6,0.62,0.18,1.0,1.0,0.0,TwoStageBetween,0.9678,0.1504,0.0,2.5418
4,11-attributes,exp_101,1.0,0.7412650000187568,0.58,0.38,0.6,0.4,0.6900000000000001,0.49000000000000005,1.0,0.0,0.0,TwoStageBetween,1.1358,0.4151,1.0,0.614
5,11-attributes,exp_113,0.0,1.028154999978142,0.49,0.22,0.4,0.6,0.79,0.42000000000000004,1.0,1.0,1.0,TwoStageBetween,1.142,0.4922,1.0,1.1859
6,11-attributes,exp_107,1.0,0.892374999995809,0.78,0.4,0.4,0.6,0.3,0.21000000000000002,1.0,0.0,0.0,TwoStageBetween,1.1351,0.5666,0.0,0.3829
7,11-attributes,exp_23,1.0,0.5400099999969825,0.28,0.17,0.6,0.4,0.8300000000000001,0.43,1.0,1.0,0.0,TwoStageBetween,1.0891,0.2839,0.0,0.9264
8,11-attributes,exp_35,0.0,0.8642849999887403,0.79,0.7,0.4,0.6,0.32,0.2,1.0,0.0,1.0,TwoStageBetween,1.0489,0.2259,1.0,0.4207
9,11-attributes,exp_19,1.0,0.5407299999787938,0.28,0.17,0.4,0.6,0.8300000000000001,0.43,1.0,0.0,0.0,TwoStageBetween,1.0906,0.2867,0.0,0.2574
