,subject_id,condition,choice,rt,last_stage_favours,gm,m0,g1,gp,m1,p1,g0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,145,exp_50,0.0,0.6793000000000465,0.0,0.5,0.6900000000000001,0.4,0.5,0.82,0.32,0.6,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.5587,0.8581,1,0.2496
1,145,exp_113,0.0,0.4419000000000233,1.0,0.4,0.42000000000000004,0.5,0.6,0.79,0.22,0.5,0.49,1.0,1.0,TwoStageMixtureNoScaling,0.6109,0.7941,1,0.2087
2,145,exp_88,0.0,0.4404000000000233,1.0,0.5,0.3,0.4,0.5,0.4,0.38,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.6953,0.442,0,0.2754
3,145,exp_67,0.0,0.7115999999999767,0.0,0.4,0.42000000000000004,0.5,0.6,0.52,0.51,0.5,0.72,1.0,1.0,TwoStageMixtureNoScaling,0.5195,0.8936,0,0.0996
4,145,exp_99,0.0,0.4476999999999534,0.0,0.4,0.49000000000000005,0.5,0.6,0.6900000000000001,0.38,0.5,0.58,1.0,1.0,TwoStageMixtureNoScaling,0.5587,0.8581,1,0.9526
5,145,exp_78,0.0,0.452,1.0,0.5,0.4,0.6,0.5,0.6799999999999999,0.2,0.4,0.8,0.0,1.0,TwoStageMixtureNoScaling,0.3194,0.9863,1,0.435
6,145,exp_42,1.0,0.418,0.0,0.5,0.16999999999999996,0.4,0.5,0.79,0.48,0.6,0.81,0.0,0.0,TwoStageMixtureNoScaling,0.4839,0.0805,0,0.6026
7,145,catch_8,1.0,0.6458000000000466,1.0,0.5,0.37,0.5,0.5,0.5,0.32,0.5,0.22,0.0,0.0,TwoStageMixtureNoScaling,0.4858,0.0817,0,0.4833
8,145,exp_58,1.0,1.1229000000000233,0.0,0.5,0.18,0.4,0.5,0.62,0.21,0.6,0.41,0.0,0.0,TwoStageMixtureNoScaling,0.5927,0.1807,0,0.1504
9,145,exp_23,1.0,0.5778000000000466,1.0,0.6,0.43,0.5,0.4,0.8300000000000001,0.17,0.5,0.28,1.0,0.0,TwoStageMixtureNoScaling,0.6744,0.3387,1,1.2545
10,145,exp_114,0.0,0.4542000000000698,0.0,0.5,0.42000000000000004,0.4,0.5,0.79,0.22,0.6,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.6266,0.7693,0,0.531
11,145,exp_40,1.0,0.3831999999999534,1.0,0.5,0.16999999999999996,0.4,0.5,0.79,0.48,0.6,0.81,0.0,0.0,TwoStageMixtureNoScaling,0.4113,0.0419,0,0.3552
12,145,exp_47,1.0,0.711,1.0,0.6,0.16999999999999996,0.5,0.4,0.79,0.48,0.5,0.81,1.0,0.0,TwoStageMixtureNoScaling,0.4974,0.0896,1,1.1174
13,145,exp_46,1.0,0.4862999999999302,1.0,0.5,0.16999999999999996,0.6,0.5,0.79,0.48,0.4,0.81,0.0,0.0,TwoStageMixtureNoScaling,0.4113,0.0419,0,0.9347
14,145,exp_89,0.0,0.6122999999999301,1.0,0.4,0.3,0.5,0.6,0.4,0.38,0.5,0.5,1.0,1.0,TwoStageMixtureNoScaling,0.6974,0.5297,1,0.4594
