,subject_id,condition,choice,rt,last_stage_favours,gm,m0,g1,gp,m1,p1,g0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,191,exp_116,0.0,0.41409999999962743,0.0,0.5,0.42000000000000004,0.6,0.5,0.79,0.22,0.4,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.9491,0.5197,1,1.2689
1,191,exp_1,1.0,0.8424000000003725,1.0,0.4,0.53,0.5,0.6,0.8300000000000001,0.49,0.5,0.79,1.0,0.0,TwoStageMixtureNoScaling,0.9429,0.5751,0,1.6047
2,191,exp_20,1.0,0.4284000000003725,0.0,0.5,0.43,0.6,0.5,0.8300000000000001,0.17,0.4,0.28,0.0,0.0,TwoStageMixtureNoScaling,0.8184,0.1796,0,1.2041
3,191,catch_1,1.0,0.3122000000011176,1.0,0.5,0.42000000000000004,0.5,0.5,0.5900000000000001,0.41,0.5,0.29,1.0,0.0,TwoStageMixtureNoScaling,0.5439,0.0333,0,0.7145
4,191,exp_115,0.0,0.48559999999962744,0.0,0.4,0.42000000000000004,0.5,0.6,0.79,0.22,0.5,0.49,1.0,1.0,TwoStageMixtureNoScaling,0.9496,0.507,1,0.4365
5,191,exp_35,1.0,0.7708999999985099,0.0,0.4,0.2,0.5,0.6,0.32,0.7,0.5,0.79,1.0,0.0,TwoStageMixtureNoScaling,0.788,0.1522,1,0.8666
6,191,exp_113,0.0,0.5935999999996274,1.0,0.4,0.42000000000000004,0.5,0.6,0.79,0.22,0.5,0.49,1.0,1.0,TwoStageMixtureNoScaling,0.9261,0.3507,1,2.1637
7,191,exp_84,1.0,0.40390000000037246,0.0,0.5,0.22000000000000003,0.6,0.5,0.8099999999999999,0.29,0.4,0.61,0.0,0.0,TwoStageMixtureNoScaling,0.6172,0.0562,0,0.5378
8,191,exp_9,1.0,0.6659000000003725,1.0,0.4,0.18,0.5,0.6,0.5,0.29,0.5,0.7,1.0,0.0,TwoStageMixtureNoScaling,0.7689,0.1372,0,0.384
9,191,exp_90,0.0,0.27830000000074506,0.0,0.5,0.3,0.4,0.5,0.4,0.38,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.9495,0.5106,0,0.6308
10,191,exp_58,1.0,0.6886999999992549,0.0,0.5,0.18,0.4,0.5,0.62,0.21,0.6,0.41,0.0,0.0,TwoStageMixtureNoScaling,0.5672,0.0397,0,0.1974
11,191,exp_68,0.0,0.15309999999962748,0.0,0.5,0.42000000000000004,0.6,0.5,0.52,0.51,0.4,0.72,0.0,1.0,TwoStageMixtureNoScaling,0.8691,0.7566,0,0.6706
12,191,exp_74,0.0,0.3289000000003725,0.0,0.5,0.4,0.4,0.5,0.6799999999999999,0.2,0.6,0.8,0.0,1.0,TwoStageMixtureNoScaling,0.4665,0.9832,1,0.4174
13,191,exp_107,0.0,0.2644000000003725,0.0,0.4,0.21000000000000002,0.5,0.6,0.3,0.4,0.5,0.78,1.0,1.0,TwoStageMixtureNoScaling,0.8059,0.8298,1,0.9202
14,191,exp_22,1.0,0.7013000000007451,1.0,0.5,0.43,0.6,0.5,0.8300000000000001,0.17,0.4,0.28,0.0,0.0,TwoStageMixtureNoScaling,0.7168,0.1028,0,0.7542
15,191,exp_36,1.0,0.7845999999996275,0.0,0.5,0.2,0.6,0.5,0.32,0.7,0.4,0.79,0.0,0.0,TwoStageMixtureNoScaling,0.7771,0.1434,0,0.4057
16,191,exp_96,0.0,1.0559000000003722,1.0,0.5,0.49000000000000005,0.4,0.5,0.6900000000000001,0.38,0.6,0.58,0.0,1.0,TwoStageMixtureNoScaling,0.9486,0.5282,1,2.2435
17,191,catch_6,1.0,0.5006000000014901,1.0,0.5,0.19,0.5,0.5,0.27,0.59,0.5,0.23,0.0,0.0,TwoStageMixtureNoScaling,0.3762,0.0057,0,0.2376
