,subject_id,condition,choice,rt,last_stage_favours,gm,m0,g1,gp,m1,p1,g0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,176,exp_40,0.0,1.7479150000000372,1.0,0.5,0.16999999999999996,0.4,0.5,0.79,0.48,0.6,0.81,0.0,1.0,TwoStageMixtureNoScaling,0.9706,0.3014,0.0,2.5424
1,176,exp_90,0.0,0.7761850000000559,0.0,0.5,0.3,0.4,0.5,0.4,0.38,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.9562,0.7172,1.0,1.6054
2,176,catch_3,1.0,0.860554999999993,1.0,0.5,0.58,0.5,0.5,0.6799999999999999,0.38,0.5,0.19,1.0,0.0,TwoStageMixtureNoScaling,0.6872,0.0636,0.0,1.4896
3,176,exp_19,0.0,0.7315149999999557,0.0,0.4,0.43,0.5,0.6,0.8300000000000001,0.17,0.5,0.28,1.0,1.0,TwoStageMixtureNoScaling,1.0147,0.4807,1.0,0.7747
4,176,exp_88,1.0,0.8444449999999488,1.0,0.5,0.3,0.4,0.5,0.4,0.38,0.6,0.5,0.0,0.0,TwoStageMixtureNoScaling,1.0133,0.456,0.0,0.6522
5,176,exp_52,0.0,0.599929999999993,0.0,0.5,0.6900000000000001,0.6,0.5,0.82,0.32,0.4,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.8673,0.828,1.0,0.8981
6,176,exp_108,0.0,0.6567850000000326,0.0,0.5,0.21000000000000002,0.6,0.5,0.3,0.4,0.4,0.78,0.0,1.0,TwoStageMixtureNoScaling,0.6399,0.9523,1.0,1.1586
7,176,catch_1,1.0,0.7661299999999465,1.0,0.5,0.42000000000000004,0.5,0.5,0.5900000000000001,0.41,0.5,0.29,1.0,0.0,TwoStageMixtureNoScaling,0.717,0.0756,0.0,0.2169
8,176,exp_50,0.0,0.7097600000000676,0.0,0.5,0.6900000000000001,0.4,0.5,0.82,0.32,0.6,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.8506,0.8426,1.0,0.3217
9,176,exp_37,1.0,0.6577949999999837,0.0,0.6,0.2,0.5,0.4,0.32,0.7,0.5,0.79,1.0,0.0,TwoStageMixtureNoScaling,1.0121,0.5444,0.0,1.0157
10,176,exp_68,0.0,0.6870850000000209,0.0,0.5,0.42000000000000004,0.6,0.5,0.52,0.51,0.4,0.72,0.0,1.0,TwoStageMixtureNoScaling,0.8302,0.8586,1.0,1.0451
11,176,exp_46,1.0,0.6124499999998371,1.0,0.5,0.16999999999999996,0.6,0.5,0.79,0.48,0.4,0.81,0.0,0.0,TwoStageMixtureNoScaling,0.9521,0.2679,1.0,1.299
12,176,catch_8,1.0,0.7258299999998417,1.0,0.5,0.37,0.5,0.5,0.5,0.32,0.5,0.22,0.0,0.0,TwoStageMixtureNoScaling,0.7622,0.097,0.0,0.8475
