,subject_id,condition,choice,rt,last_stage_favours,gm,m0,g1,gp,m1,p1,g0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,13,exp_40,1.0,0.34819999998807905,1.0,0.5,0.16999999999999996,0.4,0.5,0.79,0.48,0.6,0.81,0.0,0.0,TwoStageMixtureNoScaling,0.3246,0.0189,0,0.3094
1,13,exp_104,0.0,0.556,1.0,0.5,0.21000000000000002,0.4,0.5,0.3,0.4,0.6,0.78,0.0,1.0,TwoStageMixtureNoScaling,0.6612,0.452,0,0.2134
2,13,exp_23,1.0,0.33780000001192095,1.0,0.6,0.43,0.5,0.4,0.8300000000000001,0.17,0.5,0.28,1.0,0.0,TwoStageMixtureNoScaling,0.5693,0.1905,1,0.5398
3,13,exp_102,1.0,0.692,1.0,0.5,0.49000000000000005,0.6,0.5,0.6900000000000001,0.38,0.4,0.58,0.0,0.0,TwoStageMixtureNoScaling,0.5923,0.2263,1,0.389
4,13,catch_4,1.0,0.4022000000476837,1.0,0.5,0.4,0.5,0.5,0.73,0.31,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.3996,0.0463,0,0.9469
5,13,exp_25,0.0,0.41780000001192086,1.0,0.4,0.2,0.5,0.6,0.3,0.17,0.5,0.3,1.0,1.0,TwoStageMixtureNoScaling,0.6584,0.5741,1,0.4918
6,13,exp_22,1.0,0.4189000000357628,1.0,0.5,0.43,0.6,0.5,0.8300000000000001,0.17,0.4,0.28,0.0,0.0,TwoStageMixtureNoScaling,0.5378,0.1506,0,0.3241
7,13,exp_114,1.0,0.4960999999642372,0.0,0.5,0.42000000000000004,0.4,0.5,0.79,0.22,0.6,0.49,0.0,0.0,TwoStageMixtureNoScaling,0.6631,0.4932,1,0.5063
8,13,exp_60,1.0,0.4658999999761581,0.0,0.5,0.18,0.6,0.5,0.62,0.21,0.4,0.41,0.0,0.0,TwoStageMixtureNoScaling,0.6631,0.5015,1,0.416
9,13,exp_19,1.0,0.3095,0.0,0.4,0.43,0.5,0.6,0.8300000000000001,0.17,0.5,0.28,1.0,0.0,TwoStageMixtureNoScaling,0.6526,0.6099,1,0.6644
10,13,exp_18,1.0,0.318,0.0,0.5,0.43,0.4,0.5,0.8300000000000001,0.17,0.6,0.28,0.0,0.0,TwoStageMixtureNoScaling,0.6541,0.3975,0,0.8597
11,13,exp_10,0.0,0.8045,0.0,0.5,0.18,0.4,0.5,0.5,0.29,0.6,0.7,0.0,1.0,TwoStageMixtureNoScaling,0.645,0.6433,0,0.4913
12,13,exp_15,1.0,0.833,1.0,0.6,0.18,0.5,0.4,0.5,0.29,0.5,0.7,1.0,0.0,TwoStageMixtureNoScaling,0.6224,0.2878,0,1.0895
13,13,exp_36,0.0,0.672800000011921,0.0,0.5,0.2,0.6,0.5,0.32,0.7,0.4,0.79,0.0,1.0,TwoStageMixtureNoScaling,0.6585,0.5732,0,0.6978
14,13,catch_7,1.0,0.27640000003576276,1.0,0.5,0.21000000000000002,0.5,0.5,0.52,0.48,0.5,0.28,1.0,0.0,TwoStageMixtureNoScaling,0.3071,0.0146,0,0.1212
15,13,exp_20,1.0,0.2816999999880791,0.0,0.5,0.43,0.6,0.5,0.8300000000000001,0.17,0.4,0.28,0.0,0.0,TwoStageMixtureNoScaling,0.6541,0.3975,0,0.7792
16,13,catch_5,1.0,0.42239999997615807,1.0,0.5,0.32,0.5,0.5,0.43,0.49,0.5,0.4,1.0,0.0,TwoStageMixtureNoScaling,0.5136,0.1253,0,0.3676
17,13,exp_113,1.0,1.453899999976158,1.0,0.4,0.42000000000000004,0.5,0.6,0.79,0.22,0.5,0.49,1.0,0.0,TwoStageMixtureNoScaling,0.663,0.5102,1,0.3822
18,13,exp_37,1.0,0.37660000002384186,0.0,0.6,0.2,0.5,0.4,0.32,0.7,0.5,0.79,1.0,0.0,TwoStageMixtureNoScaling,0.6615,0.4561,0,0.261
