,subject_id,condition,choice,rt,last_stage_favours,gm,m0,g1,gp,m1,p1,g0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,136,exp_64,1.0,0.8827999999970197,1.0,0.5,0.42000000000000004,0.4,0.5,0.52,0.51,0.6,0.72,0.0,0.0,TwoStageMixtureNoScaling,0.7198,0.8156,1,0.2101
1,136,catch_6,1.0,0.3592999999970198,1.0,0.5,0.19,0.5,0.5,0.27,0.59,0.5,0.23,0.0,0.0,TwoStageMixtureNoScaling,0.3764,0.0118,0,0.293
2,136,exp_45,1.0,0.6564000000059604,0.0,0.6,0.16999999999999996,0.5,0.4,0.79,0.48,0.5,0.81,1.0,0.0,TwoStageMixtureNoScaling,0.7483,0.2182,1,0.1934
3,136,exp_19,0.0,0.4583999999910593,0.0,0.4,0.43,0.5,0.6,0.8300000000000001,0.17,0.5,0.28,1.0,1.0,TwoStageMixtureNoScaling,0.6836,0.8518,1,0.2133
4,136,exp_98,0.0,0.4216000000089407,0.0,0.5,0.49000000000000005,0.4,0.5,0.6900000000000001,0.38,0.6,0.58,0.0,1.0,TwoStageMixtureNoScaling,0.7278,0.8064,1,1.9633
5,136,exp_107,0.0,0.6215999999940396,0.0,0.4,0.21000000000000002,0.5,0.6,0.3,0.4,0.5,0.78,1.0,1.0,TwoStageMixtureNoScaling,0.4835,0.9635,1,0.5785
6,136,exp_1,1.0,0.533,1.0,0.4,0.53,0.5,0.6,0.8300000000000001,0.49,0.5,0.79,1.0,0.0,TwoStageMixtureNoScaling,0.6837,0.8517,0,0.3621
7,136,exp_74,0.0,0.49970000000298015,0.0,0.5,0.4,0.4,0.5,0.6799999999999999,0.2,0.6,0.8,0.0,1.0,TwoStageMixtureNoScaling,0.2716,0.9981,1,0.2718
8,136,exp_68,1.0,1.9145,0.0,0.5,0.42000000000000004,0.6,0.5,0.52,0.51,0.4,0.72,0.0,0.0,TwoStageMixtureNoScaling,0.7221,0.813,1,0.4324
9,136,catch_4,1.0,0.415,1.0,0.5,0.4,0.5,0.5,0.73,0.31,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.4095,0.0176,0,0.3632
