,subject_id,condition,choice,rt,last_stage_favours,gm,m0,g1,gp,m1,p1,g0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,157,catch_1,1.0,0.43129999995231627,1.0,0.5,0.42000000000000004,0.5,0.5,0.5900000000000001,0.41,0.5,0.29,1.0,0.0,TwoStageMixtureNoScaling,0.7231,0.0376,0,0.2407
1,157,exp_45,0.0,0.3727000000476837,0.0,0.6,0.16999999999999996,0.5,0.4,0.79,0.48,0.5,0.81,1.0,1.0,TwoStageMixtureNoScaling,0.3807,0.9987,1,0.2948
2,157,catch_4,1.0,0.2721000000238419,1.0,0.5,0.4,0.5,0.5,0.73,0.31,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.4839,0.0055,0,0.1747
3,157,exp_67,0.0,0.2636999999284744,0.0,0.4,0.42000000000000004,0.5,0.6,0.52,0.51,0.5,0.72,1.0,1.0,TwoStageMixtureNoScaling,0.56,0.9882,1,0.3201
4,157,exp_30,0.0,0.292,1.0,0.5,0.2,0.6,0.5,0.3,0.17,0.4,0.3,0.0,1.0,TwoStageMixtureNoScaling,0.4888,0.9942,1,0.3063
5,157,exp_9,0.0,0.4132000000476837,1.0,0.4,0.18,0.5,0.6,0.5,0.29,0.5,0.7,1.0,1.0,TwoStageMixtureNoScaling,0.3113,0.9997,1,0.3809
6,157,catch_7,1.0,0.42479999995231627,1.0,0.5,0.21000000000000002,0.5,0.5,0.52,0.48,0.5,0.28,1.0,0.0,TwoStageMixtureNoScaling,0.5027,0.0068,0,1.3653
7,157,exp_108,0.0,0.29,0.0,0.5,0.21000000000000002,0.6,0.5,0.3,0.4,0.4,0.78,0.0,1.0,TwoStageMixtureNoScaling,0.341,0.9994,1,0.3125
8,157,exp_88,0.0,0.40989999997615806,1.0,0.5,0.3,0.4,0.5,0.4,0.38,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.8392,0.927,1,0.4423
9,157,catch_3,1.0,0.241,1.0,0.5,0.58,0.5,0.5,0.6799999999999999,0.38,0.5,0.19,1.0,0.0,TwoStageMixtureNoScaling,0.4684,0.0046,0,0.3746
10,157,exp_82,0.0,0.25509999990463256,0.0,0.5,0.22000000000000003,0.4,0.5,0.8099999999999999,0.29,0.6,0.61,0.0,1.0,TwoStageMixtureNoScaling,0.3177,0.9997,1,0.2668
11,157,exp_37,0.0,0.3077000000476837,0.0,0.6,0.2,0.5,0.4,0.32,0.7,0.5,0.79,1.0,1.0,TwoStageMixtureNoScaling,0.9424,0.8773,1,2.2521
12,157,exp_117,0.0,0.25840000009536745,0.0,0.6,0.42000000000000004,0.5,0.4,0.79,0.22,0.5,0.49,1.0,1.0,TwoStageMixtureNoScaling,0.3735,0.9989,1,0.4311
13,157,exp_91,0.0,0.18910000002384184,0.0,0.4,0.3,0.5,0.6,0.4,0.38,0.5,0.5,1.0,1.0,TwoStageMixtureNoScaling,0.7668,0.9507,0,0.1416
