,subject_id,condition,choice,rt,last_stage_favours,gm,m0,g1,gp,m1,p1,g0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,60,exp_96,0.0,0.47130000000074507,1.0,0.5,0.49000000000000005,0.4,0.5,0.6900000000000001,0.38,0.6,0.58,0.0,1.0,TwoStageMixtureNoScaling,0.5759,0.6842,1,0.3262
1,60,exp_88,0.0,0.482,1.0,0.5,0.3,0.4,0.5,0.4,0.38,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.5972,0.5913,1,0.2445
2,60,exp_15,1.0,0.37180000000074503,1.0,0.6,0.18,0.5,0.4,0.5,0.29,0.5,0.7,1.0,0.0,TwoStageMixtureNoScaling,0.5963,0.5974,0,0.4567
3,60,exp_10,0.0,0.30770000000018627,0.0,0.5,0.18,0.4,0.5,0.5,0.29,0.6,0.7,0.0,1.0,TwoStageMixtureNoScaling,0.5405,0.7701,1,0.2122
4,60,exp_40,1.0,2.9425,1.0,0.5,0.16999999999999996,0.4,0.5,0.79,0.48,0.6,0.81,0.0,0.0,TwoStageMixtureNoScaling,0.584,0.3435,1,0.6792
5,60,exp_116,0.0,0.4192000000001863,0.0,0.5,0.42000000000000004,0.6,0.5,0.79,0.22,0.4,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.5043,0.8291,1,0.3663
6,60,exp_114,0.0,0.5150999999996275,0.0,0.5,0.42000000000000004,0.4,0.5,0.79,0.22,0.6,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.5043,0.8291,0,0.2942
7,60,exp_47,1.0,0.504,1.0,0.6,0.16999999999999996,0.5,0.4,0.79,0.48,0.5,0.81,1.0,0.0,TwoStageMixtureNoScaling,0.4464,0.1051,0,0.2085
8,60,catch_4,1.0,0.559,1.0,0.5,0.4,0.5,0.5,0.73,0.31,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.3827,0.0573,0,0.1864
9,60,exp_22,1.0,0.5337999999998138,1.0,0.5,0.43,0.6,0.5,0.8300000000000001,0.17,0.4,0.28,0.0,0.0,TwoStageMixtureNoScaling,0.5927,0.6178,1,0.2147
10,60,exp_1,0.0,0.40729999999981376,1.0,0.4,0.53,0.5,0.6,0.8300000000000001,0.49,0.5,0.79,1.0,1.0,TwoStageMixtureNoScaling,0.5347,0.781,1,0.5985
11,60,exp_27,0.0,0.41109999999962743,0.0,0.4,0.2,0.5,0.6,0.3,0.17,0.5,0.3,1.0,1.0,TwoStageMixtureNoScaling,0.5344,0.7814,1,1.7555
