,subject_id,condition,choice,rt,last_stage_favours,gm,m0,g1,gp,m1,p1,g0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,38,catch_0,1.0,1.0612000000029802,1.0,0.5,0.2,0.5,0.5,0.3,0.72,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.3288,0.001,0,0.3438
1,38,exp_69,1.0,1.0589000000059605,0.0,0.6,0.42000000000000004,0.5,0.4,0.52,0.51,0.5,0.72,1.0,0.0,TwoStageMixtureNoScaling,1.0242,0.6903,0,1.7938
2,38,exp_60,1.0,0.8712000000029803,0.0,0.5,0.18,0.6,0.5,0.62,0.21,0.4,0.41,0.0,0.0,TwoStageMixtureNoScaling,0.8059,0.0943,0,0.4781
3,38,exp_67,0.0,0.6322999999970198,0.0,0.4,0.42000000000000004,0.5,0.6,0.52,0.51,0.5,0.72,1.0,1.0,TwoStageMixtureNoScaling,1.0242,0.6903,0,0.8802
4,38,catch_2,1.0,0.37040000000596046,1.0,0.5,0.22000000000000003,0.5,0.5,0.4,0.6,0.5,0.38,0.0,0.0,TwoStageMixtureNoScaling,0.5001,0.0118,0,0.5276
5,38,catch_5,1.0,0.7412999999970198,1.0,0.5,0.32,0.5,0.5,0.43,0.49,0.5,0.4,1.0,0.0,TwoStageMixtureNoScaling,0.8974,0.1497,0,1.0286
6,38,exp_96,0.0,1.86570000000298,1.0,0.5,0.49000000000000005,0.4,0.5,0.6900000000000001,0.38,0.6,0.58,0.0,1.0,TwoStageMixtureNoScaling,0.9795,0.7626,1,0.7034
7,38,exp_101,0.0,0.9622000000029802,0.0,0.6,0.49000000000000005,0.5,0.4,0.6900000000000001,0.38,0.5,0.58,1.0,1.0,TwoStageMixtureNoScaling,1.0447,0.6418,0,1.5626
8,38,exp_25,0.0,0.6922999999970197,1.0,0.4,0.2,0.5,0.6,0.3,0.17,0.5,0.3,1.0,1.0,TwoStageMixtureNoScaling,1.0102,0.7164,0,2.031
9,38,catch_1,1.0,0.40059999999403956,1.0,0.5,0.42000000000000004,0.5,0.5,0.5900000000000001,0.41,0.5,0.29,1.0,0.0,TwoStageMixtureNoScaling,0.7777,0.0814,1,0.5794
10,38,exp_89,0.0,0.6594000000059604,1.0,0.4,0.3,0.5,0.6,0.4,0.38,0.5,0.5,1.0,1.0,TwoStageMixtureNoScaling,1.0527,0.6169,1,1.0563
11,38,catch_3,1.0,0.5018999999910593,1.0,0.5,0.58,0.5,0.5,0.6799999999999999,0.38,0.5,0.19,1.0,0.0,TwoStageMixtureNoScaling,0.6711,0.0443,0,2.5225
12,38,exp_53,0.0,0.6258999999910593,0.0,0.6,0.6900000000000001,0.5,0.4,0.82,0.32,0.5,0.49,1.0,1.0,TwoStageMixtureNoScaling,0.982,0.7592,0,0.1661
13,38,exp_46,1.0,0.32059999999403954,1.0,0.5,0.16999999999999996,0.6,0.5,0.79,0.48,0.4,0.81,0.0,0.0,TwoStageMixtureNoScaling,0.6374,0.0356,0,0.5819
14,38,exp_57,1.0,1.5952000000029802,1.0,0.4,0.18,0.5,0.6,0.62,0.21,0.5,0.41,1.0,0.0,TwoStageMixtureNoScaling,1.0194,0.2886,1,0.5361
15,38,exp_115,0.0,0.6593999999910592,0.0,0.4,0.42000000000000004,0.5,0.6,0.79,0.22,0.5,0.49,1.0,1.0,TwoStageMixtureNoScaling,1.0055,0.7244,1,0.7025
16,38,exp_82,1.0,0.7777999999970198,0.0,0.5,0.22000000000000003,0.4,0.5,0.8099999999999999,0.29,0.6,0.61,0.0,0.0,TwoStageMixtureNoScaling,0.9187,0.1666,1,1.3012
17,38,exp_90,0.0,0.29320000000298024,0.0,0.5,0.3,0.4,0.5,0.4,0.38,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,1.0703,0.5002,0,0.8157
18,38,exp_35,0.0,1.2556000000089407,0.0,0.4,0.2,0.5,0.6,0.32,0.7,0.5,0.79,1.0,1.0,TwoStageMixtureNoScaling,0.9519,0.1974,0,1.3386
19,38,exp_58,1.0,0.5615,0.0,0.5,0.18,0.4,0.5,0.62,0.21,0.6,0.41,0.0,0.0,TwoStageMixtureNoScaling,0.8633,0.1262,1,0.1756
20,38,exp_40,1.0,0.8877999999970198,1.0,0.5,0.16999999999999996,0.4,0.5,0.79,0.48,0.6,0.81,0.0,0.0,TwoStageMixtureNoScaling,0.7499,0.07,0,0.3195
21,38,exp_8,1.0,1.1393999999910593,1.0,0.5,0.18,0.4,0.5,0.5,0.29,0.6,0.7,0.0,0.0,TwoStageMixtureNoScaling,1.0588,0.5931,1,1.8449
22,38,catch_8,1.0,0.5645,1.0,0.5,0.37,0.5,0.5,0.5,0.32,0.5,0.22,0.0,0.0,TwoStageMixtureNoScaling,0.7492,0.0697,0,0.3751
23,38,exp_107,0.0,0.5527000000029803,0.0,0.4,0.21000000000000002,0.5,0.6,0.3,0.4,0.5,0.78,1.0,1.0,TwoStageMixtureNoScaling,0.9075,0.8375,1,3.3621
24,38,exp_22,0.0,0.8975999999940395,1.0,0.5,0.43,0.6,0.5,0.8300000000000001,0.17,0.4,0.28,0.0,1.0,TwoStageMixtureNoScaling,1.0578,0.3872,0,0.3264
25,38,exp_9,1.0,2.8126999999880793,1.0,0.4,0.18,0.5,0.6,0.5,0.29,0.5,0.7,1.0,0.0,TwoStageMixtureNoScaling,1.0291,0.6802,1,0.1812
26,38,exp_27,0.0,1.0217999999970198,0.0,0.4,0.2,0.5,0.6,0.3,0.17,0.5,0.3,1.0,1.0,TwoStageMixtureNoScaling,1.0584,0.595,1,1.2037
27,38,exp_26,0.0,0.5987000000029802,0.0,0.5,0.2,0.4,0.5,0.3,0.17,0.6,0.3,0.0,1.0,TwoStageMixtureNoScaling,1.0551,0.6083,0,1.5502
28,38,exp_19,1.0,1.17,0.0,0.4,0.43,0.5,0.6,0.8300000000000001,0.17,0.5,0.28,1.0,0.0,TwoStageMixtureNoScaling,1.0537,0.372,0,0.4101
