,subject_id,condition,choice,rt,last_stage_favours,gm,m0,g1,gp,m1,p1,g0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,117,exp_20,1.0,0.8744000000953674,0.0,0.5,0.43,0.6,0.5,0.8300000000000001,0.17,0.4,0.28,0.0,0.0,TwoStageMixtureNoScaling,0.969,0.811,1,0.6456
1,117,exp_88,0.0,0.5586999999284744,1.0,0.5,0.3,0.4,0.5,0.4,0.38,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.9497,0.8288,1,0.4135
2,117,catch_0,1.0,0.6665,1.0,0.5,0.2,0.5,0.5,0.3,0.72,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.3006,0.0004,0,0.2522
3,117,exp_90,0.0,0.4022000000476837,0.0,0.5,0.3,0.4,0.5,0.4,0.38,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,1.0336,0.7326,1,0.8698
4,117,exp_36,1.0,0.6475,0.0,0.5,0.2,0.6,0.5,0.32,0.7,0.4,0.79,0.0,0.0,TwoStageMixtureNoScaling,1.0836,0.3561,0,0.3247
5,117,exp_52,0.0,0.6772999999523163,0.0,0.5,0.6900000000000001,0.6,0.5,0.82,0.32,0.4,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.7817,0.9278,1,0.5656
6,117,exp_114,0.0,0.7905,0.0,0.5,0.42000000000000004,0.4,0.5,0.79,0.22,0.6,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.6178,0.9737,1,0.1663
7,117,exp_40,1.0,0.5509000000953674,1.0,0.5,0.16999999999999996,0.4,0.5,0.79,0.48,0.6,0.81,0.0,0.0,TwoStageMixtureNoScaling,0.9652,0.1777,0,0.9685
8,117,exp_53,0.0,0.5278999999761581,0.0,0.6,0.6900000000000001,0.5,0.4,0.82,0.32,0.5,0.49,1.0,1.0,TwoStageMixtureNoScaling,0.7561,0.9373,1,0.4963
9,117,exp_108,0.0,0.4725999999046326,0.0,0.5,0.21000000000000002,0.6,0.5,0.3,0.4,0.4,0.78,0.0,1.0,TwoStageMixtureNoScaling,0.6462,0.968,0,0.3272
10,117,catch_9,1.0,0.6298000000715256,1.0,0.5,0.18,0.5,0.5,0.4,0.72,0.5,0.48,1.0,0.0,TwoStageMixtureNoScaling,0.5347,0.0135,0,0.6799
11,117,exp_26,0.0,0.48060000002384184,0.0,0.5,0.2,0.4,0.5,0.3,0.17,0.6,0.3,0.0,1.0,TwoStageMixtureNoScaling,0.7394,0.943,1,1.5988
12,117,exp_99,0.0,0.4356999999284744,0.0,0.4,0.49000000000000005,0.5,0.6,0.6900000000000001,0.38,0.5,0.58,1.0,1.0,TwoStageMixtureNoScaling,0.9468,0.8313,1,1.0199
13,117,exp_82,1.0,0.46860000002384183,0.0,0.5,0.22000000000000003,0.4,0.5,0.8099999999999999,0.29,0.6,0.61,0.0,0.0,TwoStageMixtureNoScaling,1.0135,0.7611,1,0.8306
14,117,exp_115,0.0,0.5082000000476837,0.0,0.4,0.42000000000000004,0.5,0.6,0.79,0.22,0.5,0.49,1.0,1.0,TwoStageMixtureNoScaling,0.635,0.9703,1,0.6678
15,117,exp_113,0.0,0.3873999999761581,1.0,0.4,0.42000000000000004,0.5,0.6,0.79,0.22,0.5,0.49,1.0,1.0,TwoStageMixtureNoScaling,0.5618,0.9829,1,0.5789
16,117,exp_64,0.0,0.4057000000476837,1.0,0.5,0.42000000000000004,0.4,0.5,0.52,0.51,0.6,0.72,0.0,1.0,TwoStageMixtureNoScaling,0.8232,0.9099,1,0.4142
17,117,exp_107,0.0,0.47639999997615806,0.0,0.4,0.21000000000000002,0.5,0.6,0.3,0.4,0.5,0.78,1.0,1.0,TwoStageMixtureNoScaling,0.6443,0.9684,1,0.2417
18,117,catch_5,1.0,0.3796999999284744,1.0,0.5,0.32,0.5,0.5,0.43,0.49,0.5,0.4,1.0,0.0,TwoStageMixtureNoScaling,0.8967,0.1267,0,0.8743
19,117,exp_8,0.0,0.589,1.0,0.5,0.18,0.4,0.5,0.5,0.29,0.6,0.7,0.0,1.0,TwoStageMixtureNoScaling,0.5529,0.9842,1,0.5996
20,117,exp_15,0.0,0.49660000002384186,1.0,0.6,0.18,0.5,0.4,0.5,0.29,0.5,0.7,1.0,1.0,TwoStageMixtureNoScaling,0.5628,0.9828,1,1.0184
21,117,exp_43,1.0,0.537,0.0,0.4,0.16999999999999996,0.5,0.6,0.79,0.48,0.5,0.81,1.0,0.0,TwoStageMixtureNoScaling,0.8387,0.0951,0,0.2544
22,117,exp_96,0.0,0.3871999999284744,1.0,0.5,0.49000000000000005,0.4,0.5,0.6900000000000001,0.38,0.6,0.58,0.0,1.0,TwoStageMixtureNoScaling,0.8219,0.9106,1,1.6578
23,117,catch_4,1.0,0.47910000002384184,1.0,0.5,0.4,0.5,0.5,0.73,0.31,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.4763,0.0076,0,0.4273
24,117,exp_101,0.0,0.49160000002384185,0.0,0.6,0.49000000000000005,0.5,0.4,0.6900000000000001,0.38,0.5,0.58,1.0,1.0,TwoStageMixtureNoScaling,0.9468,0.8313,1,0.3323
25,117,exp_9,0.0,0.6149000000953674,1.0,0.4,0.18,0.5,0.6,0.5,0.29,0.5,0.7,1.0,1.0,TwoStageMixtureNoScaling,0.5628,0.9828,1,0.3433
26,117,exp_37,1.0,0.362,0.0,0.6,0.2,0.5,0.4,0.32,0.7,0.5,0.79,1.0,0.0,TwoStageMixtureNoScaling,1.087,0.3668,1,1.7652
27,117,exp_91,0.0,0.4906999999284744,0.0,0.4,0.3,0.5,0.6,0.4,0.38,0.5,0.5,1.0,1.0,TwoStageMixtureNoScaling,1.0417,0.7196,1,0.4679
28,117,exp_3,1.0,0.6407999999523163,0.0,0.4,0.53,0.5,0.6,0.8300000000000001,0.49,0.5,0.79,1.0,0.0,TwoStageMixtureNoScaling,1.0373,0.7268,1,0.7719
29,117,catch_6,1.0,0.7503000000715255,1.0,0.5,0.19,0.5,0.5,0.27,0.59,0.5,0.23,0.0,0.0,TwoStageMixtureNoScaling,0.4152,0.0035,0,0.207
30,117,exp_74,0.0,0.6722000000476838,0.0,0.5,0.4,0.4,0.5,0.6799999999999999,0.2,0.6,0.8,0.0,1.0,TwoStageMixtureNoScaling,0.2981,0.9996,1,0.2843
