,subject_id,condition,choice,rt,last_stage_favours,gm,m0,g1,gp,m1,p1,g0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,160,exp_98,0.0,0.7357000000029802,0.0,0.5,0.49000000000000005,0.4,0.5,0.6900000000000001,0.38,0.6,0.58,0.0,1.0,TwoStageMixtureNoScaling,0.8803,0.6571,0,1.1337
1,160,catch_6,1.0,1.8168000000007452,1.0,0.5,0.19,0.5,0.5,0.27,0.59,0.5,0.23,0.0,0.0,TwoStageMixtureNoScaling,0.4022,0.0106,0,0.1942
2,160,exp_26,0.0,0.563199999999255,0.0,0.5,0.2,0.4,0.5,0.3,0.17,0.6,0.3,0.0,1.0,TwoStageMixtureNoScaling,0.7093,0.8787,0,1.3447
3,160,exp_20,1.0,0.9576999999992548,0.0,0.5,0.43,0.6,0.5,0.8300000000000001,0.17,0.4,0.28,0.0,0.0,TwoStageMixtureNoScaling,0.9064,0.5387,1,2.0025
4,160,exp_22,1.0,0.4635,1.0,0.5,0.43,0.6,0.5,0.8300000000000001,0.17,0.4,0.28,0.0,0.0,TwoStageMixtureNoScaling,0.8438,0.2617,1,0.9212
5,160,exp_102,1.0,0.7238999999985098,1.0,0.5,0.49000000000000005,0.6,0.5,0.6900000000000001,0.38,0.4,0.58,0.0,0.0,TwoStageMixtureNoScaling,0.89,0.3672,0,2.6189
6,160,catch_9,1.0,0.4658999999985099,1.0,0.5,0.18,0.5,0.5,0.4,0.72,0.5,0.48,1.0,0.0,TwoStageMixtureNoScaling,0.4059,0.011,0,0.1039
7,160,exp_8,0.0,0.67,1.0,0.5,0.18,0.4,0.5,0.5,0.29,0.6,0.7,0.0,1.0,TwoStageMixtureNoScaling,0.8947,0.6095,1,0.5825
8,160,catch_7,1.0,0.27880000000074506,1.0,0.5,0.21000000000000002,0.5,0.5,0.52,0.48,0.5,0.28,1.0,0.0,TwoStageMixtureNoScaling,0.334,0.0039,0,0.3672
9,160,exp_99,0.0,0.662800000000745,0.0,0.4,0.49000000000000005,0.5,0.6,0.6900000000000001,0.38,0.5,0.58,1.0,1.0,TwoStageMixtureNoScaling,0.8117,0.7818,0,1.3183
10,160,exp_117,0.0,0.668800000000745,0.0,0.6,0.42000000000000004,0.5,0.4,0.79,0.22,0.5,0.49,1.0,1.0,TwoStageMixtureNoScaling,0.7557,0.8418,0,0.2038
11,160,exp_19,0.0,0.733300000000745,0.0,0.4,0.43,0.5,0.6,0.8300000000000001,0.17,0.5,0.28,1.0,1.0,TwoStageMixtureNoScaling,0.8618,0.7011,1,0.2832
12,160,exp_82,1.0,0.5609000000022352,0.0,0.5,0.22000000000000003,0.4,0.5,0.8099999999999999,0.29,0.6,0.61,0.0,0.0,TwoStageMixtureNoScaling,0.8445,0.2629,1,0.4634
13,160,exp_94,0.0,0.4885,1.0,0.5,0.3,0.6,0.5,0.4,0.38,0.4,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.9052,0.4429,0,1.0287
14,160,exp_113,1.0,0.4158000000007451,1.0,0.4,0.42000000000000004,0.5,0.6,0.79,0.22,0.5,0.49,1.0,0.0,TwoStageMixtureNoScaling,0.8378,0.7445,0,0.97
15,160,catch_8,1.0,0.4674000000022352,1.0,0.5,0.37,0.5,0.5,0.5,0.32,0.5,0.22,0.0,0.0,TwoStageMixtureNoScaling,0.5741,0.0515,0,0.4231
16,160,exp_57,1.0,0.7373999999985099,1.0,0.4,0.18,0.5,0.6,0.62,0.21,0.5,0.41,1.0,0.0,TwoStageMixtureNoScaling,0.9081,0.4854,0,1.0316
17,160,exp_108,0.0,0.4208000000007451,0.0,0.5,0.21000000000000002,0.6,0.5,0.3,0.4,0.4,0.78,0.0,1.0,TwoStageMixtureNoScaling,0.6512,0.9142,1,0.3034
