,subject_id,condition,choice,rt,last_stage_favours,gm,m0,g1,gp,m1,p1,g0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,197,exp_18,0.0,0.6238000000715256,0.0,0.5,0.43,0.4,0.5,0.8300000000000001,0.17,0.6,0.28,0.0,1.0,TwoStageMixtureNoScaling,0.5787,0.9347,1,0.4398
1,197,exp_94,0.0,0.92,1.0,0.5,0.3,0.6,0.5,0.4,0.38,0.4,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.8055,0.7347,1,0.2821
2,197,exp_35,0.0,0.2835,0.0,0.4,0.2,0.5,0.6,0.32,0.7,0.5,0.79,1.0,1.0,TwoStageMixtureNoScaling,0.8034,0.7383,1,1.0619
3,197,catch_6,1.0,0.44520000004768373,1.0,0.5,0.19,0.5,0.5,0.27,0.59,0.5,0.23,0.0,0.0,TwoStageMixtureNoScaling,0.3415,0.0059,0,0.2675
4,197,catch_5,1.0,0.322,1.0,0.5,0.32,0.5,0.5,0.43,0.49,0.5,0.4,1.0,0.0,TwoStageMixtureNoScaling,0.7673,0.2073,0,1.0388
5,197,exp_37,0.0,0.4335,0.0,0.6,0.2,0.5,0.4,0.32,0.7,0.5,0.79,1.0,1.0,TwoStageMixtureNoScaling,0.829,0.6879,1,1.1106
6,197,exp_36,0.0,0.4248000000715256,0.0,0.5,0.2,0.6,0.5,0.32,0.7,0.4,0.79,0.0,1.0,TwoStageMixtureNoScaling,0.83,0.6856,1,0.2352
7,197,exp_69,0.0,0.2975,0.0,0.6,0.42000000000000004,0.5,0.4,0.52,0.51,0.5,0.72,1.0,1.0,TwoStageMixtureNoScaling,0.717,0.8447,1,0.2832
8,197,exp_42,0.0,0.3404000000953674,0.0,0.5,0.16999999999999996,0.4,0.5,0.79,0.48,0.6,0.81,0.0,1.0,TwoStageMixtureNoScaling,0.4557,0.976,1,1.2532
9,197,exp_43,0.0,0.35710000002384185,0.0,0.4,0.16999999999999996,0.5,0.6,0.79,0.48,0.5,0.81,1.0,1.0,TwoStageMixtureNoScaling,0.4839,0.9688,1,0.1293
10,197,exp_22,1.0,0.3528999999761581,1.0,0.5,0.43,0.6,0.5,0.8300000000000001,0.17,0.4,0.28,0.0,0.0,TwoStageMixtureNoScaling,0.6929,0.8654,1,0.6151
11,197,exp_27,0.0,0.35430000007152557,0.0,0.4,0.2,0.5,0.6,0.3,0.17,0.5,0.3,1.0,1.0,TwoStageMixtureNoScaling,0.4572,0.9756,1,0.3108
12,197,exp_59,0.0,0.06860000002384185,0.0,0.4,0.18,0.5,0.6,0.62,0.21,0.5,0.41,1.0,1.0,TwoStageMixtureNoScaling,0.4054,0.986,1,0.3057
13,197,exp_91,0.0,0.438,0.0,0.4,0.3,0.5,0.6,0.4,0.38,0.5,0.5,1.0,1.0,TwoStageMixtureNoScaling,0.6768,0.8777,1,0.735
14,197,exp_9,0.0,0.46869999992847444,1.0,0.4,0.18,0.5,0.6,0.5,0.29,0.5,0.7,1.0,1.0,TwoStageMixtureNoScaling,0.3667,0.9915,1,0.3482
15,197,exp_73,0.0,0.6425999999046326,1.0,0.4,0.4,0.5,0.6,0.6799999999999999,0.2,0.5,0.8,1.0,1.0,TwoStageMixtureNoScaling,0.252,0.9991,1,0.3456
16,197,exp_80,0.0,0.48929999995231627,1.0,0.5,0.22000000000000003,0.4,0.5,0.8099999999999999,0.29,0.6,0.61,0.0,1.0,TwoStageMixtureNoScaling,0.4471,0.9779,1,0.1806
17,197,exp_117,0.0,1.399,0.0,0.6,0.42000000000000004,0.5,0.4,0.79,0.22,0.5,0.49,1.0,1.0,TwoStageMixtureNoScaling,0.487,0.968,1,0.5583
18,197,exp_82,0.0,0.6766000000238419,0.0,0.5,0.22000000000000003,0.4,0.5,0.8099999999999999,0.29,0.6,0.61,0.0,1.0,TwoStageMixtureNoScaling,0.3925,0.988,1,0.7564
19,197,exp_15,0.0,0.5701000000238419,1.0,0.6,0.18,0.5,0.4,0.5,0.29,0.5,0.7,1.0,1.0,TwoStageMixtureNoScaling,0.5268,0.9554,1,0.2078
20,197,exp_89,0.0,0.45540000009536735,1.0,0.4,0.3,0.5,0.6,0.4,0.38,0.5,0.5,1.0,1.0,TwoStageMixtureNoScaling,0.7648,0.794,1,0.4614
21,197,exp_52,0.0,0.9062000000476836,0.0,0.5,0.6900000000000001,0.6,0.5,0.82,0.32,0.4,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.6074,0.9208,1,0.5293
22,197,exp_108,0.0,0.4182000000476837,0.0,0.5,0.21000000000000002,0.6,0.5,0.3,0.4,0.4,0.78,0.0,1.0,TwoStageMixtureNoScaling,0.421,0.9832,1,0.1861
23,197,exp_45,0.0,0.704,0.0,0.6,0.16999999999999996,0.5,0.4,0.79,0.48,0.5,0.81,1.0,1.0,TwoStageMixtureNoScaling,0.6161,0.9162,1,0.6537
24,197,exp_25,0.0,0.6703999999761582,1.0,0.4,0.2,0.5,0.6,0.3,0.17,0.5,0.3,1.0,1.0,TwoStageMixtureNoScaling,0.5261,0.9557,0,0.7233
25,197,exp_96,0.0,0.4316999999284744,1.0,0.5,0.49000000000000005,0.4,0.5,0.6900000000000001,0.38,0.6,0.58,0.0,1.0,TwoStageMixtureNoScaling,0.6312,0.9077,0,0.8842
26,197,exp_104,0.0,0.3605,1.0,0.5,0.21000000000000002,0.4,0.5,0.3,0.4,0.6,0.78,0.0,1.0,TwoStageMixtureNoScaling,0.4363,0.9802,1,0.3037
27,197,exp_53,0.0,0.329,0.0,0.6,0.6900000000000001,0.5,0.4,0.82,0.32,0.5,0.49,1.0,1.0,TwoStageMixtureNoScaling,0.6704,0.8824,1,0.6129
28,197,exp_74,0.0,0.037399999976158144,0.0,0.5,0.4,0.4,0.5,0.6799999999999999,0.2,0.6,0.8,0.0,1.0,TwoStageMixtureNoScaling,0.2338,0.9995,1,0.228
29,197,exp_88,0.0,0.4308000000715256,1.0,0.5,0.3,0.4,0.5,0.4,0.38,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.7631,0.7961,1,0.3158
30,197,exp_50,0.0,0.8612000000476837,0.0,0.5,0.6900000000000001,0.4,0.5,0.82,0.32,0.6,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.5629,0.9416,1,0.6743
31,197,exp_8,0.0,0.7227000000476838,1.0,0.5,0.18,0.4,0.5,0.5,0.29,0.6,0.7,0.0,1.0,TwoStageMixtureNoScaling,0.3756,0.9903,1,0.7577
32,197,catch_7,1.0,0.3515,1.0,0.5,0.21000000000000002,0.5,0.5,0.52,0.48,0.5,0.28,1.0,0.0,TwoStageMixtureNoScaling,0.5362,0.0479,0,1.2497
33,197,exp_99,0.0,0.7157000000476837,0.0,0.4,0.49000000000000005,0.5,0.6,0.6900000000000001,0.38,0.5,0.58,1.0,1.0,TwoStageMixtureNoScaling,0.5533,0.9456,1,0.5217
34,197,catch_1,1.0,0.5375,1.0,0.5,0.42000000000000004,0.5,0.5,0.5900000000000001,0.41,0.5,0.29,1.0,0.0,TwoStageMixtureNoScaling,0.6651,0.1134,0,1.2632
35,197,catch_9,1.0,0.11069999992847444,1.0,0.5,0.18,0.5,0.5,0.4,0.72,0.5,0.48,1.0,0.0,TwoStageMixtureNoScaling,0.6229,0.0873,0,1.0425
36,197,exp_113,0.0,0.28869999992847445,1.0,0.4,0.42000000000000004,0.5,0.6,0.79,0.22,0.5,0.49,1.0,1.0,TwoStageMixtureNoScaling,0.3982,0.9871,1,0.5585
37,197,exp_60,0.0,0.3742000000476837,0.0,0.5,0.18,0.6,0.5,0.62,0.21,0.4,0.41,0.0,1.0,TwoStageMixtureNoScaling,0.4916,0.9667,1,0.2605
38,197,exp_30,0.0,0.3725,1.0,0.5,0.2,0.6,0.5,0.3,0.17,0.4,0.3,0.0,1.0,TwoStageMixtureNoScaling,0.6467,0.8982,1,0.4567
39,197,exp_107,0.0,0.6376999999284745,0.0,0.4,0.21000000000000002,0.5,0.6,0.3,0.4,0.5,0.78,1.0,1.0,TwoStageMixtureNoScaling,0.4059,0.9859,1,0.2523
40,197,exp_26,0.0,0.5117000000476837,0.0,0.5,0.2,0.4,0.5,0.3,0.17,0.6,0.3,0.0,1.0,TwoStageMixtureNoScaling,0.5376,0.9516,1,0.1299
41,197,exp_116,0.0,0.36039999997615807,0.0,0.5,0.42000000000000004,0.6,0.5,0.79,0.22,0.4,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.4147,0.9844,1,0.5458
42,197,exp_102,0.0,0.961,1.0,0.5,0.49000000000000005,0.6,0.5,0.6900000000000001,0.38,0.4,0.58,0.0,1.0,TwoStageMixtureNoScaling,0.687,0.87,0,0.2665
43,197,exp_47,0.0,2.0569000000953674,1.0,0.6,0.16999999999999996,0.5,0.4,0.79,0.48,0.5,0.81,1.0,1.0,TwoStageMixtureNoScaling,0.7061,0.8544,1,0.2898
44,197,catch_0,1.0,0.5926000000238418,1.0,0.5,0.2,0.5,0.5,0.3,0.72,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.2549,0.001,0,0.0845
45,197,exp_101,0.0,0.6516000000238419,0.0,0.6,0.49000000000000005,0.5,0.4,0.6900000000000001,0.38,0.5,0.58,1.0,1.0,TwoStageMixtureNoScaling,0.6722,0.881,0,0.387
46,197,catch_4,1.0,0.328,1.0,0.5,0.4,0.5,0.5,0.73,0.31,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.5809,0.0661,0,0.3136
47,197,exp_84,0.0,0.805,0.0,0.5,0.22000000000000003,0.6,0.5,0.8099999999999999,0.29,0.4,0.61,0.0,1.0,TwoStageMixtureNoScaling,0.422,0.983,1,0.2852
48,197,exp_3,0.0,0.34310000002384183,0.0,0.4,0.53,0.5,0.6,0.8300000000000001,0.49,0.5,0.79,1.0,1.0,TwoStageMixtureNoScaling,0.5138,0.9598,1,0.2558
49,197,catch_8,1.0,2.385899999976158,1.0,0.5,0.37,0.5,0.5,0.5,0.32,0.5,0.22,0.0,0.0,TwoStageMixtureNoScaling,0.6535,0.1057,0,0.2407
50,197,exp_57,0.0,0.493,1.0,0.4,0.18,0.5,0.6,0.62,0.21,0.5,0.41,1.0,1.0,TwoStageMixtureNoScaling,0.4629,0.9743,1,0.6115
51,197,exp_114,0.0,0.2357999999523163,0.0,0.5,0.42000000000000004,0.4,0.5,0.79,0.22,0.6,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.3914,0.9882,1,0.2316
52,197,exp_67,0.0,0.2897999999523163,0.0,0.4,0.42000000000000004,0.5,0.6,0.52,0.51,0.5,0.72,1.0,1.0,TwoStageMixtureNoScaling,0.6158,0.9163,1,0.4064
53,197,catch_3,1.0,0.28269999992847444,1.0,0.5,0.58,0.5,0.5,0.6799999999999999,0.38,0.5,0.19,1.0,0.0,TwoStageMixtureNoScaling,0.4557,0.024,0,0.5318
54,197,exp_46,0.0,0.1677000000476837,1.0,0.5,0.16999999999999996,0.6,0.5,0.79,0.48,0.4,0.81,0.0,1.0,TwoStageMixtureNoScaling,0.589,0.93,1,0.4749
55,197,exp_19,0.0,0.46219999992847444,0.0,0.4,0.43,0.5,0.6,0.8300000000000001,0.17,0.5,0.28,1.0,1.0,TwoStageMixtureNoScaling,0.4995,0.9643,1,0.6322
56,197,exp_78,0.0,0.324,1.0,0.5,0.4,0.6,0.5,0.6799999999999999,0.2,0.4,0.8,0.0,1.0,TwoStageMixtureNoScaling,0.2694,0.9986,1,0.0916
57,197,exp_64,0.0,0.35710000002384185,1.0,0.5,0.42000000000000004,0.4,0.5,0.52,0.51,0.6,0.72,0.0,1.0,TwoStageMixtureNoScaling,0.6575,0.8912,1,0.1896
58,197,exp_23,0.0,0.35160000002384184,1.0,0.6,0.43,0.5,0.4,0.8300000000000001,0.17,0.5,0.28,1.0,1.0,TwoStageMixtureNoScaling,0.7195,0.8424,1,1.0041
59,197,exp_90,0.0,0.30779999995231627,0.0,0.5,0.3,0.4,0.5,0.4,0.38,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.6748,0.8791,1,1.8833
60,197,exp_10,0.0,0.3366000000238419,0.0,0.5,0.18,0.4,0.5,0.5,0.29,0.6,0.7,0.0,1.0,TwoStageMixtureNoScaling,0.3344,0.9948,1,0.1492
61,197,exp_20,0.0,0.27189999997615816,0.0,0.5,0.43,0.6,0.5,0.8300000000000001,0.17,0.4,0.28,0.0,1.0,TwoStageMixtureNoScaling,0.6034,0.9229,1,0.1699
