,subject_id,condition,choice,rt,last_stage_favours,gm,m0,g1,gp,m1,p1,g0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,42,exp_108,0.0,0.6780999999996274,0.0,0.5,0.21000000000000002,0.6,0.5,0.3,0.4,0.4,0.78,0.0,1.0,TwoStageMixtureNoScaling,0.8644,0.9252,1.0,0.6817
1,42,exp_20,1.0,1.1057999999988823,0.0,0.5,0.43,0.6,0.5,0.8300000000000001,0.17,0.4,0.28,0.0,0.0,TwoStageMixtureNoScaling,1.1718,0.3516,0.0,3.2458
2,42,exp_102,0.0,0.650699999999255,1.0,0.5,0.49000000000000005,0.6,0.5,0.6900000000000001,0.38,0.4,0.58,0.0,1.0,TwoStageMixtureNoScaling,1.0516,0.8117,0.0,0.3945
3,42,exp_30,0.0,0.538699999999255,1.0,0.5,0.2,0.6,0.5,0.3,0.17,0.4,0.3,0.0,1.0,TwoStageMixtureNoScaling,1.1583,0.6589,0.0,1.1384
4,42,catch_4,1.0,0.4650999999996274,1.0,0.5,0.4,0.5,0.5,0.73,0.31,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.6131,0.016,0.0,0.5543
5,42,catch_6,1.0,0.3289000000003725,1.0,0.5,0.19,0.5,0.5,0.27,0.59,0.5,0.23,0.0,0.0,TwoStageMixtureNoScaling,0.4592,0.0035,0.0,0.5069
6,42,exp_57,1.0,0.3832000000011176,1.0,0.4,0.18,0.5,0.6,0.62,0.21,0.5,0.41,1.0,0.0,TwoStageMixtureNoScaling,1.1917,0.5248,1.0,3.614
7,42,exp_91,0.0,0.5519000000003725,0.0,0.4,0.3,0.5,0.6,0.4,0.38,0.5,0.5,1.0,1.0,TwoStageMixtureNoScaling,1.1595,0.6562,1.0,0.2531
8,42,exp_18,1.0,0.6182000000011176,0.0,0.5,0.43,0.4,0.5,0.8300000000000001,0.17,0.6,0.28,0.0,0.0,TwoStageMixtureNoScaling,1.1718,0.3516,0.0,0.7116
9,42,catch_7,1.0,0.2451999999992549,1.0,0.5,0.21000000000000002,0.5,0.5,0.52,0.48,0.5,0.28,1.0,0.0,TwoStageMixtureNoScaling,0.428,0.0023,0.0,0.5392
10,42,exp_101,0.0,0.7220999999996275,0.0,0.6,0.49000000000000005,0.5,0.4,0.6900000000000001,0.38,0.5,0.58,1.0,1.0,TwoStageMixtureNoScaling,1.0186,0.8399,1.0,1.9863
11,42,exp_113,0.0,0.4925999999996274,1.0,0.4,0.42000000000000004,0.5,0.6,0.79,0.22,0.5,0.49,1.0,1.0,TwoStageMixtureNoScaling,0.7589,0.9578,1.0,1.2909
12,42,exp_90,0.0,0.332,0.0,0.5,0.3,0.4,0.5,0.4,0.38,0.6,0.5,0.0,1.0,TwoStageMixtureNoScaling,1.1913,0.5294,0.0,1.493
13,42,exp_84,1.0,0.652,0.0,0.5,0.22000000000000003,0.6,0.5,0.8099999999999999,0.29,0.4,0.61,0.0,0.0,TwoStageMixtureNoScaling,1.1334,0.2703,0.0,1.054
14,42,exp_8,0.0,0.5353999999985098,1.0,0.5,0.18,0.4,0.5,0.5,0.29,0.6,0.7,0.0,1.0,TwoStageMixtureNoScaling,1.1161,0.7364,1.0,0.9404
15,42,exp_50,0.0,0.7746000000014901,0.0,0.5,0.6900000000000001,0.4,0.5,0.82,0.32,0.6,0.49,0.0,1.0,TwoStageMixtureNoScaling,1.0099,0.8466,1.0,0.9721
