,subject_id,condition,choice,rt,last_stage_favours,gm,m0,g1,gp,m1,p1,g0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,41,catch_9,0.0,0.6240999999940395,1.0,0.5,0.18,0.5,0.5,0.4,0.72,0.5,0.48,1.0,1.0,TwoStageMixtureNoScaling,0.7487,0.3686,0,1.3088
1,41,exp_117,1.0,0.6829000000059605,0.0,0.6,0.42000000000000004,0.5,0.4,0.79,0.22,0.5,0.49,1.0,0.0,TwoStageMixtureNoScaling,0.7652,0.4921,1,0.3129
2,41,exp_27,0.0,0.5232999999970198,0.0,0.4,0.2,0.5,0.6,0.3,0.17,0.5,0.3,1.0,1.0,TwoStageMixtureNoScaling,0.765,0.4807,1,1.433
3,41,exp_46,1.0,0.562,1.0,0.5,0.16999999999999996,0.6,0.5,0.79,0.48,0.4,0.81,0.0,0.0,TwoStageMixtureNoScaling,0.7649,0.479,1,0.7112
4,41,exp_68,0.0,0.8239000000059604,0.0,0.5,0.42000000000000004,0.6,0.5,0.52,0.51,0.4,0.72,0.0,1.0,TwoStageMixtureNoScaling,0.7642,0.4646,1,3.4469
5,41,catch_4,1.0,0.7571000000089407,1.0,0.5,0.4,0.5,0.5,0.73,0.31,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.7511,0.3784,1,0.2327
6,41,exp_116,0.0,0.7556000000089407,0.0,0.5,0.42000000000000004,0.6,0.5,0.79,0.22,0.4,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.7652,0.4921,1,0.2737
7,41,exp_91,0.0,0.5982000000029802,0.0,0.4,0.3,0.5,0.6,0.4,0.38,0.5,0.5,1.0,1.0,TwoStageMixtureNoScaling,0.7618,0.4382,1,0.2732
8,41,exp_82,0.0,0.5599000000059605,0.0,0.5,0.22000000000000003,0.4,0.5,0.8099999999999999,0.29,0.6,0.61,0.0,1.0,TwoStageMixtureNoScaling,0.7553,0.3976,0,0.4287
9,41,exp_67,0.0,0.6717000000029802,0.0,0.4,0.42000000000000004,0.5,0.6,0.52,0.51,0.5,0.72,1.0,1.0,TwoStageMixtureNoScaling,0.7642,0.4646,0,0.8779
10,41,exp_30,1.0,0.5047000000029802,1.0,0.5,0.2,0.6,0.5,0.3,0.17,0.4,0.3,0.0,0.0,TwoStageMixtureNoScaling,0.7492,0.6277,0,0.2139
11,41,exp_101,1.0,0.5260999999940396,0.0,0.6,0.49000000000000005,0.5,0.4,0.6900000000000001,0.38,0.5,0.58,1.0,0.0,TwoStageMixtureNoScaling,0.7639,0.4608,0,0.2319
12,41,exp_47,0.0,0.7942999999970197,1.0,0.6,0.16999999999999996,0.5,0.4,0.79,0.48,0.5,0.81,1.0,1.0,TwoStageMixtureNoScaling,0.7649,0.479,1,0.1833
13,41,exp_25,1.0,0.4995,1.0,0.4,0.2,0.5,0.6,0.3,0.17,0.5,0.3,1.0,0.0,TwoStageMixtureNoScaling,0.7492,0.6277,0,0.9369
14,41,exp_19,1.0,0.4740999999940395,0.0,0.4,0.43,0.5,0.6,0.8300000000000001,0.17,0.5,0.28,1.0,0.0,TwoStageMixtureNoScaling,0.7607,0.4297,1,0.8563
15,41,catch_8,0.0,0.7085,1.0,0.5,0.37,0.5,0.5,0.5,0.32,0.5,0.22,0.0,1.0,TwoStageMixtureNoScaling,0.7626,0.4455,1,0.9044
16,41,exp_74,0.0,0.5090999999940395,0.0,0.5,0.4,0.4,0.5,0.6799999999999999,0.2,0.6,0.8,0.0,1.0,TwoStageMixtureNoScaling,0.7552,0.6015,1,1.7343
17,41,exp_114,0.0,0.45220000000298016,0.0,0.5,0.42000000000000004,0.4,0.5,0.79,0.22,0.6,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.7652,0.4921,0,0.2336
18,41,catch_2,0.0,1.0596999999880792,1.0,0.5,0.22000000000000003,0.5,0.5,0.4,0.6,0.5,0.38,0.0,1.0,TwoStageMixtureNoScaling,0.7527,0.3853,1,1.3484
19,41,exp_94,0.0,0.9006000000089407,1.0,0.5,0.3,0.6,0.5,0.4,0.38,0.4,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.7579,0.5868,1,0.3139
20,41,exp_50,0.0,0.722,0.0,0.5,0.6900000000000001,0.4,0.5,0.82,0.32,0.6,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.7652,0.4881,1,2.8337
21,41,exp_29,0.0,0.4356000000089407,0.0,0.6,0.2,0.5,0.4,0.3,0.17,0.5,0.3,1.0,1.0,TwoStageMixtureNoScaling,0.765,0.4807,1,0.5221
22,41,exp_40,0.0,0.5896999999880791,1.0,0.5,0.16999999999999996,0.4,0.5,0.79,0.48,0.6,0.81,0.0,1.0,TwoStageMixtureNoScaling,0.7649,0.479,0,1.0072
23,41,exp_102,1.0,0.5335,1.0,0.5,0.49000000000000005,0.6,0.5,0.6900000000000001,0.38,0.4,0.58,0.0,0.0,TwoStageMixtureNoScaling,0.7536,0.6088,0,0.0682
24,41,exp_20,1.0,0.6607000000029802,0.0,0.5,0.43,0.6,0.5,0.8300000000000001,0.17,0.4,0.28,0.0,0.0,TwoStageMixtureNoScaling,0.7607,0.4297,0,0.9193
25,41,catch_5,1.0,0.44340000000596047,1.0,0.5,0.32,0.5,0.5,0.43,0.49,0.5,0.4,1.0,0.0,TwoStageMixtureNoScaling,0.765,0.4829,1,0.762
26,41,exp_104,0.0,1.4662000000029802,1.0,0.5,0.21000000000000002,0.4,0.5,0.3,0.4,0.6,0.78,0.0,1.0,TwoStageMixtureNoScaling,0.742,0.653,1,0.3702
27,41,exp_43,1.0,0.517,0.0,0.4,0.16999999999999996,0.5,0.6,0.79,0.48,0.5,0.81,1.0,0.0,TwoStageMixtureNoScaling,0.7389,0.3356,1,0.9629
28,41,exp_42,1.0,0.7538999999910593,0.0,0.5,0.16999999999999996,0.4,0.5,0.79,0.48,0.6,0.81,0.0,0.0,TwoStageMixtureNoScaling,0.7389,0.3356,0,1.2067
29,41,exp_98,0.0,0.4459000000059605,0.0,0.5,0.49000000000000005,0.4,0.5,0.6900000000000001,0.38,0.6,0.58,0.0,1.0,TwoStageMixtureNoScaling,0.7639,0.4608,1,0.4616
30,41,exp_73,0.0,0.4167000000029802,1.0,0.4,0.4,0.5,0.6,0.6799999999999999,0.2,0.5,0.8,1.0,1.0,TwoStageMixtureNoScaling,0.7088,0.7335,1,0.2011
31,41,exp_23,0.0,0.36809999999403953,1.0,0.6,0.43,0.5,0.4,0.8300000000000001,0.17,0.5,0.28,1.0,1.0,TwoStageMixtureNoScaling,0.7592,0.5783,1,0.4941
