,subject_id,condition,choice,rt,p0,p1,m1,g0,m0,presentation01,last_stage_favours,g1,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,4-attributes,exp_57,0.0,0.32736499999737134,0.41,0.21,0.62,0.5,0.18,1.0,1.0,0.5,1.0,TwoStageWithin,0.3515,0.2397,0,0.6366
1,4-attributes,exp_37,1.0,0.29976500000339,0.79,0.7,0.32,0.5,0.2,1.0,0.0,0.5,0.0,TwoStageWithin,0.36,0.2686,1,0.8037
2,4-attributes,exp_101,1.0,0.457670000003418,0.58,0.38,0.6900000000000001,0.5,0.49000000000000005,1.0,0.0,0.5,0.0,TwoStageWithin,0.3889,0.4637,1,1.0823
3,4-attributes,catch_3,1.0,0.3946349999969243,0.19,0.38,0.6799999999999999,0.5,0.58,1.0,1.0,0.5,0.0,TwoStageWithin,0.2813,0.0967,1,0.7949
4,4-attributes,exp_23,0.0,0.25970999999844935,0.28,0.17,0.8300000000000001,0.5,0.43,1.0,1.0,0.5,1.0,TwoStageWithin,0.3743,0.3307,0,0.1802
5,4-attributes,exp_73,0.0,0.3423499999989872,0.8,0.2,0.6799999999999999,0.5,0.4,1.0,1.0,0.5,1.0,TwoStageWithin,0.3045,0.868,1,0.033
6,4-attributes,exp_1,1.0,0.2707749999972293,0.79,0.49,0.8300000000000001,0.5,0.53,1.0,1.0,0.5,0.0,TwoStageWithin,0.3721,0.3197,0,0.1602
7,4-attributes,exp_115,0.0,0.26706500000000233,0.49,0.22,0.79,0.5,0.42000000000000004,1.0,0.0,0.5,1.0,TwoStageWithin,0.3891,0.4669,1,0.1612
8,4-attributes,exp_91,1.0,0.7725199999986216,0.5,0.38,0.4,0.5,0.3,1.0,0.0,0.5,0.0,TwoStageWithin,0.3884,0.451,0,0.2432
9,4-attributes,exp_89,0.0,0.3397100000001956,0.5,0.38,0.4,0.5,0.3,1.0,1.0,0.5,1.0,TwoStageWithin,0.3884,0.451,1,0.1556
10,4-attributes,exp_99,0.0,0.05568499999935739,0.58,0.38,0.6900000000000001,0.5,0.49000000000000005,1.0,0.0,0.5,1.0,TwoStageWithin,0.3889,0.4637,1,0.2495
11,4-attributes,exp_25,0.0,0.32093000000168104,0.3,0.17,0.3,0.5,0.2,1.0,1.0,0.5,1.0,TwoStageWithin,0.3896,0.503,1,0.2996
12,4-attributes,exp_47,1.0,0.27001000000018394,0.81,0.48,0.79,0.5,0.16999999999999996,1.0,1.0,0.5,0.0,TwoStageWithin,0.1674,0.0104,0,0.1915
13,4-attributes,exp_15,0.0,0.8271849999946426,0.7,0.29,0.5,0.5,0.18,1.0,1.0,0.5,1.0,TwoStageWithin,0.3728,0.3232,1,0.6013
14,4-attributes,catch_5,1.0,0.24527500000112923,0.4,0.49,0.43,0.5,0.32,1.0,1.0,0.5,0.0,TwoStageWithin,0.3502,0.2357,1,0.36
15,4-attributes,exp_9,1.0,1.054855000002135,0.7,0.29,0.5,0.5,0.18,1.0,1.0,0.5,0.0,TwoStageWithin,0.3728,0.3232,0,0.0623
16,4-attributes,catch_7,1.0,0.17102999999769963,0.28,0.48,0.52,0.5,0.21000000000000002,1.0,1.0,0.5,0.0,TwoStageWithin,0.2506,0.0613,0,0.1256
