,subject_id,condition,choice,rt,p0,p1,m1,g0,m0,presentation01,last_stage_favours,g1,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,1-alternatives,exp_22,1.0,0.7843850000062957,0.28,0.17,0.8300000000000001,0.4,0.43,0.0,1.0,0.6,0.0,TwoStageWithin,0.4507,0.7219,1,0.9378
1,1-alternatives,exp_42,1.0,0.1352900000056252,0.81,0.48,0.79,0.6,0.16999999999999996,0.0,0.0,0.4,0.0,TwoStageWithin,0.4728,0.3677,0,0.7587
2,1-alternatives,exp_108,0.0,0.3901850000256673,0.78,0.4,0.3,0.4,0.21000000000000002,0.0,0.0,0.6,1.0,TwoStageWithin,0.3688,0.881,1,0.2005
3,1-alternatives,exp_80,0.0,0.19544999999925491,0.61,0.29,0.8099999999999999,0.6,0.22000000000000003,0.0,1.0,0.4,1.0,TwoStageWithin,0.417,0.8047,1,0.3334
4,1-alternatives,exp_94,0.0,0.22736000001896173,0.5,0.38,0.4,0.4,0.3,0.0,1.0,0.6,1.0,TwoStageWithin,0.4479,0.7302,1,0.5061
5,1-alternatives,catch_0,1.0,0.30455000000074506,0.19,0.72,0.3,0.5,0.2,0.0,1.0,0.5,0.0,TwoStageWithin,0.2223,0.0143,0,0.1276
6,1-alternatives,exp_58,1.0,0.5738150000106543,0.41,0.21,0.62,0.6,0.18,0.0,0.0,0.4,0.0,TwoStageWithin,0.4826,0.5507,1,0.4231
7,1-alternatives,exp_114,0.0,2.613370000035502,0.49,0.22,0.79,0.6,0.42000000000000004,0.0,0.0,0.4,1.0,TwoStageWithin,0.3991,0.8371,1,0.1117
8,1-alternatives,exp_102,0.0,0.4051150000304915,0.58,0.38,0.6900000000000001,0.4,0.49000000000000005,0.0,1.0,0.6,1.0,TwoStageWithin,0.3833,0.8614,0,0.2289
9,1-alternatives,exp_52,0.0,0.2999500000150874,0.49,0.32,0.82,0.4,0.6900000000000001,0.0,0.0,0.6,1.0,TwoStageWithin,0.4249,0.7884,0,0.2165
10,1-alternatives,catch_4,1.0,0.2629549999837764,0.19,0.31,0.73,0.5,0.4,0.0,1.0,0.5,0.0,TwoStageWithin,0.415,0.1915,0,0.8969
11,1-alternatives,exp_82,0.0,0.02873499999986961,0.61,0.29,0.8099999999999999,0.6,0.22000000000000003,0.0,0.0,0.4,1.0,TwoStageWithin,0.4648,0.6712,1,0.1175
12,1-alternatives,exp_90,0.0,0.412624999997206,0.5,0.38,0.4,0.6,0.3,0.0,0.0,0.4,1.0,TwoStageWithin,0.4808,0.5728,1,0.7789
13,1-alternatives,exp_74,0.0,0.4500999999581836,0.8,0.2,0.6799999999999999,0.6,0.4,0.0,0.0,0.4,1.0,TwoStageWithin,0.2003,0.9915,1,0.4577
14,1-alternatives,exp_84,0.0,0.5639499999815598,0.61,0.29,0.8099999999999999,0.4,0.22000000000000003,0.0,0.0,0.6,1.0,TwoStageWithin,0.4648,0.6712,1,0.1206
15,1-alternatives,catch_2,1.0,0.21757999999681488,0.38,0.6,0.4,0.5,0.22000000000000003,0.0,1.0,0.5,0.0,TwoStageWithin,0.3411,0.0877,0,0.2242
16,1-alternatives,exp_8,0.0,0.2120199999772012,0.7,0.29,0.5,0.6,0.18,0.0,1.0,0.4,1.0,TwoStageWithin,0.3471,0.9062,1,0.1463
17,1-alternatives,catch_8,1.0,0.2882349999854341,0.22,0.32,0.5,0.5,0.37,0.0,1.0,0.5,0.0,TwoStageWithin,0.4561,0.2957,1,0.7375
18,1-alternatives,exp_26,0.0,0.4374400000087917,0.3,0.17,0.3,0.6,0.2,0.0,0.0,0.4,1.0,TwoStageWithin,0.4785,0.5944,1,0.1657
19,1-alternatives,exp_78,0.0,0.5077949999831617,0.8,0.2,0.6799999999999999,0.4,0.4,0.0,1.0,0.6,1.0,TwoStageWithin,0.1761,0.9957,1,0.214
20,1-alternatives,exp_36,1.0,0.2927999999956228,0.79,0.7,0.32,0.4,0.2,0.0,0.0,0.6,0.0,TwoStageWithin,0.4685,0.3458,1,0.6616
21,1-alternatives,exp_116,0.0,0.7543000000296161,0.49,0.22,0.79,0.4,0.42000000000000004,0.0,0.0,0.6,1.0,TwoStageWithin,0.3991,0.8371,1,0.1236
22,1-alternatives,exp_104,0.0,0.46890999999595806,0.78,0.4,0.3,0.6,0.21000000000000002,0.0,1.0,0.4,1.0,TwoStageWithin,0.3134,0.9373,1,0.0824
23,1-alternatives,exp_10,0.0,0.3662250000052154,0.7,0.29,0.5,0.6,0.18,0.0,0.0,0.4,1.0,TwoStageWithin,0.4049,0.8272,1,0.5563
