,subject_id,condition,choice,rt,p0,p1,m1,g0,m0,presentation01,last_stage_favours,g1,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,8-alternatives,exp_96,1.0,1.484,0.58,0.38,0.6900000000000001,0.6,0.49000000000000005,0.0,1.0,0.4,0.0,TwoStageWithin,0.532,0.5573,0,0.8323
1,8-alternatives,exp_10,0.0,1.111,0.7,0.29,0.5,0.6,0.18,0.0,0.0,0.4,1.0,TwoStageWithin,0.5161,0.6586,0,1.3171
2,8-alternatives,exp_40,1.0,0.103,0.81,0.48,0.79,0.6,0.16999999999999996,0.0,1.0,0.4,0.0,TwoStageWithin,0.3329,0.0538,0,0.18
3,8-alternatives,exp_60,0.0,0.161,0.41,0.21,0.62,0.4,0.18,0.0,0.0,0.6,1.0,TwoStageWithin,0.5343,0.4928,0,0.1422
4,8-alternatives,exp_90,0.0,0.921,0.5,0.38,0.4,0.6,0.3,0.0,0.0,0.4,1.0,TwoStageWithin,0.5211,0.6355,0,0.1115
5,8-alternatives,exp_102,0.0,1.426,0.58,0.38,0.6900000000000001,0.4,0.49000000000000005,0.0,1.0,0.6,1.0,TwoStageWithin,0.532,0.5573,1,0.3787
6,8-alternatives,exp_22,0.0,1.14,0.28,0.17,0.8300000000000001,0.4,0.43,0.0,1.0,0.6,1.0,TwoStageWithin,0.5267,0.3963,0,0.6775
7,8-alternatives,catch_2,1.0,0.226,0.38,0.6,0.4,0.5,0.22000000000000003,0.0,1.0,0.5,0.0,TwoStageWithin,0.3454,0.0623,0,0.4444
8,8-alternatives,catch_4,1.0,0.008,0.19,0.31,0.73,0.5,0.4,0.0,1.0,0.5,0.0,TwoStageWithin,0.3773,0.0883,1,0.3416
9,8-alternatives,exp_82,0.0,0.351,0.61,0.29,0.8099999999999999,0.6,0.22000000000000003,0.0,0.0,0.4,1.0,TwoStageWithin,0.5309,0.4305,0,0.5678
10,8-alternatives,exp_88,0.0,2.064,0.5,0.38,0.4,0.6,0.3,0.0,1.0,0.4,1.0,TwoStageWithin,0.531,0.4306,0,0.316
11,8-alternatives,exp_80,1.0,0.682,0.61,0.29,0.8099999999999999,0.6,0.22000000000000003,0.0,1.0,0.4,0.0,TwoStageWithin,0.4854,0.2469,0,0.6599
12,8-alternatives,exp_74,0.0,1.291,0.8,0.2,0.6799999999999999,0.6,0.4,0.0,0.0,0.4,1.0,TwoStageWithin,0.2804,0.9738,1,0.1339
13,8-alternatives,exp_46,1.0,0.432,0.81,0.48,0.79,0.4,0.16999999999999996,0.0,1.0,0.6,0.0,TwoStageWithin,0.3329,0.0538,0,0.2359
14,8-alternatives,exp_20,0.0,0.759,0.28,0.17,0.8300000000000001,0.4,0.43,0.0,0.0,0.6,1.0,TwoStageWithin,0.5269,0.6022,1,0.9218
15,8-alternatives,exp_26,0.0,0.186,0.3,0.17,0.3,0.6,0.2,0.0,0.0,0.4,1.0,TwoStageWithin,0.5151,0.6628,1,0.5472
16,8-alternatives,catch_6,1.0,0.432,0.23,0.59,0.27,0.5,0.19,0.0,1.0,0.5,0.0,TwoStageWithin,0.3734,0.0848,0,0.1422
17,8-alternatives,exp_64,0.0,0.996,0.72,0.51,0.52,0.6,0.42000000000000004,0.0,1.0,0.4,1.0,TwoStageWithin,0.5282,0.5933,0,0.5786
