,subject_id,condition,choice,rt,p0,p1,m1,g0,m0,presentation01,last_stage_favours,g1,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,13-alternatives,exp_60,1.0,0.9775549999994692,0.41,0.21,0.62,0.4,0.18,0.0,0.0,0.6,0.0,TwoStageWithin,0.895,0.3138,1,0.6496
1,13-alternatives,exp_26,1.0,0.7811600000004401,0.3,0.17,0.3,0.6,0.2,0.0,0.0,0.4,0.0,TwoStageWithin,0.9221,0.5964,0,0.6667
2,13-alternatives,exp_8,0.0,1.3005599999997066,0.7,0.29,0.5,0.6,0.18,0.0,1.0,0.4,1.0,TwoStageWithin,0.8456,0.7674,0,0.5429
3,13-alternatives,exp_10,1.0,1.2349299999996437,0.7,0.29,0.5,0.6,0.18,0.0,0.0,0.4,0.0,TwoStageWithin,0.8928,0.6858,0,2.5342
4,13-alternatives,exp_50,0.0,0.4255400000001537,0.49,0.32,0.82,0.6,0.6900000000000001,0.0,0.0,0.4,1.0,TwoStageWithin,0.7048,0.8951,1,0.9017
5,13-alternatives,catch_4,1.0,0.39153999999957156,0.19,0.31,0.73,0.5,0.4,0.0,1.0,0.5,0.0,TwoStageWithin,0.6131,0.0594,0,0.0845
6,13-alternatives,exp_52,0.0,0.652829999999958,0.49,0.32,0.82,0.4,0.6900000000000001,0.0,0.0,0.6,1.0,TwoStageWithin,0.7997,0.821,0,2.2584
7,13-alternatives,exp_116,0.0,1.684320000000298,0.49,0.22,0.79,0.4,0.42000000000000004,0.0,0.0,0.6,1.0,TwoStageWithin,0.8305,0.7869,1,1.0536
8,13-alternatives,exp_64,1.0,0.3038150000001769,0.72,0.51,0.52,0.6,0.42000000000000004,0.0,1.0,0.4,0.0,TwoStageWithin,0.7237,0.8831,1,0.9627
9,13-alternatives,catch_6,1.0,0.22131500000075902,0.23,0.59,0.27,0.5,0.19,0.0,1.0,0.5,0.0,TwoStageWithin,0.5524,0.0387,0,0.571
10,13-alternatives,exp_36,1.0,0.5126650000001537,0.79,0.7,0.32,0.4,0.2,0.0,0.0,0.6,0.0,TwoStageWithin,0.7858,0.1636,1,2.3767
11,13-alternatives,exp_84,1.0,0.8654399999995949,0.61,0.29,0.8099999999999999,0.4,0.22000000000000003,0.0,0.0,0.6,0.0,TwoStageWithin,0.8696,0.2648,0,0.5783
12,13-alternatives,exp_102,0.0,0.23791499999968801,0.58,0.38,0.6900000000000001,0.4,0.49000000000000005,0.0,1.0,0.6,1.0,TwoStageWithin,0.8494,0.7621,1,0.4942
13,13-alternatives,exp_18,1.0,1.2009400000006427,0.28,0.17,0.8300000000000001,0.6,0.43,0.0,0.0,0.4,0.0,TwoStageWithin,0.9318,0.528,1,0.847
14,13-alternatives,exp_58,0.0,0.9642400000002236,0.41,0.21,0.62,0.6,0.18,0.0,0.0,0.4,1.0,TwoStageWithin,0.916,0.3724,0,1.3975
15,13-alternatives,exp_68,0.0,2.0402349999995204,0.72,0.51,0.52,0.4,0.42000000000000004,0.0,0.0,0.6,1.0,TwoStageWithin,0.8783,0.7153,1,0.7551
16,13-alternatives,exp_20,1.0,0.44680500000051687,0.28,0.17,0.8300000000000001,0.4,0.43,0.0,0.0,0.6,0.0,TwoStageWithin,0.9312,0.4568,0,0.7184
17,13-alternatives,exp_22,1.0,0.21679499999934346,0.28,0.17,0.8300000000000001,0.4,0.43,0.0,1.0,0.6,0.0,TwoStageWithin,0.9288,0.5585,0,2.1394
18,13-alternatives,exp_30,0.0,1.3948349999999627,0.3,0.17,0.3,0.4,0.2,0.0,1.0,0.6,1.0,TwoStageWithin,0.9057,0.6537,0,0.2821
19,13-alternatives,catch_8,1.0,1.2749700000004376,0.22,0.32,0.5,0.5,0.37,0.0,1.0,0.5,0.0,TwoStageWithin,0.796,0.1731,0,0.6053
20,13-alternatives,exp_114,0.0,0.3062399999998743,0.49,0.22,0.79,0.6,0.42000000000000004,0.0,0.0,0.4,1.0,TwoStageWithin,0.7672,0.8507,1,0.4866
21,13-alternatives,exp_78,0.0,1.6836000000002096,0.8,0.2,0.6799999999999999,0.4,0.4,0.0,1.0,0.6,1.0,TwoStageWithin,0.3446,0.9961,1,0.5549
22,13-alternatives,catch_2,1.0,0.8694900000001071,0.38,0.6,0.4,0.5,0.22000000000000003,0.0,1.0,0.5,0.0,TwoStageWithin,0.512,0.028,0,0.1272
23,13-alternatives,exp_104,0.0,0.43015999999979976,0.78,0.4,0.3,0.6,0.21000000000000002,0.0,1.0,0.4,1.0,TwoStageWithin,0.6742,0.9124,1,0.4279
