,subject_id,condition,choice,rt,p0,p1,m1,g0,m0,presentation01,last_stage_favours,g1,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,8-attributes,exp_69,1.0,1.501,0.72,0.51,0.52,0.5,0.42000000000000004,1.0,0.0,0.5,0.0,TwoStageWithin,0.5687,0.7299,1,0.2372
1,8-attributes,exp_59,0.0,1.293,0.41,0.21,0.62,0.5,0.18,1.0,0.0,0.5,1.0,TwoStageWithin,0.6006,0.3719,1,0.679
2,8-attributes,catch_5,1.0,0.746,0.4,0.49,0.43,0.5,0.32,1.0,1.0,0.5,0.0,TwoStageWithin,0.5299,0.1958,0,0.8498
3,8-attributes,exp_99,0.0,0.598,0.58,0.38,0.6900000000000001,0.5,0.49000000000000005,1.0,0.0,0.5,1.0,TwoStageWithin,0.5826,0.6934,1,0.9352
4,8-attributes,exp_115,0.0,1.238,0.49,0.22,0.79,0.5,0.42000000000000004,1.0,0.0,0.5,1.0,TwoStageWithin,0.5578,0.7539,1,0.7364
5,8-attributes,catch_7,1.0,0.312,0.28,0.48,0.52,0.5,0.21000000000000002,1.0,1.0,0.5,0.0,TwoStageWithin,0.3506,0.0373,0,0.2013
6,8-attributes,exp_67,0.0,0.412,0.72,0.51,0.52,0.5,0.42000000000000004,1.0,0.0,0.5,1.0,TwoStageWithin,0.5687,0.7299,1,0.1401
7,8-attributes,exp_107,0.0,0.429,0.78,0.4,0.3,0.5,0.21000000000000002,1.0,0.0,0.5,1.0,TwoStageWithin,0.5454,0.7779,1,1.1606
8,8-attributes,exp_43,1.0,1.07,0.81,0.48,0.79,0.5,0.16999999999999996,1.0,0.0,0.5,0.0,TwoStageWithin,0.3764,0.05,1,0.9642
9,8-attributes,exp_101,0.0,0.225,0.58,0.38,0.6900000000000001,0.5,0.49000000000000005,1.0,0.0,0.5,1.0,TwoStageWithin,0.5826,0.6934,1,0.1383
10,8-attributes,exp_1,1.0,0.272,0.79,0.49,0.8300000000000001,0.5,0.53,1.0,1.0,0.5,0.0,TwoStageWithin,0.5669,0.734,1,0.3518
11,8-attributes,exp_47,1.0,0.141,0.81,0.48,0.79,0.5,0.16999999999999996,1.0,1.0,0.5,0.0,TwoStageWithin,0.3764,0.05,0,0.2037
12,8-attributes,exp_91,0.0,0.643,0.5,0.38,0.4,0.5,0.3,1.0,0.0,0.5,1.0,TwoStageWithin,0.6124,0.5451,1,0.1249
13,8-attributes,exp_19,1.0,0.58,0.28,0.17,0.8300000000000001,0.5,0.43,1.0,0.0,0.5,0.0,TwoStageWithin,0.614,0.5033,0,0.8095
14,8-attributes,exp_57,0.0,1.658,0.41,0.21,0.62,0.5,0.18,1.0,1.0,0.5,1.0,TwoStageWithin,0.6006,0.3719,1,0.5162
15,8-attributes,exp_29,0.0,0.84,0.3,0.17,0.3,0.5,0.2,1.0,0.0,0.5,1.0,TwoStageWithin,0.6087,0.5808,1,0.1892
16,8-attributes,exp_27,0.0,0.033,0.3,0.17,0.3,0.5,0.2,1.0,0.0,0.5,1.0,TwoStageWithin,0.6087,0.5808,1,0.3103
17,8-attributes,catch_1,1.0,0.091,0.29,0.41,0.5900000000000001,0.5,0.42000000000000004,1.0,1.0,0.5,0.0,TwoStageWithin,0.4733,0.1238,0,0.2359
18,8-attributes,exp_25,0.0,0.682,0.3,0.17,0.3,0.5,0.2,1.0,1.0,0.5,1.0,TwoStageWithin,0.6087,0.5808,1,0.4981
19,8-attributes,exp_117,0.0,0.707,0.49,0.22,0.79,0.5,0.42000000000000004,1.0,0.0,0.5,1.0,TwoStageWithin,0.5578,0.7539,0,0.523
20,8-attributes,catch_9,1.0,0.342,0.48,0.72,0.4,0.5,0.18,1.0,1.0,0.5,0.0,TwoStageWithin,0.3237,0.0266,0,0.1719
21,8-attributes,exp_113,0.0,0.438,0.49,0.22,0.79,0.5,0.42000000000000004,1.0,1.0,0.5,1.0,TwoStageWithin,0.5578,0.7539,1,0.2695
22,8-attributes,exp_89,1.0,1.789,0.5,0.38,0.4,0.5,0.3,1.0,1.0,0.5,0.0,TwoStageWithin,0.6124,0.5451,1,0.3165
23,8-attributes,exp_73,0.0,0.303,0.8,0.2,0.6799999999999999,0.5,0.4,1.0,1.0,0.5,1.0,TwoStageWithin,0.2989,0.9814,1,0.372
24,8-attributes,exp_23,1.0,0.373,0.28,0.17,0.8300000000000001,0.5,0.43,1.0,1.0,0.5,0.0,TwoStageWithin,0.614,0.5033,0,0.0892
25,8-attributes,catch_3,1.0,0.417,0.19,0.38,0.6799999999999999,0.5,0.58,1.0,1.0,0.5,0.0,TwoStageWithin,0.4194,0.077,0,0.1553
26,8-attributes,exp_9,0.0,1.364,0.7,0.29,0.5,0.5,0.18,1.0,1.0,0.5,1.0,TwoStageWithin,0.6086,0.5818,0,0.4519
27,8-attributes,exp_35,1.0,0.169,0.79,0.7,0.32,0.5,0.2,1.0,0.0,0.5,0.0,TwoStageWithin,0.5711,0.2757,1,0.4413
28,8-attributes,exp_15,1.0,0.435,0.7,0.29,0.5,0.5,0.18,1.0,1.0,0.5,0.0,TwoStageWithin,0.6086,0.5818,0,0.1834
29,8-attributes,exp_53,0.0,0.332,0.49,0.32,0.82,0.5,0.6900000000000001,1.0,0.0,0.5,1.0,TwoStageWithin,0.5216,0.8167,0,0.8326
30,8-attributes,exp_3,0.0,0.813,0.79,0.49,0.8300000000000001,0.5,0.53,1.0,0.0,0.5,1.0,TwoStageWithin,0.5669,0.734,0,0.182
31,8-attributes,exp_45,1.0,0.519,0.81,0.48,0.79,0.5,0.16999999999999996,1.0,0.0,0.5,0.0,TwoStageWithin,0.3764,0.05,0,0.3481
32,8-attributes,exp_37,0.0,0.496,0.79,0.7,0.32,0.5,0.2,1.0,0.0,0.5,1.0,TwoStageWithin,0.5711,0.2757,1,0.9796
