,subject_id,condition,choice,rt,p0,p1,m1,g0,m0,presentation01,last_stage_favours,g1,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,1-attributes,exp_27,0.0,0.3650849999976344,0.3,0.17,0.3,0.5,0.2,1.0,0.0,0.5,1.0,TwoStageWithin,0.3671,0.6303,1,0.7415
1,1-attributes,catch_3,1.0,0.4235350000089966,0.19,0.38,0.6799999999999999,0.5,0.58,1.0,1.0,0.5,0.0,TwoStageWithin,0.3221,0.192,0,0.8016
2,1-attributes,exp_25,0.0,0.026685000048018992,0.3,0.17,0.3,0.5,0.2,1.0,1.0,0.5,1.0,TwoStageWithin,0.3671,0.6303,1,0.6019
3,1-attributes,catch_9,1.0,0.18818999995710328,0.48,0.72,0.4,0.5,0.18,1.0,1.0,0.5,0.0,TwoStageWithin,0.279,0.1079,0,0.486
4,1-attributes,exp_9,0.0,0.21383500000229105,0.7,0.29,0.5,0.5,0.18,1.0,1.0,0.5,1.0,TwoStageWithin,0.3209,0.8111,1,0.4037
5,1-attributes,exp_43,0.0,0.2504750000080094,0.81,0.48,0.79,0.5,0.16999999999999996,1.0,0.0,0.5,1.0,TwoStageWithin,0.3746,0.5484,0,0.7202
6,1-attributes,exp_101,0.0,0.22094999998807907,0.58,0.38,0.6900000000000001,0.5,0.49000000000000005,1.0,0.0,0.5,1.0,TwoStageWithin,0.3457,0.7372,1,0.5556
7,1-attributes,exp_19,1.0,0.1143150000134483,0.28,0.17,0.8300000000000001,0.5,0.43,1.0,0.0,0.5,0.0,TwoStageWithin,0.3695,0.6111,1,0.0467
8,1-attributes,exp_89,0.0,0.3692850000225008,0.5,0.38,0.4,0.5,0.3,1.0,1.0,0.5,1.0,TwoStageWithin,0.3688,0.6171,0,0.4059
9,1-attributes,catch_7,1.0,0.5442599999951199,0.28,0.48,0.52,0.5,0.21000000000000002,1.0,1.0,0.5,0.0,TwoStageWithin,0.3002,0.144,0,0.6076
10,1-attributes,catch_5,1.0,0.20471000001998615,0.4,0.49,0.43,0.5,0.32,1.0,1.0,0.5,0.0,TwoStageWithin,0.3577,0.3139,0,0.0637
11,1-attributes,exp_57,1.0,0.2743599999812432,0.41,0.21,0.62,0.5,0.18,1.0,1.0,0.5,0.0,TwoStageWithin,0.3683,0.6214,1,0.5132
12,1-attributes,exp_53,0.0,0.3723499999614433,0.49,0.32,0.82,0.5,0.6900000000000001,1.0,0.0,0.5,1.0,TwoStageWithin,0.3416,0.7516,1,0.2309
13,1-attributes,exp_15,0.0,0.22341500001493841,0.7,0.29,0.5,0.5,0.18,1.0,1.0,0.5,1.0,TwoStageWithin,0.3209,0.8111,1,0.1608
14,1-attributes,exp_37,0.0,0.03192999999737367,0.79,0.7,0.32,0.5,0.2,1.0,0.0,0.5,1.0,TwoStageWithin,0.3755,0.477,1,0.1264
15,1-attributes,exp_117,0.0,0.23325999994995072,0.49,0.22,0.79,0.5,0.42000000000000004,1.0,0.0,0.5,1.0,TwoStageWithin,0.3251,0.8004,0,0.2163
16,1-attributes,exp_91,0.0,0.2498599999817088,0.5,0.38,0.4,0.5,0.3,1.0,0.0,0.5,1.0,TwoStageWithin,0.3688,0.6171,1,0.3138
17,1-attributes,exp_73,1.0,0.3837100000237115,0.8,0.2,0.6799999999999999,0.5,0.4,1.0,1.0,0.5,0.0,TwoStageWithin,0.2037,0.9697,1,0.0988
18,1-attributes,catch_1,1.0,0.5653300000121817,0.29,0.41,0.5900000000000001,0.5,0.42000000000000004,1.0,1.0,0.5,0.0,TwoStageWithin,0.3458,0.2635,0,0.3587
19,1-attributes,exp_29,0.0,0.5442649999749847,0.3,0.17,0.3,0.5,0.2,1.0,0.0,0.5,1.0,TwoStageWithin,0.3671,0.6303,0,0.2585
20,1-attributes,exp_69,0.0,0.2703249999904074,0.72,0.51,0.52,0.5,0.42000000000000004,1.0,0.0,0.5,1.0,TwoStageWithin,0.3423,0.749,1,0.3504
21,1-attributes,exp_115,0.0,0.29176500003086403,0.49,0.22,0.79,0.5,0.42000000000000004,1.0,0.0,0.5,1.0,TwoStageWithin,0.3251,0.8004,1,0.2702
22,1-attributes,exp_67,0.0,0.5650299999979325,0.72,0.51,0.52,0.5,0.42000000000000004,1.0,0.0,0.5,1.0,TwoStageWithin,0.3423,0.749,0,0.5459
23,1-attributes,exp_113,0.0,0.09015000000363216,0.49,0.22,0.79,0.5,0.42000000000000004,1.0,1.0,0.5,1.0,TwoStageWithin,0.3251,0.8004,1,0.1793
24,1-attributes,exp_1,0.0,0.6164749999879859,0.79,0.49,0.8300000000000001,0.5,0.53,1.0,1.0,0.5,1.0,TwoStageWithin,0.3167,0.8211,1,0.0855
25,1-attributes,exp_45,0.0,0.5484399999841116,0.81,0.48,0.79,0.5,0.16999999999999996,1.0,0.0,0.5,1.0,TwoStageWithin,0.3746,0.5484,1,0.3647
26,1-attributes,exp_3,0.0,0.5293650000239722,0.79,0.49,0.8300000000000001,0.5,0.53,1.0,0.0,0.5,1.0,TwoStageWithin,0.3167,0.8211,1,0.0988
27,1-attributes,exp_99,0.0,0.57523499999661,0.58,0.38,0.6900000000000001,0.5,0.49000000000000005,1.0,0.0,0.5,1.0,TwoStageWithin,0.3457,0.7372,1,0.0608
28,1-attributes,exp_23,1.0,0.15771500003756955,0.28,0.17,0.8300000000000001,0.5,0.43,1.0,1.0,0.5,0.0,TwoStageWithin,0.3695,0.6111,1,0.4875
29,1-attributes,exp_35,1.0,0.5220800000242889,0.79,0.7,0.32,0.5,0.2,1.0,0.0,0.5,0.0,TwoStageWithin,0.3755,0.477,0,0.1924
30,1-attributes,exp_47,1.0,0.4847799999988638,0.81,0.48,0.79,0.5,0.16999999999999996,1.0,1.0,0.5,0.0,TwoStageWithin,0.3746,0.5484,1,0.085
31,1-attributes,exp_107,0.0,0.2902349999640137,0.78,0.4,0.3,0.5,0.21000000000000002,1.0,0.0,0.5,1.0,TwoStageWithin,0.3067,0.843,1,0.6455
32,1-attributes,exp_59,1.0,0.30751000001328066,0.41,0.21,0.62,0.5,0.18,1.0,0.0,0.5,0.0,TwoStageWithin,0.3683,0.6214,1,0.4914
33,1-attributes,catch_17,1.0,0.2658999999985099,0.4,0.68,0.3,0.5,0.22000000000000003,1.0,1.0,0.5,0.0,TwoStageWithin,0.3006,0.1447,0,0.2493
34,1-attributes,exp_33,1.0,0.18415000004461035,0.79,0.7,0.32,0.5,0.2,1.0,1.0,0.5,0.0,TwoStageWithin,0.3755,0.477,1,0.6742
35,1-attributes,exp_7,0.0,0.32547499996144325,0.79,0.49,0.8300000000000001,0.5,0.53,1.0,1.0,0.5,1.0,TwoStageWithin,0.3167,0.8211,0,0.2722
36,1-attributes,exp_95,0.0,0.04365000000689179,0.5,0.38,0.4,0.5,0.3,1.0,1.0,0.5,1.0,TwoStageWithin,0.3688,0.6171,1,0.433
37,1-attributes,exp_17,1.0,0.21090500004356727,0.28,0.17,0.8300000000000001,0.5,0.43,1.0,1.0,0.5,0.0,TwoStageWithin,0.3695,0.6111,1,0.4746
38,1-attributes,exp_39,0.0,0.26222500001313165,0.79,0.7,0.32,0.5,0.2,1.0,1.0,0.5,1.0,TwoStageWithin,0.3755,0.477,0,0.4043
39,1-attributes,exp_77,0.0,0.4209799999953248,0.8,0.2,0.6799999999999999,0.5,0.4,1.0,0.0,0.5,1.0,TwoStageWithin,0.2037,0.9697,1,0.1274
40,1-attributes,exp_83,1.0,0.4289449999923818,0.61,0.29,0.8099999999999999,0.5,0.22000000000000003,1.0,0.0,0.5,0.0,TwoStageWithin,0.352,0.7124,1,1.2396
41,1-attributes,exp_71,0.0,0.4696099999709986,0.72,0.51,0.52,0.5,0.42000000000000004,1.0,1.0,0.5,1.0,TwoStageWithin,0.3423,0.749,1,0.6482
42,1-attributes,exp_5,0.0,0.4779949999647215,0.79,0.49,0.8300000000000001,0.5,0.53,1.0,0.0,0.5,1.0,TwoStageWithin,0.3167,0.8211,0,0.2192
43,1-attributes,catch_19,1.0,0.4904850000166334,0.48,0.59,0.48,0.5,0.31,1.0,1.0,0.5,0.0,TwoStageWithin,0.3417,0.2489,0,0.3641
44,1-attributes,exp_111,0.0,0.3412749999552034,0.78,0.4,0.3,0.5,0.21000000000000002,1.0,1.0,0.5,1.0,TwoStageWithin,0.3067,0.843,0,0.2353
45,1-attributes,exp_13,0.0,0.29915999999502674,0.7,0.29,0.5,0.5,0.18,1.0,0.0,0.5,1.0,TwoStageWithin,0.3209,0.8111,1,0.2353
