,subject_id,condition,choice,rt,p0,p1,m1,g0,m0,presentation01,last_stage_favours,g1,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,17-alternatives,exp_114,0.0,1.0921899999957532,0.49,0.22,0.79,0.6,0.42000000000000004,0.0,0.0,0.4,1.0,TwoStageWithin,1.3831,0.6075,1.0,2.6119
1,17-alternatives,exp_22,1.0,1.0714049999951385,0.28,0.17,0.8300000000000001,0.4,0.43,0.0,1.0,0.6,0.0,TwoStageWithin,1.3499,0.2636,0.0,3.1587
2,17-alternatives,exp_88,0.0,1.0915649999806192,0.5,0.38,0.4,0.6,0.3,0.0,1.0,0.4,1.0,TwoStageWithin,1.4014,0.4097,1.0,0.157
3,17-alternatives,exp_50,0.0,0.5268050000013318,0.49,0.32,0.82,0.6,0.6900000000000001,0.0,0.0,0.4,1.0,TwoStageWithin,1.2198,0.8376,1.0,1.0208
4,17-alternatives,catch_2,1.0,1.076600000000326,0.38,0.6,0.4,0.5,0.22000000000000003,0.0,1.0,0.5,0.0,TwoStageWithin,0.9286,0.0362,0.0,1.0703
5,17-alternatives,exp_46,1.0,1.0776149999874178,0.81,0.48,0.79,0.4,0.16999999999999996,0.0,1.0,0.6,0.0,TwoStageWithin,0.5504,0.0024,0.0,0.1495
6,17-alternatives,exp_78,0.0,1.1022700000030454,0.8,0.2,0.6799999999999999,0.4,0.4,0.0,1.0,0.6,1.0,TwoStageWithin,1.0001,0.9429,1.0,1.4837
7,17-alternatives,exp_108,1.0,1.6164799999969546,0.78,0.4,0.3,0.4,0.21000000000000002,0.0,0.0,0.6,0.0,TwoStageWithin,1.3717,0.6391,1.0,0.3708
8,17-alternatives,exp_58,1.0,1.0758050000004005,0.41,0.21,0.62,0.6,0.18,0.0,0.0,0.4,0.0,TwoStageWithin,1.3283,0.2324,0.0,2.398
9,17-alternatives,exp_94,0.0,0.5485749999934342,0.5,0.38,0.4,0.4,0.3,0.0,1.0,0.6,1.0,TwoStageWithin,1.3931,0.3666,0.0,0.3357
10,17-alternatives,exp_30,1.0,1.6201000000000931,0.3,0.17,0.3,0.4,0.2,0.0,1.0,0.6,0.0,TwoStageWithin,1.4043,0.4384,,
11,17-alternatives,exp_8,1.0,1.096125000010943,0.7,0.29,0.5,0.6,0.18,0.0,1.0,0.4,0.0,TwoStageWithin,1.3637,0.2883,0.0,3.7649
12,17-alternatives,exp_64,0.0,1.0974149999965448,0.72,0.51,0.52,0.6,0.42000000000000004,0.0,1.0,0.4,1.0,TwoStageWithin,1.387,0.5947,1.0,0.4647
13,17-alternatives,exp_96,1.0,1.090970000019297,0.58,0.38,0.6900000000000001,0.6,0.49000000000000005,0.0,1.0,0.4,0.0,TwoStageWithin,1.4037,0.5046,0.0,0.8738
14,17-alternatives,catch_0,1.0,1.0676500000117812,0.19,0.72,0.3,0.5,0.2,0.0,1.0,0.5,0.0,TwoStageWithin,0.8961,0.0308,0.0,0.699
15,17-alternatives,exp_90,0.0,1.6303449999832085,0.5,0.38,0.4,0.6,0.3,0.0,0.0,0.4,1.0,TwoStageWithin,1.4042,0.4976,0.0,0.7478
16,17-alternatives,exp_36,1.0,1.087395000009565,0.79,0.7,0.32,0.4,0.2,0.0,0.0,0.6,0.0,TwoStageWithin,1.3008,0.2008,,
17,17-alternatives,exp_98,0.0,1.1007899999967776,0.58,0.38,0.6900000000000001,0.6,0.49000000000000005,0.0,0.0,0.4,1.0,TwoStageWithin,1.3874,0.5932,0.0,0.5456
18,17-alternatives,exp_20,1.0,0.5460449999955017,0.28,0.17,0.8300000000000001,0.4,0.43,0.0,0.0,0.6,0.0,TwoStageWithin,1.3847,0.3382,0.0,0.2015
19,17-alternatives,exp_68,0.0,1.0964199999871198,0.72,0.51,0.52,0.4,0.42000000000000004,0.0,0.0,0.6,1.0,TwoStageWithin,1.3872,0.5942,1.0,0.2862
20,17-alternatives,exp_116,1.0,1.6190650000062303,0.49,0.22,0.79,0.4,0.42000000000000004,0.0,0.0,0.6,0.0,TwoStageWithin,1.3982,0.5466,0.0,0.8106
21,17-alternatives,exp_18,1.0,0.552495000010822,0.28,0.17,0.8300000000000001,0.6,0.43,0.0,0.0,0.4,0.0,TwoStageWithin,1.3956,0.3776,0.0,0.479
22,17-alternatives,exp_60,1.0,1.0974099999875762,0.41,0.21,0.62,0.4,0.18,0.0,0.0,0.6,0.0,TwoStageWithin,1.3099,0.2105,0.0,1.4894
23,17-alternatives,exp_42,1.0,0.54971999998088,0.81,0.48,0.79,0.6,0.16999999999999996,0.0,0.0,0.4,0.0,TwoStageWithin,0.6236,0.0051,0.0,0.4948
24,17-alternatives,exp_10,1.0,1.6201949999958742,0.7,0.29,0.5,0.6,0.18,0.0,0.0,0.4,0.0,TwoStageWithin,1.393,0.3662,1.0,1.6887
25,17-alternatives,exp_80,1.0,0.5481749999744352,0.61,0.29,0.8099999999999999,0.6,0.22000000000000003,0.0,1.0,0.4,0.0,TwoStageWithin,1.0487,0.0637,0.0,0.2602
