,subject_id,condition,choice,rt,p0,p1,m1,g0,m0,presentation01,last_stage_favours,g1,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,12-alternatives,catch_8,1.0,0.688,0.22,0.32,0.5,0.5,0.37,0.0,1.0,0.5,0.0,TwoStageWithin,0.8993,0.0605,0.0,3.0496
1,12-alternatives,exp_68,0.0,1.336,0.72,0.51,0.52,0.4,0.42000000000000004,0.0,0.0,0.6,1.0,TwoStageWithin,1.0187,0.8852,0.0,3.2681
2,12-alternatives,exp_26,0.0,0.692,0.3,0.17,0.3,0.6,0.2,0.0,0.0,0.4,1.0,TwoStageWithin,1.1725,0.757,1.0,0.5507
3,12-alternatives,exp_80,1.0,1.228,0.61,0.29,0.8099999999999999,0.6,0.22000000000000003,0.0,1.0,0.4,0.0,TwoStageWithin,0.9882,0.092,0.0,0.3901
4,12-alternatives,exp_60,0.0,1.19,0.41,0.21,0.62,0.4,0.18,0.0,0.0,0.6,1.0,TwoStageWithin,1.2679,0.4683,0.0,0.2963
5,12-alternatives,exp_82,1.0,1.176,0.61,0.29,0.8099999999999999,0.6,0.22000000000000003,0.0,0.0,0.4,0.0,TwoStageWithin,1.2446,0.342,1.0,0.6323
6,12-alternatives,exp_116,0.0,0.657,0.49,0.22,0.79,0.4,0.42000000000000004,0.0,0.0,0.6,1.0,TwoStageWithin,0.9969,0.8966,1.0,2.3749
7,12-alternatives,exp_22,1.0,1.395,0.28,0.17,0.8300000000000001,0.4,0.43,0.0,1.0,0.6,0.0,TwoStageWithin,1.2122,0.2735,0.0,0.6381
8,12-alternatives,exp_90,0.0,0.833,0.5,0.38,0.4,0.6,0.3,0.0,0.0,0.4,1.0,TwoStageWithin,1.2018,0.7148,1.0,2.7689
9,12-alternatives,exp_98,0.0,0.499,0.58,0.38,0.6900000000000001,0.6,0.49000000000000005,0.0,0.0,0.4,1.0,TwoStageWithin,1.0701,0.8533,1.0,0.4806
10,12-alternatives,exp_52,0.0,0.672,0.49,0.32,0.82,0.4,0.6900000000000001,0.0,0.0,0.6,1.0,TwoStageWithin,0.8716,0.9446,1.0,0.4917
11,12-alternatives,catch_2,1.0,1.299,0.38,0.6,0.4,0.5,0.22000000000000003,0.0,1.0,0.5,0.0,TwoStageWithin,0.5856,0.0084,0.0,0.9792
12,12-alternatives,exp_30,0.0,1.016,0.3,0.17,0.3,0.4,0.2,0.0,1.0,0.6,1.0,TwoStageWithin,1.2553,0.3768,0.0,0.3981
13,12-alternatives,exp_8,1.0,1.733,0.7,0.29,0.5,0.6,0.18,0.0,1.0,0.4,0.0,TwoStageWithin,1.2441,0.3404,0.0,1.5558
14,12-alternatives,exp_108,0.0,1.542,0.78,0.4,0.3,0.4,0.21000000000000002,0.0,0.0,0.6,1.0,TwoStageWithin,0.9595,0.9138,1.0,0.6024
15,12-alternatives,exp_36,1.0,0.733,0.79,0.7,0.32,0.4,0.2,0.0,0.0,0.6,0.0,TwoStageWithin,1.2457,0.345,0.0,0.4272
16,12-alternatives,exp_114,0.0,0.395,0.49,0.22,0.79,0.6,0.42000000000000004,0.0,0.0,0.4,1.0,TwoStageWithin,0.9969,0.8966,0.0,0.321
17,12-alternatives,exp_58,1.0,0.642,0.41,0.21,0.62,0.6,0.18,0.0,0.0,0.4,0.0,TwoStageWithin,1.2679,0.4683,1.0,1.2944
18,12-alternatives,catch_0,1.0,0.617,0.19,0.72,0.3,0.5,0.2,0.0,1.0,0.5,0.0,TwoStageWithin,0.4852,0.0029,0.0,0.5059
19,12-alternatives,exp_46,1.0,0.444,0.81,0.48,0.79,0.4,0.16999999999999996,0.0,1.0,0.6,0.0,TwoStageWithin,0.5231,0.0046,0.0,0.4254
20,12-alternatives,catch_4,1.0,0.404,0.19,0.31,0.73,0.5,0.4,0.0,1.0,0.5,0.0,TwoStageWithin,0.6552,0.0147,0.0,1.5432
