,subject_id,condition,choice,rt,p0,p1,m1,g0,m0,presentation01,last_stage_favours,g1,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,18-attributes,exp_115,0.0,0.4412950000260025,0.49,0.22,0.79,0.5,0.42000000000000004,1.0,0.0,0.5,1.0,TwoStageWithin,0.9569,0.811,1,1.403
1,18-attributes,exp_117,0.0,0.49885999999241903,0.49,0.22,0.79,0.5,0.42000000000000004,1.0,0.0,0.5,1.0,TwoStageWithin,0.9569,0.811,1,0.3888
2,18-attributes,exp_43,0.0,1.1338800000376068,0.81,0.48,0.79,0.5,0.16999999999999996,1.0,0.0,0.5,1.0,TwoStageWithin,1.003,0.2312,0,0.8364
3,18-attributes,catch_7,1.0,0.6839749999926426,0.28,0.48,0.52,0.5,0.21000000000000002,1.0,1.0,0.5,0.0,TwoStageWithin,0.7486,0.0629,0,0.4228
4,18-attributes,exp_19,1.0,0.8782849999843165,0.28,0.17,0.8300000000000001,0.5,0.43,1.0,0.0,0.5,0.0,TwoStageWithin,1.0839,0.5757,1,0.9656
5,18-attributes,exp_47,1.0,0.7095650000264868,0.81,0.48,0.79,0.5,0.16999999999999996,1.0,1.0,0.5,0.0,TwoStageWithin,1.003,0.2312,0,2.2539
6,18-attributes,catch_9,1.0,0.49447500001406297,0.48,0.72,0.4,0.5,0.18,1.0,1.0,0.5,0.0,TwoStageWithin,0.6808,0.0424,0,0.7518
7,18-attributes,exp_59,0.0,1.304340000031516,0.41,0.21,0.62,0.5,0.18,1.0,0.0,0.5,1.0,TwoStageWithin,1.0914,0.5129,1,0.6761
8,18-attributes,exp_101,1.0,0.8060800000093877,0.58,0.38,0.6900000000000001,0.5,0.49000000000000005,1.0,0.0,0.5,0.0,TwoStageWithin,1.0139,0.7434,1,1.4535
9,18-attributes,exp_91,0.0,0.5233899999875575,0.5,0.38,0.4,0.5,0.3,1.0,0.0,0.5,1.0,TwoStageWithin,1.0808,0.5903,1,1.2087
