,subject_id,condition,choice,rt,gp,g1,p1,g0,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,0-TwoStageMixtureNoScaling,exp_53,1.0,1.4113,0.4,0.5,0.32,0.5,0.0,0.82,0.6900000000000001,0.6,0.49,1.0,1.0,TwoStageMixtureNoScaling,0.8563,0.6222,0,0.8216
1,0-TwoStageMixtureNoScaling,exp_69,1.0,0.4817,0.4,0.5,0.51,0.5,0.0,0.52,0.42,0.6,0.72,1.0,1.0,TwoStageMixtureNoScaling,0.8716,0.5303,1,0.1704
2,0-TwoStageMixtureNoScaling,exp_40,0.0,0.1051,0.5,0.4,0.48,0.6,1.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageMixtureNoScaling,0.3212,0.004,0,0.1392
3,0-TwoStageMixtureNoScaling,exp_89,0.0,0.1619,0.6,0.5,0.38,0.5,1.0,0.4,0.3,0.4,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.8534,0.3631,0,0.3453
4,0-TwoStageMixtureNoScaling,exp_96,0.0,0.8125,0.5,0.4,0.38,0.6,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,0.0,TwoStageMixtureNoScaling,0.8541,0.3656,0,0.8737
5,0-TwoStageMixtureNoScaling,exp_74,1.0,0.1456,0.5,0.4,0.2,0.6,0.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageMixtureNoScaling,0.6606,0.8916,1,0.406
6,0-TwoStageMixtureNoScaling,exp_88,0.0,0.9067,0.5,0.4,0.38,0.6,1.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.8521,0.3587,1,0.8331
7,0-TwoStageMixtureNoScaling,exp_73,1.0,0.6053,0.6,0.5,0.2,0.5,1.0,0.6799999999999999,0.4,0.4,0.8,1.0,1.0,TwoStageMixtureNoScaling,0.7778,0.7828,1,1.8427
8,0-TwoStageMixtureNoScaling,exp_50,0.0,0.4218,0.5,0.4,0.32,0.6,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,0.0,TwoStageMixtureNoScaling,0.8003,0.7505,0,0.2082
9,0-TwoStageMixtureNoScaling,exp_90,0.0,0.5505,0.5,0.4,0.38,0.6,0.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.8726,0.4883,0,1.0064
