,subject_id,condition,choice,rt,gp,g1,p1,g0,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,1-TwoStageWithin,exp_22,1.0,0.2816,0.5,0.6,0.17,0.4,1.0,0.8300000000000001,0.43,0.5,0.28,0.0,1.0,TwoStageMixtureNoScaling,0.4163,0.6851,0,0.9062
1,1-TwoStageWithin,exp_42,1.0,0.4017,0.5,0.4,0.48,0.6,0.0,0.79,0.1699999999999999,0.5,0.81,0.0,1.0,TwoStageMixtureNoScaling,0.4314,0.5973,0,0.1365
2,1-TwoStageWithin,exp_27,0.0,0.1004,0.6,0.5,0.17,0.5,0.0,0.3,0.2,0.4,0.3,1.0,0.0,TwoStageMixtureNoScaling,0.3698,0.8182,1,0.0856
3,1-TwoStageWithin,catch_3,0.0,0.7637,0.5,0.5,0.38,0.5,1.0,0.6799999999999999,0.58,0.5,0.19,1.0,0.0,TwoStageMixtureNoScaling,0.3244,0.1077,0,0.361
4,1-TwoStageWithin,exp_108,1.0,0.5723,0.5,0.6,0.4,0.4,0.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageMixtureNoScaling,0.3686,0.8207,1,0.2203
5,1-TwoStageWithin,exp_25,0.0,0.5295,0.6,0.5,0.17,0.5,1.0,0.3,0.2,0.4,0.3,1.0,0.0,TwoStageMixtureNoScaling,0.3713,0.8152,1,0.1943
6,1-TwoStageWithin,catch_9,0.0,0.0584,0.5,0.5,0.72,0.5,1.0,0.4,0.18,0.5,0.48,1.0,0.0,TwoStageMixtureNoScaling,0.3376,0.126,1,0.3216
7,1-TwoStageWithin,exp_80,1.0,0.5511,0.5,0.4,0.29,0.6,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageMixtureNoScaling,0.3816,0.7925,1,0.217
8,1-TwoStageWithin,exp_9,1.0,0.2438,0.6,0.5,0.29,0.5,1.0,0.5,0.18,0.4,0.7,1.0,1.0,TwoStageMixtureNoScaling,0.3119,0.9076,0,0.3666
9,1-TwoStageWithin,exp_43,1.0,0.2119,0.6,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.4,0.81,1.0,1.0,TwoStageMixtureNoScaling,0.4225,0.6557,1,0.1606
10,1-TwoStageWithin,exp_94,0.0,0.4792,0.5,0.6,0.38,0.4,1.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.4314,0.5975,1,0.2221
11,1-TwoStageWithin,catch_0,0.0,0.1825,0.5,0.5,0.72,0.5,1.0,0.3,0.2,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.2337,0.0286,0,0.4854
12,1-TwoStageWithin,exp_101,1.0,0.4844,0.4,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.6,0.58,1.0,1.0,TwoStageMixtureNoScaling,0.4022,0.7366,0,0.4557
13,1-TwoStageWithin,exp_19,1.0,1.4557,0.6,0.5,0.17,0.5,0.0,0.8300000000000001,0.43,0.4,0.28,1.0,1.0,TwoStageMixtureNoScaling,0.3857,0.7826,0,0.2448
14,1-TwoStageWithin,exp_58,0.0,0.217,0.5,0.4,0.21,0.6,0.0,0.62,0.18,0.5,0.41,0.0,0.0,TwoStageMixtureNoScaling,0.394,0.7608,0,0.2199
15,1-TwoStageWithin,exp_114,1.0,0.3543,0.5,0.4,0.22,0.6,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.3294,0.8856,1,0.7146
16,1-TwoStageWithin,exp_89,0.0,0.714,0.6,0.5,0.38,0.5,1.0,0.4,0.3,0.4,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.4169,0.6822,0,0.4401
17,1-TwoStageWithin,exp_102,0.0,0.4324,0.5,0.6,0.38,0.4,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,0.0,TwoStageMixtureNoScaling,0.4134,0.697,1,1.0239
18,1-TwoStageWithin,exp_52,0.0,0.1164,0.5,0.6,0.32,0.4,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,0.0,TwoStageMixtureNoScaling,0.4008,0.741,1,0.438
19,1-TwoStageWithin,catch_7,0.0,0.4477,0.5,0.5,0.48,0.5,1.0,0.52,0.21,0.5,0.28,1.0,0.0,TwoStageMixtureNoScaling,0.3286,0.1133,0,0.1113
20,1-TwoStageWithin,catch_4,1.0,0.1184,0.5,0.5,0.31,0.5,1.0,0.73,0.4,0.5,0.19,0.0,1.0,TwoStageMixtureNoScaling,0.36,0.1628,1,0.2384
21,1-TwoStageWithin,exp_82,1.0,0.416,0.5,0.4,0.29,0.6,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageMixtureNoScaling,0.3801,0.7958,1,0.2663
22,1-TwoStageWithin,catch_5,0.0,0.5768,0.5,0.5,0.49,0.5,1.0,0.43,0.32,0.5,0.4,1.0,0.0,TwoStageMixtureNoScaling,0.4126,0.3,0,0.5071
23,1-TwoStageWithin,exp_90,0.0,0.1127,0.5,0.4,0.38,0.6,0.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.4157,0.6875,1,0.3071
