,subject_id,condition,choice,rt,gp,g1,p1,g0,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,12-TwoStageWithin,catch_8,0.0,1.3046,0.5,0.5,0.32,0.5,1.0,0.5,0.37,0.5,0.22,0.0,0.0,TwoStageMixtureNoScaling,0.9856,0.0789,0.0,2.4033
1,12-TwoStageWithin,exp_68,0.0,0.4897,0.5,0.6,0.51,0.4,0.0,0.52,0.42,0.5,0.72,0.0,0.0,TwoStageMixtureNoScaling,1.1518,0.811,0.0,2.6885
2,12-TwoStageWithin,exp_91,1.0,2.6953,0.6,0.5,0.38,0.5,0.0,0.4,0.3,0.4,0.5,1.0,1.0,TwoStageMixtureNoScaling,1.2874,0.5783,0.0,0.8612
3,12-TwoStageWithin,exp_26,1.0,1.4536,0.5,0.4,0.17,0.6,0.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageMixtureNoScaling,1.2785,0.6112,1.0,1.3855
4,12-TwoStageWithin,exp_43,0.0,0.1752,0.6,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.4,0.81,1.0,0.0,TwoStageMixtureNoScaling,0.9115,0.0556,0.0,0.7925
5,12-TwoStageWithin,exp_80,0.0,2.3664,0.5,0.4,0.29,0.6,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageMixtureNoScaling,1.1498,0.1672,0.0,0.52
6,12-TwoStageWithin,exp_47,0.0,1.6669,0.4,0.5,0.48,0.5,1.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageMixtureNoScaling,0.684,0.0152,0.0,0.3753
7,12-TwoStageWithin,exp_60,1.0,0.5185,0.5,0.6,0.21,0.4,0.0,0.62,0.18,0.5,0.41,0.0,1.0,TwoStageMixtureNoScaling,1.2193,0.2371,0.0,0.4629
8,12-TwoStageWithin,exp_82,0.0,1.9759,0.5,0.4,0.29,0.6,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageMixtureNoScaling,1.2515,0.2864,1.0,1.615
9,12-TwoStageWithin,exp_101,0.0,0.7879,0.4,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.6,0.58,1.0,0.0,TwoStageMixtureNoScaling,1.2465,0.6883,1.0,0.7814
10,12-TwoStageWithin,exp_1,1.0,0.9326,0.6,0.5,0.49,0.5,1.0,0.8300000000000001,0.53,0.4,0.79,1.0,1.0,TwoStageMixtureNoScaling,1.2667,0.6444,1.0,0.7831
11,12-TwoStageWithin,exp_116,1.0,1.5225,0.5,0.6,0.22,0.4,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageMixtureNoScaling,1.1768,0.7861,1.0,2.3242
12,12-TwoStageWithin,exp_107,1.0,0.8184,0.6,0.5,0.4,0.5,0.0,0.3,0.21,0.4,0.78,1.0,1.0,TwoStageMixtureNoScaling,1.0901,0.8593,1.0,0.6167
13,12-TwoStageWithin,exp_53,1.0,0.5645,0.4,0.5,0.32,0.5,0.0,0.82,0.6900000000000001,0.6,0.49,1.0,1.0,TwoStageMixtureNoScaling,1.1435,0.8184,1.0,0.527
14,12-TwoStageWithin,exp_25,0.0,1.4511,0.6,0.5,0.17,0.5,1.0,0.3,0.2,0.4,0.3,1.0,0.0,TwoStageMixtureNoScaling,1.2963,0.4308,1.0,2.3534
15,12-TwoStageWithin,exp_73,1.0,0.6204,0.6,0.5,0.2,0.5,1.0,0.6799999999999999,0.4,0.4,0.8,1.0,1.0,TwoStageMixtureNoScaling,0.7537,0.9755,1.0,0.2585
16,12-TwoStageWithin,exp_22,1.0,1.2651,0.5,0.6,0.17,0.4,1.0,0.8300000000000001,0.43,0.5,0.28,0.0,1.0,TwoStageMixtureNoScaling,1.2554,0.2938,0.0,0.6818
17,12-TwoStageWithin,catch_7,0.0,0.4376,0.5,0.5,0.48,0.5,1.0,0.52,0.21,0.5,0.28,1.0,0.0,TwoStageMixtureNoScaling,0.5414,0.0046,0.0,0.5494
18,12-TwoStageWithin,exp_90,1.0,1.1841,0.5,0.4,0.38,0.6,0.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageMixtureNoScaling,1.2833,0.5945,0.0,2.5825
19,12-TwoStageWithin,exp_59,0.0,2.8202,0.6,0.5,0.21,0.5,0.0,0.62,0.18,0.4,0.41,1.0,0.0,TwoStageMixtureNoScaling,1.2002,0.2142,0.0,0.9154
20,12-TwoStageWithin,exp_98,0.0,1.0027,0.5,0.4,0.38,0.6,0.0,0.6900000000000001,0.49,0.5,0.58,0.0,0.0,TwoStageMixtureNoScaling,1.2001,0.7591,1.0,0.475
21,12-TwoStageWithin,exp_99,1.0,0.6702,0.6,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.4,0.58,1.0,1.0,TwoStageMixtureNoScaling,1.2212,0.7306,1.0,0.2608
22,12-TwoStageWithin,exp_52,1.0,2.1427,0.5,0.6,0.32,0.4,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageMixtureNoScaling,1.0914,0.8584,1.0,0.4927
23,12-TwoStageWithin,catch_2,0.0,0.3658,0.5,0.5,0.6,0.5,1.0,0.4,0.22,0.5,0.38,0.0,0.0,TwoStageMixtureNoScaling,0.6366,0.0107,0.0,0.2482
24,12-TwoStageWithin,exp_30,0.0,1.2811,0.5,0.6,0.17,0.4,1.0,0.3,0.2,0.5,0.3,0.0,0.0,TwoStageMixtureNoScaling,1.2973,0.4404,0.0,0.8421
25,12-TwoStageWithin,exp_8,0.0,1.6616,0.5,0.4,0.29,0.6,1.0,0.5,0.18,0.5,0.7,0.0,0.0,TwoStageMixtureNoScaling,1.2958,0.4262,1.0,0.8228
26,12-TwoStageWithin,catch_3,0.0,0.4169,0.5,0.5,0.38,0.5,1.0,0.6799999999999999,0.58,0.5,0.19,1.0,0.0,TwoStageMixtureNoScaling,0.8278,0.0364,0.0,0.591
27,12-TwoStageWithin,exp_108,1.0,0.8069,0.5,0.6,0.4,0.4,0.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageMixtureNoScaling,1.0533,0.8818,1.0,0.736
28,12-TwoStageWithin,exp_36,0.0,3.6666,0.5,0.6,0.7,0.4,0.0,0.32,0.2,0.5,0.79,0.0,0.0,TwoStageMixtureNoScaling,1.2404,0.2674,0.0,1.3099
29,12-TwoStageWithin,exp_27,0.0,0.3845,0.6,0.5,0.17,0.5,0.0,0.3,0.2,0.4,0.3,1.0,0.0,TwoStageMixtureNoScaling,1.2813,0.6017,0.0,0.4074
30,12-TwoStageWithin,exp_69,1.0,0.2669,0.4,0.5,0.51,0.5,0.0,0.52,0.42,0.6,0.72,1.0,1.0,TwoStageMixtureNoScaling,1.1987,0.7609,1.0,2.8943
31,12-TwoStageWithin,exp_113,1.0,1.3721,0.6,0.5,0.22,0.5,1.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageMixtureNoScaling,1.2822,0.5988,1.0,3.2644
32,12-TwoStageWithin,exp_29,0.0,1.2567,0.4,0.5,0.17,0.5,0.0,0.3,0.2,0.6,0.3,1.0,0.0,TwoStageMixtureNoScaling,1.2942,0.5418,0.0,1.5268
33,12-TwoStageWithin,exp_23,1.0,1.3796,0.4,0.5,0.17,0.5,1.0,0.8300000000000001,0.43,0.6,0.28,1.0,1.0,TwoStageMixtureNoScaling,1.2011,0.2152,1.0,1.3251
34,12-TwoStageWithin,exp_114,1.0,0.4581,0.5,0.4,0.22,0.6,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageMixtureNoScaling,1.1768,0.7861,0.0,0.901
35,12-TwoStageWithin,exp_19,0.0,1.6287,0.6,0.5,0.17,0.5,0.0,0.8300000000000001,0.43,0.4,0.28,1.0,0.0,TwoStageMixtureNoScaling,1.2963,0.4309,0.0,1.0816
36,12-TwoStageWithin,exp_15,0.0,1.4181,0.4,0.5,0.29,0.5,1.0,0.5,0.18,0.6,0.7,1.0,0.0,TwoStageMixtureNoScaling,1.2413,0.2689,0.0,0.4223
37,12-TwoStageWithin,exp_45,0.0,0.8878,0.4,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageMixtureNoScaling,0.7969,0.0307,0.0,0.7782
38,12-TwoStageWithin,catch_0,0.0,0.1593,0.5,0.5,0.72,0.5,1.0,0.3,0.2,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.469,0.0019,0.0,1.052
39,12-TwoStageWithin,exp_9,0.0,2.3252,0.6,0.5,0.29,0.5,1.0,0.5,0.18,0.4,0.7,1.0,0.0,TwoStageMixtureNoScaling,1.2869,0.3776,1.0,1.2134
40,12-TwoStageWithin,exp_37,0.0,2.7558,0.4,0.5,0.7,0.5,0.0,0.32,0.2,0.6,0.79,1.0,0.0,TwoStageMixtureNoScaling,1.211,0.2267,0.0,0.7253
41,12-TwoStageWithin,exp_46,0.0,1.3078,0.5,0.6,0.48,0.4,1.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageMixtureNoScaling,0.7905,0.0296,0.0,1.7755
42,12-TwoStageWithin,catch_4,0.0,0.3809,0.5,0.5,0.31,0.5,1.0,0.73,0.4,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.7462,0.0229,0.0,2.3273
43,12-TwoStageWithin,exp_94,0.0,2.4718,0.5,0.6,0.38,0.4,1.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageMixtureNoScaling,1.2955,0.4236,1.0,1.4085
44,12-TwoStageWithin,exp_18,1.0,0.5032,0.5,0.4,0.17,0.6,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,1.0,TwoStageMixtureNoScaling,1.2982,0.4526,1.0,3.2172
45,12-TwoStageWithin,exp_20,1.0,3.3538,0.5,0.6,0.17,0.4,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,1.0,TwoStageMixtureNoScaling,1.2982,0.4526,0.0,2.0443
46,12-TwoStageWithin,exp_74,1.0,0.1437,0.5,0.4,0.2,0.6,0.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageMixtureNoScaling,0.5934,0.9925,1.0,0.731
47,12-TwoStageWithin,exp_40,0.0,0.4167,0.5,0.4,0.48,0.6,1.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageMixtureNoScaling,0.7905,0.0296,0.0,0.4246
48,12-TwoStageWithin,catch_6,0.0,0.6704,0.5,0.5,0.59,0.5,1.0,0.27,0.19,0.5,0.23,0.0,0.0,TwoStageMixtureNoScaling,0.6355,0.0106,0.0,0.2026
49,12-TwoStageWithin,exp_64,0.0,1.3844,0.5,0.4,0.51,0.6,1.0,0.52,0.42,0.5,0.72,0.0,0.0,TwoStageMixtureNoScaling,1.2527,0.6761,0.0,2.425
50,12-TwoStageWithin,exp_42,0.0,1.1608,0.5,0.4,0.48,0.6,0.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageMixtureNoScaling,0.923,0.0588,0.0,0.3829
51,12-TwoStageWithin,exp_89,1.0,0.5268,0.6,0.5,0.38,0.5,1.0,0.4,0.3,0.4,0.5,1.0,1.0,TwoStageMixtureNoScaling,1.2931,0.4077,0.0,0.9879
52,12-TwoStageWithin,exp_3,1.0,0.6542,0.6,0.5,0.49,0.5,0.0,0.8300000000000001,0.53,0.4,0.79,1.0,1.0,TwoStageMixtureNoScaling,1.1755,0.7875,1.0,0.3336
53,12-TwoStageWithin,exp_67,1.0,0.5888,0.6,0.5,0.51,0.5,0.0,0.52,0.42,0.4,0.72,1.0,1.0,TwoStageMixtureNoScaling,1.1769,0.786,0.0,0.6669
54,12-TwoStageWithin,exp_96,0.0,0.4759,0.5,0.4,0.38,0.6,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,0.0,TwoStageMixtureNoScaling,1.2795,0.6078,0.0,0.4322
55,12-TwoStageWithin,catch_5,0.0,1.3341,0.5,0.5,0.49,0.5,1.0,0.43,0.32,0.5,0.4,1.0,0.0,TwoStageMixtureNoScaling,1.0074,0.0871,0.0,0.4684
56,12-TwoStageWithin,exp_84,0.0,1.0058,0.5,0.6,0.29,0.4,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageMixtureNoScaling,1.2515,0.2864,1.0,2.1931
57,12-TwoStageWithin,exp_102,1.0,0.929,0.5,0.6,0.38,0.4,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageMixtureNoScaling,1.2795,0.6078,0.0,0.292
58,12-TwoStageWithin,exp_88,0.0,1.0165,0.5,0.4,0.38,0.6,1.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageMixtureNoScaling,1.2955,0.4236,0.0,3.3235
59,12-TwoStageWithin,exp_117,0.0,0.5511,0.4,0.5,0.22,0.5,0.0,0.79,0.42,0.6,0.49,1.0,0.0,TwoStageMixtureNoScaling,1.2526,0.6763,0.0,0.4564
60,12-TwoStageWithin,exp_78,1.0,0.2992,0.5,0.6,0.2,0.4,1.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageMixtureNoScaling,0.6843,0.9846,1.0,0.4509
61,12-TwoStageWithin,exp_50,1.0,0.3188,0.5,0.4,0.32,0.6,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageMixtureNoScaling,1.0914,0.8584,1.0,0.7846
62,12-TwoStageWithin,exp_115,0.0,2.2232,0.6,0.5,0.22,0.5,0.0,0.79,0.42,0.4,0.49,1.0,0.0,TwoStageMixtureNoScaling,1.2058,0.7519,1.0,0.8392
63,12-TwoStageWithin,exp_35,1.0,2.3316,0.6,0.5,0.7,0.5,0.0,0.32,0.2,0.4,0.79,1.0,1.0,TwoStageMixtureNoScaling,1.2386,0.2646,1.0,0.5638
64,12-TwoStageWithin,catch_1,0.0,0.782,0.5,0.5,0.41,0.5,1.0,0.5900000000000001,0.42,0.5,0.29,1.0,0.0,TwoStageMixtureNoScaling,0.892,0.0506,0.0,0.596
65,12-TwoStageWithin,exp_57,0.0,1.7676,0.6,0.5,0.21,0.5,1.0,0.62,0.18,0.4,0.41,1.0,0.0,TwoStageMixtureNoScaling,1.0768,0.1193,0.0,1.2598
66,12-TwoStageWithin,catch_9,0.0,0.7987,0.5,0.5,0.72,0.5,1.0,0.4,0.18,0.5,0.48,1.0,0.0,TwoStageMixtureNoScaling,0.5349,0.0043,0.0,0.2521
67,12-TwoStageWithin,exp_112,1.0,0.7919,0.5,0.4,0.22,0.6,1.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageMixtureNoScaling,1.2675,0.6426,1.0,0.1242
68,12-TwoStageWithin,exp_16,0.0,2.3733,0.5,0.4,0.17,0.6,1.0,0.8300000000000001,0.43,0.5,0.28,0.0,0.0,TwoStageMixtureNoScaling,1.2554,0.2938,0.0,1.5272
69,12-TwoStageWithin,exp_65,1.0,1.9735,0.6,0.5,0.51,0.5,1.0,0.52,0.42,0.4,0.72,1.0,1.0,TwoStageMixtureNoScaling,1.2675,0.6424,1.0,1.7803
70,12-TwoStageWithin,catch_12,0.0,0.3801,0.5,0.5,0.47,0.5,1.0,0.6,0.5,0.5,0.23,0.0,0.0,TwoStageMixtureNoScaling,0.7238,0.0199,0.0,0.2581
71,12-TwoStageWithin,exp_13,1.0,1.6124,0.4,0.5,0.29,0.5,0.0,0.5,0.18,0.6,0.7,1.0,1.0,TwoStageMixtureNoScaling,1.2953,0.4223,1.0,0.5397
72,12-TwoStageWithin,catch_18,0.0,1.3283,0.5,0.5,0.37,0.5,1.0,0.38,0.31,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.8994,0.0525,0.0,0.5899
73,12-TwoStageWithin,exp_7,1.0,0.4318,0.4,0.5,0.49,0.5,1.0,0.8300000000000001,0.53,0.6,0.79,1.0,1.0,TwoStageMixtureNoScaling,1.2858,0.5851,,
74,12-TwoStageWithin,exp_111,1.0,0.6087,0.4,0.5,0.4,0.5,1.0,0.3,0.21,0.6,0.78,1.0,1.0,TwoStageMixtureNoScaling,1.2421,0.6964,1.0,1.3035
75,12-TwoStageWithin,catch_15,0.0,0.4924,0.5,0.5,0.49,0.5,1.0,0.49,0.3,0.5,0.22,1.0,0.0,TwoStageMixtureNoScaling,0.6047,0.0083,0.0,0.4429
76,12-TwoStageWithin,exp_31,0.0,0.6667,0.4,0.5,0.17,0.5,1.0,0.3,0.2,0.6,0.3,1.0,0.0,TwoStageMixtureNoScaling,1.2856,0.3727,0.0,1.8882
77,12-TwoStageWithin,exp_39,1.0,0.5493,0.4,0.5,0.7,0.5,1.0,0.32,0.2,0.6,0.79,1.0,1.0,TwoStageMixtureNoScaling,1.0911,0.1274,0.0,0.8845
78,12-TwoStageWithin,exp_93,0.0,0.8408,0.4,0.5,0.38,0.5,0.0,0.4,0.3,0.6,0.5,1.0,0.0,TwoStageMixtureNoScaling,1.2945,0.5398,0.0,0.2293
79,12-TwoStageWithin,exp_76,1.0,1.0876,0.5,0.6,0.2,0.4,0.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageMixtureNoScaling,0.5934,0.9925,1.0,0.6794
80,12-TwoStageWithin,exp_81,0.0,2.7268,0.6,0.5,0.29,0.5,1.0,0.8099999999999999,0.22,0.4,0.61,1.0,0.0,TwoStageMixtureNoScaling,1.1195,0.1451,0.0,1.7171
