,subject_id,condition,choice,rt,gp,g1,p1,g0,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,14-TwoStageWithin,exp_59,0.0,2.3966,0.6,0.5,0.21,0.5,0.0,0.62,0.18,0.4,0.41,1.0,0.0,TwoStageMixtureNoScaling,1.1241,0.2512,0,1.7026
1,14-TwoStageWithin,exp_9,0.0,1.468,0.6,0.5,0.29,0.5,1.0,0.5,0.18,0.4,0.7,1.0,0.0,TwoStageMixtureNoScaling,1.1709,0.635,1,1.6471
2,14-TwoStageWithin,catch_1,0.0,2.0361,0.5,0.5,0.41,0.5,1.0,0.5900000000000001,0.42,0.5,0.29,1.0,0.0,TwoStageMixtureNoScaling,0.9722,0.1188,0,0.4848
3,14-TwoStageWithin,exp_1,1.0,0.7979,0.6,0.5,0.49,0.5,1.0,0.8300000000000001,0.53,0.4,0.79,1.0,1.0,TwoStageMixtureNoScaling,1.1603,0.6619,1,0.557
4,14-TwoStageWithin,exp_84,0.0,1.3112,0.5,0.6,0.29,0.4,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageMixtureNoScaling,0.8187,0.0562,0,1.3187
5,14-TwoStageWithin,exp_30,1.0,0.6275,0.5,0.6,0.17,0.4,1.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageMixtureNoScaling,1.1709,0.6348,1,0.6406
6,14-TwoStageWithin,exp_27,1.0,1.3089,0.6,0.5,0.17,0.5,0.0,0.3,0.2,0.4,0.3,1.0,1.0,TwoStageMixtureNoScaling,1.1928,0.5449,1,0.27
7,14-TwoStageWithin,exp_104,1.0,0.5198,0.5,0.4,0.4,0.6,1.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageMixtureNoScaling,1.0996,0.7631,0,1.5578
8,14-TwoStageWithin,exp_82,0.0,0.4124,0.5,0.4,0.29,0.6,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageMixtureNoScaling,0.8187,0.0562,0,0.6361
9,14-TwoStageWithin,exp_52,1.0,1.3115,0.5,0.6,0.32,0.4,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageMixtureNoScaling,1.119,0.7369,1,2.8201
10,14-TwoStageWithin,exp_15,0.0,0.6121,0.4,0.5,0.29,0.5,1.0,0.5,0.18,0.6,0.7,1.0,0.0,TwoStageMixtureNoScaling,1.1957,0.4539,0,0.7446
11,14-TwoStageWithin,exp_60,0.0,0.494,0.5,0.6,0.21,0.4,0.0,0.62,0.18,0.5,0.41,0.0,0.0,TwoStageMixtureNoScaling,1.0198,0.1486,0,1.1601
12,14-TwoStageWithin,exp_115,0.0,0.7483,0.6,0.5,0.22,0.5,0.0,0.79,0.42,0.4,0.49,1.0,0.0,TwoStageMixtureNoScaling,1.1725,0.6302,1,2.9237
13,14-TwoStageWithin,catch_2,0.0,1.3986,0.5,0.5,0.6,0.5,1.0,0.4,0.22,0.5,0.38,0.0,0.0,TwoStageMixtureNoScaling,0.8028,0.0518,0,0.3044
14,14-TwoStageWithin,exp_88,1.0,1.8157,0.5,0.4,0.38,0.6,1.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageMixtureNoScaling,1.1899,0.5633,0,0.1755
15,14-TwoStageWithin,exp_45,0.0,0.2249,0.4,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageMixtureNoScaling,0.5302,0.0076,0,0.4749
16,14-TwoStageWithin,exp_69,1.0,0.2399,0.4,0.5,0.51,0.5,0.0,0.52,0.42,0.6,0.72,1.0,1.0,TwoStageMixtureNoScaling,1.1958,0.5157,0,0.851
17,14-TwoStageWithin,catch_6,0.0,1.7315,0.5,0.5,0.59,0.5,1.0,0.27,0.19,0.5,0.23,0.0,0.0,TwoStageMixtureNoScaling,0.9588,0.1116,0,0.3828
18,14-TwoStageWithin,exp_37,0.0,1.1543,0.4,0.5,0.7,0.5,0.0,0.32,0.2,0.6,0.79,1.0,0.0,TwoStageMixtureNoScaling,1.025,0.1523,0,1.1505
19,14-TwoStageWithin,exp_57,1.0,1.0536,0.6,0.5,0.21,0.5,1.0,0.62,0.18,0.4,0.41,1.0,1.0,TwoStageMixtureNoScaling,1.1931,0.4288,0,1.6699
20,14-TwoStageWithin,exp_25,1.0,1.4182,0.6,0.5,0.17,0.5,1.0,0.3,0.2,0.4,0.3,1.0,1.0,TwoStageMixtureNoScaling,1.1228,0.7313,0,1.3333
21,14-TwoStageWithin,catch_7,0.0,1.8346,0.5,0.5,0.48,0.5,1.0,0.52,0.21,0.5,0.28,1.0,0.0,TwoStageMixtureNoScaling,0.6858,0.0262,0,0.3768
22,14-TwoStageWithin,exp_8,1.0,0.6902,0.5,0.4,0.29,0.6,1.0,0.5,0.18,0.5,0.7,0.0,1.0,TwoStageMixtureNoScaling,1.1957,0.4538,1,0.1442
