,subject_id,condition,choice,rt,gp,g1,p1,g0,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,7-TwoStageWithin,exp_117,0.0,0.3287,0.4,0.5,0.22,0.5,0.0,0.79,0.42,0.6,0.49,1.0,0.0,TwoStageMixtureNoScaling,0.52,0.5343,0,0.0584
1,7-TwoStageWithin,exp_88,0.0,0.8391,0.5,0.4,0.38,0.6,1.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.5164,0.5799,1,0.2863
2,7-TwoStageWithin,catch_9,1.0,0.0559,0.5,0.5,0.72,0.5,1.0,0.4,0.18,0.5,0.48,1.0,1.0,TwoStageMixtureNoScaling,0.5177,0.4329,0,0.1109
3,7-TwoStageWithin,exp_15,0.0,0.069,0.4,0.5,0.29,0.5,1.0,0.5,0.18,0.6,0.7,1.0,0.0,TwoStageMixtureNoScaling,0.5204,0.5253,1,0.2574
4,7-TwoStageWithin,exp_52,1.0,0.3567,0.5,0.6,0.32,0.4,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.5208,0.5022,1,0.2151
5,7-TwoStageWithin,exp_60,1.0,0.2328,0.5,0.6,0.21,0.4,0.0,0.62,0.18,0.5,0.41,0.0,1.0,TwoStageMixtureNoScaling,0.5205,0.5207,1,0.3553
6,7-TwoStageWithin,exp_108,0.0,0.1884,0.5,0.6,0.4,0.4,0.0,0.3,0.21,0.5,0.78,0.0,0.0,TwoStageMixtureNoScaling,0.5198,0.5391,0,1.4195
7,7-TwoStageWithin,exp_19,1.0,0.4514,0.6,0.5,0.17,0.5,0.0,0.8300000000000001,0.43,0.4,0.28,1.0,1.0,TwoStageMixtureNoScaling,0.5197,0.5402,0,0.2704
8,7-TwoStageWithin,catch_6,0.0,0.411,0.5,0.5,0.59,0.5,1.0,0.27,0.19,0.5,0.23,0.0,0.0,TwoStageMixtureNoScaling,0.5143,0.4031,1,0.5334
9,7-TwoStageWithin,catch_1,1.0,0.2259,0.5,0.5,0.41,0.5,1.0,0.5900000000000001,0.42,0.5,0.29,1.0,1.0,TwoStageMixtureNoScaling,0.5194,0.4536,0,0.101
10,7-TwoStageWithin,exp_36,0.0,0.5146,0.5,0.6,0.7,0.4,0.0,0.32,0.2,0.5,0.79,0.0,0.0,TwoStageMixtureNoScaling,0.5186,0.4436,0,1.4215
11,7-TwoStageWithin,exp_27,1.0,0.6736,0.6,0.5,0.17,0.5,0.0,0.3,0.2,0.4,0.3,1.0,1.0,TwoStageMixtureNoScaling,0.5188,0.5546,1,0.3117
12,7-TwoStageWithin,exp_1,0.0,0.1531,0.6,0.5,0.49,0.5,1.0,0.8300000000000001,0.53,0.4,0.79,1.0,0.0,TwoStageMixtureNoScaling,0.5195,0.5433,0,0.1029
13,7-TwoStageWithin,exp_102,0.0,0.8031,0.5,0.6,0.38,0.4,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,0.0,TwoStageMixtureNoScaling,0.5208,0.5021,0,0.3084
14,7-TwoStageWithin,catch_4,0.0,0.5966,0.5,0.5,0.31,0.5,1.0,0.73,0.4,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.5201,0.4673,0,0.1948
15,7-TwoStageWithin,exp_94,1.0,0.323,0.5,0.6,0.38,0.4,1.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.5207,0.4847,0,0.3333
16,7-TwoStageWithin,exp_68,1.0,0.1692,0.5,0.6,0.51,0.4,0.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageMixtureNoScaling,0.5208,0.4902,0,0.1874
17,7-TwoStageWithin,exp_3,1.0,1.826,0.6,0.5,0.49,0.5,0.0,0.8300000000000001,0.53,0.4,0.79,1.0,1.0,TwoStageMixtureNoScaling,0.5195,0.5434,1,0.154
18,7-TwoStageWithin,exp_53,0.0,0.8545,0.4,0.5,0.32,0.5,0.0,0.82,0.6900000000000001,0.6,0.49,1.0,0.0,TwoStageMixtureNoScaling,0.5204,0.5261,0,0.1526
19,7-TwoStageWithin,exp_80,1.0,0.157,0.5,0.4,0.29,0.6,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageMixtureNoScaling,0.5084,0.6329,0,0.3271
20,7-TwoStageWithin,exp_26,0.0,0.2955,0.5,0.4,0.17,0.6,0.0,0.3,0.2,0.5,0.3,0.0,0.0,TwoStageMixtureNoScaling,0.5183,0.5607,1,2.6867
21,7-TwoStageWithin,exp_67,0.0,1.5379,0.6,0.5,0.51,0.5,0.0,0.52,0.42,0.4,0.72,1.0,0.0,TwoStageMixtureNoScaling,0.52,0.5348,0,0.3746
