,subject_id,condition,choice,rt,gp,g1,p1,g0,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,11-TwoStageBetween,exp_90,1.0,1.7673,0.5,0.4,0.38,0.6,0.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageMixtureNoScaling,1.1282,0.3523,1,2.504
1,11-TwoStageBetween,exp_98,1.0,0.9879,0.5,0.4,0.38,0.6,0.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageMixtureNoScaling,1.1369,0.3815,1,0.4834
2,11-TwoStageBetween,exp_64,1.0,1.3698,0.5,0.4,0.51,0.6,1.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageMixtureNoScaling,1.1479,0.5339,1,1.9464
3,11-TwoStageBetween,exp_91,1.0,0.8548,0.6,0.5,0.38,0.5,0.0,0.4,0.3,0.4,0.5,1.0,1.0,TwoStageMixtureNoScaling,1.118,0.3256,1,0.678
4,11-TwoStageBetween,exp_53,1.0,0.6653,0.4,0.5,0.32,0.5,0.0,0.82,0.6900000000000001,0.6,0.49,1.0,1.0,TwoStageMixtureNoScaling,1.1403,0.3957,0,0.6579
5,11-TwoStageBetween,exp_99,0.0,0.9435,0.6,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.4,0.58,1.0,0.0,TwoStageMixtureNoScaling,1.1189,0.3276,0,1.3546
6,11-TwoStageBetween,exp_50,1.0,1.448,0.5,0.4,0.32,0.6,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageMixtureNoScaling,1.1497,0.5115,0,2.2033
7,11-TwoStageBetween,exp_57,0.0,1.4447,0.6,0.5,0.21,0.5,1.0,0.62,0.18,0.4,0.41,1.0,0.0,TwoStageMixtureNoScaling,0.8789,0.0942,0,0.2426
8,11-TwoStageBetween,exp_101,0.0,0.2176,0.4,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.6,0.58,1.0,0.0,TwoStageMixtureNoScaling,1.0897,0.2707,0,0.7552
9,11-TwoStageBetween,exp_113,1.0,1.0148,0.6,0.5,0.22,0.5,1.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageMixtureNoScaling,1.1161,0.3212,1,0.3194
10,11-TwoStageBetween,exp_107,0.0,3.6955,0.6,0.5,0.4,0.5,0.0,0.3,0.21,0.4,0.78,1.0,0.0,TwoStageMixtureNoScaling,1.1354,0.3759,0,2.9941
11,11-TwoStageBetween,exp_23,0.0,0.6226,0.4,0.5,0.17,0.5,1.0,0.8300000000000001,0.43,0.6,0.28,1.0,0.0,TwoStageMixtureNoScaling,1.0034,0.1719,0,2.2789
12,11-TwoStageBetween,exp_84,0.0,1.1757,0.5,0.6,0.29,0.4,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageMixtureNoScaling,0.8482,0.081,0,0.6718
13,11-TwoStageBetween,catch_4,0.0,0.7341,0.5,0.5,0.31,0.5,1.0,0.73,0.4,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.9266,0.1187,0,1.6561
14,11-TwoStageBetween,exp_35,0.0,1.0361,0.6,0.5,0.7,0.5,0.0,0.32,0.2,0.4,0.79,1.0,0.0,TwoStageMixtureNoScaling,1.0329,0.199,0,0.196
15,11-TwoStageBetween,exp_42,0.0,1.083,0.5,0.4,0.48,0.6,0.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageMixtureNoScaling,0.6824,0.0323,0,0.6886
