,subject_id,condition,choice,rt,gp,g1,p1,g0,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,6-TwoStageBetween,exp_74,0.0,1.1457,0.5,0.4,0.2,0.6,0.0,0.6799999999999999,0.4,0.5,0.8,0.0,0.0,TwoStageMixtureNoScaling,0.6846,0.8335,1,0.2783
1,6-TwoStageBetween,catch_1,1.0,0.3713,0.5,0.5,0.41,0.5,1.0,0.5900000000000001,0.42,0.5,0.29,1.0,1.0,TwoStageMixtureNoScaling,0.6989,0.1811,0,1.1449
2,6-TwoStageBetween,exp_43,0.0,0.1918,0.6,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.4,0.81,1.0,0.0,TwoStageMixtureNoScaling,0.4372,0.0267,0,0.2814
3,6-TwoStageBetween,exp_64,1.0,0.5221,0.5,0.4,0.51,0.6,1.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageMixtureNoScaling,0.7938,0.6515,1,1.3522
4,6-TwoStageBetween,exp_82,0.0,0.7161,0.5,0.4,0.29,0.6,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageMixtureNoScaling,0.8107,0.4145,0,2.0098
5,6-TwoStageBetween,exp_27,1.0,0.9099,0.6,0.5,0.17,0.5,0.0,0.3,0.2,0.4,0.3,1.0,1.0,TwoStageMixtureNoScaling,0.8176,0.4835,1,0.817
6,6-TwoStageBetween,exp_52,1.0,0.2994,0.5,0.6,0.32,0.4,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.8059,0.607,0,0.2869
7,6-TwoStageBetween,exp_8,1.0,0.7346,0.5,0.4,0.29,0.6,1.0,0.5,0.18,0.5,0.7,0.0,1.0,TwoStageMixtureNoScaling,0.7944,0.6495,0,0.1592
8,6-TwoStageBetween,exp_47,0.0,0.0946,0.4,0.5,0.48,0.5,1.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageMixtureNoScaling,0.4782,0.0391,0,0.1178
9,6-TwoStageBetween,exp_67,1.0,0.3979,0.6,0.5,0.51,0.5,0.0,0.52,0.42,0.4,0.72,1.0,1.0,TwoStageMixtureNoScaling,0.8109,0.5814,0,0.7488
10,6-TwoStageBetween,exp_42,0.0,0.7307,0.5,0.4,0.48,0.6,0.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageMixtureNoScaling,0.7627,0.2726,0,0.4748
11,6-TwoStageBetween,exp_101,1.0,1.5013,0.4,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.6,0.58,1.0,1.0,TwoStageMixtureNoScaling,0.817,0.5266,0,0.3584
12,6-TwoStageBetween,exp_104,0.0,0.7818,0.5,0.4,0.4,0.6,1.0,0.3,0.21,0.5,0.78,0.0,0.0,TwoStageMixtureNoScaling,0.7518,0.7452,0,0.2172
13,6-TwoStageBetween,catch_0,0.0,0.2891,0.5,0.5,0.72,0.5,1.0,0.3,0.2,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.517,0.0538,0,0.4442
14,6-TwoStageBetween,exp_57,0.0,1.4445,0.6,0.5,0.21,0.5,1.0,0.62,0.18,0.4,0.41,1.0,0.0,TwoStageMixtureNoScaling,0.7982,0.36,1,0.2292
15,6-TwoStageBetween,exp_53,1.0,0.655,0.4,0.5,0.32,0.5,0.0,0.82,0.6900000000000001,0.6,0.49,1.0,1.0,TwoStageMixtureNoScaling,0.7735,0.7037,1,0.7026
16,6-TwoStageBetween,exp_25,0.0,0.3679,0.6,0.5,0.17,0.5,1.0,0.3,0.2,0.4,0.3,1.0,0.0,TwoStageMixtureNoScaling,0.81,0.5867,1,1.795
17,6-TwoStageBetween,exp_84,1.0,0.526,0.5,0.6,0.29,0.4,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageMixtureNoScaling,0.8107,0.4145,0,0.22
18,6-TwoStageBetween,exp_90,0.0,0.1735,0.5,0.4,0.38,0.6,0.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.8177,0.4891,0,0.5321
19,6-TwoStageBetween,exp_102,1.0,0.224,0.5,0.6,0.38,0.4,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageMixtureNoScaling,0.7953,0.6467,0,0.6252
20,6-TwoStageBetween,exp_114,0.0,0.2414,0.5,0.4,0.22,0.6,0.0,0.79,0.42,0.5,0.49,0.0,0.0,TwoStageMixtureNoScaling,0.8003,0.6296,1,0.5597
21,6-TwoStageBetween,exp_18,1.0,0.2059,0.5,0.4,0.17,0.6,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,1.0,TwoStageMixtureNoScaling,0.8174,0.4788,0,1.5768
22,6-TwoStageBetween,exp_19,1.0,0.3821,0.6,0.5,0.17,0.5,0.0,0.8300000000000001,0.43,0.4,0.28,1.0,1.0,TwoStageMixtureNoScaling,0.8037,0.3805,1,0.5288
23,6-TwoStageBetween,exp_30,1.0,1.2817,0.5,0.6,0.17,0.4,1.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageMixtureNoScaling,0.7786,0.692,1,1.0482
24,6-TwoStageBetween,exp_9,0.0,0.373,0.6,0.5,0.29,0.5,1.0,0.5,0.18,0.4,0.7,1.0,0.0,TwoStageMixtureNoScaling,0.8178,0.4917,0,1.6679
25,6-TwoStageBetween,exp_59,1.0,0.2529,0.6,0.5,0.21,0.5,0.0,0.62,0.18,0.4,0.41,1.0,1.0,TwoStageMixtureNoScaling,0.7617,0.2707,0,0.4202
26,6-TwoStageBetween,exp_29,0.0,1.2635,0.4,0.5,0.17,0.5,0.0,0.3,0.2,0.6,0.3,1.0,0.0,TwoStageMixtureNoScaling,0.8175,0.48,0,1.0369
27,6-TwoStageBetween,exp_96,1.0,0.6387,0.5,0.4,0.38,0.6,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageMixtureNoScaling,0.7953,0.6467,1,1.5657
28,6-TwoStageBetween,exp_58,0.0,1.5549,0.5,0.4,0.21,0.6,0.0,0.62,0.18,0.5,0.41,0.0,0.0,TwoStageMixtureNoScaling,0.8073,0.3964,0,2.3554
29,6-TwoStageBetween,exp_60,0.0,0.3295,0.5,0.6,0.21,0.4,0.0,0.62,0.18,0.5,0.41,0.0,0.0,TwoStageMixtureNoScaling,0.8073,0.3964,0,1.1153
30,6-TwoStageBetween,exp_1,0.0,0.3381,0.6,0.5,0.49,0.5,1.0,0.8300000000000001,0.53,0.4,0.79,1.0,0.0,TwoStageMixtureNoScaling,0.8076,0.5992,0,0.9829
31,6-TwoStageBetween,exp_37,0.0,0.7751,0.4,0.5,0.7,0.5,0.0,0.32,0.2,0.6,0.79,1.0,0.0,TwoStageMixtureNoScaling,0.7439,0.2402,1,0.5767
32,6-TwoStageBetween,exp_26,1.0,0.256,0.5,0.4,0.17,0.6,0.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageMixtureNoScaling,0.8081,0.5967,0,1.3742
33,6-TwoStageBetween,exp_99,0.0,1.3722,0.6,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.4,0.58,1.0,0.0,TwoStageMixtureNoScaling,0.8168,0.5293,0,0.2382
34,6-TwoStageBetween,exp_68,0.0,0.5207,0.5,0.6,0.51,0.4,0.0,0.52,0.42,0.5,0.72,0.0,0.0,TwoStageMixtureNoScaling,0.8149,0.552,0,0.2805
35,6-TwoStageBetween,catch_9,0.0,0.8595,0.5,0.5,0.72,0.5,1.0,0.4,0.18,0.5,0.48,1.0,0.0,TwoStageMixtureNoScaling,0.5403,0.0642,0,1.5075
36,6-TwoStageBetween,exp_108,1.0,0.2687,0.5,0.6,0.4,0.4,0.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageMixtureNoScaling,0.7916,0.658,0,0.5319
37,6-TwoStageBetween,exp_91,1.0,0.625,0.6,0.5,0.38,0.5,0.0,0.4,0.3,0.4,0.5,1.0,1.0,TwoStageMixtureNoScaling,0.8147,0.4424,0,0.2442
38,6-TwoStageBetween,exp_94,0.0,2.6905,0.5,0.6,0.38,0.4,1.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.809,0.5922,0,1.0466
39,6-TwoStageBetween,exp_116,1.0,0.2126,0.5,0.6,0.22,0.4,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.8003,0.6296,0,0.3724
40,6-TwoStageBetween,exp_46,1.0,1.0165,0.5,0.6,0.48,0.4,1.0,0.79,0.1699999999999999,0.5,0.81,0.0,1.0,TwoStageMixtureNoScaling,0.7988,0.3622,0,1.8201
41,6-TwoStageBetween,exp_15,1.0,0.6295,0.4,0.5,0.29,0.5,1.0,0.5,0.18,0.6,0.7,1.0,1.0,TwoStageMixtureNoScaling,0.8176,0.4855,1,0.2082
42,6-TwoStageBetween,catch_3,0.0,0.4208,0.5,0.5,0.38,0.5,1.0,0.6799999999999999,0.58,0.5,0.19,1.0,0.0,TwoStageMixtureNoScaling,0.6433,0.1285,0,0.6106
43,6-TwoStageBetween,catch_4,0.0,0.7546,0.5,0.5,0.31,0.5,1.0,0.73,0.4,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.6777,0.159,0,0.3835
44,6-TwoStageBetween,exp_88,1.0,2.0064,0.5,0.4,0.38,0.6,1.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.809,0.5922,1,0.4387
45,6-TwoStageBetween,exp_113,1.0,0.3825,0.6,0.5,0.22,0.5,1.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageMixtureNoScaling,0.7889,0.6659,0,0.312
46,6-TwoStageBetween,exp_35,0.0,1.0087,0.6,0.5,0.7,0.5,0.0,0.32,0.2,0.4,0.79,1.0,0.0,TwoStageMixtureNoScaling,0.7447,0.2415,0,0.1993
47,6-TwoStageBetween,catch_5,1.0,0.523,0.5,0.5,0.49,0.5,1.0,0.43,0.32,0.5,0.4,1.0,1.0,TwoStageMixtureNoScaling,0.7631,0.2733,0,0.5432
48,6-TwoStageBetween,exp_80,0.0,0.5897,0.5,0.4,0.29,0.6,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageMixtureNoScaling,0.8174,0.5177,0,0.4371
49,6-TwoStageBetween,exp_107,1.0,0.6151,0.6,0.5,0.4,0.5,0.0,0.3,0.21,0.4,0.78,1.0,1.0,TwoStageMixtureNoScaling,0.8059,0.6072,1,0.8606
50,6-TwoStageBetween,exp_36,0.0,1.1309,0.5,0.6,0.7,0.4,0.0,0.32,0.2,0.5,0.79,0.0,0.0,TwoStageMixtureNoScaling,0.795,0.3495,1,0.2894
51,6-TwoStageBetween,catch_7,0.0,0.4683,0.5,0.5,0.48,0.5,1.0,0.52,0.21,0.5,0.28,1.0,0.0,TwoStageMixtureNoScaling,0.5594,0.0738,0,0.5497
