,subject_id,condition,choice,rt,gp,g1,p1,g0,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,19-TwoStageWithin,exp_78,1.0,0.3985,0.5,0.6,0.2,0.4,1.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageMixtureNoScaling,0.3169,0.9999,1.0,1.1362
1,19-TwoStageWithin,exp_8,1.0,1.8844,0.5,0.4,0.29,0.6,1.0,0.5,0.18,0.5,0.7,0.0,1.0,TwoStageMixtureNoScaling,0.6464,0.9897,1.0,0.521
2,19-TwoStageWithin,exp_9,1.0,0.6671,0.6,0.5,0.29,0.5,1.0,0.5,0.18,0.4,0.7,1.0,1.0,TwoStageMixtureNoScaling,0.7616,0.9771,1.0,1.8556
3,19-TwoStageWithin,catch_1,0.0,1.0469,0.5,0.5,0.41,0.5,1.0,0.5900000000000001,0.42,0.5,0.29,1.0,0.0,TwoStageMixtureNoScaling,1.009,0.079,0.0,0.6619
4,19-TwoStageWithin,exp_25,1.0,0.2381,0.6,0.5,0.17,0.5,1.0,0.3,0.2,0.4,0.3,1.0,1.0,TwoStageMixtureNoScaling,1.2666,0.6913,1.0,1.3953
5,19-TwoStageWithin,exp_114,1.0,0.5771,0.5,0.4,0.22,0.6,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.4882,0.9979,1.0,0.2154
6,19-TwoStageWithin,catch_0,0.0,0.1656,0.5,0.5,0.72,0.5,1.0,0.3,0.2,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.2202,0.0,0.0,0.3948
7,19-TwoStageWithin,exp_115,1.0,0.35,0.6,0.5,0.22,0.5,0.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageMixtureNoScaling,0.738,0.9803,1.0,0.779
8,19-TwoStageWithin,exp_88,1.0,2.0279,0.5,0.4,0.38,0.6,1.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageMixtureNoScaling,1.2215,0.7592,1.0,1.05
9,19-TwoStageWithin,exp_90,1.0,1.269,0.5,0.4,0.38,0.6,0.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageMixtureNoScaling,1.0036,0.9156,1.0,0.2465
