,subject_id,condition,choice,rt,gp,g1,p1,g0,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,18-TwoStageMixtureNoScaling,exp_74,1.0,0.1394,0.5,0.4,0.2,0.6,0.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageMixtureNoScaling,0.4457,0.9909,1.0,0.1424
1,18-TwoStageMixtureNoScaling,exp_115,1.0,0.6051,0.6,0.5,0.22,0.5,0.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageMixtureNoScaling,0.8165,0.8695,1.0,0.6388
2,18-TwoStageMixtureNoScaling,exp_117,0.0,0.7688,0.4,0.5,0.22,0.5,0.0,0.79,0.42,0.6,0.49,1.0,0.0,TwoStageMixtureNoScaling,0.8165,0.8695,1.0,0.2317
3,18-TwoStageMixtureNoScaling,exp_43,0.0,0.3456,0.6,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.4,0.81,1.0,0.0,TwoStageMixtureNoScaling,1.0014,0.3785,1.0,0.2718
4,18-TwoStageMixtureNoScaling,catch_7,0.0,0.8083,0.5,0.5,0.48,0.5,1.0,0.52,0.21,0.5,0.28,1.0,0.0,TwoStageMixtureNoScaling,0.5305,0.021,0.0,0.632
5,18-TwoStageMixtureNoScaling,exp_82,0.0,3.4075,0.5,0.4,0.29,0.6,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageMixtureNoScaling,1.0139,0.5423,1.0,0.265
6,18-TwoStageMixtureNoScaling,exp_19,1.0,2.9158,0.6,0.5,0.17,0.5,0.0,0.8300000000000001,0.43,0.4,0.28,1.0,1.0,TwoStageMixtureNoScaling,1.0012,0.6111,0.0,3.0095
7,18-TwoStageMixtureNoScaling,exp_10,1.0,1.376,0.5,0.4,0.29,0.6,0.0,0.5,0.18,0.5,0.7,0.0,1.0,TwoStageMixtureNoScaling,0.9198,0.7735,1.0,0.411
8,18-TwoStageMixtureNoScaling,exp_80,1.0,1.5742,0.5,0.4,0.29,0.6,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageMixtureNoScaling,0.9951,0.3577,0.0,0.8774
9,18-TwoStageMixtureNoScaling,exp_47,1.0,0.2766,0.4,0.5,0.48,0.5,1.0,0.79,0.1699999999999999,0.6,0.81,1.0,1.0,TwoStageMixtureNoScaling,0.9215,0.2225,0.0,0.3538
10,18-TwoStageMixtureNoScaling,catch_9,0.0,0.9487,0.5,0.5,0.72,0.5,1.0,0.4,0.18,0.5,0.48,1.0,0.0,TwoStageMixtureNoScaling,0.4861,0.014,0.0,0.4172
11,18-TwoStageMixtureNoScaling,exp_59,1.0,1.5313,0.6,0.5,0.21,0.5,0.0,0.62,0.18,0.4,0.41,1.0,1.0,TwoStageMixtureNoScaling,1.0155,0.525,0.0,0.3644
12,18-TwoStageMixtureNoScaling,exp_101,0.0,0.5364,0.4,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.6,0.58,1.0,0.0,TwoStageMixtureNoScaling,0.8636,0.8327,1.0,0.3681
13,18-TwoStageMixtureNoScaling,exp_84,0.0,1.9141,0.5,0.6,0.29,0.4,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageMixtureNoScaling,1.0139,0.4452,0.0,2.4095
14,18-TwoStageMixtureNoScaling,exp_91,0.0,0.7126,0.6,0.5,0.38,0.5,0.0,0.4,0.3,0.4,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.9707,0.6928,1.0,1.4007
15,18-TwoStageMixtureNoScaling,exp_99,1.0,0.4186,0.6,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.4,0.58,1.0,1.0,TwoStageMixtureNoScaling,0.8636,0.8327,0.0,0.3632
16,18-TwoStageMixtureNoScaling,exp_46,0.0,0.287,0.5,0.6,0.48,0.4,1.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageMixtureNoScaling,0.7638,0.0971,0.0,0.2045
17,18-TwoStageMixtureNoScaling,catch_0,0.0,0.3521,0.5,0.5,0.72,0.5,1.0,0.3,0.2,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.3986,0.005,0.0,0.1943
18,18-TwoStageMixtureNoScaling,exp_94,0.0,0.3505,0.5,0.6,0.38,0.4,1.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageMixtureNoScaling,1.0097,0.4158,0.0,2.3557
19,18-TwoStageMixtureNoScaling,exp_113,0.0,1.6579,0.6,0.5,0.22,0.5,1.0,0.79,0.42,0.4,0.49,1.0,0.0,TwoStageMixtureNoScaling,0.9342,0.7543,1.0,1.1013
20,18-TwoStageMixtureNoScaling,exp_64,1.0,1.2869,0.5,0.4,0.51,0.6,1.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageMixtureNoScaling,0.9376,0.7494,1.0,0.5683
21,18-TwoStageMixtureNoScaling,exp_18,1.0,2.9761,0.5,0.4,0.17,0.6,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,1.0,TwoStageMixtureNoScaling,1.0137,0.5444,1.0,0.8317
22,18-TwoStageMixtureNoScaling,exp_22,0.0,0.5629,0.5,0.6,0.17,0.4,1.0,0.8300000000000001,0.43,0.5,0.28,0.0,0.0,TwoStageMixtureNoScaling,0.9764,0.31,1.0,2.8994
23,18-TwoStageMixtureNoScaling,catch_8,0.0,0.2287,0.5,0.5,0.32,0.5,1.0,0.5,0.37,0.5,0.22,0.0,0.0,TwoStageMixtureNoScaling,0.8181,0.1292,0.0,1.4934
24,18-TwoStageMixtureNoScaling,exp_73,1.0,0.9729,0.6,0.5,0.2,0.5,1.0,0.6799999999999999,0.4,0.4,0.8,1.0,1.0,TwoStageMixtureNoScaling,0.4755,0.9874,1.0,0.4815
25,18-TwoStageMixtureNoScaling,exp_1,1.0,0.8606,0.6,0.5,0.49,0.5,1.0,0.8300000000000001,0.53,0.4,0.79,1.0,1.0,TwoStageMixtureNoScaling,0.8817,0.8158,1.0,0.6742
26,18-TwoStageMixtureNoScaling,exp_40,0.0,0.5195,0.5,0.4,0.48,0.6,1.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageMixtureNoScaling,0.8557,0.157,0.0,1.703
27,18-TwoStageMixtureNoScaling,exp_57,0.0,2.2546,0.6,0.5,0.21,0.5,1.0,0.62,0.18,0.4,0.41,1.0,0.0,TwoStageMixtureNoScaling,0.9897,0.3419,0.0,0.1562
28,18-TwoStageMixtureNoScaling,exp_102,1.0,1.2817,0.5,0.6,0.38,0.4,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageMixtureNoScaling,1.0096,0.5729,0.0,0.6735
29,18-TwoStageMixtureNoScaling,exp_8,0.0,1.8125,0.5,0.4,0.29,0.6,1.0,0.5,0.18,0.5,0.7,0.0,0.0,TwoStageMixtureNoScaling,1.0006,0.6133,1.0,3.1547
30,18-TwoStageMixtureNoScaling,exp_9,1.0,0.3217,0.6,0.5,0.29,0.5,1.0,0.5,0.18,0.4,0.7,1.0,1.0,TwoStageMixtureNoScaling,0.9574,0.7179,1.0,3.5805
31,18-TwoStageMixtureNoScaling,exp_88,0.0,0.2065,0.5,0.4,0.38,0.6,1.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageMixtureNoScaling,1.0163,0.509,1.0,0.4297
32,18-TwoStageMixtureNoScaling,exp_3,1.0,0.7826,0.6,0.5,0.49,0.5,0.0,0.8300000000000001,0.53,0.4,0.79,1.0,1.0,TwoStageMixtureNoScaling,0.7557,0.9059,0.0,0.7571
33,18-TwoStageMixtureNoScaling,catch_1,0.0,0.3589,0.5,0.5,0.41,0.5,1.0,0.5900000000000001,0.42,0.5,0.29,1.0,0.0,TwoStageMixtureNoScaling,0.7628,0.0965,0.0,1.0886
34,18-TwoStageMixtureNoScaling,catch_4,0.0,0.251,0.5,0.5,0.31,0.5,1.0,0.73,0.4,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.6738,0.0582,0.0,0.1831
35,18-TwoStageMixtureNoScaling,exp_69,1.0,0.204,0.4,0.5,0.51,0.5,0.0,0.52,0.42,0.6,0.72,1.0,1.0,TwoStageMixtureNoScaling,0.8295,0.8602,1.0,1.4796
36,18-TwoStageMixtureNoScaling,catch_5,0.0,2.2821,0.5,0.5,0.49,0.5,1.0,0.43,0.32,0.5,0.4,1.0,0.0,TwoStageMixtureNoScaling,0.8311,0.1382,0.0,2.1088
37,18-TwoStageMixtureNoScaling,exp_67,1.0,0.6636,0.6,0.5,0.51,0.5,0.0,0.52,0.42,0.4,0.72,1.0,1.0,TwoStageMixtureNoScaling,0.8295,0.8602,1.0,0.9829
38,18-TwoStageMixtureNoScaling,exp_116,1.0,1.8736,0.5,0.6,0.22,0.4,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.9198,0.7735,0.0,0.3611
39,18-TwoStageMixtureNoScaling,exp_26,1.0,0.349,0.5,0.4,0.17,0.6,0.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageMixtureNoScaling,0.9898,0.6475,0.0,0.9803
