,subject_id,condition,choice,rt,gp,g1,p1,g0,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,13-TwoStageWithin,exp_67,1.0,0.3941,0.6,0.5,0.51,0.5,0.0,0.52,0.42,0.4,0.72,1.0,1.0,TwoStageMixtureNoScaling,0.85,0.7418,1,0.3528
1,13-TwoStageWithin,exp_60,1.0,0.8495,0.5,0.6,0.21,0.4,0.0,0.62,0.18,0.5,0.41,0.0,1.0,TwoStageMixtureNoScaling,0.8849,0.3215,0,1.1911
2,13-TwoStageWithin,exp_26,0.0,1.6683,0.5,0.4,0.17,0.6,0.0,0.3,0.2,0.5,0.3,0.0,0.0,TwoStageMixtureNoScaling,0.9159,0.5532,1,0.275
3,13-TwoStageWithin,exp_3,0.0,1.2184,0.6,0.5,0.49,0.5,0.0,0.8300000000000001,0.53,0.4,0.79,1.0,0.0,TwoStageMixtureNoScaling,0.8193,0.7851,1,0.3278
4,13-TwoStageWithin,exp_8,1.0,0.5587,0.5,0.4,0.29,0.6,1.0,0.5,0.18,0.5,0.7,0.0,1.0,TwoStageMixtureNoScaling,0.8256,0.7771,1,1.4879
5,13-TwoStageWithin,exp_10,0.0,0.1847,0.5,0.4,0.29,0.6,0.0,0.5,0.18,0.5,0.7,0.0,0.0,TwoStageMixtureNoScaling,0.895,0.646,1,0.7933
6,13-TwoStageWithin,exp_50,1.0,0.2793,0.5,0.4,0.32,0.6,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.7599,0.8467,1,0.7758
7,13-TwoStageWithin,catch_4,0.0,0.4031,0.5,0.5,0.31,0.5,1.0,0.73,0.4,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.6719,0.0917,1,0.4464
8,13-TwoStageWithin,exp_52,0.0,0.6803,0.5,0.6,0.32,0.4,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,0.0,TwoStageMixtureNoScaling,0.818,0.7868,1,0.7695
9,13-TwoStageWithin,exp_116,1.0,1.5788,0.5,0.6,0.22,0.4,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.8406,0.7562,1,0.3458
10,13-TwoStageWithin,exp_35,0.0,0.3699,0.6,0.5,0.7,0.5,0.0,0.32,0.2,0.4,0.79,1.0,0.0,TwoStageMixtureNoScaling,0.8357,0.2334,0,0.6612
11,13-TwoStageWithin,exp_64,1.0,0.5282,0.5,0.4,0.51,0.6,1.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageMixtureNoScaling,0.7312,0.8697,1,2.2149
12,13-TwoStageWithin,catch_6,0.0,0.3022,0.5,0.5,0.59,0.5,1.0,0.27,0.19,0.5,0.23,0.0,0.0,TwoStageMixtureNoScaling,0.6021,0.0591,0,0.8027
13,13-TwoStageWithin,exp_25,0.0,0.6112,0.6,0.5,0.17,0.5,1.0,0.3,0.2,0.4,0.3,1.0,0.0,TwoStageMixtureNoScaling,0.8422,0.7538,0,0.3814
14,13-TwoStageWithin,exp_36,0.0,0.1486,0.5,0.6,0.7,0.4,0.0,0.32,0.2,0.5,0.79,0.0,0.0,TwoStageMixtureNoScaling,0.7931,0.1826,0,2.9664
15,13-TwoStageWithin,exp_9,0.0,0.6498,0.6,0.5,0.29,0.5,1.0,0.5,0.18,0.4,0.7,1.0,0.0,TwoStageMixtureNoScaling,0.7946,0.8135,1,3.5139
16,13-TwoStageWithin,exp_101,1.0,1.5937,0.4,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.6,0.58,1.0,1.0,TwoStageMixtureNoScaling,0.869,0.7081,1,1.312
17,13-TwoStageWithin,exp_84,0.0,0.3,0.5,0.6,0.29,0.4,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageMixtureNoScaling,0.871,0.2913,0,0.9553
18,13-TwoStageWithin,exp_27,0.0,2.6722,0.6,0.5,0.17,0.5,0.0,0.3,0.2,0.4,0.3,1.0,0.0,TwoStageMixtureNoScaling,0.9039,0.6161,1,1.0813
19,13-TwoStageWithin,exp_73,1.0,0.1926,0.6,0.5,0.2,0.5,1.0,0.6799999999999999,0.4,0.4,0.8,1.0,1.0,TwoStageMixtureNoScaling,0.3389,0.9961,1,0.179
20,13-TwoStageWithin,exp_89,1.0,1.672,0.6,0.5,0.38,0.5,1.0,0.4,0.3,0.4,0.5,1.0,1.0,TwoStageMixtureNoScaling,0.8814,0.6817,1,0.6604
21,13-TwoStageWithin,exp_69,0.0,1.197,0.4,0.5,0.51,0.5,0.0,0.52,0.42,0.6,0.72,1.0,0.0,TwoStageMixtureNoScaling,0.8547,0.734,1,0.8468
22,13-TwoStageWithin,exp_102,1.0,0.3241,0.5,0.6,0.38,0.4,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageMixtureNoScaling,0.8196,0.7847,1,0.6933
23,13-TwoStageWithin,exp_53,1.0,0.2775,0.4,0.5,0.32,0.5,0.0,0.82,0.6900000000000001,0.6,0.49,1.0,1.0,TwoStageMixtureNoScaling,0.7904,0.8179,1,0.3243
24,13-TwoStageWithin,exp_18,0.0,0.5081,0.5,0.4,0.17,0.6,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,0.0,TwoStageMixtureNoScaling,0.9193,0.4912,1,1.6099
