,subject_id,condition,choice,rt,gp,g1,p1,g0,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,2-TwoStageBetween,exp_90,0.0,0.3351,0.5,0.4,0.38,0.6,0.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.3905,0.5997,1,0.1918
1,2-TwoStageBetween,exp_27,1.0,0.0723,0.6,0.5,0.17,0.5,0.0,0.3,0.2,0.4,0.3,1.0,1.0,TwoStageMixtureNoScaling,0.3359,0.8159,1,0.2933
2,2-TwoStageBetween,catch_0,0.0,0.1294,0.5,0.5,0.72,0.5,1.0,0.3,0.2,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.1038,0.0005,0,0.0935
3,2-TwoStageBetween,catch_4,0.0,0.1645,0.5,0.5,0.31,0.5,1.0,0.73,0.4,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.174,0.0116,0,0.0761
4,2-TwoStageBetween,exp_47,0.0,0.2963,0.4,0.5,0.48,0.5,1.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageMixtureNoScaling,0.3585,0.2445,0,0.7089
5,2-TwoStageBetween,exp_37,1.0,0.7973,0.4,0.5,0.7,0.5,0.0,0.32,0.2,0.6,0.79,1.0,1.0,TwoStageMixtureNoScaling,0.3759,0.3097,0,0.3399
6,2-TwoStageBetween,catch_5,0.0,0.1013,0.5,0.5,0.49,0.5,1.0,0.43,0.32,0.5,0.4,1.0,0.0,TwoStageMixtureNoScaling,0.2981,0.1141,0,0.1084
7,2-TwoStageBetween,exp_19,1.0,0.6239,0.6,0.5,0.17,0.5,0.0,0.8300000000000001,0.43,0.4,0.28,1.0,1.0,TwoStageMixtureNoScaling,0.3906,0.5983,0,0.246
8,2-TwoStageBetween,exp_29,0.0,0.4457,0.4,0.5,0.17,0.5,0.0,0.3,0.2,0.6,0.3,1.0,0.0,TwoStageMixtureNoScaling,0.3458,0.792,1,0.0884
9,2-TwoStageBetween,exp_50,1.0,0.5684,0.5,0.4,0.32,0.6,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.3307,0.8274,1,0.2562
10,2-TwoStageBetween,exp_82,1.0,0.1881,0.5,0.4,0.29,0.6,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageMixtureNoScaling,0.3931,0.4287,1,0.7004
11,2-TwoStageBetween,exp_20,0.0,0.8746,0.5,0.6,0.17,0.4,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,0.0,TwoStageMixtureNoScaling,0.395,0.5396,0,0.1129
12,2-TwoStageBetween,exp_78,1.0,0.0746,0.5,0.6,0.2,0.4,1.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageMixtureNoScaling,0.1647,0.9912,1,0.2379
13,2-TwoStageBetween,exp_43,0.0,0.0805,0.6,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.4,0.81,1.0,0.0,TwoStageMixtureNoScaling,0.3688,0.28,1,0.8802
14,2-TwoStageBetween,exp_64,0.0,0.4123,0.5,0.4,0.51,0.6,1.0,0.52,0.42,0.5,0.72,0.0,0.0,TwoStageMixtureNoScaling,0.3541,0.769,1,0.1873
15,2-TwoStageBetween,exp_60,0.0,0.6362,0.5,0.6,0.21,0.4,0.0,0.62,0.18,0.5,0.41,0.0,0.0,TwoStageMixtureNoScaling,0.3836,0.35,0,0.2283
16,2-TwoStageBetween,exp_52,1.0,0.0868,0.5,0.6,0.32,0.4,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.3307,0.8274,0,0.0459
17,2-TwoStageBetween,exp_57,0.0,0.0814,0.6,0.5,0.21,0.5,1.0,0.62,0.18,0.4,0.41,1.0,0.0,TwoStageMixtureNoScaling,0.3957,0.4866,1,0.5062
