,subject_id,condition,choice,rt,gp,g1,p1,g0,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,15-TwoStageWithin,exp_19,0.0,0.4254,0.6,0.5,0.17,0.5,0.0,0.8300000000000001,0.43,0.4,0.28,1.0,0.0,TwoStageMixtureNoScaling,0.6791,0.5816,1,1.402
1,15-TwoStageWithin,exp_108,0.0,0.162,0.5,0.6,0.4,0.4,0.0,0.3,0.21,0.5,0.78,0.0,0.0,TwoStageMixtureNoScaling,0.6506,0.6931,1,1.0184
2,15-TwoStageWithin,exp_107,1.0,2.8014,0.6,0.5,0.4,0.5,0.0,0.3,0.21,0.4,0.78,1.0,1.0,TwoStageMixtureNoScaling,0.5541,0.8514,1,0.1544
3,15-TwoStageWithin,exp_60,1.0,0.5095,0.5,0.6,0.21,0.4,0.0,0.62,0.18,0.5,0.41,0.0,1.0,TwoStageMixtureNoScaling,0.6646,0.3491,0,2.5583
4,15-TwoStageWithin,catch_5,1.0,0.2363,0.5,0.5,0.49,0.5,1.0,0.43,0.32,0.5,0.4,1.0,1.0,TwoStageMixtureNoScaling,0.5721,0.1692,0,0.1613
5,15-TwoStageWithin,exp_73,1.0,0.2019,0.6,0.5,0.2,0.5,1.0,0.6799999999999999,0.4,0.4,0.8,1.0,1.0,TwoStageMixtureNoScaling,0.3156,0.9858,1,0.1228
6,15-TwoStageWithin,exp_45,0.0,0.2986,0.4,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageMixtureNoScaling,0.5437,0.1376,1,0.2198
7,15-TwoStageWithin,exp_101,1.0,0.2319,0.4,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.6,0.58,1.0,1.0,TwoStageMixtureNoScaling,0.6416,0.7154,1,1.1741
8,15-TwoStageWithin,exp_80,1.0,0.7545,0.5,0.4,0.29,0.6,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageMixtureNoScaling,0.6849,0.5094,0,0.4859
9,15-TwoStageWithin,exp_26,1.0,0.6178,0.5,0.4,0.17,0.6,0.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageMixtureNoScaling,0.6617,0.6602,0,0.1961
