,subject_id,condition,choice,rt,gp,g1,p1,g0,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,9-TwoStageWithin,exp_19,0.0,0.313,0.6,0.5,0.17,0.5,0.0,0.8300000000000001,0.43,0.4,0.28,1.0,0.0,TwoStageMixtureNoScaling,0.3647,0.359,0,0.3059
1,9-TwoStageWithin,exp_96,1.0,0.1486,0.5,0.4,0.38,0.6,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageMixtureNoScaling,0.3716,0.5795,0,0.2107
2,9-TwoStageWithin,exp_60,0.0,0.4473,0.5,0.6,0.21,0.4,0.0,0.62,0.18,0.5,0.41,0.0,0.0,TwoStageMixtureNoScaling,0.3631,0.3486,1,0.2281
3,9-TwoStageWithin,exp_18,1.0,0.5342,0.5,0.4,0.17,0.6,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,1.0,TwoStageMixtureNoScaling,0.3748,0.4997,1,0.8135
4,9-TwoStageWithin,exp_29,0.0,0.2341,0.4,0.5,0.17,0.5,0.0,0.3,0.2,0.6,0.3,1.0,0.0,TwoStageMixtureNoScaling,0.3747,0.5113,0,0.4364
5,9-TwoStageWithin,catch_7,0.0,0.1462,0.5,0.5,0.48,0.5,1.0,0.52,0.21,0.5,0.28,1.0,0.0,TwoStageMixtureNoScaling,0.1871,0.0211,0,0.2518
6,9-TwoStageWithin,exp_80,0.0,0.1527,0.5,0.4,0.29,0.6,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageMixtureNoScaling,0.3214,0.1923,1,0.1217
7,9-TwoStageWithin,exp_107,0.0,0.3423,0.6,0.5,0.4,0.5,0.0,0.3,0.21,0.4,0.78,1.0,0.0,TwoStageMixtureNoScaling,0.3634,0.6493,0,0.1962
8,9-TwoStageWithin,exp_58,0.0,0.1388,0.5,0.4,0.21,0.6,0.0,0.62,0.18,0.5,0.41,0.0,0.0,TwoStageMixtureNoScaling,0.3664,0.3712,0,0.4891
9,9-TwoStageWithin,exp_94,1.0,0.5106,0.5,0.6,0.38,0.4,1.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.3727,0.435,1,0.1424
10,9-TwoStageWithin,exp_30,1.0,1.6479,0.5,0.6,0.17,0.4,1.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageMixtureNoScaling,0.3747,0.4843,0,0.0585
11,9-TwoStageWithin,exp_57,0.0,0.4544,0.6,0.5,0.21,0.5,1.0,0.62,0.18,0.4,0.41,1.0,0.0,TwoStageMixtureNoScaling,0.2914,0.1293,0,0.358
12,9-TwoStageWithin,exp_102,1.0,0.2248,0.5,0.6,0.38,0.4,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageMixtureNoScaling,0.3747,0.5155,1,0.1735
13,9-TwoStageWithin,exp_108,1.0,0.1384,0.5,0.6,0.4,0.4,0.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageMixtureNoScaling,0.3556,0.6918,1,0.279
14,9-TwoStageWithin,exp_88,1.0,0.3434,0.5,0.4,0.38,0.6,1.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.3744,0.4712,1,0.0691
15,9-TwoStageWithin,exp_90,0.0,0.1402,0.5,0.4,0.38,0.6,0.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageMixtureNoScaling,0.3728,0.5637,0,0.5831
16,9-TwoStageWithin,exp_64,1.0,0.1415,0.5,0.4,0.51,0.6,1.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageMixtureNoScaling,0.3662,0.6303,1,0.2607
17,9-TwoStageWithin,exp_117,0.0,0.4112,0.4,0.5,0.22,0.5,0.0,0.79,0.42,0.6,0.49,1.0,0.0,TwoStageMixtureNoScaling,0.3747,0.5169,0,0.1396
18,9-TwoStageWithin,exp_74,1.0,0.503,0.5,0.4,0.2,0.6,0.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageMixtureNoScaling,0.2231,0.9552,1,0.1837
19,9-TwoStageWithin,catch_0,0.0,0.2487,0.5,0.5,0.72,0.5,1.0,0.3,0.2,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.2348,0.0552,0,0.605
20,9-TwoStageWithin,exp_68,1.0,0.5832,0.5,0.6,0.51,0.4,0.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageMixtureNoScaling,0.3627,0.6534,0,0.142
21,9-TwoStageWithin,exp_98,1.0,0.5032,0.5,0.4,0.38,0.6,0.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageMixtureNoScaling,0.3605,0.6665,1,0.5146
22,9-TwoStageWithin,exp_52,1.0,0.4192,0.5,0.6,0.32,0.4,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.3374,0.7625,1,0.3268
