,subject_id,condition,choice,rt,gp,g1,p1,g0,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,4-TwoStageWithin,exp_46,0.0,0.144,0.5,0.6,0.48,0.4,1.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageMixtureNoScaling,0.1864,0.0102,0,0.1027
1,4-TwoStageWithin,exp_42,0.0,0.1685,0.5,0.4,0.48,0.6,0.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageMixtureNoScaling,0.3225,0.1071,1,0.2491
2,4-TwoStageWithin,exp_80,0.0,0.3647,0.5,0.4,0.29,0.6,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageMixtureNoScaling,0.3625,0.1704,1,0.2581
3,4-TwoStageWithin,exp_57,0.0,0.2404,0.6,0.5,0.21,0.5,1.0,0.62,0.18,0.4,0.41,1.0,0.0,TwoStageMixtureNoScaling,0.3938,0.2433,0,0.3652
4,4-TwoStageWithin,exp_37,0.0,0.4581,0.4,0.5,0.7,0.5,0.0,0.32,0.2,0.6,0.79,1.0,0.0,TwoStageMixtureNoScaling,0.434,0.4556,0,0.0927
5,4-TwoStageWithin,exp_101,1.0,0.4922,0.4,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.6,0.58,1.0,1.0,TwoStageMixtureNoScaling,0.4188,0.6651,0,0.2075
6,4-TwoStageWithin,catch_3,0.0,0.1706,0.5,0.5,0.38,0.5,1.0,0.6799999999999999,0.58,0.5,0.19,1.0,0.0,TwoStageMixtureNoScaling,0.2777,0.0594,0,0.2147
7,4-TwoStageWithin,exp_23,1.0,0.7983,0.4,0.5,0.17,0.5,1.0,0.8300000000000001,0.43,0.6,0.28,1.0,1.0,TwoStageMixtureNoScaling,0.405,0.2786,0,0.1099
8,4-TwoStageWithin,exp_73,1.0,0.0743,0.6,0.5,0.2,0.5,1.0,0.6799999999999999,0.4,0.4,0.8,1.0,1.0,TwoStageMixtureNoScaling,0.3511,0.8503,1,0.8738
9,4-TwoStageWithin,exp_50,1.0,0.4347,0.5,0.4,0.32,0.6,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.3059,0.9129,1,0.2013
10,4-TwoStageWithin,exp_1,1.0,0.2625,0.6,0.5,0.49,0.5,1.0,0.8300000000000001,0.53,0.4,0.79,1.0,1.0,TwoStageMixtureNoScaling,0.4107,0.2994,0,0.1831
11,4-TwoStageWithin,exp_22,0.0,0.3977,0.5,0.6,0.17,0.4,1.0,0.8300000000000001,0.43,0.5,0.28,0.0,0.0,TwoStageMixtureNoScaling,0.3893,0.231,1,0.0526
12,4-TwoStageWithin,exp_102,0.0,0.274,0.5,0.6,0.38,0.4,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,0.0,TwoStageMixtureNoScaling,0.3946,0.2456,0,0.5234
13,4-TwoStageWithin,exp_115,1.0,0.0801,0.6,0.5,0.22,0.5,0.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageMixtureNoScaling,0.4019,0.7319,1,0.8908
14,4-TwoStageWithin,catch_6,0.0,0.1908,0.5,0.5,0.59,0.5,1.0,0.27,0.19,0.5,0.23,0.0,0.0,TwoStageMixtureNoScaling,0.3201,0.104,0,0.1565
15,4-TwoStageWithin,exp_91,0.0,0.4634,0.6,0.5,0.38,0.5,0.0,0.4,0.3,0.4,0.5,1.0,0.0,TwoStageMixtureNoScaling,0.4219,0.6493,0,0.655
16,4-TwoStageWithin,catch_4,0.0,1.5794,0.5,0.5,0.31,0.5,1.0,0.73,0.4,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.2729,0.0554,0,0.1373
17,4-TwoStageWithin,exp_52,0.0,0.103,0.5,0.6,0.32,0.4,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,0.0,TwoStageMixtureNoScaling,0.4155,0.6807,1,0.5239
18,4-TwoStageWithin,exp_89,1.0,0.1546,0.6,0.5,0.38,0.5,1.0,0.4,0.3,0.4,0.5,1.0,1.0,TwoStageMixtureNoScaling,0.4232,0.358,0,0.2678
19,4-TwoStageWithin,exp_99,0.0,0.1285,0.6,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.4,0.58,1.0,0.0,TwoStageMixtureNoScaling,0.4147,0.6844,0,0.4673
20,4-TwoStageWithin,exp_25,0.0,0.3481,0.6,0.5,0.17,0.5,1.0,0.3,0.2,0.4,0.3,1.0,0.0,TwoStageMixtureNoScaling,0.4329,0.4388,1,0.2737
21,4-TwoStageWithin,exp_47,0.0,0.0779,0.4,0.5,0.48,0.5,1.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageMixtureNoScaling,0.2073,0.017,0,0.2621
22,4-TwoStageWithin,exp_36,0.0,0.2304,0.5,0.6,0.7,0.4,0.0,0.32,0.2,0.5,0.79,0.0,0.0,TwoStageMixtureNoScaling,0.4256,0.3727,1,0.2757
23,4-TwoStageWithin,exp_15,0.0,1.0502,0.4,0.5,0.29,0.5,1.0,0.5,0.18,0.6,0.7,1.0,0.0,TwoStageMixtureNoScaling,0.4107,0.2995,1,0.2764
24,4-TwoStageWithin,exp_20,1.0,0.1489,0.5,0.6,0.17,0.4,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,1.0,TwoStageMixtureNoScaling,0.4351,0.4994,1,0.7254
