,subject_id,condition,choice,rt,m1,gm,p1,gp,m0,last_stage_favours,presentation01,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,3-attributes,catch_1,1.0,0.22480000000074504,0.5900000000000001,0.5,0.41,0.5,0.42000000000000004,1.0,1.0,0.29,0.0,TwoStageBetween,0.4171,0.0574,0,0.1771
1,3-attributes,exp_99,0.0,0.4415,0.6900000000000001,0.4,0.38,0.6,0.49000000000000005,0.0,1.0,0.58,1.0,TwoStageBetween,0.5486,0.8296,1,0.4727
2,3-attributes,exp_113,0.0,0.2632000000029802,0.79,0.4,0.22,0.6,0.42000000000000004,1.0,1.0,0.49,1.0,TwoStageBetween,0.4027,0.9502,1,0.1812
3,3-attributes,exp_1,0.0,0.3348999999985099,0.8300000000000001,0.4,0.49,0.6,0.53,1.0,1.0,0.79,1.0,TwoStageBetween,0.5402,0.8401,1,0.134
4,3-attributes,exp_91,1.0,0.18830000000074504,0.4,0.4,0.38,0.6,0.3,0.0,1.0,0.5,0.0,TwoStageBetween,0.6191,0.7044,1,0.2543
5,3-attributes,exp_29,0.0,0.07369999999925494,0.3,0.6,0.17,0.4,0.2,0.0,1.0,0.3,1.0,TwoStageBetween,0.5333,0.8482,1,0.2584
6,3-attributes,exp_57,0.0,0.4115999999977648,0.62,0.4,0.21,0.6,0.18,1.0,1.0,0.41,1.0,TwoStageBetween,0.6053,0.7368,0,0.3964
7,3-attributes,exp_15,1.0,0.5635,0.5,0.6,0.29,0.4,0.18,1.0,1.0,0.7,0.0,TwoStageBetween,0.5434,0.8362,0,0.3178
8,3-attributes,exp_107,0.0,0.43,0.3,0.4,0.4,0.6,0.21000000000000002,0.0,1.0,0.78,1.0,TwoStageBetween,0.4083,0.9473,0,0.3457
9,3-attributes,exp_89,0.0,0.7973000000007451,0.4,0.4,0.38,0.6,0.3,1.0,1.0,0.5,1.0,TwoStageBetween,0.6168,0.7103,1,0.1388
10,3-attributes,catch_5,1.0,0.4683999999985099,0.43,0.5,0.49,0.5,0.32,1.0,1.0,0.4,0.0,TwoStageBetween,0.5131,0.13,0,0.117
11,3-attributes,exp_27,0.0,0.2596999999992549,0.3,0.4,0.17,0.6,0.2,0.0,1.0,0.3,1.0,TwoStageBetween,0.476,0.9032,1,0.106
12,3-attributes,exp_59,0.0,0.6990999999977648,0.62,0.4,0.21,0.6,0.18,0.0,1.0,0.41,1.0,TwoStageBetween,0.6078,0.7313,1,0.2389
13,3-attributes,exp_73,0.0,0.364,0.6799999999999999,0.4,0.2,0.6,0.4,1.0,1.0,0.8,1.0,TwoStageBetween,0.2269,0.9969,1,0.09
14,3-attributes,exp_9,0.0,0.8186999999992549,0.5,0.4,0.29,0.6,0.18,1.0,1.0,0.7,1.0,TwoStageBetween,0.4461,0.925,1,0.5707
15,3-attributes,exp_69,0.0,0.8047999999970198,0.52,0.6,0.51,0.4,0.42000000000000004,0.0,1.0,0.72,1.0,TwoStageBetween,0.5936,0.7602,1,2.0774
16,3-attributes,catch_3,1.0,0.31,0.6799999999999999,0.5,0.38,0.5,0.58,1.0,1.0,0.19,0.0,TwoStageBetween,0.3101,0.016,0,0.179
17,3-attributes,exp_47,1.0,0.2744000000022352,0.79,0.6,0.48,0.4,0.16999999999999996,1.0,1.0,0.81,0.0,TwoStageBetween,0.6059,0.2642,0,0.1741
18,3-attributes,exp_23,1.0,0.5269000000022351,0.8300000000000001,0.6,0.17,0.4,0.43,1.0,1.0,0.28,0.0,TwoStageBetween,0.6289,0.6768,1,0.5836
19,3-attributes,exp_37,0.0,0.44880000000074505,0.32,0.6,0.7,0.4,0.2,0.0,1.0,0.79,1.0,TwoStageBetween,0.6311,0.3299,1,0.9582
20,3-attributes,exp_35,0.0,0.4768000000007451,0.32,0.4,0.7,0.6,0.2,0.0,1.0,0.79,1.0,TwoStageBetween,0.645,0.3841,0,0.4027
21,3-attributes,exp_101,0.0,1.0970999999977649,0.6900000000000001,0.6,0.38,0.4,0.49000000000000005,0.0,1.0,0.58,1.0,TwoStageBetween,0.5907,0.7656,1,1.5668
22,3-attributes,exp_3,0.0,0.441,0.8300000000000001,0.4,0.49,0.6,0.53,0.0,1.0,0.79,1.0,TwoStageBetween,0.5433,0.8363,1,2.4065
23,3-attributes,exp_43,0.0,1.01539999999851,0.79,0.4,0.48,0.6,0.16999999999999996,0.0,1.0,0.81,1.0,TwoStageBetween,0.6527,0.4325,1,0.3066
24,3-attributes,exp_115,0.0,0.5580999999977648,0.79,0.4,0.22,0.6,0.42000000000000004,0.0,1.0,0.49,1.0,TwoStageBetween,0.4053,0.9488,1,0.7439
25,3-attributes,catch_7,1.0,0.2729000000022352,0.52,0.5,0.48,0.5,0.21000000000000002,1.0,1.0,0.28,0.0,TwoStageBetween,0.2507,0.0055,0,0.1108
26,3-attributes,exp_67,0.0,0.622,0.52,0.4,0.51,0.6,0.42000000000000004,0.0,1.0,0.72,1.0,TwoStageBetween,0.5621,0.8114,1,0.7324
27,3-attributes,exp_45,1.0,0.6708999999985099,0.79,0.6,0.48,0.4,0.16999999999999996,0.0,1.0,0.81,0.0,TwoStageBetween,0.6033,0.2587,0,0.8493
28,3-attributes,exp_19,1.0,0.37330000000074504,0.8300000000000001,0.4,0.17,0.6,0.43,0.0,1.0,0.28,0.0,TwoStageBetween,0.5832,0.7787,1,0.2531
29,3-attributes,exp_53,0.0,0.3479000000022352,0.82,0.6,0.32,0.4,0.6900000000000001,0.0,1.0,0.49,1.0,TwoStageBetween,0.538,0.8427,1,0.1013
30,3-attributes,catch_9,1.0,0.6031999999992549,0.4,0.5,0.72,0.5,0.18,1.0,1.0,0.48,0.0,TwoStageBetween,0.3012,0.014,0,0.2632
31,3-attributes,exp_25,0.0,0.4126000000014901,0.3,0.4,0.17,0.6,0.2,1.0,1.0,0.3,1.0,TwoStageBetween,0.4729,0.9056,1,0.5277
32,3-attributes,exp_117,0.0,0.284,0.79,0.6,0.22,0.4,0.42000000000000004,0.0,1.0,0.49,1.0,TwoStageBetween,0.4803,0.8997,1,0.2146
33,3-attributes,exp_81,1.0,0.30990000000223517,0.8099999999999999,0.4,0.29,0.6,0.22000000000000003,1.0,1.0,0.61,0.0,TwoStageBetween,0.5787,0.7863,0,0.5694
