,subject_id,condition,choice,rt,m1,gm,p1,gp,m0,last_stage_favours,presentation01,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,53-attributes,exp_107,0.0,0.5449000000059605,0.3,0.4,0.4,0.6,0.21000000000000002,0.0,1.0,0.78,1.0,TwoStageBetween,0.531,0.9199,1,0.2988
1,53-attributes,exp_3,0.0,0.41029999999701977,0.8300000000000001,0.4,0.49,0.6,0.53,0.0,1.0,0.79,1.0,TwoStageBetween,0.6875,0.7684,1,0.2348
2,53-attributes,exp_27,0.0,0.5092000000029802,0.3,0.4,0.17,0.6,0.2,0.0,1.0,0.3,1.0,TwoStageBetween,0.614,0.8574,1,0.7087
3,53-attributes,exp_69,0.0,0.5480999999940396,0.52,0.6,0.51,0.4,0.42000000000000004,0.0,1.0,0.72,1.0,TwoStageBetween,0.7063,0.736,1,0.7783
4,53-attributes,exp_89,0.0,0.4367999999970198,0.4,0.4,0.38,0.6,0.3,1.0,1.0,0.5,1.0,TwoStageBetween,0.7381,0.6611,0,0.253
5,53-attributes,exp_29,1.0,0.43790000000596047,0.3,0.6,0.17,0.4,0.2,0.0,1.0,0.3,0.0,TwoStageBetween,0.6505,0.8188,1,0.6524
6,53-attributes,catch_1,1.0,0.9239000000059604,0.5900000000000001,0.5,0.41,0.5,0.42000000000000004,1.0,1.0,0.29,0.0,TwoStageBetween,0.4815,0.0542,0,0.3336
7,53-attributes,exp_45,1.0,0.399,0.79,0.6,0.48,0.4,0.16999999999999996,0.0,1.0,0.81,0.0,TwoStageBetween,0.6368,0.1652,0,0.6281
8,53-attributes,catch_9,1.0,0.46009999999403955,0.4,0.5,0.72,0.5,0.18,1.0,1.0,0.48,0.0,TwoStageBetween,0.3356,0.011,0,0.3863
9,53-attributes,exp_23,1.0,0.444,0.8300000000000001,0.6,0.17,0.4,0.43,1.0,1.0,0.28,0.0,TwoStageBetween,0.7501,0.6187,0,1.0008
10,53-attributes,exp_35,1.0,0.2604000000059605,0.32,0.4,0.7,0.6,0.2,0.0,1.0,0.79,0.0,TwoStageBetween,0.7295,0.3133,0,0.4912
11,53-attributes,exp_91,0.0,0.33779999999701976,0.4,0.4,0.38,0.6,0.3,0.0,1.0,0.5,1.0,TwoStageBetween,0.7436,0.6434,1,0.2815
12,53-attributes,exp_115,0.0,0.4292999999970198,0.79,0.4,0.22,0.6,0.42000000000000004,0.0,1.0,0.49,1.0,TwoStageBetween,0.5494,0.9084,1,0.4532
13,53-attributes,exp_43,1.0,0.36890000000596046,0.79,0.4,0.48,0.6,0.16999999999999996,0.0,1.0,0.81,0.0,TwoStageBetween,0.6923,0.2384,0,0.4328
14,53-attributes,exp_113,0.0,0.8006000000089407,0.79,0.4,0.22,0.6,0.42000000000000004,1.0,1.0,0.49,1.0,TwoStageBetween,0.5396,0.9147,1,0.3112
15,53-attributes,exp_117,0.0,0.4965,0.79,0.6,0.22,0.4,0.42000000000000004,0.0,1.0,0.49,1.0,TwoStageBetween,0.6016,0.8687,1,0.6862
16,53-attributes,exp_37,1.0,0.43660000000894067,0.32,0.6,0.7,0.4,0.2,0.0,1.0,0.79,0.0,TwoStageBetween,0.7167,0.2838,0,0.3891
17,53-attributes,catch_3,1.0,0.23570000000298022,0.6799999999999999,0.5,0.38,0.5,0.58,1.0,1.0,0.19,0.0,TwoStageBetween,0.37,0.0175,0,0.4713
18,53-attributes,exp_53,0.0,0.3478999999910593,0.82,0.6,0.32,0.4,0.6900000000000001,0.0,1.0,0.49,1.0,TwoStageBetween,0.6435,0.827,0,1.0678
19,53-attributes,exp_15,0.0,0.2502000000029802,0.5,0.6,0.29,0.4,0.18,1.0,1.0,0.7,1.0,TwoStageBetween,0.6832,0.7751,0,1.0322
20,53-attributes,catch_5,1.0,0.38119999998807913,0.43,0.5,0.49,0.5,0.32,1.0,1.0,0.4,0.0,TwoStageBetween,0.5912,0.1223,0,0.6593
21,53-attributes,exp_1,0.0,0.6132000000029803,0.8300000000000001,0.4,0.49,0.6,0.53,1.0,1.0,0.79,1.0,TwoStageBetween,0.6785,0.782,0,0.5458
22,53-attributes,exp_19,0.0,1.1857999999970197,0.8300000000000001,0.4,0.17,0.6,0.43,0.0,1.0,0.28,1.0,TwoStageBetween,0.7344,0.672,1,0.7381
23,53-attributes,exp_25,0.0,0.44579999999701975,0.3,0.4,0.17,0.6,0.2,1.0,1.0,0.3,1.0,TwoStageBetween,0.6039,0.8667,1,0.1303
24,53-attributes,exp_99,0.0,0.834,0.6900000000000001,0.4,0.38,0.6,0.49000000000000005,0.0,1.0,0.58,1.0,TwoStageBetween,0.6847,0.7728,1,0.1938
25,53-attributes,exp_47,1.0,0.4755999999940395,0.79,0.6,0.48,0.4,0.16999999999999996,1.0,1.0,0.81,0.0,TwoStageBetween,0.6467,0.1762,0,0.177
26,53-attributes,catch_7,1.0,0.4245999999940395,0.52,0.5,0.48,0.5,0.21000000000000002,1.0,1.0,0.28,0.0,TwoStageBetween,0.2803,0.0042,0,0.7157
27,53-attributes,exp_57,1.0,0.4952000000029802,0.62,0.4,0.21,0.6,0.18,1.0,1.0,0.41,0.0,TwoStageBetween,0.7605,0.559,0,0.4725
28,53-attributes,exp_59,1.0,1.0058999999910592,0.62,0.4,0.21,0.6,0.18,0.0,1.0,0.41,0.0,TwoStageBetween,0.7624,0.5397,0,1.5475
29,53-attributes,exp_9,0.0,0.25579999999701974,0.5,0.4,0.29,0.6,0.18,1.0,1.0,0.7,1.0,TwoStageBetween,0.6213,0.8503,1,0.717
30,53-attributes,exp_101,0.0,0.6406000000089407,0.6900000000000001,0.6,0.38,0.4,0.49000000000000005,0.0,1.0,0.58,1.0,TwoStageBetween,0.7087,0.7313,1,0.2792
31,53-attributes,exp_67,0.0,0.29470000000298024,0.52,0.4,0.51,0.6,0.42000000000000004,0.0,1.0,0.72,1.0,TwoStageBetween,0.6881,0.7675,1,0.2009
32,53-attributes,exp_73,0.0,0.4767999999970198,0.6799999999999999,0.4,0.2,0.6,0.4,1.0,1.0,0.8,1.0,TwoStageBetween,0.2999,0.9939,1,0.2063
33,53-attributes,exp_77,0.0,0.8327000000029803,0.6799999999999999,0.6,0.2,0.4,0.4,0.0,1.0,0.8,1.0,TwoStageBetween,0.3379,0.9886,1,0.1045
34,53-attributes,exp_75,0.0,0.1451000000089407,0.6799999999999999,0.4,0.2,0.6,0.4,0.0,1.0,0.8,1.0,TwoStageBetween,0.3043,0.9934,1,0.3846
35,53-attributes,exp_7,0.0,1.149199999988079,0.8300000000000001,0.6,0.49,0.4,0.53,1.0,1.0,0.79,1.0,TwoStageBetween,0.7074,0.7338,0,0.4583
36,53-attributes,exp_17,1.0,0.3612999999970198,0.8300000000000001,0.4,0.17,0.6,0.43,1.0,1.0,0.28,0.0,TwoStageBetween,0.728,0.689,1,0.4169
37,53-attributes,exp_95,0.0,0.6387000000029802,0.4,0.6,0.38,0.4,0.3,1.0,1.0,0.5,1.0,TwoStageBetween,0.7487,0.6246,0,0.3903
